d23,offset_j2,offset_j3,rows,mean_vehicle_count,max_vehicle_count,mean_total_waiting_time,max_total_waiting_time,mean_speed,min_mean_speed,mean_total_queue,max_total_queue,total_departed,total_arrived,final_active,final_buffered,buffered_ratio
200,40,60,3600,85.607,102,295.152,789.0,7.787,0.0,20.862,47,3400,3329,71,0,0.0
200,40,65,3600,90.503,109,341.12,888.0,7.371,0.0,23.761,50,3400,3326,74,0,0.0
200,40,70,3600,91.245,111,318.544,795.0,7.306,0.0,24.034,48,3400,3319,81,0,0.0
200,40,75,3600,91.403,110,298.706,672.0,7.274,0.0,24.27,52,3400,3320,80,0,0.0
200,40,80,3600,91.521,110,286.929,870.0,7.245,0.0,24.402,64,3400,3321,79,0,0.0
200,40,85,3600,91.868,110,288.249,1137.0,7.207,0.0,24.671,71,3400,3320,80,0,0.0
200,40,90,3600,91.987,109,299.362,1187.0,7.207,0.0,24.934,70,3400,3316,84,0,0.0
200,45,0,3600,91.956,111,279.468,1200.0,7.187,0.0,24.575,75,3400,3316,84,0,0.0
200,45,5,3600,92.367,110,295.817,1121.0,7.168,0.0,25.081,74,3400,3315,85,0,0.0
200,45,10,3600,92.972,107,325.466,1133.0,7.142,0.0,25.835,72,3400,3311,89,0,0.0
200,45,15,3600,93.078,106,354.163,1068.0,7.157,0.0,26.08,71,3400,3309,91,0,0.0
200,45,20,3600,92.962,105,388.956,1050.0,7.175,0.0,26.226,69,3400,3308,92,0,0.0
200,45,25,3600,89.878,102,358.299,1034.0,7.436,0.0,24.324,64,3400,3315,85,0,0.0
200,45,30,3600,86.594,100,320.089,941.0,7.731,0.0,22.109,58,3400,3322,78,0,0.0
200,45,35,3600,84.12,101,286.182,820.0,7.943,0.0,20.124,48,3400,3325,75,0,0.0
200,45,40,3600,81.754,100,245.904,711.0,8.137,0.0,18.013,42,3400,3330,70,0,0.0
200,45,45,3600,80.199,100,217.786,755.0,8.266,0.0,16.632,40,3400,3335,65,0,0.0
200,45,50,3600,79.933,99,218.041,722.0,8.281,0.0,16.702,39,3400,3335,65,0,0.0
200,45,55,3600,80.16,98,221.789,687.0,8.265,0.0,17.111,39,3400,3332,68,0,0.0
200,45,60,3600,82.151,100,250.425,775.0,8.084,0.0,18.749,41,3400,3332,68,0,0.0
200,45,65,3600,86.231,104,299.515,865.0,7.709,0.0,21.462,45,3400,3329,71,0,0.0
200,45,70,3600,91.075,111,340.866,993.0,7.3,0.0,24.07,48,3400,3318,82,0,0.0
200,45,75,3600,91.405,111,313.451,895.0,7.259,0.0,24.109,48,3400,3319,81,0,0.0
200,45,80,3600,91.407,112,287.829,786.0,7.242,0.0,24.117,53,3400,3321,79,0,0.0
200,45,85,3600,91.805,112,281.576,926.0,7.197,0.0,24.519,65,3400,3319,81,0,0.0
200,45,90,3600,91.956,111,279.468,1200.0,7.187,0.0,24.575,75,3400,3316,84,0,0.0
200,50,0,3600,91.839,115,282.144,969.0,7.188,0.0,24.472,65,3400,3315,85,0,0.0
200,50,5,3600,92.281,113,287.689,907.0,7.164,0.0,24.885,64,3400,3314,86,0,0.0
200,50,10,3600,92.911,111,306.398,864.0,7.137,0.0,25.585,64,3400,3312,88,0,0.0
200,50,15,3600,92.891,109,324.749,824.0,7.164,0.0,25.754,63,3400,3309,91,0,0.0
200,50,20,3600,93.047,109,355.631,966.0,7.172,0.0,26.072,61,3400,3308,92,0,0.0
200,50,25,3600,92.914,107,388.141,1062.0,7.189,0.0,26.221,60,3400,3310,90,0,0.0
200,50,30,3600,89.867,103,360.987,991.0,7.441,0.0,24.513,55,3400,3317,83,0,0.0
200,50,35,3600,86.819,100,328.149,971.0,7.697,0.0,22.463,44,3400,3321,79,0,0.0
200,50,40,3600,84.553,101,297.49,910.0,7.87,0.0,20.625,47,3400,3326,74,0,0.0
200,50,45,3600,82.136,102,257.819,876.0,8.061,0.0,18.636,43,3400,3330,70,0,0.0
200,50,50,3600,80.423,105,228.794,664.0,8.2,0.0,17.402,42,3400,3335,65,0,0.0
200,50,55,3600,80.532,105,229.687,631.0,8.196,0.0,17.646,42,3400,3334,66,0,0.0
200,50,60,3600,80.955,103,233.324,627.0,8.178,0.0,17.979,41,3400,3332,68,0,0.0
200,50,65,3600,82.944,107,262.256,717.0,7.998,0.0,19.526,44,3400,3329,71,0,0.0
200,50,70,3600,86.746,108,307.544,884.0,7.653,0.0,21.926,47,3400,3321,79,0,0.0
200,50,75,3600,90.944,114,339.589,917.0,7.287,0.0,23.971,50,3400,3320,80,0,0.0
200,50,80,3600,91.399,114,313.152,813.0,7.236,0.0,24.071,49,3400,3321,79,0,0.0
200,50,85,3600,91.646,115,292.812,740.0,7.206,0.0,24.289,55,3400,3321,79,0,0.0
200,50,90,3600,91.839,115,282.144,969.0,7.188,0.0,24.472,65,3400,3315,85,0,0.0
200,55,0,3600,91.772,117,304.18,785.0,7.197,0.0,24.387,51,3400,3317,83,0,0.0
200,55,5,3600,92.126,116,297.92,712.0,7.175,0.0,24.761,54,3400,3314,86,0,0.0
200,55,10,3600,92.709,115,307.656,820.0,7.142,0.0,25.43,53,3400,3312,88,0,0.0
200,55,15,3600,92.841,112,317.65,711.0,7.159,0.0,25.63,52,3400,3309,91,0,0.0
200,55,20,3600,93.063,112,338.901,857.0,7.169,0.0,25.957,50,3400,3308,92,0,0.0
200,55,25,3600,93.41,111,372.468,982.0,7.158,0.0,26.405,48,3400,3310,90,0,0.0
200,55,30,3600,93.029,108,402.696,1093.0,7.19,0.0,26.51,47,3400,3313,87,0,0.0
200,55,35,3600,90.211,104,379.636,1092.0,7.405,0.0,25.041,48,3400,3317,83,0,0.0
200,55,40,3600,87.342,102,349.206,1036.0,7.626,0.0,23.191,52,3400,3323,77,0,0.0
200,55,45,3600,84.801,103,313.539,1001.0,7.819,0.0,21.271,47,3400,3325,75,0,0.0
200,55,50,3600,82.443,106,275.245,807.0,7.999,0.0,19.516,46,3400,3331,69,0,0.0
200,55,55,3600,80.98,106,243.723,720.0,8.123,0.0,18.232,42,3400,3334,66,0,0.0
200,55,60,3600,81.284,104,245.913,693.0,8.112,0.0,18.475,42,3400,3332,68,0,0.0
200,55,65,3600,81.935,104,252.242,695.0,8.074,0.0,18.892,43,3400,3330,70,0,0.0
200,55,70,3600,83.864,106,282.92,863.0,7.909,0.0,20.418,44,3400,3322,78,0,0.0
200,55,75,3600,87.246,107,325.196,919.0,7.592,0.0,22.475,48,3400,3320,80,0,0.0
200,55,80,3600,90.882,115,348.488,1021.0,7.268,0.0,24.038,52,3400,3321,79,0,0.0
200,55,85,3600,91.57,115,326.718,910.0,7.208,0.0,24.263,51,3400,3320,80,0,0.0
200,55,90,3600,91.772,117,304.18,785.0,7.197,0.0,24.387,51,3400,3317,83,0,0.0
200,60,0,3600,91.806,115,350.509,1016.0,7.187,0.0,25.026,54,3400,3317,83,0,0.0
200,60,5,3600,92.199,114,334.664,918.0,7.167,0.0,25.422,52,3400,3315,85,0,0.0
200,60,10,3600,92.864,114,333.793,832.0,7.127,0.0,26.052,55,3400,3311,89,0,0.0
200,60,15,3600,92.901,112,331.714,936.0,7.145,0.0,26.145,57,3400,3309,91,0,0.0
200,60,20,3600,92.996,111,341.28,834.0,7.163,0.0,26.308,54,3400,3309,91,0,0.0
200,60,25,3600,93.236,110,362.924,883.0,7.169,0.0,26.67,51,3400,3309,91,0,0.0
200,60,30,3600,93.438,108,395.015,990.0,7.165,0.0,27.089,45,3400,3312,88,0,0.0
200,60,35,3600,93.565,107,434.378,1155.0,7.147,0.0,27.554,51,3400,3314,86,0,0.0
200,60,40,3600,90.865,103,408.649,1113.0,7.337,0.0,25.966,55,3400,3317,83,0,0.0
200,60,45,3600,87.61,104,370.178,1148.0,7.588,0.0,23.945,51,3400,3322,78,0,0.0
200,60,50,3600,85.288,107,339.894,968.0,7.76,0.0,22.373,51,3400,3325,75,0,0.0
200,60,55,3600,83.103,106,297.47,870.0,7.927,0.0,20.456,44,3400,3330,70,0,0.0
200,60,60,3600,81.769,104,266.654,845.0,8.042,0.0,19.146,47,3400,3331,69,0,0.0
200,60,65,3600,82.35,104,272.922,810.0,8.006,0.0,19.52,45,3400,3329,71,0,0.0
200,60,70,3600,82.942,104,279.946,810.0,7.975,0.0,19.94,45,3400,3322,78,0,0.0
200,60,75,3600,84.494,103,306.243,944.0,7.837,0.0,21.202,48,3400,3320,80,0,0.0
200,60,80,3600,87.351,109,340.914,1079.0,7.566,0.0,22.924,51,3400,3321,79,0,0.0
200,60,85,3600,91.323,114,377.059,1147.0,7.217,0.0,24.985,54,3400,3320,80,0,0.0
200,60,90,3600,91.806,115,350.509,1016.0,7.187,0.0,25.026,54,3400,3317,83,0,0.0
200,65,0,3600,91.848,114,414.095,1254.0,7.174,0.0,26.299,58,3400,3317,83,0,0.0
200,65,5,3600,92.36,117,388.321,1153.0,7.148,0.0,26.413,56,3400,3315,85,0,0.0
200,65,10,3600,93.041,115,377.575,1053.0,7.113,0.0,27.06,55,3400,3312,88,0,0.0
200,65,15,3600,92.992,113,364.975,956.0,7.133,0.0,27.125,56,3400,3308,92,0,0.0
200,65,20,3600,93.214,112,365.652,1077.0,7.133,0.0,27.348,58,3400,3308,92,0,0.0
200,65,25,3600,93.532,112,377.737,951.0,7.132,0.0,27.662,56,3400,3309,91,0,0.0
200,65,30,3600,93.701,108,399.79,906.0,7.141,0.0,28.029,55,3400,3312,88,0,0.0
200,65,35,3600,94.076,109,435.88,1038.0,7.115,0.0,28.606,51,3400,3312,88,0,0.0
200,65,40,3600,94.269,106,474.22,1280.0,7.088,0.0,29.056,62,3400,3313,87,0,0.0
200,65,45,3600,90.987,106,436.801,1282.0,7.325,0.0,26.909,55,3400,3316,84,0,0.0
200,65,50,3600,88.412,107,406.351,1106.0,7.519,0.0,25.235,54,3400,3323,77,0,0.0
200,65,55,3600,86.319,107,372.022,1009.0,7.664,0.0,23.556,49,3400,3325,75,0,0.0
200,65,60,3600,84.317,106,333.708,1015.0,7.812,0.0,21.773,51,3400,3326,74,0,0.0
200,65,65,3600,83.307,108,308.78,1023.0,7.885,0.0,20.714,47,3400,3327,73,0,0.0
200,65,70,3600,83.769,108,315.47,968.0,7.863,0.0,21.102,48,3400,3319,81,0,0.0
200,65,75,3600,84.165,106,320.468,962.0,7.843,0.0,21.429,48,3400,3319,81,0,0.0
200,65,80,3600,85.588,107,344.516,1118.0,7.72,0.0,22.615,52,3400,3319,81,0,0.0
200,65,85,3600,88.311,110,382.26,1242.0,7.468,0.0,24.443,56,3400,3321,79,0,0.0
200,65,90,3600,91.848,114,414.095,1254.0,7.174,0.0,26.299,58,3400,3317,83,0,0.0
200,70,0,3600,90.937,115,448.487,1391.0,7.233,0.0,26.921,59,3400,3311,89,0,0.0
200,70,5,3600,93.314,119,457.844,1389.0,7.065,0.0,27.73,58,3400,3305,95,0,0.0
200,70,10,3600,93.944,118,438.189,1298.0,7.033,0.0,28.051,57,3400,3302,98,0,0.0
200,70,15,3600,94.065,116,415.351,1205.0,7.037,0.0,28.174,57,3400,3299,101,0,0.0
200,70,20,3600,94.108,115,401.86,1104.0,7.047,0.0,28.23,59,3400,3299,101,0,0.0
200,70,25,3600,94.482,115,404.344,1191.0,7.037,0.0,28.544,61,3400,3299,101,0,0.0
200,70,30,3600,94.603,113,416.202,1084.0,7.056,0.0,28.846,59,3400,3301,99,0,0.0
200,70,35,3600,94.922,112,440.699,1009.0,7.054,0.0,29.295,56,3400,3304,96,0,0.0
200,70,40,3600,95.388,110,476.627,1111.0,7.022,0.0,29.931,60,3400,3306,94,0,0.0
200,70,45,3600,95.272,111,507.646,1338.0,7.029,0.0,30.046,59,3400,3306,94,0,0.0
200,70,50,3600,92.34,109,480.424,1238.0,7.231,0.0,28.3,57,3400,3311,89,0,0.0
200,70,55,3600,90.003,109,451.734,1182.0,7.391,0.0,26.782,53,3400,3315,85,0,0.0
200,70,60,3600,87.736,108,415.59,1170.0,7.538,0.0,24.992,56,3400,3314,86,0,0.0
200,70,65,3600,86.259,113,386.158,1176.0,7.627,0.0,23.583,53,3400,3316,84,0,0.0
200,70,70,3600,85.16,111,358.975,1217.0,7.707,0.0,22.44,53,3400,3309,91,0,0.0
200,70,75,3600,85.554,109,365.833,1138.0,7.682,0.0,22.838,53,3400,3308,92,0,0.0
200,70,80,3600,86.764,110,384.963,1187.0,7.581,0.0,23.844,56,3400,3309,91,0,0.0
200,70,85,3600,88.898,113,423.535,1343.0,7.401,0.0,25.656,59,3400,3310,90,0,0.0
200,70,90,3600,90.937,115,448.487,1391.0,7.233,0.0,26.921,59,3400,3311,89,0,0.0
200,75,0,3600,89.971,112,455.379,1451.0,7.3,0.0,26.756,58,3400,3308,92,0,0.0
200,75,5,3600,91.034,114,465.926,1544.0,7.228,0.0,27.326,57,3400,3305,95,0,0.0
200,75,10,3600,92.679,119,466.067,1479.0,7.116,0.0,27.578,56,3400,3297,103,0,0.0
200,75,15,3600,92.805,117,436.591,1390.0,7.117,0.0,27.41,55,3400,3294,106,0,0.0
200,75,20,3600,92.934,119,413.318,1288.0,7.115,0.0,27.431,57,3400,3294,106,0,0.0
200,75,25,3600,93.395,116,407.831,1225.0,7.094,0.0,27.782,60,3400,3295,105,0,0.0
200,75,30,3600,93.427,113,404.334,1310.0,7.116,0.0,27.841,57,3400,3296,104,0,0.0
200,75,35,3600,93.887,114,417.574,1243.0,7.11,0.0,28.304,57,3400,3298,102,0,0.0
200,75,40,3600,94.288,112,442.771,1097.0,7.103,0.0,28.886,58,3400,3299,101,0,0.0
200,75,45,3600,94.275,112,467.929,1183.0,7.116,0.0,29.078,58,3400,3299,101,0,0.0
200,75,50,3600,94.443,110,501.38,1207.0,7.102,0.0,29.419,59,3400,3301,99,0,0.0
200,75,55,3600,92.053,109,487.226,1303.0,7.258,0.0,28.205,57,3400,3306,94,0,0.0
200,75,60,3600,89.553,109,452.75,1231.0,7.423,0.0,26.496,59,3400,3310,90,0,0.0
200,75,65,3600,87.678,111,421.009,1230.0,7.53,0.0,24.926,56,3400,3311,89,0,0.0
200,75,70,3600,86.119,111,390.345,1235.0,7.628,0.0,23.519,54,3400,3304,96,0,0.0
200,75,75,3600,85.955,110,385.938,1298.0,7.63,0.0,23.378,54,3400,3304,96,0,0.0
200,75,80,3600,87.348,110,411.77,1391.0,7.511,0.0,24.593,57,3400,3304,96,0,0.0
200,75,85,3600,89.246,111,447.165,1436.0,7.352,0.0,26.246,59,3400,3305,95,0,0.0
200,75,90,3600,89.971,112,455.379,1451.0,7.3,0.0,26.756,58,3400,3308,92,0,0.0
200,80,0,3600,89.937,110,462.883,1553.0,7.293,0.0,26.944,61,3400,3307,93,0,0.0
200,80,5,3600,89.118,110,445.352,1519.0,7.376,0.0,26.247,59,3400,3310,90,0,0.0
200,80,10,3600,89.116,110,440.272,1477.0,7.397,0.0,25.969,57,3400,3304,96,0,0.0
200,80,15,3600,90.263,116,439.45,1515.0,7.305,0.0,26.054,56,3400,3295,105,0,0.0
200,80,20,3600,90.462,117,413.159,1402.0,7.29,0.0,25.939,55,3400,3296,104,0,0.0
200,80,25,3600,90.516,116,391.699,1297.0,7.291,0.0,25.872,56,3400,3296,104,0,0.0
200,80,30,3600,90.58,116,375.489,1208.0,7.305,0.0,25.674,55,3400,3298,102,0,0.0
200,80,35,3600,90.989,114,377.225,1278.0,7.301,0.0,25.967,56,3400,3298,102,0,0.0
200,80,40,3600,91.392,113,388.301,1187.0,7.303,0.0,26.438,56,3400,3299,101,0,0.0
200,80,45,3600,91.464,114,401.531,1103.0,7.33,0.0,26.634,52,3400,3299,101,0,0.0
200,80,50,3600,91.686,110,426.85,1052.0,7.328,0.0,26.984,55,3400,3302,98,0,0.0
200,80,55,3600,92.143,112,465.284,1130.0,7.285,0.0,27.639,56,3400,3302,98,0,0.0
200,80,60,3600,89.592,106,441.154,1257.0,7.454,0.0,26.187,59,3400,3309,91,0,0.0
200,80,65,3600,87.658,108,417.728,1212.0,7.569,0.0,24.969,56,3400,3312,88,0,0.0
200,80,70,3600,85.903,108,388.586,1219.0,7.672,0.0,23.561,57,3400,3305,95,0,0.0
200,80,75,3600,85.536,111,382.338,1317.0,7.677,0.0,23.251,54,3400,3304,96,0,0.0
200,80,80,3600,86.975,110,411.961,1524.0,7.542,0.0,24.564,58,3400,3305,95,0,0.0
200,80,85,3600,89.386,109,459.617,1583.0,7.337,0.0,26.638,62,3400,3306,94,0,0.0
200,80,90,3600,89.937,110,462.883,1553.0,7.293,0.0,26.944,61,3400,3307,93,0,0.0
200,85,0,3600,89.851,109,467.906,1748.0,7.301,0.0,27.08,62,3400,3309,91,0,0.0
200,85,5,3600,88.917,108,443.606,1645.0,7.384,0.0,26.194,62,3400,3308,92,0,0.0
200,85,10,3600,86.623,110,399.739,1535.0,7.604,0.0,24.268,58,3400,3310,90,0,0.0
200,85,15,3600,86.207,111,390.133,1465.0,7.657,0.0,23.644,53,3400,3304,96,0,0.0
200,85,20,3600,87.266,112,396.536,1406.0,7.552,0.0,23.924,52,3400,3299,101,0,0.0
200,85,25,3600,87.2,115,370.668,1347.0,7.55,0.0,23.683,51,3400,3298,102,0,0.0
200,85,30,3600,87.198,114,350.579,1241.0,7.555,0.0,23.526,51,3400,3301,99,0,0.0
200,85,35,3600,87.405,114,336.986,1155.0,7.557,0.0,23.281,53,3400,3300,100,0,0.0
200,85,40,3600,87.975,114,336.085,1229.0,7.544,0.0,23.495,54,3400,3302,98,0,0.0
200,85,45,3600,87.889,111,333.231,1150.0,7.595,0.0,23.485,52,3400,3302,98,0,0.0
200,85,50,3600,88.323,107,350.172,1097.0,7.6,0.0,24.009,49,3400,3305,95,0,0.0
200,85,55,3600,88.801,109,375.049,1047.0,7.57,0.0,24.556,52,3400,3304,96,0,0.0
200,85,60,3600,89.274,106,409.32,1076.0,7.512,0.0,25.226,59,3400,3306,94,0,0.0
200,85,65,3600,87.111,104,392.05,1188.0,7.646,0.0,24.134,56,3400,3311,89,0,0.0
200,85,70,3600,85.245,106,367.555,1175.0,7.765,0.0,22.931,58,3400,3304,96,0,0.0
200,85,75,3600,84.422,109,355.366,1164.0,7.798,0.0,22.346,53,3400,3305,95,0,0.0
200,85,80,3600,86.389,109,397.492,1450.0,7.607,0.0,24.121,58,3400,3305,95,0,0.0
200,85,85,3600,88.98,107,451.41,1800.0,7.377,0.0,26.376,64,3400,3309,91,0,0.0
200,85,90,3600,89.851,109,467.906,1748.0,7.301,0.0,27.08,62,3400,3309,91,0,0.0
200,90,0,3600,89.741,109,461.093,1936.0,7.32,0.0,26.92,67,3400,3309,91,0,0.0
200,90,5,3600,88.827,107,442.779,1765.0,7.398,0.0,26.178,65,3400,3308,92,0,0.0
200,90,10,3600,86.392,105,391.068,1632.0,7.615,0.0,24.042,62,3400,3309,91,0,0.0
200,90,15,3600,84.043,109,350.272,1535.0,7.849,0.0,22.078,58,3400,3308,92,0,0.0
200,90,20,3600,83.461,107,342.78,1331.0,7.913,0.0,21.444,52,3400,3305,95,0,0.0
200,90,25,3600,85.739,110,380.286,1573.0,7.699,0.0,23.026,57,3400,3302,98,0,0.0
200,90,30,3600,85.253,112,351.628,1353.0,7.733,0.0,22.52,53,3400,3303,97,0,0.0
200,90,35,3600,85.428,111,336.499,1349.0,7.717,0.0,22.39,54,3400,3304,96,0,0.0
200,90,40,3600,85.575,111,318.75,1097.0,7.724,0.0,21.925,53,3400,3304,96,0,0.0
200,90,45,3600,85.883,110,308.107,1255.0,7.741,0.0,21.702,55,3400,3305,95,0,0.0
200,90,50,3600,85.726,105,300.749,1185.0,7.801,0.0,21.609,53,3400,3306,94,0,0.0
200,90,55,3600,86.075,105,311.075,1083.0,7.804,0.0,22.072,51,3400,3307,93,0,0.0
200,90,60,3600,86.522,104,330.473,913.0,7.765,0.0,22.561,54,3400,3308,92,0,0.0
200,90,65,3600,87.054,107,360.049,1023.0,7.689,0.0,23.238,56,3400,3311,89,0,0.0
200,90,70,3600,84.573,102,334.51,1066.0,7.858,0.0,21.857,56,3400,3307,93,0,0.0
200,90,75,3600,83.684,103,326.38,1028.0,7.899,0.0,21.492,54,3400,3309,91,0,0.0
200,90,80,3600,85.85,105,375.602,1361.0,7.677,0.0,23.503,59,3400,3308,92,0,0.0
200,90,85,3600,88.687,107,439.061,1698.0,7.418,0.0,26.039,64,3400,3310,90,0,0.0
200,90,90,3600,89.741,109,461.093,1936.0,7.32,0.0,26.92,67,3400,3309,91,0,0.0
300,0,0,3600,92.896,111,418.791,1838.0,7.513,0.0,26.347,69,3400,3303,97,0,0.0
300,0,5,3600,93.216,112,434.912,1771.0,7.483,0.0,26.744,67,3400,3304,96,0,0.0
300,0,10,3600,92.958,115,445.624,1700.0,7.494,0.0,26.609,67,3400,3298,102,0,0.0
300,0,15,3600,92.075,118,437.307,1594.0,7.573,0.0,25.834,63,3400,3296,104,0,0.0
300,0,20,3600,90.896,119,415.693,1585.0,7.702,0.0,24.788,62,3400,3295,105,0,0.0
300,0,25,3600,87.965,117,346.443,1473.0,7.996,0.0,22.068,58,3400,3299,101,0,0.0
300,0,30,3600,86.731,113,309.766,1272.0,8.117,0.0,20.658,53,3400,3301,99,0,0.0
300,0,35,3600,86.341,115,291.344,1235.0,8.154,0.0,20.061,51,3400,3304,96,0,0.0
300,0,40,3600,85.987,112,280.393,1005.0,8.191,0.0,19.714,50,3400,3305,95,0,0.0
300,0,45,3600,85.819,110,270.804,1139.0,8.241,0.0,19.163,52,3400,3306,94,0,0.0
300,0,50,3600,85.952,107,267.12,1106.0,8.274,0.0,18.835,50,3400,3307,93,0,0.0
300,0,55,3600,86.549,105,277.486,979.0,8.245,0.0,19.256,44,3400,3306,94,0,0.0
300,0,60,3600,86.886,105,288.316,972.0,8.214,0.0,19.918,48,3400,3308,92,0,0.0
300,0,65,3600,88.222,104,323.483,976.0,8.061,0.0,21.773,56,3400,3309,91,0,0.0
300,0,70,3600,91.147,108,382.731,1253.0,7.775,0.0,24.41,65,3400,3303,97,0,0.0
300,0,75,3600,92.429,110,413.382,1473.0,7.63,0.0,25.673,66,3400,3303,97,0,0.0
300,0,80,3600,92.13,113,408.902,1629.0,7.614,0.0,25.593,67,3400,3303,97,0,0.0
300,0,85,3600,93.218,112,428.959,1737.0,7.5,0.0,26.632,69,3400,3305,95,0,0.0
300,0,90,3600,92.896,111,418.791,1838.0,7.513,0.0,26.347,69,3400,3303,97,0,0.0
300,5,0,3600,92.839,110,411.33,1704.0,7.54,0.0,26.16,69,3400,3308,92,0,0.0
300,5,5,3600,93.169,109,424.966,1595.0,7.502,0.0,26.527,67,3400,3306,94,0,0.0
300,5,10,3600,92.303,110,419.157,1506.0,7.562,0.0,25.897,66,3400,3303,97,0,0.0
300,5,15,3600,91.725,113,426.536,1521.0,7.614,0.0,25.59,63,3400,3298,102,0,0.0
300,5,20,3600,92.345,117,447.361,1530.0,7.597,0.0,26.106,67,3400,3300,100,0,0.0
300,5,25,3600,91.216,119,422.446,1506.0,7.724,0.0,25.082,64,3400,3301,99,0,0.0
300,5,30,3600,88.563,112,360.869,1225.0,7.985,0.0,22.701,55,3400,3306,94,0,0.0
300,5,35,3600,87.831,110,335.108,1147.0,8.052,0.0,21.76,52,3400,3309,91,0,0.0
300,5,40,3600,87.318,109,317.366,1105.0,8.093,0.0,21.149,51,3400,3310,90,0,0.0
300,5,45,3600,86.651,107,297.745,1111.0,8.165,0.0,20.267,53,3400,3311,89,0,0.0
300,5,50,3600,86.698,106,289.656,1061.0,8.192,0.0,19.784,49,3400,3311,89,0,0.0
300,5,55,3600,86.716,104,283.122,929.0,8.222,0.0,19.408,43,3400,3312,88,0,0.0
300,5,60,3600,87.141,105,288.065,875.0,8.197,0.0,19.694,42,3400,3314,86,0,0.0
300,5,65,3600,87.514,103,298.601,891.0,8.149,0.0,20.431,52,3400,3315,85,0,0.0
300,5,70,3600,88.444,102,323.509,969.0,8.033,0.0,21.881,60,3400,3309,91,0,0.0
300,5,75,3600,91.355,105,382.457,1189.0,7.745,0.0,24.591,62,3400,3309,91,0,0.0
300,5,80,3600,92.376,108,404.288,1434.0,7.625,0.0,25.561,67,3400,3309,91,0,0.0
300,5,85,3600,92.996,110,415.506,1580.0,7.545,0.0,26.208,67,3400,3310,90,0,0.0
300,5,90,3600,92.839,110,411.33,1704.0,7.54,0.0,26.16,69,3400,3308,92,0,0.0
300,10,0,3600,93.031,110,410.118,1667.0,7.553,0.0,26.17,69,3400,3312,88,0,0.0
300,10,5,3600,93.388,109,426.716,1549.0,7.509,0.0,26.644,68,3400,3309,91,0,0.0
300,10,10,3600,92.112,108,409.618,1383.0,7.6,0.0,25.603,66,3400,3307,93,0,0.0
300,10,15,3600,90.906,111,401.067,1279.0,7.705,0.0,24.753,63,3400,3305,95,0,0.0
300,10,20,3600,91.843,116,434.602,1400.0,7.656,0.0,25.742,66,3400,3306,94,0,0.0
300,10,25,3600,92.984,118,461.467,1495.0,7.602,0.0,26.666,68,3400,3305,95,0,0.0
300,10,30,3600,92.193,115,440.441,1356.0,7.695,0.0,25.896,62,3400,3306,94,0,0.0
300,10,35,3600,90.449,110,396.474,1277.0,7.853,0.0,24.292,56,3400,3312,88,0,0.0
300,10,40,3600,89.572,108,366.796,1122.0,7.921,0.0,23.234,54,3400,3313,87,0,0.0
300,10,45,3600,88.945,109,344.915,1281.0,7.974,0.0,22.395,57,3400,3313,87,0,0.0
300,10,50,3600,88.623,105,328.356,1105.0,8.019,0.0,21.617,50,3400,3315,85,0,0.0
300,10,55,3600,88.811,104,319.253,1119.0,8.03,0.0,21.172,49,3400,3315,85,0,0.0
300,10,60,3600,89.062,104,315.781,972.0,8.025,0.0,21.198,44,3400,3317,83,0,0.0
300,10,65,3600,89.669,104,326.595,992.0,7.967,0.0,21.77,56,3400,3318,82,0,0.0
300,10,70,3600,90.044,103,341.685,926.0,7.918,0.0,22.609,60,3400,3312,88,0,0.0
300,10,75,3600,90.01,102,350.161,1095.0,7.886,0.0,23.272,62,3400,3313,87,0,0.0
300,10,80,3600,92.688,109,402.165,1393.0,7.632,0.0,25.654,68,3400,3313,87,0,0.0
300,10,85,3600,93.728,111,426.071,1666.0,7.52,0.0,26.711,68,3400,3312,88,0,0.0
300,10,90,3600,93.031,110,410.118,1667.0,7.553,0.0,26.17,69,3400,3312,88,0,0.0
300,15,0,3600,93.452,110,414.457,1812.0,7.553,0.0,26.382,71,3400,3311,89,0,0.0
300,15,5,3600,93.715,109,428.996,1622.0,7.516,0.0,26.766,69,3400,3310,90,0,0.0
300,15,10,3600,92.921,109,419.682,1411.0,7.568,0.0,26.113,67,3400,3307,93,0,0.0
300,15,15,3600,91.257,107,398.25,1234.0,7.712,0.0,24.827,65,3400,3307,93,0,0.0
300,15,20,3600,90.475,113,392.697,1238.0,7.797,0.0,24.221,64,3400,3310,90,0,0.0
300,15,25,3600,91.787,116,431.178,1265.0,7.718,0.0,25.566,65,3400,3308,92,0,0.0
300,15,30,3600,93.157,114,458.467,1314.0,7.64,0.0,26.678,65,3400,3308,92,0,0.0
300,15,35,3600,93.046,112,450.07,1255.0,7.663,0.0,26.5,56,3400,3312,88,0,0.0
300,15,40,3600,91.694,109,412.247,1184.0,7.773,0.0,25.209,56,3400,3313,87,0,0.0
300,15,45,3600,90.798,107,381.045,1260.0,7.843,0.0,24.064,59,3400,3314,86,0,0.0
300,15,50,3600,90.425,106,363.345,1164.0,7.874,0.0,23.343,54,3400,3315,85,0,0.0
300,15,55,3600,90.334,106,344.317,1090.0,7.896,0.0,22.559,48,3400,3315,85,0,0.0
300,15,60,3600,90.581,103,335.922,1027.0,7.89,0.0,22.388,50,3400,3317,83,0,0.0
300,15,65,3600,91.057,102,339.117,1024.0,7.847,0.0,22.749,54,3400,3318,82,0,0.0
