distance,decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,reward,done
300,17,730,1,0,64,24.0,7.276,6,2,0,-24.0,False
300,17,731,1,0,63,25.0,7.695,5,2,0,-25.0,False
300,17,732,1,0,63,31.0,8.152,5,2,0,-31.0,False
300,17,733,1,0,64,37.0,8.655,6,2,0,-37.0,False
300,17,734,1,0,64,43.0,9.076,5,2,0,-43.0,False
300,17,735,1,0,63,50.0,9.435,6,2,0,-50.0,False
300,17,736,1,0,64,58.0,9.555,8,2,0,-58.0,False
300,17,737,1,0,64,67.0,9.807,8,2,0,-67.0,False
300,17,738,1,0,64,76.0,9.689,8,2,0,-76.0,False
300,17,739,1,0,69,86.0,8.674,14,2,0,-86.0,False
300,17,740,1,0,69,97.0,8.695,10,2,0,-97.0,False
300,17,741,1,0,69,110.0,8.776,12,2,0,-110.0,False
300,17,742,1,0,69,124.0,8.826,13,2,0,-124.0,False
300,17,743,1,0,68,119.0,8.659,12,2,0,-119.0,False
300,17,744,1,0,70,101.0,8.725,12,2,0,-101.0,False
300,17,745,1,0,68,106.0,8.748,10,2,0,-106.0,False
300,17,746,1,0,68,116.0,9.033,10,2,0,-116.0,False
300,17,747,1,0,66,127.0,9.07,11,2,0,-127.0,False
300,17,748,1,0,66,139.0,9.008,13,2,0,-139.0,False
300,17,749,1,0,66,151.0,9.197,12,2,0,-151.0,False
300,17,750,1,0,65,164.0,9.074,13,2,0,-164.0,False
300,17,751,1,0,65,177.0,8.462,15,2,0,-177.0,False
300,17,752,1,0,65,190.0,8.565,13,2,0,-190.0,False
300,17,753,1,0,63,205.0,8.526,15,2,0,-205.0,False
300,17,754,1,0,63,222.0,8.195,18,2,0,-222.0,False
300,17,755,1,0,62,239.0,8.043,17,2,0,-239.0,False
300,17,756,1,0,67,256.0,7.405,22,2,0,-256.0,False
300,17,757,1,0,66,274.0,7.147,19,2,0,-274.0,False
300,17,758,1,0,66,295.0,7.311,21,2,0,-295.0,False
300,17,759,1,0,66,316.0,7.291,22,2,0,-316.0,False
300,17,760,1,0,65,337.0,7.227,21,2,0,-337.0,False
300,17,761,1,0,65,360.0,7.077,24,2,0,-360.0,False
300,17,762,1,0,64,383.0,6.909,24,2,0,-383.0,False
300,17,763,1,0,61,406.0,6.82,23,2,0,-406.0,False
300,17,764,1,0,60,431.0,6.788,25,2,0,-431.0,False
300,17,765,1,0,58,456.0,6.571,25,2,0,-456.0,False
300,17,766,1,0,59,482.0,6.452,27,2,0,-482.0,False
300,18,767,0,1,59,508.0,6.202,27,3,1,0.0,False
300,18,768,0,1,59,534.0,6.232,26,3,1,0.0,False
300,18,769,0,1,59,561.0,6.161,27,3,1,0.0,False
300,18,770,0,1,58,304.0,6.092,19,0,2,-304.0,False
300,18,771,0,1,57,130.0,6.094,12,0,2,-130.0,False
300,18,772,0,1,54,51.0,5.722,7,0,2,-51.0,False
300,18,773,0,1,60,12.0,5.243,10,0,2,-12.0,False
300,18,774,0,1,60,12.0,5.547,4,0,2,-12.0,False
300,18,775,0,1,60,15.0,5.993,4,0,2,-15.0,False
300,18,776,0,1,61,23.0,6.256,7,0,2,-23.0,False
300,18,777,0,1,61,30.0,6.715,7,0,2,-30.0,False
300,18,778,0,1,61,34.0,7.328,6,0,2,-34.0,False
300,18,779,0,1,62,39.0,7.837,7,0,2,-39.0,False
300,18,780,0,1,63,50.0,7.991,9,0,2,-50.0,False
300,18,781,0,1,63,61.0,8.435,8,0,2,-61.0,False
300,18,782,0,1,64,65.0,8.455,11,0,2,-65.0,False
300,18,783,0,1,64,76.0,8.681,10,0,2,-76.0,False
300,18,784,0,1,64,83.0,8.821,8,0,2,-83.0,False
300,18,785,0,1,65,94.0,8.93,10,0,2,-94.0,False
300,18,786,0,1,65,106.0,8.998,10,0,2,-106.0,False
300,18,787,0,1,65,118.0,9.09,10,0,2,-118.0,False
300,18,788,0,1,66,130.0,9.191,11,0,2,-130.0,False
300,18,789,0,1,65,144.0,9.339,12,0,2,-144.0,False
300,18,790,0,1,69,144.0,8.522,17,0,2,-144.0,False
300,18,791,0,1,70,144.0,8.472,12,0,2,-144.0,False
300,18,792,0,1,69,119.0,8.661,9,0,2,-119.0,False
300,18,793,0,1,69,129.0,8.902,10,0,2,-129.0,False
300,18,794,0,1,68,141.0,8.865,13,0,2,-141.0,False
300,18,795,0,1,67,153.0,9.044,12,0,2,-153.0,False
300,18,796,0,1,67,165.0,9.051,13,0,2,-165.0,False
300,18,797,0,1,66,177.0,8.904,13,0,2,-177.0,False
300,18,798,0,1,64,190.0,8.799,13,0,2,-190.0,False
300,18,799,0,1,64,204.0,8.773,14,0,2,-204.0,False
300,18,800,0,1,63,218.0,8.612,14,0,2,-218.0,False
300,18,801,0,1,67,233.0,7.905,20,0,2,-233.0,False
300,18,802,0,1,66,248.0,7.817,16,0,2,-248.0,False
300,18,803,0,1,64,266.0,7.863,18,0,2,-266.0,False
300,18,804,0,1,67,284.0,7.421,23,0,2,-284.0,False
300,18,805,0,1,67,302.0,7.727,18,0,2,-302.0,False
300,18,806,0,1,65,320.0,7.976,18,0,2,-320.0,False
300,18,807,0,1,67,338.0,7.247,23,0,2,-338.0,False
300,18,808,0,1,65,356.0,7.136,18,0,2,-356.0,False
300,18,809,0,1,63,374.0,6.947,18,0,2,-374.0,False
300,18,810,0,1,65,394.0,6.937,22,0,2,-394.0,False
300,18,811,0,1,63,414.0,6.941,20,0,2,-414.0,False
300,19,812,1,0,62,438.0,6.961,24,1,3,0.0,False
300,19,813,1,0,61,463.0,6.811,26,1,3,0.0,False
300,19,814,1,0,61,488.0,6.578,25,1,3,0.0,False
300,19,815,1,0,60,256.0,6.369,17,2,0,-256.0,False
300,19,816,1,0,60,157.0,6.476,13,2,0,-157.0,False
300,19,817,1,0,61,90.0,6.465,11,2,0,-90.0,False
300,19,818,1,0,61,47.0,6.609,9,2,0,-47.0,False
300,19,819,1,0,62,26.0,6.656,8,2,0,-26.0,False
300,19,820,1,0,62,15.0,7.062,6,2,0,-15.0,False
300,19,821,1,0,62,21.0,7.514,7,2,0,-21.0,False
300,19,822,1,0,62,31.0,7.619,8,2,0,-31.0,False
300,19,823,1,0,60,41.0,7.563,8,2,0,-41.0,False
300,19,824,1,0,66,53.0,7.007,16,2,0,-53.0,False
300,19,825,1,0,66,66.0,7.188,11,2,0,-66.0,False
300,19,826,1,0,66,82.0,7.511,14,2,0,-82.0,False
300,19,827,1,0,66,93.0,7.478,16,2,0,-93.0,False
300,19,828,1,0,67,110.0,7.58,17,2,0,-110.0,False
300,19,829,1,0,67,128.0,7.787,17,2,0,-128.0,False
300,19,830,1,0,68,146.0,7.83,18,2,0,-146.0,False
300,19,831,1,0,69,152.0,7.954,19,2,0,-152.0,False
300,19,832,1,0,69,158.0,8.216,18,2,0,-158.0,False
300,19,833,1,0,68,164.0,8.159,18,2,0,-164.0,False
300,19,834,1,0,67,171.0,8.058,17,2,0,-171.0,False
300,19,835,1,0,66,177.0,8.132,15,2,0,-177.0,False
300,19,836,1,0,65,183.0,8.219,14,2,0,-183.0,False
300,19,837,1,0,66,189.0,8.364,15,2,0,-189.0,False
300,19,838,1,0,65,196.0,8.583,13,2,0,-196.0,False
300,19,839,1,0,66,209.0,8.676,14,2,0,-209.0,False
300,19,840,1,0,65,222.0,8.792,13,2,0,-222.0,False
300,19,841,1,0,66,235.0,8.683,14,2,0,-235.0,False
300,19,842,1,0,69,250.0,8.021,19,2,0,-250.0,False
300,19,843,1,0,68,265.0,7.91,15,2,0,-265.0,False
300,19,844,1,0,66,282.0,7.973,16,2,0,-282.0,False
300,19,845,1,0,64,299.0,7.739,16,2,0,-299.0,False
300,19,846,1,0,64,317.0,7.6,18,2,0,-317.0,False
300,19,847,1,0,64,331.0,7.544,19,2,0,-331.0,False
300,19,848,1,0,62,349.0,7.748,18,2,0,-349.0,False
300,19,849,1,0,60,367.0,7.677,18,2,0,-367.0,False
300,19,850,1,0,59,385.0,7.558,18,2,0,-385.0,False
300,19,851,1,0,58,404.0,7.423,19,2,0,-404.0,False
300,19,852,1,0,58,423.0,7.57,19,2,0,-423.0,False
300,19,853,1,0,57,443.0,7.125,21,2,0,-443.0,False
300,19,854,1,0,57,465.0,6.852,22,2,0,-465.0,False
300,19,855,1,0,55,486.0,6.505,22,2,0,-486.0,False
300,19,856,1,0,56,508.0,6.314,23,2,0,-508.0,False
300,20,857,0,1,55,530.0,5.854,22,3,1,0.0,False
300,20,858,0,1,55,553.0,5.397,23,3,1,0.0,False
300,20,859,0,1,61,578.0,4.407,31,3,1,0.0,False
300,20,860,0,1,60,302.0,4.3,19,0,2,-302.0,False
300,20,861,0,1,60,117.0,4.712,12,0,2,-117.0,False
300,20,862,0,1,62,64.0,4.977,12,0,2,-64.0,False
300,20,863,0,1,62,41.0,5.481,8,0,2,-41.0,False
300,20,864,0,1,62,30.0,6.128,6,0,2,-30.0,False
300,20,865,0,1,64,32.0,6.392,8,0,2,-32.0,False
300,20,866,0,1,64,42.0,7.105,7,0,2,-42.0,False
300,20,867,0,1,64,53.0,7.51,8,0,2,-53.0,False
300,20,868,0,1,63,58.0,7.771,9,0,2,-58.0,False
300,20,869,0,1,63,70.0,8.31,9,0,2,-70.0,False
300,20,870,0,1,63,83.0,8.426,11,0,2,-83.0,False
300,20,871,0,1,63,97.0,8.764,11,0,2,-97.0,False
300,20,872,0,1,63,101.0,9.06,11,0,2,-101.0,False
300,20,873,0,1,62,114.0,9.215,11,0,2,-114.0,False
300,20,874,0,1,62,123.0,9.296,10,0,2,-123.0,False
300,20,875,0,1,62,121.0,9.448,8,0,2,-121.0,False
300,20,876,0,1,68,110.0,8.754,12,0,2,-110.0,False
300,20,877,0,1,67,119.0,8.738,7,0,2,-119.0,False
300,20,878,0,1,67,128.0,8.812,7,0,2,-128.0,False
300,20,879,0,1,67,103.0,9.012,7,0,2,-103.0,False
300,20,880,0,1,66,111.0,9.072,8,0,2,-111.0,False
300,20,881,0,1,69,121.0,8.53,15,0,2,-121.0,False
300,20,882,0,1,68,131.0,8.789,10,0,2,-131.0,False
300,20,883,0,1,68,141.0,8.91,11,0,2,-141.0,False
300,20,884,0,1,73,153.0,8.447,17,0,2,-153.0,False
300,20,885,0,1,72,165.0,8.594,12,0,2,-165.0,False
300,20,886,0,1,70,177.0,8.648,12,0,2,-177.0,False
300,20,887,0,1,69,189.0,8.592,13,0,2,-189.0,False
300,20,888,0,1,68,201.0,8.716,12,0,2,-201.0,False
300,20,889,0,1,67,214.0,9.018,13,0,2,-214.0,False
300,20,890,0,1,68,228.0,8.734,16,0,2,-228.0,False
300,20,891,0,1,67,242.0,8.765,14,0,2,-242.0,False
300,20,892,0,1,67,257.0,8.719,15,0,2,-257.0,False
300,20,893,0,1,71,272.0,7.699,21,0,2,-272.0,False
300,20,894,0,1,69,289.0,7.675,17,0,2,-289.0,False
300,20,895,0,1,68,306.0,7.856,17,0,2,-306.0,False
300,20,896,0,1,68,325.0,7.843,20,0,2,-325.0,False
300,20,897,0,1,66,345.0,7.671,20,0,2,-345.0,False
300,20,898,0,1,65,365.0,7.87,20,0,2,-365.0,False
300,20,899,0,1,66,385.0,7.268,22,0,2,-385.0,False
300,20,900,0,1,65,405.0,6.938,20,0,2,-405.0,False
300,20,901,0,1,65,428.0,6.607,23,0,2,-428.0,False
300,21,902,1,0,63,453.0,6.359,25,1,3,0.0,False
300,21,903,1,0,61,480.0,6.12,27,1,3,0.0,False
300,21,904,1,0,60,507.0,5.607,28,1,3,0.0,False
300,21,905,1,0,61,276.0,5.589,23,2,0,-276.0,False
300,21,906,1,0,61,169.0,5.842,14,2,0,-169.0,False
300,21,907,1,0,59,107.0,5.971,10,2,0,-107.0,False
300,21,908,1,0,60,64.0,6.41,9,2,0,-64.0,False
300,21,909,1,0,59,36.0,6.839,7,2,0,-36.0,False
300,21,910,1,0,63,21.0,6.607,9,2,0,-21.0,False
300,21,911,1,0,64,24.0,6.835,7,2,0,-24.0,False
300,21,912,1,0,63,30.0,7.013,6,2,0,-30.0,False
300,21,913,1,0,64,41.0,7.022,9,2,0,-41.0,False
300,21,914,1,0,65,47.0,7.336,12,2,0,-47.0,False
300,21,915,1,0,65,57.0,7.603,10,2,0,-57.0,False
300,21,916,1,0,65,69.0,7.945,11,2,0,-69.0,False
300,21,917,1,0,66,82.0,8.251,13,2,0,-82.0,False
300,21,918,1,0,66,96.0,8.444,13,2,0,-96.0,False
300,21,919,1,0,66,100.0,8.763,14,2,0,-100.0,False
300,21,920,1,0,67,105.0,8.942,15,2,0,-105.0,False
300,21,921,1,0,68,109.0,8.948,14,2,0,-109.0,False
300,21,922,1,0,68,112.0,9.022,12,2,0,-112.0,False
300,21,923,1,0,67,106.0,9.036,10,2,0,-106.0,False
300,21,924,1,0,65,110.0,9.087,10,2,0,-110.0,False
300,21,925,1,0,63,113.0,9.128,9,2,0,-113.0,False
300,21,926,1,0,61,123.0,9.211,10,2,0,-123.0,False
300,21,927,1,0,67,133.0,8.448,16,2,0,-133.0,False
300,21,928,1,0,66,143.0,8.551,10,2,0,-143.0,False
300,21,929,1,0,66,154.0,8.627,11,2,0,-154.0,False
300,21,930,1,0,67,165.0,8.581,12,2,0,-165.0,False
300,21,931,1,0,66,179.0,8.729,14,2,0,-179.0,False
300,21,932,1,0,64,193.0,8.811,14,2,0,-193.0,False
300,21,933,1,0,66,208.0,8.638,17,2,0,-208.0,False
300,21,934,1,0,66,223.0,8.79,15,2,0,-223.0,False
300,21,935,1,0,62,238.0,8.716,15,2,0,-238.0,False
300,21,936,1,0,63,253.0,8.448,17,2,0,-253.0,False
300,21,937,1,0,60,269.0,8.324,16,2,0,-269.0,False
300,21,938,1,0,60,285.0,8.303,16,2,0,-285.0,False
300,21,939,1,0,59,302.0,7.908,18,2,0,-302.0,False
300,21,940,1,0,57,320.0,7.649,18,2,0,-320.0,False
300,21,941,1,0,57,339.0,7.644,19,2,0,-339.0,False
300,21,942,1,0,57,358.0,7.25,21,2,0,-358.0,False
300,21,943,1,0,56,377.0,7.133,19,2,0,-377.0,False
300,21,944,1,0,57,397.0,6.167,24,2,0,-397.0,False
300,21,945,1,0,58,417.0,6.136,21,2,0,-417.0,False
300,21,946,1,0,58,439.0,6.055,22,2,0,-439.0,False
300,22,947,0,1,58,464.0,6.018,25,3,1,0.0,False
300,22,948,0,1,58,490.0,6.119,26,3,1,0.0,False
300,22,949,0,1,58,516.0,5.874,27,3,1,0.0,False
300,22,950,0,1,58,257.0,5.804,20,0,2,-257.0,False
300,22,951,0,1,58,142.0,6.172,12,0,2,-142.0,False
300,22,952,0,1,58,75.0,6.586,8,0,2,-75.0,False
300,22,953,0,1,58,27.0,6.878,5,0,2,-27.0,False
300,22,954,0,1,58,11.0,7.263,4,0,2,-11.0,False
300,22,955,0,1,58,8.0,7.815,3,0,2,-8.0,False
300,22,956,0,1,58,5.0,8.15,5,0,2,-5.0,False
300,22,957,0,1,59,3.0,8.471,2,0,2,-3.0,False
300,22,958,0,1,59,5.0,8.813,1,0,2,-5.0,False
300,22,959,0,1,59,7.0,9.126,1,0,2,-7.0,False
300,22,960,0,1,55,11.0,9.141,3,0,2,-11.0,False
300,22,961,0,1,60,15.0,8.631,8,0,2,-15.0,False
300,22,962,0,1,60,20.0,8.551,5,0,2,-20.0,False
300,22,963,0,1,60,26.0,8.732,5,0,2,-26.0,False
300,22,964,0,1,65,32.0,8.363,10,0,2,-32.0,False
300,22,965,0,1,66,42.0,8.546,10,0,2,-42.0,False
300,22,966,0,1,66,53.0,8.9,10,0,2,-53.0,False
300,22,967,0,1,71,59.0,8.62,14,0,2,-59.0,False
300,22,968,0,1,71,69.0,8.841,10,0,2,-69.0,False
300,22,969,0,1,69,79.0,9.118,9,0,2,-79.0,False
300,22,970,0,1,70,89.0,9.272,10,0,2,-89.0,False
300,22,971,0,1,69,100.0,9.483,11,0,2,-100.0,False
300,22,972,0,1,69,95.0,9.715,10,0,2,-95.0,False
300,22,973,0,1,70,92.0,9.749,11,0,2,-92.0,False
300,22,974,0,1,69,74.0,9.764,8,0,2,-74.0,False
300,22,975,0,1,69,82.0,9.867,8,0,2,-82.0,False
300,22,976,0,1,68,91.0,9.944,9,0,2,-91.0,False
300,22,977,0,1,67,101.0,9.889,10,0,2,-101.0,False
300,22,978,0,1,65,111.0,9.539,10,0,2,-111.0,False
300,22,979,0,1,71,121.0,8.51,16,0,2,-121.0,False
300,22,980,0,1,69,131.0,8.401,10,0,2,-131.0,False
300,22,981,0,1,69,143.0,8.357,12,0,2,-143.0,False
300,22,982,0,1,68,157.0,8.218,14,0,2,-157.0,False
300,22,983,0,1,67,172.0,7.982,15,0,2,-172.0,False
300,22,984,0,1,67,188.0,7.72,17,0,2,-188.0,False
300,22,985,0,1,65,207.0,7.472,18,0,2,-207.0,False
300,22,986,0,1,65,229.0,7.286,21,0,2,-229.0,False
300,22,987,0,1,63,246.0,7.054,20,0,2,-246.0,False
300,22,988,0,1,64,267.0,6.954,22,0,2,-267.0,False
300,22,989,0,1,62,291.0,6.837,24,0,2,-291.0,False
300,22,990,0,1,60,316.0,6.651,24,0,2,-316.0,False
300,22,991,0,1,60,341.0,6.366,25,0,2,-341.0,False
300,23,992,1,0,59,366.0,6.254,24,1,3,0.0,False
300,23,993,1,0,60,388.0,6.102,26,1,3,0.0,False
300,23,994,1,0,59,414.0,5.589,27,1,3,0.0,False
300,23,995,1,0,57,245.0,5.355,19,2,0,-245.0,False
300,23,996,1,0,62,132.0,5.027,18,2,0,-132.0,False
300,23,997,1,0,62,74.0,5.043,11,2,0,-74.0,False
300,23,998,1,0,62,39.0,5.414,6,2,0,-39.0,False
300,23,999,1,0,63,25.0,5.962,6,2,0,-25.0,False
300,23,1000,1,0,61,18.0,6.415,7,2,0,-18.0,False
300,23,1001,1,0,62,26.0,7.162,8,2,0,-26.0,False
300,23,1002,1,0,63,37.0,7.585,9,2,0,-37.0,False
300,23,1003,1,0,63,44.0,8.054,7,2,0,-44.0,False
300,23,1004,1,0,62,51.0,8.414,7,2,0,-51.0,False
300,23,1005,1,0,62,62.0,8.667,8,2,0,-62.0,False
300,23,1006,1,0,62,74.0,8.84,9,2,0,-74.0,False
300,23,1007,1,0,63,87.0,8.865,11,2,0,-87.0,False
300,23,1008,1,0,64,91.0,8.832,11,2,0,-91.0,False
300,23,1009,1,0,64,83.0,8.81,12,2,0,-83.0,False
300,23,1010,1,0,64,86.0,8.962,11,2,0,-86.0,False
300,23,1011,1,0,63,89.0,8.991,10,2,0,-89.0,False
300,23,1012,1,0,63,92.0,9.216,9,2,0,-92.0,False
300,23,1013,1,0,66,95.0,8.484,14,2,0,-95.0,False
300,23,1014,1,0,65,98.0,8.615,8,2,0,-98.0,False
300,23,1015,1,0,66,106.0,8.724,9,2,0,-106.0,False
300,23,1016,1,0,67,117.0,8.84,12,2,0,-117.0,False
300,23,1017,1,0,65,128.0,9.08,11,2,0,-128.0,False
300,23,1018,1,0,64,139.0,9.218,11,2,0,-139.0,False
300,23,1019,1,0,65,150.0,9.233,12,2,0,-150.0,False
300,23,1020,1,0,65,162.0,9.471,12,2,0,-162.0,False
300,23,1021,1,0,62,174.0,9.311,12,2,0,-174.0,False
300,23,1022,1,0,63,186.0,9.088,13,2,0,-186.0,False
300,23,1023,1,0,63,199.0,8.75,13,2,0,-199.0,False
300,23,1024,1,0,62,214.0,8.523,14,2,0,-214.0,False
300,23,1025,1,0,61,230.0,8.248,16,2,0,-230.0,False
300,23,1026,1,0,59,246.0,8.062,15,2,0,-246.0,False
300,23,1027,1,0,57,257.0,7.826,15,2,0,-257.0,False
300,23,1028,1,0,56,274.0,7.818,17,2,0,-274.0,False
300,23,1029,1,0,53,292.0,7.433,18,2,0,-292.0,False
300,23,1030,1,0,57,312.0,6.369,26,2,0,-312.0,False
300,23,1031,1,0,55,332.0,6.365,20,2,0,-332.0,False
300,23,1032,1,0,55,353.0,6.524,21,2,0,-353.0,False
300,23,1033,1,0,54,375.0,6.25,23,2,0,-375.0,False
300,23,1034,1,0,54,397.0,6.254,22,2,0,-397.0,False
300,23,1035,1,0,52,419.0,6.012,22,2,0,-419.0,False
300,23,1036,1,0,54,442.0,5.822,25,2,0,-442.0,False
300,24,1037,0,1,54,467.0,5.734,25,3,1,0.0,False
300,24,1038,0,1,54,492.0,5.574,25,3,1,0.0,False
300,24,1039,0,1,55,518.0,5.437,27,3,1,0.0,False
300,24,1040,0,1,55,265.0,5.602,19,0,2,-265.0,False
300,24,1041,0,1,60,155.0,5.536,19,0,2,-155.0,False
300,24,1042,0,1,60,88.0,6.198,11,0,2,-88.0,False
300,24,1043,0,1,60,43.0,6.855,7,0,2,-43.0,False
300,24,1044,0,1,65,15.0,7.008,10,0,2,-15.0,False
300,24,1045,0,1,66,7.0,7.83,4,0,2,-7.0,False
300,24,1046,0,1,63,8.0,8.396,2,0,2,-8.0,False
300,24,1047,0,1,68,10.0,8.467,7,0,2,-10.0,False
300,24,1048,0,1,68,12.0,8.988,2,0,2,-12.0,False
300,24,1049,0,1,68,15.0,9.446,3,0,2,-15.0,False
300,24,1050,0,1,68,18.0,9.677,4,0,2,-18.0,False
300,24,1051,0,1,68,23.0,9.89,5,0,2,-23.0,False
300,24,1052,0,1,69,30.0,10.014,7,0,2,-30.0,False
300,24,1053,0,1,70,37.0,10.14,7,0,2,-37.0,False
300,24,1054,0,1,70,46.0,10.399,8,0,2,-46.0,False
300,24,1055,0,1,70,55.0,10.58,8,0,2,-55.0,False
300,24,1056,0,1,70,64.0,10.498,8,0,2,-64.0,False
300,24,1057,0,1,70,69.0,10.538,7,0,2,-69.0,False
300,24,1058,0,1,68,77.0,10.46,7,0,2,-77.0,False
300,24,1059,0,1,66,86.0,9.603,10,0,2,-86.0,False
300,24,1060,0,1,64,87.0,9.236,9,0,2,-87.0,False
300,24,1061,0,1,64,95.0,8.94,9,0,2,-95.0,False
300,24,1062,0,1,64,107.0,8.84,12,0,2,-107.0,False
300,24,1063,0,1,63,120.0,8.652,13,0,2,-120.0,False
300,24,1064,0,1,69,133.0,7.881,19,0,2,-133.0,False
300,24,1065,0,1,68,147.0,7.832,13,0,2,-147.0,False
300,24,1066,0,1,67,161.0,7.936,13,0,2,-161.0,False
300,24,1067,0,1,66,174.0,7.869,16,0,2,-174.0,False
300,24,1068,0,1,67,191.0,7.85,18,0,2,-191.0,False
300,24,1069,0,1,67,208.0,8.084,17,0,2,-208.0,False
300,24,1070,0,1,67,225.0,7.935,18,0,2,-225.0,False
300,24,1071,0,1,67,242.0,7.659,18,0,2,-242.0,False
300,24,1072,0,1,66,262.0,7.551,20,0,2,-262.0,False
300,24,1073,0,1,64,282.0,7.277,20,0,2,-282.0,False
300,24,1074,0,1,66,304.0,6.981,24,0,2,-304.0,False
300,24,1075,0,1,65,328.0,6.84,24,0,2,-328.0,False
300,24,1076,0,1,63,351.0,6.665,24,0,2,-351.0,False
300,24,1077,0,1,64,377.0,6.499,27,0,2,-377.0,False
300,24,1078,0,1,62,404.0,6.44,27,0,2,-404.0,False
300,24,1079,0,1,61,433.0,6.221,29,0,2,-433.0,False
300,24,1080,0,1,57,462.0,5.85,29,0,2,-462.0,False
300,24,1081,0,1,58,491.0,5.483,30,0,2,-491.0,False
300,25,1082,1,0,62,520.0,4.731,34,1,3,0.0,False
300,25,1083,1,0,60,550.0,4.414,30,1,3,0.0,False
300,25,1084,1,0,58,581.0,3.977,31,1,3,0.0,False
300,25,1085,1,0,57,382.0,4.102,24,2,0,-382.0,False
300,25,1086,1,0,57,218.0,4.582,18,2,0,-218.0,False
300,25,1087,1,0,58,141.0,4.986,14,2,0,-141.0,False
300,25,1088,1,0,58,87.0,5.5,11,2,0,-87.0,False
300,25,1089,1,0,59,48.0,5.831,9,2,0,-48.0,False
300,25,1090,1,0,59,30.0,6.155,7,2,0,-30.0,False
300,25,1091,1,0,59,31.0,6.62,7,2,0,-31.0,False
300,25,1092,1,0,58,39.0,6.895,6,2,0,-39.0,False
300,25,1093,1,0,59,42.0,7.046,6,2,0,-42.0,False
300,25,1094,1,0,59,53.0,7.421,8,2,0,-53.0,False
300,25,1095,1,0,59,65.0,7.701,9,2,0,-65.0,False
300,25,1096,1,0,61,78.0,7.62,12,2,0,-78.0,False
300,25,1097,1,0,60,91.0,7.763,10,2,0,-91.0,False
300,25,1098,1,0,60,105.0,7.971,11,2,0,-105.0,False
300,25,1099,1,0,66,121.0,7.382,19,2,0,-121.0,False
300,25,1100,1,0,66,139.0,7.478,15,2,0,-139.0,False
300,25,1101,1,0,66,143.0,7.726,15,2,0,-143.0,False
300,25,1102,1,0,68,146.0,7.615,17,2,0,-146.0,False
300,25,1103,1,0,67,145.0,7.805,14,2,0,-145.0,False
300,25,1104,1,0,66,154.0,8.242,14,2,0,-154.0,False
300,25,1105,1,0,67,115.0,8.324,13,2,0,-115.0,False
300,25,1106,1,0,67,119.0,8.688,10,2,0,-119.0,False
300,25,1107,1,0,67,129.0,8.961,10,2,0,-129.0,False
300,25,1108,1,0,67,139.0,9.045,10,2,0,-139.0,False
300,25,1109,1,0,66,149.0,9.236,10,2,0,-149.0,False
300,25,1110,1,0,67,160.0,9.215,12,2,0,-160.0,False
300,25,1111,1,0,66,171.0,8.959,12,2,0,-171.0,False
300,25,1112,1,0,65,183.0,9.086,12,2,0,-183.0,False
300,25,1113,1,0,62,195.0,8.98,12,2,0,-195.0,False
300,25,1114,1,0,60,209.0,8.843,14,2,0,-209.0,False
300,25,1115,1,0,59,221.0,8.831,13,2,0,-221.0,False
300,25,1116,1,0,62,234.0,7.855,18,2,0,-234.0,False
300,25,1117,1,0,62,247.0,7.858,13,2,0,-247.0,False
300,25,1118,1,0,60,261.0,7.688,15,2,0,-261.0,False
300,25,1119,1,0,58,275.0,7.779,14,2,0,-275.0,False
300,25,1120,1,0,58,292.0,7.907,17,2,0,-292.0,False
300,25,1121,1,0,61,309.0,7.127,22,2,0,-309.0,False
300,25,1122,1,0,61,326.0,7.309,17,2,0,-326.0,False
300,25,1123,1,0,58,343.0,7.044,17,2,0,-343.0,False
300,25,1124,1,0,63,362.0,6.466,24,2,0,-362.0,False
300,25,1125,1,0,63,382.0,6.741,20,2,0,-382.0,False
300,25,1126,1,0,64,403.0,6.783,22,2,0,-403.0,False
300,26,1127,0,1,65,426.0,6.94,23,3,1,0.0,False
300,26,1128,0,1,63,449.0,6.947,22,3,1,0.0,False
300,26,1129,0,1,63,473.0,7.008,23,3,1,0.0,False
300,26,1130,0,1,64,223.0,7.038,16,0,2,-223.0,False
300,26,1131,0,1,64,122.0,7.167,11,0,2,-122.0,False
300,26,1132,0,1,63,58.0,7.26,8,0,2,-58.0,False
300,26,1133,0,1,69,24.0,6.667,12,0,2,-24.0,False
300,26,1134,0,1,69,8.0,7.004,2,0,2,-8.0,False
300,26,1135,0,1,68,6.0,7.473,1,0,2,-6.0,False
300,26,1136,0,1,67,11.0,7.707,5,0,2,-11.0,False
300,26,1137,0,1,67,18.0,8.35,6,0,2,-18.0,False
300,26,1138,0,1,67,25.0,8.652,6,0,2,-25.0,False
300,26,1139,0,1,68,33.0,8.568,9,0,2,-33.0,False
300,26,1140,0,1,68,42.0,8.657,8,0,2,-42.0,False
300,26,1141,0,1,67,52.0,8.664,9,0,2,-52.0,False
300,26,1142,0,1,68,63.0,8.509,11,0,2,-63.0,False
300,26,1143,0,1,68,75.0,8.827,11,0,2,-75.0,False
300,26,1144,0,1,69,86.0,9.005,13,0,2,-86.0,False
300,26,1145,0,1,69,100.0,9.321,13,0,2,-100.0,False
300,26,1146,0,1,69,93.0,9.516,11,0,2,-93.0,False
300,26,1147,0,1,69,96.0,9.594,10,0,2,-96.0,False
