episode,decisions,episode_reward,avg_loss,epsilon,final_vehicle_count,final_total_waiting_time,final_mean_speed,final_total_queue
70,81,-136605.0,0.06497983236647682,0.06404386088367206,106,1846.0,1.7999035244193389,78
71,80,-108760.0,0.06616324881324545,0.061532049650814026,147,1626.0,4.931337459591536,81
72,80,-137940.0,0.0753930066130124,0.059118752086283574,150,1091.0,3.7564022025334975,90
73,80,-129325.0,0.06492909762309865,0.0568001044670746,184,1483.0,6.601085568917967,68
74,80,-147650.0,0.07126503139734268,0.05457239460606148,159,1033.0,3.9598144415918286,83
75,80,-102121.0,0.07802782212384045,0.05243205590873581,153,826.0,4.54546917319057,74
76,80,-117172.0,0.06636146326782182,0.05037566166303877,144,2039.0,6.415200257375348,66
77,80,-150155.0,0.07211901913397015,0.05,166,1278.0,6.828475745140288,62
78,80,-126610.0,0.07660576200578362,0.05,149,783.0,7.2737054239105206,53
79,81,-116995.0,0.07217105379167163,0.05,95,2189.0,1.9044028452287927,75
80,80,-136061.0,0.06821753366384656,0.05,159,734.0,8.185148530536482,44
81,81,-125961.0,0.07233291547630488,0.05,100,630.0,8.688303763283715,28
82,80,-131279.0,0.08676732808817178,0.05,156,699.0,9.339749435361588,32
83,80,-115691.0,0.07152392137795686,0.05,160,760.0,7.70700607568939,54
84,80,-109527.0,0.0774857770302333,0.05,147,1078.0,3.7869382380169028,85
85,80,-109260.0,0.08392383016180247,0.05,148,788.0,7.147708481978574,52
86,80,-108249.0,0.08132855441654101,0.05,150,1077.0,5.109742778823312,72
87,80,-116842.0,0.09521760032512247,0.05,158,2081.0,5.427733473528873,79
88,80,-120373.0,0.08808729294105433,0.05,146,3148.0,3.4933458705171745,99
89,80,-121964.0,0.08153296986129135,0.05,147,1315.0,7.107508098523665,56
90,80,-124878.0,0.07614699720870703,0.05,148,992.0,7.302370880326923,56
91,80,-142066.0,0.07742783678113482,0.05,132,1834.0,4.686650792917813,75
92,80,-117403.0,0.0912327587720938,0.05,139,1074.0,4.727589556785797,70
93,80,-104858.0,0.08430528565077111,0.05,164,760.0,9.214654362258113,35
94,80,-107339.0,0.09113020768854767,0.05,144,1162.0,4.1962849268508755,75
95,81,-154416.0,0.09530431042528814,0.05,94,2101.0,4.0877485063517724,60
96,80,-132011.0,0.0842593548935838,0.05,178,1157.0,8.971068327020786,39
97,80,-114215.0,0.10069009909057058,0.05,144,1053.0,5.152616183285092,72
98,80,-133021.0,0.09258043367881327,0.05,164,1553.0,7.200640835912265,58
99,81,-135750.0,0.10564434469712002,0.05,100,950.0,1.1623785844106556,75
100,81,-128554.0,0.09672698479743651,0.05,88,764.0,2.069475244203869,62
101,80,-103946.0,0.08697231792612001,0.05,148,863.0,6.921862792209142,56
102,80,-127934.0,0.11130111189559103,0.05,154,2540.0,5.616074851374939,70
103,80,-134300.0,0.10640758232912048,0.05,155,708.0,9.430778685555978,32
104,80,-137103.0,0.10732535566203297,0.05,166,3412.0,5.67863729050513,85
105,81,-159311.0,0.12393495056456254,0.05,107,1665.0,2.908305888317421,72
106,81,-150043.0,0.10131395228759006,0.05,110,2046.0,2.028587923583454,77
107,80,-128733.0,0.11538713023765013,0.05,155,691.0,8.921131008842265,37
108,80,-134414.0,0.11772621624404564,0.05,139,1215.0,4.107680578590497,76
109,80,-123229.0,0.10421490754233673,0.05,165,1345.0,7.023897232630661,60
110,81,-139689.0,0.10641518874484816,0.05,101,2125.0,0.8778011505695591,77
111,80,-139362.0,0.10504239943111315,0.05,155,1579.0,4.969619112704911,77
112,81,-127056.0,0.09370073087421464,0.05,96,703.0,6.616283738523735,41
113,80,-141835.0,0.09001383401919157,0.05,154,2076.0,5.467824449166627,77
114,80,-137427.0,0.1072787471814081,0.05,171,2143.0,6.356279189216216,75
115,80,-129941.0,0.09764301439281553,0.05,148,823.0,4.559263035189342,73
116,80,-124610.0,0.0983863321132958,0.05,158,1550.0,5.520276625377045,76
117,81,-129707.0,0.11214151758884575,0.05,89,1017.0,6.324292440510456,42
118,80,-122345.0,0.10452834722818807,0.05,161,1222.0,7.49669106682133,56
119,80,-133926.0,0.10454966021934524,0.05,157,1865.0,6.628364910695733,66
120,80,-128945.0,0.10776965317782014,0.05,149,2040.0,5.055123031785159,85
121,80,-151598.0,0.10991333128185943,0.05,149,2595.0,3.95663558377078,92
122,80,-113733.0,0.11215280324686319,0.05,157,2263.0,3.3057503683581464,103
123,80,-116261.0,0.12108596415491775,0.05,152,1907.0,3.725586477709154,95
124,80,-109729.0,0.11875118524767458,0.05,163,2100.0,7.470021036042335,60
125,81,-144560.0,0.12694106308490405,0.05,101,3024.0,0.5839095546561996,94
126,80,-160414.0,0.10830289841396734,0.05,171,2913.0,6.042860231554312,80
127,80,-124743.0,0.10950304403668269,0.05,145,1203.0,7.001544411674612,60
128,80,-124299.0,0.11457615619292483,0.05,150,831.0,8.416672668391678,41
129,80,-117302.0,0.14007827192544936,0.05,138,1141.0,4.5224471508010025,73
130,80,-96881.0,0.11878191798459739,0.05,150,855.0,4.637266771546853,76
131,80,-96504.0,0.10682322445791215,0.05,142,1578.0,5.117654799429241,74
132,80,-110474.0,0.13498233670834453,0.05,148,1211.0,4.751943038354292,77
133,80,-106170.0,0.11508381543681026,0.05,161,766.0,7.551059083670009,52
134,80,-109821.0,0.11938040578970685,0.05,133,1918.0,4.451450422632533,82
135,80,-93756.0,0.11843775600427761,0.05,136,1248.0,3.8738735620625873,77
136,80,-103054.0,0.11405452069593594,0.05,153,1040.0,6.464284652009782,67
137,80,-97216.0,0.12730975117301568,0.05,140,833.0,7.087422394471689,52
138,80,-108507.0,0.10526928615290672,0.05,151,1098.0,3.7393893365090416,88
139,80,-111490.0,0.12410962015856057,0.05,148,818.0,4.573515840930312,72
140,80,-91284.0,0.1332681360654533,0.05,172,891.0,9.048543808996408,37
141,80,-97957.0,0.11637951902812346,0.05,156,940.0,6.114524669534608,67
142,80,-115887.0,0.12648347581271083,0.05,138,1603.0,4.525327534474121,80
143,80,-112914.0,0.12311401949264109,0.05,143,871.0,7.201477130692084,47
144,80,-111417.0,0.13297061321791262,0.05,169,1692.0,7.096716074274618,61
145,80,-119945.0,0.11469942295225337,0.05,149,1477.0,4.1155939802812895,82
146,80,-110638.0,0.1421774246264249,0.05,161,1908.0,5.221458179945188,82
147,80,-109830.0,0.1553836570587009,0.05,149,910.0,6.248940383993014,64
148,80,-116941.0,0.13931684081908316,0.05,147,1988.0,4.090806051633127,89
149,80,-118788.0,0.14780547545524314,0.05,160,902.0,5.716117148388741,69
150,81,-117163.0,0.12645482254662999,0.05,100,928.0,0.6823329300852778,73
151,80,-124168.0,0.14039916353067383,0.05,147,1917.0,3.694184602777692,95
152,81,-122553.0,0.16417066382681145,0.05,100,956.0,0.5959373539569532,75
153,81,-131337.0,0.13682128078545686,0.05,86,1109.0,1.9713547911863813,66
154,80,-115468.0,0.16581242291722448,0.05,149,1268.0,7.3633856790508965,56
155,80,-103851.0,0.13349095173180103,0.05,159,2444.0,3.6401424005374206,97
156,81,-96823.0,0.1404680348702787,0.05,97,1481.0,0.7788566082196301,73
157,80,-123479.0,0.1331717023800593,0.05,161,1334.0,6.739887760668553,63
158,81,-116188.0,0.14717405239970963,0.05,90,771.0,5.551605228638925,46
159,81,-113076.0,0.1298734141214762,0.05,97,1085.0,1.755072890204608,69
160,80,-93297.0,0.15213798681506888,0.05,155,893.0,6.1568859742286755,61
161,80,-121367.0,0.14181067838799208,0.05,150,889.0,6.197188801398435,61
162,80,-115000.0,0.1468581367866136,0.05,129,1114.0,7.5856833163626565,46
163,80,-104652.0,0.15362116349861027,0.05,141,712.0,7.406145400287766,47
164,80,-107546.0,0.15583835556171835,0.05,139,1106.0,4.625697817405171,70
165,80,-108667.0,0.16050797703210265,0.05,148,782.0,4.596317002098323,72
166,80,-100636.0,0.14623737321817315,0.05,149,800.0,4.676564223805066,72
167,80,-112055.0,0.17691320438170804,0.05,163,633.0,9.516573842945805,30
168,80,-94030.0,0.16342588119441642,0.05,139,1190.0,4.117326180394781,76
169,80,-92808.0,0.1441612181661185,0.05,149,886.0,6.2472823659233905,63
170,80,-90936.0,0.1716192751773633,0.05,138,1230.0,4.051779459876638,77
171,80,-105014.0,0.17020736242411658,0.05,154,821.0,8.687097841706436,42
172,80,-103579.0,0.19298351216129958,0.05,164,889.0,6.521642387187206,60
173,80,-122189.0,0.17789356801658868,0.05,149,2319.0,4.676027080012208,87
174,80,-101283.0,0.17768644605530426,0.05,144,2569.0,3.1518462855246323,103
175,80,-118513.0,0.17884204677538945,0.05,158,748.0,7.419225626538417,51
176,80,-93007.0,0.13957109551411123,0.05,142,813.0,7.396243081664876,49
177,80,-104868.0,0.1791344017139636,0.05,149,861.0,4.577319011510621,76
178,80,-123538.0,0.13959738413104789,0.05,155,1178.0,7.665885171776488,50
179,80,-99510.0,0.17434010130818933,0.05,163,2371.0,2.9632418199100523,112
180,80,-126592.0,0.12161771013634279,0.05,154,2072.0,3.796950203533094,94
181,80,-113702.0,0.1667705742875114,0.05,176,4407.0,4.972313047768231,94
182,80,-120366.0,0.1620508505788166,0.05,168,874.0,6.5347678426824745,63
183,80,-117371.0,0.15685625066980718,0.05,171,2265.0,6.778761571525183,70
184,81,-93630.0,0.1361701654408265,0.05,100,901.0,0.6781028673250004,72
185,80,-117265.0,0.15948550085304306,0.05,146,878.0,6.962645881968552,59
186,80,-125523.0,0.13727393315639347,0.05,155,759.0,7.392546287738878,54
187,80,-131416.0,0.1781285127508454,0.05,188,4839.0,3.9240365452360577,118
188,80,-122185.0,0.1612676792079583,0.05,158,1938.0,4.271346374288499,90
189,80,-117110.0,0.1643199850572273,0.05,133,1727.0,3.8771593089474323,80
190,80,-128363.0,0.18732886519283057,0.05,158,689.0,7.452607439823368,49
191,80,-128859.0,0.14938999713631346,0.05,161,1585.0,6.384096933019851,66
192,80,-130304.0,0.14037938547553494,0.05,155,4832.0,3.460737686725002,109
193,80,-119973.0,0.1550533500383608,0.05,156,1792.0,5.111871745231074,80
194,80,-109134.0,0.16957952444208785,0.05,151,785.0,7.304681750018253,54
195,80,-113524.0,0.13712440769886597,0.05,171,820.0,7.269522945223289,57
196,80,-106187.0,0.2068052534828894,0.05,147,1842.0,6.365560409360171,69
197,80,-115493.0,0.1520022461656481,0.05,143,2137.0,4.500120132732148,87
198,80,-100683.0,0.1642091040732339,0.05,151,1112.0,3.728047246036185,90
199,80,-120007.0,0.17251402164110913,0.05,151,886.0,6.31952411286711,62
200,80,-101512.0,0.17973559884121643,0.05,151,897.0,6.206058681943385,62
201,80,-101904.0,0.17875200865091756,0.05,156,780.0,7.372233093174147,54
202,80,-142899.0,0.19489211505278944,0.05,177,2561.0,4.719772727583424,98
203,80,-137873.0,0.1508328492171131,0.05,164,2039.0,4.358120824188962,86
204,80,-107850.0,0.18038576194085182,0.05,151,734.0,7.430285208898709,51
205,80,-113900.0,0.1843526831828058,0.05,158,780.0,7.609452970767774,53
206,80,-111448.0,0.184023687208537,0.05,151,1068.0,3.633438839416867,89
207,80,-116993.0,0.18258808159735054,0.05,160,2526.0,4.2923125340540444,97
208,81,-121535.0,0.1789374694366146,0.05,100,940.0,0.6543062892060835,73
209,81,-110259.0,0.1968846868171736,0.05,103,646.0,9.809500978235967,20
210,80,-139148.0,0.17843165658414364,0.05,157,2107.0,5.51098332413857,83
211,80,-135316.0,0.16043315462302415,0.05,162,709.0,9.41505761942413,32
212,80,-149240.0,0.19475055987713857,0.05,169,3122.0,3.703147605334146,106
213,81,-166024.0,0.18155751502670256,0.05,112,1467.0,5.817137777224061,49
214,81,-148493.0,0.20771490422617875,0.05,105,735.0,8.938716971426013,27
215,80,-117125.0,0.19428996624192224,0.05,147,1181.0,7.329836680660064,55
216,80,-128184.0,0.18634415499400347,0.05,153,829.0,4.8366662597942955,71
217,80,-130827.0,0.17402110109105706,0.05,161,2366.0,3.9153028583890714,99
218,81,-184850.0,0.17545194248956295,0.05,109,777.0,2.8693704137432716,67
219,80,-153790.0,0.19678657312178985,0.05,155,759.0,7.4368249510446836,54
220,80,-101623.0,0.14910354184685276,0.05,155,702.0,9.313980135639255,32
221,80,-103671.0,0.2073149016359821,0.05,151,1096.0,3.641826306029211,88
222,80,-120971.0,0.23664310022722929,0.05,152,1883.0,4.442401034938899,86
223,80,-112992.0,0.18288384899497032,0.05,136,1120.0,4.558522532385346,71
224,80,-130672.0,0.18888760827248915,0.05,144,1088.0,7.290150618349988,52
225,80,-111106.0,0.1987076863530092,0.05,147,1768.0,6.304633515218101,69
226,80,-109076.0,0.18035575839458035,0.05,139,1081.0,7.280181256870895,53
227,80,-106972.0,0.2076716179959476,0.05,126,1367.0,4.280847430496953,69
228,80,-105045.0,0.16705957999220117,0.05,144,1369.0,3.867933320412438,82
229,80,-99678.0,0.1952717576175928,0.05,151,894.0,6.217288445158365,63
230,80,-115966.0,0.19511618457036092,0.05,147,2652.0,3.6964616918682016,92
231,80,-99612.0,0.1766008863807656,0.05,153,1095.0,3.7908001967774427,90
232,80,-92301.0,0.198402306123171,0.05,148,1100.0,3.3015972632800357,88
233,80,-100504.0,0.2101899008033797,0.05,149,895.0,6.172179409165634,62
234,80,-100782.0,0.215241414681077,0.05,148,845.0,4.523755973501713,75
235,80,-101547.0,0.19219571944558994,0.05,164,3516.0,3.9571590643814925,103
236,81,-125822.0,0.22152918646181072,0.05,127,3188.0,3.640953375486419,80
237,80,-117981.0,0.18436132881324738,0.05,147,2152.0,3.9490171758495762,92
238,80,-131450.0,0.19617480654269456,0.05,159,1987.0,4.111955406922248,93
239,80,-109715.0,0.20790149561362342,0.05,150,903.0,6.272357580953705,63
240,80,-115998.0,0.21505936851026491,0.05,155,1507.0,6.8544181097026895,63
241,80,-102074.0,0.2024360529379919,0.05,153,2855.0,3.4119299275070043,96
242,80,-106033.0,0.19694818180287257,0.05,136,1125.0,4.506208012000601,72
243,80,-107607.0,0.2015420379349962,0.05,146,1661.0,7.2761667416715685,55
244,80,-103399.0,0.19546351303579285,0.05,153,1124.0,3.6656518232466127,90
245,80,-101331.0,0.2252408560598269,0.05,150,855.0,4.611909319382958,77
246,80,-125815.0,0.213900247158017,0.05,146,1969.0,3.548372642938588,94
247,80,-98290.0,0.2152633614023216,0.05,150,2734.0,3.810133509006786,98
248,80,-116579.0,0.23517605365486816,0.05,136,1179.0,3.9387251128943355,75
249,80,-128516.0,0.21437801710562782,0.05,180,1076.0,4.3578924565727375,89
250,81,-109965.0,0.23476672793428102,0.05,97,1115.0,2.570554719198312,64
251,80,-144117.0,0.1935534068499692,0.05,161,820.0,5.051479581892161,73
252,80,-116894.0,0.21123122250428422,0.05,156,813.0,5.032306683925222,69
253,80,-146887.0,0.23103713419986888,0.05,149,2433.0,4.7110454286924,84
254,80,-122912.0,0.22047140123322606,0.05,152,769.0,7.389953899413863,52
255,80,-118697.0,0.21649761160369962,0.05,152,853.0,4.530737253110032,76
256,80,-100553.0,0.18938605894800276,0.05,150,1089.0,3.4730673116476933,87
257,80,-118708.0,0.22341645339038224,0.05,162,3894.0,3.115926895330172,119
258,80,-157949.0,0.19510734983487055,0.05,156,872.0,4.75219255471731,76
259,80,-121565.0,0.18785222966689616,0.05,149,795.0,7.251026137047323,54
260,80,-107580.0,0.18931197081692516,0.05,154,1661.0,7.118018762015566,61
261,80,-100815.0,0.2145282314042561,0.05,146,1967.0,3.399237167316866,98
262,80,-101684.0,0.20769527048105374,0.05,153,1113.0,3.701144589223687,91
263,80,-124277.0,0.20739717882825062,0.05,172,1180.0,7.901172946413296,49
264,80,-122003.0,0.22837753478670492,0.05,155,823.0,8.673193134205516,40
265,80,-106251.0,0.21342908336082472,0.05,155,1571.0,6.460067829984683,65
266,80,-103491.0,0.2220481590135023,0.05,150,1082.0,3.5101256381899044,87
267,80,-103598.0,0.21123743291245772,0.05,159,1552.0,6.037023965847849,71
268,80,-107307.0,0.2173253193614073,0.05,155,830.0,5.0324371275608595,72
269,80,-136473.0,0.21468632376054303,0.05,146,1929.0,3.6371658112703287,90
270,80,-90095.0,0.2207103123073466,0.05,151,755.0,7.3128900079449615,52
271,80,-111498.0,0.21758121480233966,0.05,171,1023.0,4.310066677710574,86
272,80,-100069.0,0.2378002488403581,0.05,150,883.0,6.185088599763181,61
273,80,-102082.0,0.22795799603918568,0.05,152,1831.0,4.192047578654076,90
274,80,-110987.0,0.21460123360157013,0.05,149,881.0,4.594989419353338,78
275,80,-91465.0,0.21780026191845536,0.05,160,2106.0,3.754898577879051,98
276,80,-101331.0,0.2362993256538175,0.05,152,1843.0,6.016761931786532,69
277,80,-101066.0,0.21244904487393795,0.05,147,791.0,4.589520095888134,73
278,80,-106104.0,0.22112558271037414,0.05,156,652.0,9.232431313584256,35
279,80,-116140.0,0.21783336128573866,0.05,170,1908.0,5.336356252057608,88
280,80,-126216.0,0.2309627462993376,0.05,171,4233.0,4.037634667187424,100
281,80,-108346.0,0.24607399522792547,0.05,151,887.0,6.4087512484232185,62
282,80,-113398.0,0.21154615305131302,0.05,163,2280.0,5.6303799124435026,86
283,81,-131128.0,0.2514591279934034,0.05,133,1534.0,7.7035315563728775,43
284,80,-136763.0,0.22110398669028655,0.05,155,700.0,9.489106907959313,32
285,80,-109045.0,0.19458286295412108,0.05,150,1101.0,3.57410566489464,87
286,80,-122221.0,0.2110306803137064,0.05,148,1088.0,3.4359684509624393,88
287,80,-111378.0,0.2842898672213778,0.05,149,897.0,6.260365664101853,60
288,80,-138863.0,0.2598425228730775,0.05,156,911.0,6.354056292061977,64
289,80,-129747.0,0.25721797737060115,0.05,137,1090.0,4.64782298044918,69
290,80,-119939.0,0.2509243502165191,0.05,142,1954.0,4.714155238898255,82
291,80,-97887.0,0.23054197148885577,0.05,138,1247.0,4.039304124032792,79
292,80,-106825.0,0.2493453679839149,0.05,150,1072.0,3.6305195731793614,88
293,80,-113338.0,0.23563455033581704,0.05,153,2283.0,4.860156523096949,88
294,80,-114829.0,0.2471071075182408,0.05,144,1235.0,6.016073844935756,59
295,80,-93019.0,0.21065941841807218,0.05,140,1072.0,4.80234993687257,72
296,80,-113044.0,0.2142118863412179,0.05,171,1961.0,4.186868281272878,98
297,80,-102071.0,0.20155181854497642,0.05,150,892.0,6.346068343090031,62
298,80,-101767.0,0.27528065191581846,0.05,152,928.0,7.067203172460676,53
299,80,-114609.0,0.25935450625838713,0.05,134,1956.0,4.558156768035155,83
300,80,-99009.0,0.22882505744928494,0.05,137,1644.0,4.1994399543715994,74
301,80,-97823.0,0.21269488751422613,0.05,154,895.0,5.908517937361516,66
302,80,-96509.0,0.25442224962171167,0.05,157,1382.0,5.315836058104691,78
303,81,-112821.0,0.2424988601885644,0.05,91,1612.0,1.8908101832822892,74
304,80,-106129.0,0.2492365731159225,0.05,139,846.0,7.061976727601449,53
305,80,-92322.0,0.2181368407094851,0.05,149,806.0,4.664287635535605,73
306,80,-88801.0,0.2531783236656338,0.05,149,782.0,7.2359102960372335,54
307,80,-99114.0,0.23908686474896967,0.05,151,2822.0,4.886911164355842,85
308,80,-107480.0,0.2560060596093535,0.05,134,2219.0,4.433845485948437,79
309,80,-94933.0,0.23941796994768083,0.05,140,842.0,7.118670548643218,53
310,80,-98272.0,0.2627484216820449,0.05,159,1060.0,3.646422210665816,88
311,80,-94729.0,0.2275895777856931,0.05,163,2593.0,6.96683512816672,66
312,80,-114309.0,0.2269618100253865,0.05,146,2912.0,3.786072248102464,100
313,80,-113719.0,0.23006307220784947,0.05,136,823.0,4.736901050216226,66
314,80,-131884.0,0.26879350951639935,0.05,137,2249.0,3.929260121049956,84
315,80,-142975.0,0.28904303316958246,0.05,173,1856.0,4.999705725117195,89
316,80,-158805.0,0.2187424884410575,0.05,161,837.0,8.659002431660479,41
317,80,-109663.0,0.2711086040828377,0.05,151,1109.0,3.7753186694887106,88
318,80,-108051.0,0.29099790102336553,0.05,151,888.0,6.24666744915337,60
319,80,-120881.0,0.2630720704677515,0.05,150,883.0,6.315375888194961,63
320,80,-118769.0,0.21163315766025334,0.05,148,1086.0,3.7419857714396625,84
321,81,-142345.0,0.24658994052421163,0.05,114,1113.0,9.304903590876323,27
322,80,-117418.0,0.24570948942564427,0.05,158,2884.0,3.593899253632193,94
323,80,-129005.0,0.2332661247230135,0.05,134,1150.0,6.724895363763927,58
324,80,-103591.0,0.23573895322624594,0.05,146,1611.0,4.8173291233292845,80
325,80,-171639.0,0.266923606779892,0.05,167,1394.0,5.125906661528908,80
326,80,-175200.0,0.2375286151189357,0.05,160,2351.0,6.432680067994115,68
327,80,-115613.0,0.240096550504677,0.05,141,2716.0,3.9452741195050502,95
328,80,-126823.0,0.24303071312606334,0.05,156,777.0,7.552155770644884,53
329,80,-122904.0,0.22695049456087873,0.05,133,1093.0,4.913221492420149,66
330,80,-100661.0,0.2482930590864271,0.05,144,1539.0,3.831131622550695,85
331,80,-124988.0,0.2625423023127951,0.05,136,1425.0,4.921925753857924,73
332,80,-108094.0,0.2542874346487224,0.05,161,1979.0,3.9805960280134007,92
333,80,-104839.0,0.2474830991588533,0.05,148,1770.0,6.520764262189698,68
334,80,-118629.0,0.25652023291913795,0.05,150,1350.0,4.71634524713355,81
335,80,-156005.0,0.23344922562828288,0.05,165,2270.0,5.046758930941114,84
336,80,-168379.0,0.2347634108737111,0.05,158,1808.0,5.777605579023128,75
