decision,step,action,vehicle_count,total_waiting_time,mean_speed,current_green,queue_phase_0,queue_phase_3,reward,done
52,1795,1,95,1588.0,2.3363376971740606,3,13,40,-1588.0,False
52,1796,1,96,1629.0,2.439583682881984,3,14,42,-1629.0,False
52,1797,1,96,1512.0,2.5775175801147356,3,13,39,-1512.0,False
52,1798,1,96,1558.0,2.6750836212753337,3,13,40,-1558.0,False
52,1799,1,96,1608.0,2.734784074981752,3,13,42,-1608.0,False
52,1800,1,97,1659.0,2.731746669957873,3,14,42,-1659.0,False
52,1801,1,98,1713.0,2.7636892217127444,3,15,42,-1713.0,False
52,1802,1,98,1771.0,2.7970711403047637,3,14,44,-1771.0,False
52,1803,1,97,1803.0,2.7290202077658727,3,15,43,-1803.0,False
52,1804,1,99,1688.0,2.780225287243984,3,16,43,-1688.0,False
52,1805,1,99,1614.0,2.9007336742726166,3,16,39,-1614.0,False
52,1806,1,99,1654.0,2.8853362089745533,3,17,38,-1654.0,False
53,1807,0,99,1690.0,2.890225259923352,3,16,37,0.0,False
53,1808,0,100,1705.0,2.837996018360637,3,17,36,0.0,False
53,1809,0,99,1749.0,2.6500705378422955,3,17,39,0.0,False
53,1810,0,99,1806.0,2.5951290107699854,3,17,41,0.0,False
53,1811,0,99,1691.0,2.441038872238985,3,19,40,0.0,False
53,1812,0,97,1635.0,2.2111068086183816,0,14,42,-1635.0,False
53,1813,0,98,1644.0,2.3112613428263677,0,12,44,-1644.0,False
53,1814,0,98,1660.0,2.2980882546411157,0,12,44,-1660.0,False
53,1815,0,96,1678.0,2.1735803511489302,0,10,44,-1678.0,False
53,1816,0,96,1585.0,2.3139746815921596,0,9,42,-1585.0,False
53,1817,0,97,1590.0,2.375041764411851,0,10,41,-1590.0,False
53,1818,0,97,1426.0,2.407761013663852,0,8,43,-1426.0,False
53,1819,0,97,1444.0,2.456927769893408,0,7,46,-1444.0,False
53,1820,0,98,1411.0,2.5484984908949886,0,6,46,-1411.0,False
53,1821,0,98,1422.0,2.6468986641755143,0,5,48,-1422.0,False
53,1822,0,98,1434.0,2.5368647772871142,0,6,47,-1434.0,False
53,1823,0,99,1464.0,2.5367763360487476,0,5,47,-1464.0,False
53,1824,0,98,1466.0,2.5225952718071625,0,4,47,-1466.0,False
53,1825,0,98,1512.0,2.6388953385569947,0,5,48,-1512.0,False
53,1826,0,97,1544.0,2.6237083721152814,0,5,49,-1544.0,False
53,1827,0,98,1267.0,2.5597232957887037,0,5,46,-1267.0,False
53,1828,0,98,1313.0,2.660447451100677,0,2,49,-1313.0,False
53,1829,0,98,1363.0,2.7624385852098827,0,2,52,-1363.0,False
53,1830,0,98,1414.0,2.8678419154123933,0,2,53,-1414.0,False
53,1831,0,97,1444.0,2.7638972836103752,0,2,53,-1444.0,False
53,1832,0,96,1498.0,2.7549967493847873,0,1,55,-1498.0,False
53,1833,0,97,1554.0,2.8451586901712727,0,2,56,-1554.0,False
53,1834,0,97,1611.0,2.8862648260430253,0,1,57,-1611.0,False
53,1835,0,98,1467.0,2.8828812074257564,0,1,57,-1467.0,False
53,1836,0,98,1521.0,2.905050849884905,0,0,57,-1521.0,False
53,1837,0,98,1456.0,2.9097132399419636,0,0,56,-1456.0,False
53,1838,0,99,1503.0,2.9280977592977435,0,1,55,-1503.0,False
53,1839,0,100,1552.0,2.913877935376524,0,1,56,-1552.0,False
53,1840,0,101,1612.0,2.8603583555849843,0,0,59,-1612.0,False
53,1841,0,101,1673.0,2.9114547133650603,0,1,58,-1673.0,False
54,1842,1,100,1736.0,2.8637385677670015,0,1,60,0.0,False
54,1843,1,101,1591.0,2.902536108489818,0,3,58,0.0,False
54,1844,1,101,1656.0,2.9741844145612815,0,3,60,0.0,False
54,1845,1,100,1714.0,2.7717516465805687,0,4,61,0.0,False
54,1846,1,99,1760.0,2.6506670972550177,0,4,58,0.0,False
54,1847,1,96,1651.0,2.2866035991211584,3,4,54,-1651.0,False
54,1848,1,96,1677.0,2.210865112295815,3,5,55,-1677.0,False
54,1849,1,96,1711.0,2.3262644219197717,3,5,54,-1711.0,False
54,1850,1,97,1711.0,2.3692145781924427,3,5,52,-1711.0,False
54,1851,1,98,1489.0,2.400486362898477,3,6,48,-1489.0,False
54,1852,1,98,1465.0,2.471133791708144,3,5,48,-1465.0,False
54,1853,1,99,1480.0,2.5147154382785706,3,6,49,-1480.0,False
54,1854,1,99,1350.0,2.567861196401576,3,6,47,-1350.0,False
54,1855,1,100,1360.0,2.540094458267272,3,7,47,-1360.0,False
54,1856,1,100,1373.0,2.5471660522993242,3,7,45,-1373.0,False
54,1857,1,100,1386.0,2.6351222881431733,3,8,44,-1386.0,False
54,1858,1,100,1435.0,2.5823737610509214,3,9,45,-1435.0,False
54,1859,1,99,1352.0,2.504085192521606,3,9,42,-1352.0,False
54,1860,1,99,1368.0,2.5447583646125955,3,11,42,-1368.0,False
54,1861,1,98,1381.0,2.472674923771716,3,10,40,-1381.0,False
54,1862,1,99,1432.0,2.5346009284655153,3,11,41,-1432.0,False
54,1863,1,100,1413.0,2.446879797817955,3,15,38,-1413.0,False
54,1864,1,100,1465.0,2.518027864467645,3,14,38,-1465.0,False
54,1865,1,100,1407.0,2.5688706993801627,3,16,36,-1407.0,False
54,1866,1,100,1278.0,2.6683380484024513,3,16,34,-1278.0,False
54,1867,1,100,1231.0,2.72856520995046,3,17,34,-1231.0,False
54,1868,1,102,1244.0,2.8083277953083545,3,18,34,-1244.0,False
54,1869,1,101,1260.0,2.8020665538685,3,18,33,-1260.0,False
54,1870,1,100,1311.0,2.797654254355137,3,18,33,-1311.0,False
54,1871,1,100,1326.0,2.8766324952400466,3,18,33,-1326.0,False
54,1872,1,99,1378.0,2.8832732399945,3,19,33,-1378.0,False
54,1873,1,100,1409.0,2.91889803540008,3,20,32,-1409.0,False
54,1874,1,100,1451.0,3.009819945335268,3,19,31,-1451.0,False
54,1875,1,100,1503.0,3.1516815970503598,3,21,31,-1503.0,False
54,1876,1,101,1555.0,3.2582948153139597,3,22,31,-1555.0,False
55,1877,0,101,1456.0,3.3621071166862353,3,21,28,0.0,False
55,1878,0,101,1380.0,3.2554817063849346,3,22,29,0.0,False
55,1879,0,100,1432.0,3.146400911445809,3,21,31,0.0,False
55,1880,0,99,1481.0,3.1016828608628817,3,21,31,0.0,False
55,1881,0,100,1537.0,3.102817877852547,3,21,36,0.0,False
55,1882,0,100,1475.0,3.1497156915965534,0,17,36,-1475.0,False
55,1883,0,101,1392.0,3.047339467375376,0,15,36,-1392.0,False
55,1884,0,101,1351.0,3.0751653972240804,0,12,36,-1351.0,False
55,1885,0,101,1371.0,3.08191606783632,0,11,38,-1371.0,False
55,1886,0,99,1391.0,2.9011725529743106,0,10,39,-1391.0,False
55,1887,0,99,1338.0,2.9866983179573108,0,10,37,-1338.0,False
55,1888,0,100,1287.0,2.9297578142475684,0,10,37,-1287.0,False
55,1889,0,101,1307.0,2.9413974943271453,0,9,40,-1307.0,False
55,1890,0,102,1330.0,2.917746661040169,0,9,42,-1330.0,False
55,1891,0,102,1294.0,2.8604256730466786,0,7,42,-1294.0,False
55,1892,0,100,1256.0,2.6384748272128404,0,7,41,-1256.0,False
55,1893,0,100,1272.0,2.5023419062129144,0,7,42,-1272.0,False
55,1894,0,100,1291.0,2.4209998632482397,0,7,45,-1291.0,False
55,1895,0,100,1340.0,2.5181597246561416,0,6,45,-1340.0,False
55,1896,0,98,1360.0,2.385796461016582,0,4,46,-1360.0,False
55,1897,0,98,1327.0,2.405999605441971,0,4,45,-1327.0,False
55,1898,0,98,1241.0,2.34007738561532,0,4,43,-1241.0,False
55,1899,0,98,1236.0,2.3729119470434092,0,1,45,-1236.0,False
55,1900,0,97,1278.0,2.215229516328388,0,0,47,-1278.0,False
55,1901,0,96,1218.0,2.262744852106709,0,1,46,-1218.0,False
55,1902,0,95,1152.0,2.3100411576630857,0,1,45,-1152.0,False
55,1903,0,95,1192.0,2.3403580574412404,0,2,47,-1192.0,False
55,1904,0,95,1175.0,2.4818144976747663,0,0,46,-1175.0,False
55,1905,0,96,1175.0,2.6347811975699758,0,0,48,-1175.0,False
55,1906,0,96,1194.0,2.7689993282145857,0,0,48,-1194.0,False
55,1907,0,97,1207.0,2.8944232895753452,0,1,49,-1207.0,False
55,1908,0,98,1257.0,3.0538350128715366,0,1,50,-1257.0,False
55,1909,0,98,1303.0,3.1177811283401984,0,0,51,-1303.0,False
55,1910,0,98,1334.0,3.1982313337017083,0,0,51,-1334.0,False
55,1911,0,99,1380.0,3.196320737865996,0,0,52,-1380.0,False
56,1912,1,99,1308.0,3.2955235934661924,0,0,48,0.0,False
56,1913,1,100,1274.0,3.3965969159748846,0,1,47,0.0,False
56,1914,1,99,1323.0,3.3993379458082837,0,0,49,0.0,False
56,1915,1,98,1352.0,3.393237055770845,0,0,49,0.0,False
56,1916,1,98,1405.0,3.4880455874412557,0,0,53,0.0,False
56,1917,1,97,1345.0,3.5256981384671056,3,0,50,-1345.0,False
56,1918,1,99,1319.0,3.5450956465286865,3,2,50,-1319.0,False
56,1919,1,98,1293.0,3.557742588770946,3,2,47,-1293.0,False
56,1920,1,98,1274.0,3.6877814491645116,3,4,46,-1274.0,False
56,1921,1,99,1256.0,3.7514305783679975,3,5,44,-1256.0,False
56,1922,1,98,1154.0,3.745274622324333,3,5,39,-1154.0,False
56,1923,1,99,1053.0,3.7348886260690604,3,7,36,-1053.0,False
56,1924,1,98,1053.0,3.6514387368548675,3,6,36,-1053.0,False
56,1925,1,98,1057.0,3.537696380939241,3,8,37,-1057.0,False
56,1926,1,98,1066.0,3.5535887528621917,3,10,37,-1066.0,False
56,1927,1,97,1115.0,3.402337047643557,3,11,38,-1115.0,False
56,1928,1,97,1083.0,3.2254600968466454,3,12,35,-1083.0,False
56,1929,1,97,1109.0,3.2192639861977987,3,12,35,-1109.0,False
56,1930,1,96,1051.0,3.139200972549022,3,14,32,-1051.0,False
56,1931,1,96,1005.0,3.114790799957237,3,14,31,-1005.0,False
56,1932,1,97,948.0,3.1732506477281297,3,16,31,-948.0,False
56,1933,1,95,859.0,2.8752097099424994,3,16,28,-859.0,False
56,1934,1,95,866.0,2.9552937411129854,3,16,30,-866.0,False
56,1935,1,93,853.0,2.851434019335221,3,16,28,-853.0,False
56,1936,1,92,857.0,2.860126261706827,3,16,27,-857.0,False
56,1937,1,92,859.0,2.9251708819146645,3,16,29,-859.0,False
56,1938,1,93,904.0,2.963455178829757,3,17,33,-904.0,False
56,1939,1,93,911.0,2.997549549174432,3,16,32,-911.0,False
56,1940,1,94,919.0,3.030777369672734,3,16,33,-919.0,False
56,1941,1,94,837.0,3.1360221508637043,3,17,29,-837.0,False
56,1942,1,94,669.0,3.1064018618926785,3,18,29,-669.0,False
56,1943,1,95,698.0,2.993009261024903,3,19,28,-698.0,False
56,1944,1,95,665.0,3.024144676501804,3,19,26,-665.0,False
56,1945,1,94,674.0,2.9903401655630266,3,19,27,-674.0,False
56,1946,1,94,687.0,3.110092725562602,3,20,30,-687.0,False
57,1947,0,94,650.0,3.272467257584347,3,20,27,0.0,False
57,1948,0,97,685.0,3.2571578822851666,3,22,29,0.0,False
57,1949,0,97,687.0,3.320293981700441,3,20,28,0.0,False
57,1950,0,97,727.0,3.413962316248791,3,20,30,0.0,False
57,1951,0,97,740.0,3.458065366088625,3,20,28,0.0,False
57,1952,0,96,633.0,3.3722519202632975,0,16,28,-633.0,False
57,1953,0,96,531.0,3.2053860239496133,0,15,25,-531.0,False
57,1954,0,95,503.0,3.0783433251575065,0,13,28,-503.0,False
57,1955,0,94,460.0,2.9825935156602568,0,11,25,-460.0,False
57,1956,0,93,413.0,2.90213347410447,0,9,24,-413.0,False
57,1957,0,94,403.0,2.9181387436074604,0,8,27,-403.0,False
57,1958,0,94,393.0,2.8491631150495014,0,8,27,-393.0,False
57,1959,0,94,387.0,2.9344720722883055,0,7,29,-387.0,False
57,1960,0,94,361.0,3.035437914555807,0,8,28,-361.0,False
57,1961,0,95,381.0,3.0917025110386773,0,8,28,-381.0,False
57,1962,0,94,363.0,3.098522895505423,0,6,28,-363.0,False
57,1963,0,95,352.0,3.1574220826950503,0,7,29,-352.0,False
57,1964,0,94,337.0,3.1208857698770984,0,5,27,-337.0,False
57,1965,0,94,325.0,3.040253679397042,0,4,29,-325.0,False
57,1966,0,93,301.0,2.9545030185228205,0,3,26,-301.0,False
57,1967,0,93,333.0,3.053415304677269,0,3,29,-333.0,False
57,1968,0,94,339.0,3.1062023283761695,0,3,29,-339.0,False
57,1969,0,93,287.0,3.0935797698843417,0,1,29,-287.0,False
57,1970,0,90,300.0,2.84357254279537,0,0,31,-300.0,False
57,1971,0,90,320.0,2.954765354253869,0,0,30,-320.0,False
57,1972,0,91,352.0,3.0018780074542857,0,1,33,-352.0,False
57,1973,0,91,373.0,2.974096541441096,0,1,33,-373.0,False
57,1974,0,91,394.0,3.0240053152461766,0,0,34,-394.0,False
57,1975,0,91,420.0,3.194927149995219,0,0,34,-420.0,False
57,1976,0,91,445.0,3.297288477688042,0,0,33,-445.0,False
57,1977,0,91,472.0,3.345339929410429,0,0,34,-472.0,False
57,1978,0,92,494.0,3.3248924656931726,0,1,32,-494.0,False
57,1979,0,92,453.0,3.377340936665034,0,0,30,-453.0,False
57,1980,0,92,484.0,3.4211401873388563,0,0,31,-484.0,False
57,1981,0,91,515.0,3.378033854747506,0,0,32,-515.0,False
58,1982,1,91,550.0,3.467382341517425,0,0,34,0.0,False
58,1983,1,93,583.0,3.5105767801451337,0,1,35,0.0,False
58,1984,1,93,581.0,3.595926959034068,0,0,36,0.0,False
58,1985,1,91,594.0,3.339011605121655,0,2,35,0.0,False
58,1986,1,91,630.0,3.4652379902493946,0,0,37,0.0,False
58,1987,1,88,569.0,3.291345262524619,3,0,33,-569.0,False
58,1988,1,90,535.0,3.299391569604185,3,1,33,-535.0,False
58,1989,1,90,516.0,3.3956149119275616,3,1,30,-516.0,False
58,1990,1,90,455.0,3.446405668548915,3,1,27,-455.0,False
58,1991,1,90,373.0,3.458750209990252,3,2,25,-373.0,False
58,1992,1,90,325.0,3.4718701046266927,3,3,26,-325.0,False
58,1993,1,90,267.0,3.296822231995483,3,5,25,-267.0,False
58,1994,1,90,275.0,3.2696199043197844,3,6,26,-275.0,False
58,1995,1,90,309.0,3.2470433525233626,3,6,29,-309.0,False
58,1996,1,90,324.0,3.2799924460899943,3,7,29,-324.0,False
58,1997,1,90,337.0,3.3891661130151127,3,8,30,-337.0,False
58,1998,1,90,352.0,3.1399784696125193,3,11,31,-352.0,False
58,1999,1,89,343.0,3.1055217268893536,3,11,29,-343.0,False
58,2000,1,89,315.0,2.9740390200857845,3,12,28,-315.0,False
58,2001,1,87,338.0,2.7394519990692427,3,13,30,-338.0,False
58,2002,1,86,340.0,2.714973807253774,3,13,27,-340.0,False
58,2003,1,86,355.0,2.8176533426553094,3,13,29,-355.0,False
58,2004,1,87,381.0,2.8547878252107286,3,16,31,-381.0,False
58,2005,1,86,409.0,2.792587531783988,3,16,29,-409.0,False
58,2006,1,87,398.0,2.9072016504900953,3,17,29,-398.0,False
58,2007,1,86,397.0,2.9177593596262894,3,17,28,-397.0,False
58,2008,1,86,400.0,3.0247075942191093,3,17,27,-400.0,False
58,2009,1,86,411.0,3.023698707129841,3,18,27,-411.0,False
58,2010,1,86,419.0,2.975359515617957,3,18,27,-419.0,False
58,2011,1,86,423.0,3.0711920849901206,3,17,23,-423.0,False
58,2012,1,86,431.0,3.138673043463858,3,17,23,-431.0,False
58,2013,1,87,459.0,3.2048918150375383,3,18,24,-459.0,False
58,2014,1,88,485.0,3.282854696253437,3,19,21,-485.0,False
58,2015,1,88,501.0,3.420057442171243,3,20,22,-501.0,False
58,2016,1,88,506.0,3.50297956787646,3,19,20,-506.0,False
59,2017,0,86,527.0,3.333808401580659,3,19,17,0.0,False
59,2018,0,86,533.0,3.3946423970997475,3,20,17,0.0,False
59,2019,0,86,550.0,3.4399534375342435,3,20,18,0.0,False
59,2020,0,88,558.0,3.3372666755397233,3,22,20,0.0,False
59,2021,0,86,566.0,3.101672211112251,3,20,19,0.0,False
59,2022,0,86,517.0,3.142838703664368,0,17,23,-517.0,False
59,2023,0,85,460.0,3.080898606482493,0,15,23,-460.0,False
59,2024,0,86,411.0,3.1018411346570147,0,12,23,-411.0,False
59,2025,0,86,383.0,3.183324232657116,0,10,24,-383.0,False
59,2026,0,86,348.0,3.0676679784034007,0,10,22,-348.0,False
59,2027,0,86,331.0,2.986370611765998,0,9,20,-331.0,False
59,2028,0,85,316.0,2.9681596028645396,0,7,21,-316.0,False
59,2029,0,85,301.0,2.8310514401129776,0,6,22,-301.0,False
59,2030,0,87,282.0,2.764570388635494,0,5,22,-282.0,False
59,2031,0,87,278.0,2.768774323773543,0,4,22,-278.0,False
59,2032,0,87,267.0,2.80502559781758,0,4,25,-267.0,False
59,2033,0,87,287.0,2.861886564599086,0,5,26,-287.0,False
59,2034,0,88,285.0,2.8840613519514795,0,6,28,-285.0,False
59,2035,0,89,281.0,2.9139572132614324,0,5,28,-281.0,False
59,2036,0,88,276.0,2.9363428959740037,0,5,28,-276.0,False
59,2037,0,88,299.0,3.07013281702539,0,5,28,-299.0,False
59,2038,0,87,313.0,3.044533656934478,0,5,27,-313.0,False
59,2039,0,87,331.0,3.081444269631841,0,6,27,-331.0,False
59,2040,0,88,339.0,3.096885385418508,0,5,28,-339.0,False
59,2041,0,87,357.0,3.0640714794191277,0,5,25,-357.0,False
59,2042,0,87,391.0,3.161756570399393,0,6,28,-391.0,False
59,2043,0,85,418.0,2.9032811699377072,0,5,30,-418.0,False
59,2044,0,86,445.0,2.9153968318478776,0,7,29,-445.0,False
59,2045,0,86,474.0,2.7934252374261197,0,6,31,-474.0,False
59,2046,0,86,503.0,2.8842614391507726,0,4,33,-503.0,False
59,2047,0,86,534.0,3.0192676325008376,0,4,33,-534.0,False
59,2048,0,86,566.0,3.157438386065931,0,4,34,-566.0,False
59,2049,0,86,599.0,3.29844347652909,0,3,35,-599.0,False
59,2050,0,87,631.0,3.3959640769705275,0,3,36,-631.0,False
59,2051,0,88,666.0,3.477844679479284,0,4,36,-666.0,False
60,2052,1,88,702.0,3.573659431379497,0,3,37,0.0,False
60,2053,1,89,738.0,3.5906285918282657,0,3,37,0.0,False
60,2054,1,89,780.0,3.6038763188183673,0,4,38,0.0,False
60,2055,1,88,706.0,3.4963940844021,0,4,36,0.0,False
60,2056,1,88,706.0,3.46649296061577,0,3,36,0.0,False
60,2057,1,86,634.0,3.2072244392139164,3,4,34,-634.0,False
60,2058,1,87,610.0,3.183820250373907,3,5,33,-610.0,False
60,2059,1,88,598.0,3.2016182512442843,3,6,32,-598.0,False
60,2060,1,88,597.0,3.2922826791347153,3,8,30,-597.0,False
60,2061,1,87,559.0,3.2411843228802364,3,8,29,-559.0,False
60,2062,1,85,532.0,3.146060122007075,3,9,28,-532.0,False
60,2063,1,85,508.0,3.089581848508047,3,11,29,-508.0,False
60,2064,1,84,549.0,3.100993695295461,3,11,30,-549.0,False
60,2065,1,83,558.0,3.016884713012389,3,11,32,-558.0,False
60,2066,1,85,528.0,2.9997681731895627,3,13,30,-528.0,False
60,2067,1,84,526.0,2.9004542198965315,3,12,28,-526.0,False
60,2068,1,85,526.0,2.9432149266585883,3,14,26,-526.0,False
60,2069,1,84,568.0,2.941732699749706,3,16,28,-568.0,False
60,2070,1,83,579.0,2.884265166292103,3,16,30,-579.0,False
60,2071,1,83,587.0,2.762060793525958,3,17,29,-587.0,False
60,2072,1,81,597.0,2.6070878990734765,3,17,28,-597.0,False
60,2073,1,81,610.0,2.7643805314640955,3,17,28,-610.0,False
60,2074,1,82,623.0,2.8531107459598886,3,19,27,-623.0,False
60,2075,1,81,638.0,2.847009979847287,3,18,27,-638.0,False
60,2076,1,81,645.0,3.003360963714304,3,18,26,-645.0,False
60,2077,1,82,650.0,3.114903614256027,3,19,24,-650.0,False
60,2078,1,82,685.0,3.209696449657315,3,18,23,-685.0,False
60,2079,1,82,690.0,3.1710865640823434,3,19,23,-690.0,False
60,2080,1,82,693.0,3.2658522532131644,3,18,22,-693.0,False
60,2081,1,82,697.0,3.3554338620010458,3,19,21,-697.0,False
60,2082,1,82,702.0,3.401207316415475,3,19,20,-702.0,False
60,2083,1,83,739.0,3.3429192174284266,3,19,20,-739.0,False
60,2084,1,85,743.0,3.3808503073141485,3,22,18,-743.0,False
60,2085,1,85,747.0,3.544681547189597,3,21,17,-747.0,False
60,2086,1,85,749.0,3.6808375402673867,3,21,15,-749.0,False
61,2087,0,85,707.0,3.8571155929584084,3,21,14,0.0,False
61,2088,0,85,709.0,3.9674212695037294,3,21,12,0.0,False
61,2089,0,87,742.0,3.974535480417529,3,23,14,0.0,False
61,2090,0,86,714.0,3.8018765347976973,3,22,12,0.0,False
61,2091,0,84,718.0,3.632722140045392,3,22,12,0.0,False
61,2092,0,84,636.0,3.737229427163107,0,19,11,-636.0,False
61,2093,0,84,539.0,3.822506818848484,0,16,11,-539.0,False
61,2094,0,85,503.0,3.7534875096523312,0,15,14,-503.0,False
61,2095,0,84,452.0,3.8036640646418056,0,12,13,-452.0,False
61,2096,0,84,409.0,3.824944455387734,0,11,13,-409.0,False
61,2097,0,84,369.0,3.7905831039995213,0,11,13,-369.0,False
61,2098,0,84,324.0,3.849505539475665,0,9,11,-324.0,False
61,2099,0,85,314.0,3.6253959305073757,0,10,11,-314.0,False
61,2100,0,85,297.0,3.639420665527689,0,8,11,-297.0,False
61,2101,0,84,284.0,3.596907730867997,0,8,13,-284.0,False
61,2102,0,84,245.0,3.6805647860068356,0,8,13,-245.0,False
61,2103,0,83,234.0,3.656675995250906,0,7,15,-234.0,False
61,2104,0,86,224.0,3.6162908045852005,0,8,17,-224.0,False
61,2105,0,84,208.0,3.536379848092087,0,6,14,-208.0,False
61,2106,0,84,233.0,3.630001916865976,0,7,16,-233.0,False
61,2107,0,85,233.0,3.675085780734224,0,8,17,-233.0,False
61,2108,0,84,224.0,3.6704023399989554,0,7,18,-224.0,False
61,2109,0,87,222.0,3.593338790887594,0,8,22,-222.0,False
61,2110,0,87,232.0,3.5684319095208172,0,5,22,-232.0,False
61,2111,0,85,250.0,3.5304867944205065,0,5,23,-250.0,False
61,2112,0,84,263.0,3.5420771646735836,0,3,22,-263.0,False
61,2113,0,84,273.0,3.6991997424318246,0,3,21,-273.0,False
61,2114,0,85,289.0,3.777195784397151,0,3,21,-289.0,False
61,2115,0,85,316.0,3.879992693447219,0,4,23,-316.0,False
61,2116,0,85,338.0,3.8863901527163547,0,3,23,-338.0,False
61,2117,0,87,363.0,3.708693318586582,0,4,26,-363.0,False
61,2118,0,87,389.0,3.726668944037761,0,4,26,-389.0,False
61,2119,0,87,413.0,3.762860332231229,0,4,27,-413.0,False
61,2120,0,87,439.0,3.7509691014088515,0,4,29,-439.0,False
61,2121,0,87,462.0,3.7491235672369903,0,4,28,-462.0,False
62,2122,1,89,489.0,3.625046396533017,0,3,31,0.0,False
62,2123,1,89,521.0,3.4083977705679644,0,5,29,0.0,False
62,2124,1,89,552.0,3.448829754264918,0,4,30,0.0,False
62,2125,1,89,580.0,3.386874808555147,0,4,33,0.0,False
62,2126,1,88,612.0,3.253581594014511,0,3,33,0.0,False
62,2127,1,89,566.0,3.1938239688801007,3,4,34,-566.0,False
62,2128,1,89,534.0,2.9553101098836425,3,5,31,-534.0,False
62,2129,1,90,494.0,3.006743758011835,3,3,30,-494.0,False
62,2130,1,87,481.0,2.7436638898571255,3,4,28,-481.0,False
62,2131,1,87,476.0,2.8143807820397377,3,5,29,-476.0,False
62,2132,1,88,479.0,2.7802209949422436,3,8,31,-479.0,False
62,2133,1,88,478.0,2.7385868434966634,3,8,30,-478.0,False
62,2134,1,90,483.0,2.65567640094347,3,10,30,-483.0,False
62,2135,1,90,523.0,2.647357742001623,3,10,33,-523.0,False
62,2136,1,90,527.0,2.643060587310577,3,11,31,-527.0,False
62,2137,1,90,534.0,2.40698215810467,3,12,33,-534.0,False
62,2138,1,90,544.0,2.2079040292991596,3,12,33,-544.0,False
62,2139,1,91,560.0,2.14107258094398,3,13,35,-560.0,False
62,2140,1,90,611.0,1.926281097681488,3,13,37,-611.0,False
62,2141,1,89,600.0,1.8030539098560943,3,15,36,-600.0,False
62,2142,1,90,612.0,1.8379238581718138,3,15,40,-612.0,False
62,2143,1,91,627.0,1.9353324845849231,3,18,37,-627.0,False
62,2144,1,92,677.0,2.0445635616288067,3,19,37,-677.0,False
62,2145,1,91,692.0,1.9661813968907764,3,19,36,-692.0,False
62,2146,1,91,710.0,2.0203802012235252,3,19,36,-710.0,False
62,2147,1,91,768.0,2.1113076241418893,3,20,38,-768.0,False
62,2148,1,91,741.0,2.247856248917693,3,20,36,-741.0,False
62,2149,1,91,731.0,2.369059004133912,3,22,34,-731.0,False
62,2150,1,92,744.0,2.413904688991158,3,23,36,-744.0,False
62,2151,1,93,772.0,2.4416583064428043,3,24,37,-772.0,False
62,2152,1,93,799.0,2.499151289801751,3,23,36,-799.0,False
62,2153,1,92,828.0,2.4958835155022117,3,23,37,-828.0,False
62,2154,1,93,871.0,2.533507506978146,3,24,36,-871.0,False
62,2155,1,94,899.0,2.594639855834274,3,25,35,-899.0,False
62,2156,1,94,927.0,2.6850853027870167,3,24,35,-927.0,False
63,2157,0,94,902.0,2.7300432391790124,3,25,32,0.0,False
63,2158,0,94,932.0,2.836140145413716,3,25,35,0.0,False
63,2159,0,95,984.0,2.9347661730119894,3,25,38,0.0,False
63,2160,0,97,986.0,2.8643959874856835,3,27,33,0.0,False
63,2161,0,97,1032.0,2.934010035472632,3,25,34,0.0,False
63,2162,0,97,935.0,3.070346658129368,0,21,33,-935.0,False
63,2163,0,97,892.0,3.1839243869498435,0,18,34,-892.0,False
63,2164,0,96,859.0,3.231566977905695,0,17,35,-859.0,False
63,2165,0,97,820.0,3.284278732988102,0,17,35,-820.0,False
63,2166,0,97,776.0,3.2429820424951368,0,15,36,-776.0,False
63,2167,0,95,764.0,3.1336509625925886,0,14,37,-764.0,False
63,2168,0,95,753.0,3.2253286688286633,0,13,38,-753.0,False
63,2169,0,95,721.0,3.2890942887500123,0,12,38,-721.0,False
63,2170,0,97,723.0,3.240286708348008,0,13,40,-723.0,False
63,2171,0,97,717.0,3.1388924941965763,0,11,41,-717.0,False
63,2172,0,98,732.0,3.1360833148654272,0,11,42,-732.0,False
63,2173,0,96,723.0,3.027276675829268,0,9,41,-723.0,False
63,2174,0,95,722.0,3.0086964015714335,0,9,39,-722.0,False
63,2175,0,97,726.0,3.0515803659506213,0,9,40,-726.0,False
63,2176,0,97,701.0,2.9860098555034438,0,7,39,-701.0,False
63,2177,0,96,738.0,3.0335964167686225,0,7,37,-738.0,False
63,2178,0,96,753.0,3.148889514531616,0,7,40,-753.0,False
63,2179,0,96,770.0,3.3478907260841857,0,6,41,-770.0,False
63,2180,0,96,775.0,3.284186450583096,0,6,42,-775.0,False
63,2181,0,97,749.0,3.4553451471093695,0,4,41,-749.0,False
63,2182,0,95,727.0,3.3640106515777006,0,3,41,-727.0,False
63,2183,0,95,773.0,3.504199143235606,0,3,43,-773.0,False
63,2184,0,95,773.0,3.623837764360673,0,3,42,-773.0,False
63,2185,0,95,741.0,3.81085740060628,0,2,40,-741.0,False
63,2186,0,96,736.0,3.7686329332216686,0,2,42,-736.0,False
63,2187,0,96,734.0,3.898496691886281,0,0,41,-734.0,False
63,2188,0,97,739.0,3.9446307295509624,0,0,41,-739.0,False
63,2189,0,98,747.0,3.9591886018338256,0,1,42,-747.0,False
63,2190,0,98,756.0,4.003976253104192,0,0,43,-756.0,False
63,2191,0,100,798.0,3.9514167186602434,0,1,44,-798.0,False
