step,vehicle_count,total_waiting_time,mean_speed,phase,state
242,44,23.0,8.032577341753345,0,GGgrrrGGgrrr
243,41,12.0,7.915708270270272,0,GGgrrrGGgrrr
244,41,6.0,8.316813907004542,0,GGgrrrGGgrrr
245,40,8.0,8.35248327283669,0,GGgrrrGGgrrr
246,43,4.0,7.890668760588234,0,GGgrrrGGgrrr
247,42,6.0,7.7896111707633615,0,GGgrrrGGgrrr
248,42,9.0,7.545634868258449,0,GGgrrrGGgrrr
249,42,12.0,7.607630323475446,0,GGgrrrGGgrrr
250,41,13.0,7.669062433158088,0,GGgrrrGGgrrr
251,41,16.0,7.819367355198155,0,GGgrrrGGgrrr
252,41,18.0,7.956732101506739,0,GGgrrrGGgrrr
253,41,21.0,7.6954911410214555,0,GGgrrrGGgrrr
254,42,24.0,7.541916395653787,0,GGgrrrGGgrrr
255,42,28.0,7.776045798397041,0,GGgrrrGGgrrr
256,41,32.0,7.579985348230292,0,GGgrrrGGgrrr
257,41,37.0,7.368284409891927,0,GGgrrrGGgrrr
258,42,42.0,7.029036816605932,0,GGgrrrGGgrrr
259,41,47.0,7.0261431403456385,0,GGgrrrGGgrrr
260,41,53.0,7.303440193437999,0,GGgrrrGGgrrr
261,40,59.0,7.090203737400667,0,GGgrrrGGgrrr
262,40,65.0,7.064452675554328,0,GGgrrrGGgrrr
263,41,72.0,7.147935481920957,0,GGgrrrGGgrrr
264,40,79.0,7.24689363427098,0,GGgrrrGGgrrr
265,40,86.0,7.486365667361715,0,GGgrrrGGgrrr
266,40,93.0,7.2827574508506245,0,GGgrrrGGgrrr
267,41,100.0,7.389430473479906,0,GGgrrrGGgrrr
268,42,108.0,7.4121274438261056,0,GGgrrrGGgrrr
269,43,116.0,7.46227609539189,0,GGgrrrGGgrrr
270,43,74.0,7.7020019411364435,3,rrrGGgrrrGGg
271,43,42.0,7.617490719264865,3,rrrGGgrrrGGg
272,43,18.0,7.8684287314556,3,rrrGGgrrrGGg
273,44,6.0,8.028982811593718,3,rrrGGgrrrGGg
274,46,8.0,7.919027684826391,3,rrrGGgrrrGGg
275,45,2.0,7.887724295530505,3,rrrGGgrrrGGg
276,43,3.0,7.47636287326662,3,rrrGGgrrrGGg
277,42,5.0,7.494947233544876,3,rrrGGgrrrGGg
278,43,7.0,7.455451448837978,3,rrrGGgrrrGGg
279,43,9.0,7.655496411740969,3,rrrGGgrrrGGg
280,42,11.0,7.714368801164484,3,rrrGGgrrrGGg
281,43,13.0,7.50869794140239,3,rrrGGgrrrGGg
282,43,17.0,7.903741293200588,3,rrrGGgrrrGGg
283,44,21.0,8.005222626001487,3,rrrGGgrrrGGg
284,42,25.0,8.071810572425498,3,rrrGGgrrrGGg
285,42,29.0,8.375948909961423,3,rrrGGgrrrGGg
286,43,33.0,7.981138600593297,3,rrrGGgrrrGGg
287,42,37.0,8.058084980744436,3,rrrGGgrrrGGg
288,44,42.0,7.882844026707181,3,rrrGGgrrrGGg
289,43,47.0,7.942566709533865,3,rrrGGgrrrGGg
290,42,52.0,7.9655036789905145,3,rrrGGgrrrGGg
291,43,58.0,7.88805054584313,3,rrrGGgrrrGGg
