episode,decisions,episode_reward,avg_loss,epsilon,final_vehicle_count,final_total_waiting_time,final_mean_speed,final_total_queue
71,81,-1602868.0,29.399614734414182,0.06052485125418467,96,510.0,9.10886249506064,24
72,81,-1355575.0,26.313978000923438,0.05812198065581327,91,691.0,7.635000325658666,33
73,81,-1316087.0,26.62504051938469,0.05581450537015847,94,672.0,7.322643142578596,34
74,81,-1656710.0,30.2046888904807,0.053598638149711164,91,977.0,2.7318323741540804,62
75,80,-1584992.0,32.44345408380032,0.05149649034799016,86,513.0,5.427495992448189,39
76,81,-1369940.0,30.504976207827344,0.05,70,193.0,5.4264749147927045,19
77,81,-1451891.0,30.14255092467791,0.05,104,1269.0,5.499890833582706,50
78,81,-1436276.0,27.155416574007198,0.05,95,62.0,7.77858155141045,10
79,80,-1536077.0,28.981386888027192,0.05,87,526.0,5.521855441590596,40
80,81,-1563421.0,30.935200878131536,0.05,91,679.0,7.506857152103273,33
81,81,-1442933.0,28.735358276484924,0.05,73,909.0,4.815662054205487,42
82,81,-1294547.0,24.57234967490773,0.05,77,1047.0,4.273729269757674,48
83,81,-1148406.0,30.599917935736386,0.05,91,694.0,7.674345658787719,33
84,80,-1309556.0,31.011723682284355,0.05,76,761.0,5.378841451996344,40
85,80,-1500908.0,32.362539035081866,0.05,92,1047.0,7.232705100790872,35
86,80,-1693770.0,32.9169839322567,0.05,96,1102.0,5.183831846155907,50
87,81,-1311847.0,25.924427797764906,0.05,96,733.0,7.047090771923731,38
88,81,-1395760.0,27.570083847752326,0.05,77,778.0,5.489051198289284,39
89,81,-1462322.0,27.32713775575897,0.05,91,108.0,7.817156967501031,11
90,81,-1711258.0,29.915698946258168,0.05,78,1040.0,4.251011015878487,47
91,80,-1573597.0,27.527138304710387,0.05,77,920.0,4.68710978574456,40
92,81,-1341221.0,30.003783652811876,0.05,72,868.0,4.907527563546934,41
93,81,-1504238.0,32.35724549234649,0.05,92,108.0,8.080206646434641,12
94,81,-1612466.0,28.509134195469045,0.05,85,15.0,7.2490655131133686,5
95,81,-1673244.0,31.403945446014404,0.05,80,1209.0,4.384776981125688,47
96,81,-1449876.0,29.389825369104926,0.05,94,673.0,7.447743667043885,34
97,81,-996765.0,28.058100801927072,0.05,93,112.0,7.829199522228191,12
98,81,-1241943.0,29.66933688558178,0.05,96,9.0,9.531018402040775,4
99,81,-1461765.0,31.930849222489346,0.05,88,317.0,3.964038365961003,35
100,80,-1593663.0,33.66864278912544,0.05,82,806.0,3.255267470147383,53
101,81,-1584450.0,32.9910375924758,0.05,97,514.0,9.008079775251948,24
102,80,-1190488.0,34.90348484367132,0.05,93,637.0,7.719477310188365,33
103,80,-1790761.0,33.061091396212575,0.05,99,787.0,3.637715929540051,54
104,80,-1752434.0,31.01965083181858,0.05,91,517.0,9.000560888895365,24
105,80,-1430595.0,30.01239614933729,0.05,90,618.0,7.745773660373797,31
106,80,-1357229.0,32.667853692173956,0.05,85,521.0,5.412909567951038,41
107,80,-949094.0,32.06343839466572,0.05,83,1575.0,3.328314489334671,59
108,80,-1171387.0,32.042773647606374,0.05,77,897.0,4.805456838531132,41
109,80,-1248619.0,33.17547472715378,0.05,83,1547.0,3.34072622622565,59
110,80,-1495525.0,31.74361834228039,0.05,83,1555.0,3.3067322913072856,59
111,80,-1546200.0,33.942215198278426,0.05,84,751.0,3.5748420962811287,51
112,80,-1785302.0,31.84602707028389,0.05,98,1478.0,4.6362693389782095,57
113,81,-1833191.0,32.077453626526726,0.05,86,955.0,2.918260352376735,60
114,80,-1502154.0,32.89287256002426,0.05,86,525.0,5.420250157451556,42
115,81,-1116182.0,28.77352070072551,0.05,92,508.0,3.3593860364001706,47
116,80,-1325966.0,32.20483941435814,0.05,104,897.0,8.666483993231957,30
117,80,-1177164.0,34.21390353441238,0.05,87,1217.0,4.965582220472236,44
118,80,-1498519.0,33.47450532317161,0.05,82,796.0,3.2807133929124968,53
119,80,-1338218.0,31.60730772167444,0.05,87,534.0,5.55971671801345,42
120,81,-1565370.0,34.28435300603325,0.05,99,966.0,2.7275662922703656,64
121,81,-1531288.0,29.989495877866393,0.05,99,285.0,7.996213194673776,19
122,80,-1401734.0,31.637156015634538,0.05,87,524.0,5.5547394795838665,43
123,80,-1134786.0,35.40282429456711,0.05,103,900.0,8.56375593241871,30
124,80,-1723216.0,35.92888113707304,0.05,86,512.0,5.546824165007646,40
125,80,-1659128.0,33.0096998244524,0.05,96,521.0,9.064150280213033,24
126,81,-1843823.0,32.4210018640683,0.05,103,248.0,5.896334012335205,27
127,81,-1999659.0,30.925062833008944,0.05,75,1530.0,3.598312292023519,51
128,80,-2400728.0,35.358390879631045,0.05,92,2845.0,3.0386142264755263,68
129,81,-1615159.0,35.357829494240846,0.05,91,1520.0,5.9760826233848325,44
130,80,-1784092.0,31.519086375832558,0.05,84,754.0,5.756969358082131,40
131,81,-1560978.0,35.27539978792638,0.05,103,1079.0,8.100577956255062,32
132,80,-1543150.0,33.52891663163901,0.05,99,784.0,3.5051151952850557,55
133,80,-1684433.0,34.32122483253479,0.05,89,616.0,7.75899421539269,31
134,80,-1420313.0,34.28733908236027,0.05,89,619.0,7.859560507391982,31
135,80,-1648103.0,39.34561069458723,0.05,87,534.0,5.437873555865508,41
136,81,-1614239.0,39.055196429476325,0.05,72,283.0,5.187720171658058,25
137,80,-1943059.0,35.05841447114945,0.05,76,732.0,5.434756477080401,35
138,80,-2169927.0,34.331487350165844,0.05,98,1190.0,7.156406339433815,39
139,80,-1795457.0,37.78053364157677,0.05,87,536.0,5.487683681226248,41
140,81,-2091170.0,34.02486193032912,0.05,97,1792.0,2.4154762097310973,74
141,81,-1943296.0,36.820769315884434,0.05,86,1829.0,3.9020809849072275,57
142,81,-1258909.0,34.53524187759117,0.05,103,1314.0,5.629467933609043,53
143,81,-1967848.0,37.297381415779206,0.05,85,1217.0,6.7036616839110845,37
144,81,-1364691.0,35.736651008511764,0.05,90,1799.0,2.6316194303332767,69
145,81,-1105467.0,31.25117078975395,0.05,89,906.0,3.6961146924998443,38
146,81,-1401195.0,36.79738105667962,0.05,86,639.0,4.173186730987767,29
147,80,-1646481.0,30.46146129220724,0.05,87,1196.0,5.089861734746317,48
148,80,-1860289.0,33.38753621578216,0.05,83,525.0,5.335340360564716,40
149,80,-1310622.0,31.98568018525839,0.05,94,656.0,7.4504975092188594,36
150,81,-1153595.0,30.678424342179003,0.05,107,1733.0,2.414429127735845,76
151,81,-1550065.0,33.997873816961125,0.05,79,343.0,4.840022324450687,31
152,81,-1337324.0,31.31251585630723,0.05,73,855.0,5.099403131325068,41
153,80,-1615602.0,34.72387771606445,0.05,89,1895.0,3.903840911513412,59
154,81,-1272049.0,30.70758162162922,0.05,91,642.0,7.515110653605053,32
155,81,-1179324.0,29.458532365751854,0.05,92,359.0,3.7125830960942783,39
156,81,-1322217.0,39.67003181687108,0.05,77,601.0,4.589248241927868,45
157,80,-1934955.0,35.8154956638813,0.05,83,1535.0,4.101554906436086,54
158,80,-1641743.0,34.74751088023186,0.05,89,621.0,7.914993859180908,31
159,81,-1159987.0,35.54280002911886,0.05,94,669.0,7.456252438610292,34
160,81,-1323271.0,33.41937928435243,0.05,92,1030.0,5.711314020821469,45
161,81,-1502344.0,34.98418586489595,0.05,82,493.0,4.789729180068913,35
162,80,-1406523.0,35.454199297726156,0.05,94,516.0,9.123993743744022,24
163,80,-1494121.0,34.966596585512164,0.05,93,622.0,7.605924475859188,34
164,81,-1405292.0,35.88931991877379,0.05,91,698.0,7.556737042376284,34
165,81,-1296798.0,38.87637578410867,0.05,84,611.0,5.17165313493933,45
166,81,-1271679.0,27.947517777666633,0.05,86,1049.0,3.692631496327423,41
167,80,-1570513.0,34.01586543172598,0.05,74,771.0,5.175318257033219,40
168,80,-1239348.0,40.85405099391937,0.05,77,886.0,4.845352042215548,42
169,81,-1133493.0,38.56007681805411,0.05,95,679.0,7.378712782535775,35
170,81,-1332297.0,41.86694004506241,0.05,75,921.0,5.041878419213364,42
171,80,-1026600.0,36.93057163208723,0.05,76,886.0,4.718973691230213,41
172,80,-1333907.0,36.54303929656744,0.05,106,517.0,9.195237328816786,24
173,81,-1209521.0,34.68346737343588,0.05,77,1028.0,4.348239473409131,46
174,80,-1338697.0,38.79740958362818,0.05,108,668.0,6.819072908004966,40
175,80,-1176604.0,41.174039606750014,0.05,75,768.0,5.208016415057947,40
176,80,-1576743.0,37.56207815110683,0.05,96,514.0,9.10226785183064,24
177,81,-1385053.0,34.48403913444943,0.05,84,604.0,5.115600537549765,45
178,80,-1446657.0,42.748303493857385,0.05,89,625.0,7.865567904803172,30
179,80,-1127942.0,35.529876333475116,0.05,89,811.0,3.088507783595291,58
180,80,-1252237.0,37.10138823986053,0.05,75,742.0,5.357968008865421,37
181,80,-1495765.0,42.05584328174591,0.05,93,648.0,7.489304496285567,34
182,81,-1256369.0,39.4358694759416,0.05,111,429.0,7.928031425281212,17
183,81,-1226847.0,39.06444596361231,0.05,93,181.0,8.939532352876386,14
184,80,-1757478.0,41.168807446956635,0.05,88,615.0,7.798557014849578,31
185,80,-2262120.0,38.14632567167282,0.05,104,1076.0,8.539422801408255,32
186,80,-1818728.0,40.15899133682251,0.05,83,1555.0,3.290575824705043,59
187,81,-1680658.0,34.94040060190507,0.05,98,897.0,3.9596200330253675,38
188,80,-1680026.0,41.525481703877446,0.05,73,800.0,4.931886491796414,40
189,80,-1826914.0,44.62755538225174,0.05,91,2431.0,4.10990510779577,59
190,80,-2111789.0,40.907732871174815,0.05,94,535.0,5.92480418458995,43
191,80,-1477902.0,42.530621349811554,0.05,87,1724.0,4.315962381612835,55
192,81,-1397161.0,35.75393905757386,0.05,84,1743.0,3.2364283848357163,60
193,80,-1557611.0,40.30373879820108,0.05,89,797.0,3.096556999759353,56
194,81,-1289419.0,33.24518249653004,0.05,84,1736.0,3.2987904278409044,60
195,80,-1457302.0,32.21921198368072,0.05,114,802.0,4.458515205965896,57
196,80,-1458477.0,38.343128295242785,0.05,95,514.0,9.153224702935843,24
197,80,-1337475.0,38.924478785693644,0.05,96,2108.0,4.127351587343348,61
198,80,-1392650.0,34.95355137884617,0.05,94,511.0,9.018470394564662,23
199,81,-1369041.0,41.07667262907381,0.05,92,349.0,3.8900327212835686,37
200,81,-1123322.0,40.49213166737262,0.05,90,957.0,2.8180157655775724,64
201,81,-1510282.0,34.87405668511803,0.05,93,365.0,4.864459866403027,33
202,80,-1574938.0,37.29703730195761,0.05,90,519.0,9.041561830357708,24
203,81,-1358209.0,35.38780104525296,0.05,73,897.0,4.935900920088107,42
204,81,-1202916.0,44.61009946281527,0.05,84,1362.0,3.6550300975003203,44
205,80,-1336703.0,34.353906232863665,0.05,86,505.0,5.509907543732137,41
206,81,-1557589.0,39.925388742376256,0.05,105,251.0,5.8029532523363505,25
207,80,-1466593.0,38.335069701075554,0.05,73,1364.0,3.7017255555859356,49
208,80,-1543120.0,34.74846203923225,0.05,89,803.0,3.082082910454931,56
209,81,-1146401.0,35.687439269489715,0.05,94,927.0,4.038697591847215,36
210,81,-1354586.0,35.96392762072293,0.05,78,196.0,4.9989533066726395,20
211,80,-1576922.0,38.29540380388498,0.05,79,974.0,4.811296814346576,42
212,80,-1626424.0,31.34779667854309,0.05,84,815.0,3.438836309991646,54
213,80,-1741385.0,39.18449521064758,0.05,95,509.0,9.072976829994241,24
214,80,-1092594.0,43.870826402306555,0.05,75,755.0,5.305754307158099,40
215,80,-1505573.0,41.66912277638912,0.05,95,515.0,9.21367150441255,24
216,80,-1278389.0,34.435582992434504,0.05,80,520.0,5.08775905638282,41
217,80,-1748446.0,37.59430242627859,0.05,90,618.0,7.819091773970315,31
218,80,-1298736.0,38.47010803967714,0.05,94,511.0,9.036412212277709,24
219,81,-1253336.0,41.36173989154674,0.05,78,246.0,5.065047291794203,20
220,81,-1169238.0,39.453747884726816,0.05,71,179.0,5.463596937452021,19
221,81,-1193969.0,41.68630994985133,0.05,72,196.0,5.400445620080066,19
222,80,-1452879.0,40.08089916110039,0.05,106,621.0,7.156455852849754,37
223,80,-1181955.0,42.63887046575546,0.05,86,499.0,5.413973424646669,39
224,81,-1258391.0,36.93410763917146,0.05,70,175.0,5.552897207336139,15
225,81,-1104157.0,32.00577654367612,0.05,73,891.0,4.882165660892346,42
226,81,-1529189.0,35.65491399647277,0.05,77,1049.0,4.410665860428172,48
227,80,-1328641.0,36.85886289775372,0.05,89,810.0,3.083128474328129,56
228,80,-984008.0,42.75346184670925,0.05,78,904.0,4.7782797744166885,41
229,81,-1643099.0,43.18203597009918,0.05,77,1043.0,4.381338516931323,46
230,81,-1311984.0,34.51812715736436,0.05,84,591.0,5.223524769573866,44
231,80,-1407687.0,41.06326354146004,0.05,79,992.0,4.641031818766329,44
232,80,-1477542.0,45.77092345058918,0.05,97,808.0,3.287325589013132,55
233,80,-1394882.0,38.56937334984541,0.05,95,2124.0,4.159972550787152,61
234,80,-1298093.0,45.2555087223649,0.05,76,890.0,4.723199721800996,41
235,80,-1318338.0,41.100337447226046,0.05,89,622.0,7.901761875740512,31
236,80,-1193707.0,36.03783627599478,0.05,90,633.0,7.838592949425952,32
237,80,-1548881.0,43.78726168572903,0.05,85,994.0,7.186864655250854,34
238,80,-1372970.0,43.17537768185139,0.05,74,757.0,5.20849588641293,40
239,80,-1340305.0,34.66260735094547,0.05,90,805.0,3.169553697566809,56
240,80,-1139665.0,38.48578660041094,0.05,92,634.0,7.48681925017177,34
241,80,-1439542.0,44.946153497695924,0.05,83,1534.0,3.2873447217436116,59
242,80,-1559857.0,41.90249218642712,0.05,70,628.0,5.296167534448413,35
243,80,-1285577.0,38.73558469563723,0.05,89,799.0,3.1288861003646415,57
244,80,-1369629.0,39.03901874870062,0.05,89,808.0,3.179458171665993,56
245,80,-1143176.0,35.52611502110958,0.05,89,808.0,3.2401592589881933,54
246,80,-1553941.0,36.37029948979616,0.05,73,765.0,5.175803195214661,40
247,81,-1254964.0,41.71349094826498,0.05,91,687.0,7.426077396522275,32
248,80,-1449309.0,42.33390053510666,0.05,89,1497.0,3.9900361366133072,59
249,80,-1092445.0,39.26552587896585,0.05,74,761.0,5.207037672918097,40
250,80,-1207477.0,39.30425610691309,0.05,89,615.0,7.743566527424754,31
251,80,-1309436.0,42.53917337357998,0.05,103,1075.0,8.533516204933534,32
252,80,-1304229.0,35.325704076886176,0.05,75,757.0,5.282066004015524,40
253,80,-1500518.0,39.46511251181364,0.05,89,617.0,7.8636124038045265,31
254,80,-1230595.0,42.202002227306366,0.05,74,765.0,5.322733978321751,40
255,80,-1249987.0,44.162574890255925,0.05,99,512.0,6.282815858703382,40
256,80,-1205115.0,42.619014237821105,0.05,74,753.0,5.0462795340116795,40
257,80,-1447295.0,39.41227393001318,0.05,76,760.0,5.361134992635024,40
258,81,-1117149.0,42.40541539515978,0.05,92,105.0,7.8115176193173985,11
259,81,-1346997.0,46.69333666783792,0.05,76,1013.0,4.407706212858619,46
260,80,-1308672.0,40.38978720381856,0.05,88,813.0,3.2916008954272216,57
261,80,-1625748.0,40.20122801214457,0.05,91,1809.0,3.0131422298962454,67
262,81,-1335058.0,39.487428158889585,0.05,82,178.0,5.299239159990429,24
263,80,-1346359.0,45.88800126314163,0.05,94,2105.0,3.9761075395644263,61
264,80,-1444147.0,39.991579015553,0.05,73,747.0,5.098880661116207,37
265,80,-1440001.0,43.612304103374484,0.05,89,624.0,7.832111345142535,31
266,80,-1628006.0,38.74237046763301,0.05,89,805.0,3.062662720701244,55
267,81,-1348652.0,45.4225841657615,0.05,92,339.0,3.890454493845573,37
268,81,-1643919.0,44.00145826516328,0.05,103,684.0,3.258866426295418,52
269,80,-1812540.0,34.50422617346048,0.05,81,510.0,5.126121643176489,41
270,80,-1593016.0,43.69725027680397,0.05,74,764.0,5.284433376677302,40
271,80,-1198960.0,42.99602725952864,0.05,83,1565.0,3.2856553705347844,59
272,80,-973879.0,45.07269153147936,0.05,77,935.0,4.700199316219337,42
273,81,-1329128.0,42.55963236019935,0.05,95,678.0,7.2122784744267605,35
274,80,-1060411.0,37.633621661365034,0.05,93,641.0,7.53088898402642,34
275,80,-1351203.0,44.03246597796679,0.05,83,1588.0,3.325660236100247,59
276,80,-1100732.0,41.93913981989026,0.05,77,935.0,4.7081933802582725,41
277,80,-1099988.0,40.69089028537273,0.05,96,547.0,8.786435382095506,25
278,80,-1392984.0,44.00388624221087,0.05,89,798.0,3.2484625609486377,55
279,80,-1572294.0,42.997080229222775,0.05,128,972.0,5.778394683302583,51
280,80,-1214633.0,40.52230834364891,0.05,89,786.0,3.1324193775707996,55
281,81,-1321303.0,47.9916188834626,0.05,84,1721.0,3.3104685362402697,60
282,80,-1238276.0,44.2776509553194,0.05,94,512.0,8.989952911532242,24
283,81,-1425105.0,40.46188449123759,0.05,93,106.0,7.851256699785751,10
284,80,-1725544.0,42.17532381266356,0.05,89,807.0,3.1407909392635616,57
285,80,-1066535.0,41.156573943793774,0.05,89,814.0,3.2953476273241527,56
286,80,-1207607.0,41.73303928673268,0.05,76,761.0,5.325343860836363,40
287,80,-1249128.0,34.76035486906767,0.05,84,810.0,3.2545639642676454,52
288,81,-1134562.0,38.59745848767551,0.05,84,614.0,5.135735929226579,44
289,80,-1087267.0,37.7652620382607,0.05,75,752.0,5.324628707417042,40
290,80,-1285278.0,36.33520085960627,0.05,76,818.0,5.012301232652488,41
291,81,-1398919.0,46.10100092858444,0.05,90,961.0,2.7824741733539495,65
292,81,-1176413.0,37.990700215469175,0.05,78,200.0,5.131259736543966,21
293,80,-1361311.0,43.42657853066921,0.05,74,760.0,5.131896095002125,40
294,80,-1470883.0,38.59650272727013,0.05,90,612.0,7.785733919848897,31
295,80,-1635619.0,48.59266352802515,0.05,75,769.0,5.285923163905827,40
296,81,-1097663.0,39.53960319801613,0.05,105,1081.0,8.37479383064689,32
297,81,-1501775.0,45.62162044166047,0.05,70,191.0,5.229281417579621,18
298,81,-1279183.0,46.867862501262145,0.05,96,65.0,7.8805603517352845,10
299,80,-1250248.0,44.56964649260044,0.05,93,646.0,7.592016833124136,34
300,80,-1213407.0,41.90030340254307,0.05,89,626.0,7.779150578825031,31
301,81,-1263191.0,42.3723356841523,0.05,90,465.0,4.245147290880025,37
302,81,-1516815.0,40.26379283857934,0.05,92,354.0,3.7430057802974552,40
303,80,-1442507.0,39.07134605273605,0.05,89,616.0,7.902958785793066,31
304,80,-1290501.0,46.82567927390337,0.05,89,806.0,3.187580172615746,56
305,80,-1251595.0,41.25619698613882,0.05,98,528.0,5.164229815498257,43
306,80,-983798.0,43.29195033609867,0.05,89,623.0,7.9155935398212804,31
307,81,-1260812.0,43.029029746114475,0.05,91,681.0,7.445039030012219,32
308,80,-1242042.0,48.51396529525518,0.05,89,616.0,7.760535194753457,30
309,80,-1254401.0,49.673228840529916,0.05,89,829.0,3.103142426128144,58
310,80,-989486.0,48.46802741736174,0.05,77,887.0,4.792960760873879,41
311,81,-1424520.0,50.20688720102663,0.05,90,953.0,2.7972330404247185,64
312,81,-852146.0,47.062021866256806,0.05,105,251.0,6.017072301297715,27
313,81,-1104083.0,47.46063220942462,0.05,81,182.0,5.284955543468156,23
314,80,-1270424.0,49.55018147528172,0.05,95,2120.0,4.049954587129981,61
315,80,-1273034.0,43.22812509536743,0.05,86,521.0,5.425075239149345,41
316,81,-1492669.0,47.67581430335104,0.05,101,347.0,3.6518644824359754,43
317,81,-968598.0,49.9728164555114,0.05,97,137.0,7.481994462181753,12
318,80,-1158854.0,48.9198519513011,0.05,87,507.0,5.516613690856454,40
319,80,-1239832.0,50.032240918278696,0.05,89,800.0,3.2851667724733264,54
320,80,-1276968.0,55.905231443047526,0.05,92,635.0,7.555498173606177,33
321,81,-1112099.0,50.790919877864695,0.05,72,876.0,4.907731296735255,41
322,81,-1211291.0,43.844393811108155,0.05,101,179.0,6.236370751836114,25
323,81,-1258853.0,48.60223303017793,0.05,84,231.0,5.279805594720523,22
324,80,-1409725.0,44.493955987691876,0.05,98,1899.0,5.108773203133273,54
325,80,-1428304.0,50.87844938933849,0.05,86,1501.0,2.9163040157684197,64
326,81,-1373412.0,43.53294754322664,0.05,93,281.0,7.602321680251351,18
327,81,-1143370.0,41.99242452044546,0.05,94,666.0,7.394836565809047,34
328,81,-1426860.0,47.38548052605287,0.05,79,351.0,4.718135297218182,32
329,80,-1484918.0,43.12972334995866,0.05,82,515.0,5.251099936788818,40
330,80,-1361203.0,34.762264381349084,0.05,88,511.0,5.569102841278437,41
331,81,-1610816.0,39.76205305479191,0.05,100,2328.0,2.7151333909277433,76
332,81,-1153736.0,48.75595079748719,0.05,78,227.0,5.166898037033829,20
333,80,-1336127.0,48.5940437272191,0.05,87,529.0,5.615058824172028,42
334,80,-1097742.0,41.88013180345297,0.05,101,891.0,8.55035009416054,29
335,81,-1619683.0,49.15606385101507,0.05,84,1727.0,3.253577461938593,60
336,81,-1725501.0,44.35147612183182,0.05,92,337.0,3.580920490524913,38
337,81,-1498945.0,47.127218590842354,0.05,83,173.0,5.243887278601382,26
338,80,-1130724.0,39.55785946547985,0.05,89,810.0,3.1691775551609074,56
339,80,-1121237.0,45.12351530119777,0.05,92,629.0,7.626933050597949,33
340,80,-1323744.0,44.283946654200555,0.05,89,1809.0,3.07340924475543,65
341,81,-1390977.0,43.519017689022014,0.05,94,213.0,5.799076815703503,25
