step,vehicle_count,total_waiting_time,mean_speed,phase,queue_phase_0,queue_phase_3,state
1879,108,628.0,3.042091543945217,3,7,38,rrrGGgrrrGGg
1880,107,617.0,2.8632670975188113,3,7,38,rrrGGgrrrGGg
1881,107,580.0,2.904186590388366,3,9,31,rrrGGgrrrGGg
1882,107,585.0,2.946741870593136,3,9,33,rrrGGgrrrGGg
1883,108,591.0,2.8228117147070115,3,11,33,rrrGGgrrrGGg
1884,107,621.0,2.5987637690014984,3,12,35,rrrGGgrrrGGg
1885,107,626.0,2.549186667815496,3,13,33,rrrGGgrrrGGg
1886,108,630.0,2.545624036516919,3,14,32,rrrGGgrrrGGg
1887,107,639.0,2.5219691765049617,3,15,30,rrrGGgrrrGGg
1888,107,635.0,2.4389241121751604,3,15,31,rrrGGgrrrGGg
1889,108,642.0,2.3905023062516353,3,18,30,rrrGGgrrrGGg
1890,107,648.0,2.352805163403082,3,17,29,rrrGGgrrrGGg
1891,107,651.0,2.4116994973006904,3,18,32,rrrGGgrrrGGg
1892,107,660.0,2.4469150248911786,3,18,33,rrrGGgrrrGGg
1893,108,711.0,2.533835720021636,3,20,33,rrrGGgrrrGGg
1894,108,724.0,2.54735944579749,3,21,32,rrrGGgrrrGGg
1895,108,741.0,2.577361418250256,3,22,33,rrrGGgrrrGGg
1896,106,794.0,2.4544100364428854,3,22,32,rrrGGgrrrGGg
1897,105,792.0,2.420880940175464,3,22,30,rrrGGgrrrGGg
1898,105,828.0,2.426241532611073,3,24,31,rrrGGgrrrGGg
1899,106,846.0,2.428490830531304,3,25,32,rrrGGgrrrGGg
1900,107,845.0,2.4044329117868384,3,28,31,rrrGGgrrrGGg
1901,107,859.0,2.4854510740373468,3,28,29,rrrGGgrrrGGg
1902,107,881.0,2.5906889343436363,3,30,29,rrrGGgrrrGGg
1903,107,906.0,2.680685760650982,3,30,29,rrrGGgrrrGGg
1904,108,918.0,2.7095315253557724,3,31,29,rrrGGgrrrGGg
1905,110,952.0,2.702021171057084,4,33,30,rrryyyrrryyy
1906,111,950.0,2.7058582453693,4,34,26,rrryyyrrryyy
1907,111,974.0,2.794309345780797,4,33,28,rrryyyrrryyy
1908,111,1002.0,2.8704645587491724,5,33,29,rrrrrrrrrrrr
1909,110,1043.0,2.852070505501294,5,35,28,rrrrrrrrrrrr
1910,110,941.0,2.743947474203941,0,32,30,GGgrrrGGgrrr
1911,109,890.0,2.6850473899045504,0,29,29,GGgrrrGGgrrr
1912,110,886.0,2.6893070656506195,0,29,30,GGgrrrGGgrrr
1913,110,852.0,2.752309638760525,0,27,31,GGgrrrGGgrrr
1914,111,836.0,2.829907341344677,0,26,31,GGgrrrGGgrrr
1915,111,853.0,2.956186189219488,0,24,32,GGgrrrGGgrrr
1916,110,840.0,2.9659949917783663,0,24,33,GGgrrrGGgrrr
1917,110,823.0,2.902553206408215,0,23,34,GGgrrrGGgrrr
1918,109,793.0,2.9162323456212276,0,22,33,GGgrrrGGgrrr
1919,109,744.0,2.884260305729754,0,22,29,GGgrrrGGgrrr
1920,110,709.0,2.9252476374244667,0,21,27,GGgrrrGGgrrr
1921,111,682.0,2.9433708995228836,0,20,29,GGgrrrGGgrrr
1922,110,731.0,2.8689832126900425,0,20,31,GGgrrrGGgrrr
1923,107,749.0,2.5778103971741118,0,19,36,GGgrrrGGgrrr
1924,108,769.0,2.5964404372477103,0,18,38,GGgrrrGGgrrr
1925,109,789.0,2.6386558364114987,0,18,37,GGgrrrGGgrrr
1926,109,843.0,2.56134559697189,0,16,38,GGgrrrGGgrrr
1927,109,830.0,2.594181391476578,0,14,39,GGgrrrGGgrrr
1928,108,880.0,2.49804250334807,0,15,39,GGgrrrGGgrrr
1929,106,892.0,2.326322283687258,0,14,41,GGgrrrGGgrrr
1930,107,910.0,2.335855177675275,0,13,44,GGgrrrGGgrrr
1931,108,934.0,2.1654393649574653,0,14,46,GGgrrrGGgrrr
1932,108,935.0,2.3302450265283463,0,11,44,GGgrrrGGgrrr
1933,108,959.0,2.46462829483363,0,10,45,GGgrrrGGgrrr
1934,108,984.0,2.5869831020607696,0,9,47,GGgrrrGGgrrr
1935,109,1040.0,2.640993784624007,0,10,47,GGgrrrGGgrrr
1936,109,1007.0,2.7481183599745087,0,8,46,GGgrrrGGgrrr
1937,109,1062.0,2.854964272626529,0,8,47,GGgrrrGGgrrr
1938,109,1083.0,2.958729372964685,0,7,48,GGgrrrGGgrrr
1939,110,1106.0,2.9970448086644907,0,7,51,GGgrrrGGgrrr
1940,111,1108.0,3.151747889810369,1,7,48,yyyrrryyyrrr
1941,112,1131.0,3.2013986151625553,1,5,50,yyyrrryyyrrr
1942,112,1150.0,3.272468678203579,1,4,48,yyyrrryyyrrr
1943,111,1173.0,3.2189514127793415,2,5,49,rrrrrrrrrrrr
1944,111,1200.0,3.1782958519940934,2,6,49,rrrrrrrrrrrr
1945,110,1081.0,2.9996426003267382,3,6,46,rrrGGgrrrGGg
1946,109,1055.0,2.9545068187556263,3,6,46,rrrGGgrrrGGg
1947,111,1043.0,2.9513477675427775,3,7,45,rrrGGgrrrGGg
1948,111,1022.0,3.034802151661581,3,6,41,rrrGGgrrrGGg
1949,111,1000.0,3.1087525605843855,3,8,39,rrrGGgrrrGGg
1950,111,999.0,3.0469190026156423,3,9,38,rrrGGgrrrGGg
1951,112,1007.0,3.0341859124371764,3,9,37,rrrGGgrrrGGg
1952,112,987.0,3.026639134464418,3,11,34,rrrGGgrrrGGg
1953,110,1026.0,2.83003555787498,3,11,35,rrrGGgrrrGGg
1954,111,1040.0,2.879023422577385,3,13,35,rrrGGgrrrGGg
1955,111,1053.0,2.9567544808161155,3,14,35,rrrGGgrrrGGg
1956,112,1067.0,3.0246478892829893,3,14,37,rrrGGgrrrGGg
1957,112,1083.0,3.1590162862379882,3,15,36,rrrGGgrrrGGg
1958,111,1109.0,3.0848312460875533,3,16,36,rrrGGgrrrGGg
1959,111,1089.0,3.1052053872102334,3,17,33,rrrGGgrrrGGg
1960,112,1123.0,3.214878728688846,3,18,34,rrrGGgrrrGGg
1961,111,1167.0,3.1829133612008635,3,18,34,rrrGGgrrrGGg
1962,109,1221.0,3.0124815685039397,3,18,36,rrrGGgrrrGGg
1963,109,1277.0,3.0718342805102905,3,19,37,rrrGGgrrrGGg
1964,109,1314.0,2.941407527091502,3,20,36,rrrGGgrrrGGg
1965,108,1363.0,2.924575883592038,3,21,37,rrrGGgrrrGGg
1966,108,1424.0,2.779604189682763,3,24,39,rrrGGgrrrGGg
1967,107,1404.0,2.8202709225629503,3,23,36,rrrGGgrrrGGg
1968,107,1466.0,2.9108572833363766,3,24,38,rrrGGgrrrGGg
1969,107,1531.0,3.014693970719282,3,25,40,rrrGGgrrrGGg
1970,107,1589.0,3.1043720163613457,3,24,39,rrrGGgrrrGGg
1971,109,1639.0,2.958322533963208,3,28,39,rrrGGgrrrGGg
1972,109,1704.0,2.922108692440519,3,27,38,rrrGGgrrrGGg
1973,109,1771.0,2.8304570210836193,3,28,40,rrrGGgrrrGGg
1974,109,1761.0,2.9602274096307184,3,29,37,rrrGGgrrrGGg
1975,109,1762.0,3.0301148094145676,3,30,38,rrrGGgrrrGGg
1976,110,1747.0,3.080496905038944,3,31,36,rrrGGgrrrGGg
1977,110,1731.0,3.0730839706818194,3,33,34,rrrGGgrrrGGg
1978,110,1715.0,3.103300687414447,3,33,34,rrrGGgrrrGGg
1979,109,1701.0,3.0784249693368744,3,34,33,rrrGGgrrrGGg
1980,109,1751.0,3.047638984415747,3,36,33,rrrGGgrrrGGg
1981,108,1737.0,2.949093198356899,3,37,31,rrrGGgrrrGGg
1982,109,1787.0,3.013972053686895,3,36,32,rrrGGgrrrGGg
1983,108,1762.0,2.9927567479555486,3,36,29,rrrGGgrrrGGg
1984,109,1742.0,3.052765717962285,3,38,27,rrrGGgrrrGGg
1985,108,1741.0,3.0552780729630635,3,37,27,rrrGGgrrrGGg
1986,109,1743.0,2.915526168354204,3,38,30,rrrGGgrrrGGg
1987,109,1811.0,2.8352715746518675,3,39,30,rrrGGgrrrGGg
1988,107,1816.0,2.6598759438422643,3,39,31,rrrGGgrrrGGg
1989,106,1841.0,2.630701055704476,3,40,29,rrrGGgrrrGGg
1990,106,1761.0,2.5928007752494318,3,40,28,rrrGGgrrrGGg
1991,106,1734.0,2.5396360153399993,3,41,27,rrrGGgrrrGGg
1992,106,1714.0,2.602748232850519,3,40,28,rrrGGgrrrGGg
1993,106,1763.0,2.710130828727073,3,40,28,rrrGGgrrrGGg
1994,106,1830.0,2.81136731804978,3,40,28,rrrGGgrrrGGg
1995,105,1785.0,2.7987385017967545,3,40,28,rrrGGgrrrGGg
1996,107,1731.0,2.826050876012354,3,41,25,rrrGGgrrrGGg
1997,106,1685.0,2.6580556268565165,3,40,24,rrrGGgrrrGGg
1998,106,1650.0,2.734124640920813,3,40,23,rrrGGgrrrGGg
1999,106,1633.0,2.5732559795171914,3,42,25,rrrGGgrrrGGg
2000,105,1672.0,2.447832618289297,3,41,27,rrrGGgrrrGGg
2001,105,1712.0,2.3265391951826726,3,42,27,rrrGGgrrrGGg
2002,106,1762.0,2.353333708058016,3,41,25,rrrGGgrrrGGg
2003,106,1830.0,2.358769637299764,3,42,25,rrrGGgrrrGGg
2004,105,1862.0,2.2785397317661897,3,42,24,rrrGGgrrrGGg
2005,107,1872.0,2.3077425249006827,4,43,20,rrryyyrrryyy
2006,107,1910.0,2.2975447313664423,4,42,21,rrryyyrrryyy
2007,108,1946.0,2.2951665235583865,4,43,20,rrryyyrrryyy
2008,106,1987.0,2.004681662246438,5,43,19,rrrrrrrrrrrr
2009,108,2003.0,2.0295086357267587,5,45,16,rrrrrrrrrrrr
2010,108,1811.0,2.0647211416759155,0,39,18,GGgrrrGGgrrr
2011,107,1684.0,2.021358630588913,0,37,18,GGgrrrGGgrrr
2012,107,1570.0,2.034843130841145,0,34,20,GGgrrrGGgrrr
2013,108,1492.0,2.10319428985817,0,31,19,GGgrrrGGgrrr
2014,108,1428.0,2.1465957141757728,0,29,21,GGgrrrGGgrrr
2015,109,1380.0,2.041213026927936,0,28,22,GGgrrrGGgrrr
2016,109,1328.0,1.9667282280171674,0,25,23,GGgrrrGGgrrr
2017,109,1297.0,2.0254235047882485,0,26,25,GGgrrrGGgrrr
2018,110,1268.0,2.0728498602924206,0,25,26,GGgrrrGGgrrr
2019,111,1235.0,2.0517697503669927,0,24,26,GGgrrrGGgrrr
2020,111,1199.0,2.0549809267481374,0,21,28,GGgrrrGGgrrr
2021,111,1229.0,2.0848492354330403,0,21,27,GGgrrrGGgrrr
2022,110,1208.0,2.0053864223312248,0,20,29,GGgrrrGGgrrr
2023,110,1197.0,1.9560315371398063,0,20,33,GGgrrrGGgrrr
2024,111,1248.0,2.0290264101711686,0,20,34,GGgrrrGGgrrr
2025,111,1233.0,1.9779161887908034,0,21,33,GGgrrrGGgrrr
2026,112,1197.0,1.9961318848630647,0,21,32,GGgrrrGGgrrr
2027,112,1188.0,2.001991241347904,0,19,34,GGgrrrGGgrrr
2028,112,1174.0,2.0538951316562306,0,19,36,GGgrrrGGgrrr
2029,113,1090.0,2.0875024223390883,0,19,40,GGgrrrGGgrrr
2030,113,1059.0,2.18693105333222,0,18,37,GGgrrrGGgrrr
2031,113,1081.0,2.275473406446569,0,17,37,GGgrrrGGgrrr
2032,113,1050.0,2.370216937339203,0,16,36,GGgrrrGGgrrr
2033,114,1099.0,2.400767326513863,0,16,37,GGgrrrGGgrrr
2034,115,1056.0,2.480704353757684,0,15,36,GGgrrrGGgrrr
2035,115,1027.0,2.5495885926792443,0,13,36,GGgrrrGGgrrr
2036,114,998.0,2.530632082832885,0,11,36,GGgrrrGGgrrr
2037,114,972.0,2.5822244680613715,0,10,37,GGgrrrGGgrrr
2038,114,1007.0,2.648592877675964,0,12,38,GGgrrrGGgrrr
2039,116,993.0,2.6805619208219507,0,11,43,GGgrrrGGgrrr
2040,115,905.0,2.7052709791778624,1,9,40,yyyrrryyyrrr
2041,114,847.0,2.5974353010385913,1,9,41,yyyrrryyyrrr
2042,112,831.0,2.3635036481212013,1,8,41,yyyrrryyyrrr
2043,112,868.0,2.198647059270028,2,10,44,rrrrrrrrrrrr
2044,113,844.0,2.1717115921786325,2,9,44,rrrrrrrrrrrr
2045,112,807.0,2.149695750513331,3,9,41,rrrGGgrrrGGg
2046,112,739.0,2.231329842090319,3,10,41,rrrGGgrrrGGg
2047,112,628.0,2.29825767627261,3,10,38,rrrGGgrrrGGg
2048,112,531.0,2.4322034530070704,3,10,35,rrrGGgrrrGGg
2049,111,543.0,2.4521083648874686,3,10,34,rrrGGgrrrGGg
2050,113,562.0,2.4167568475395615,3,13,37,rrrGGgrrrGGg
2051,113,544.0,2.524973384164973,3,12,34,rrrGGgrrrGGg
2052,114,566.0,2.510080132115355,3,13,37,rrrGGgrrrGGg
2053,113,616.0,2.3816143337355613,3,13,37,rrrGGgrrrGGg
2054,113,639.0,2.4502627998223185,3,14,36,rrrGGgrrrGGg
2055,113,663.0,2.317425264699613,3,16,36,rrrGGgrrrGGg
2056,113,717.0,2.455649215270148,3,18,36,rrrGGgrrrGGg
2057,113,741.0,2.5591473751606895,3,18,35,rrrGGgrrrGGg
2058,114,768.0,2.620631376919169,3,20,35,rrrGGgrrrGGg
2059,114,771.0,2.7005925689363597,3,20,32,rrrGGgrrrGGg
2060,112,796.0,2.6353110676593974,3,20,32,rrrGGgrrrGGg
2061,114,849.0,2.6805936038533424,3,22,33,rrrGGgrrrGGg
2062,113,831.0,2.6538719690227452,3,22,30,rrrGGgrrrGGg
2063,113,814.0,2.6990488396518986,3,24,29,rrrGGgrrrGGg
2064,112,838.0,2.6877473879875815,3,23,28,rrrGGgrrrGGg
2065,113,867.0,2.5751660023856893,3,25,29,rrrGGgrrrGGg
2066,113,846.0,2.544213643643707,3,27,26,rrrGGgrrrGGg
2067,113,879.0,2.6569549782077337,3,28,27,rrrGGgrrrGGg
2068,113,935.0,2.8141067190710043,3,29,27,rrrGGgrrrGGg
2069,113,968.0,2.946542559766853,3,29,26,rrrGGgrrrGGg
2070,114,1001.0,2.985729247096094,3,30,26,rrrGGgrrrGGg
2071,116,948.0,3.0122809144503466,3,31,24,rrrGGgrrrGGg
2072,116,981.0,3.144900997983456,3,31,22,rrrGGgrrrGGg
2073,115,909.0,3.1640076994960045,3,32,19,rrrGGgrrrGGg
2074,114,952.0,3.1769598018908862,3,33,19,rrrGGgrrrGGg
2075,114,1003.0,3.2374585695657103,4,34,19,rrryyyrrryyy
2076,115,1058.0,3.2895880759206038,4,35,21,rrryyyrrryyy
2077,115,1115.0,3.251568166851798,4,36,22,rrryyyrrryyy
2078,115,1166.0,3.2741815488110437,5,35,21,rrrrrrrrrrrr
2079,113,1152.0,3.0444731594873784,5,35,19,rrrrrrrrrrrr
2080,112,1071.0,2.9131329733297386,0,32,22,GGgrrrGGgrrr
2081,112,1033.0,2.7786164615240443,0,30,25,GGgrrrGGgrrr
2082,114,926.0,2.730510609086953,0,30,23,GGgrrrGGgrrr
2083,113,838.0,2.5495154819003747,0,28,22,GGgrrrGGgrrr
2084,113,821.0,2.461500450126625,0,26,27,GGgrrrGGgrrr
2085,113,797.0,2.588584873094548,0,26,23,GGgrrrGGgrrr
2086,111,702.0,2.4744109713789135,0,24,21,GGgrrrGGgrrr
2087,111,694.0,2.561646639820072,0,23,19,GGgrrrGGgrrr
2088,109,640.0,2.414852886673821,0,23,19,GGgrrrGGgrrr
2089,110,609.0,2.4397496358994215,0,22,20,GGgrrrGGgrrr
2090,111,579.0,2.339547413240892,0,23,20,GGgrrrGGgrrr
2091,112,533.0,2.4089337564609976,0,23,16,GGgrrrGGgrrr
2092,111,528.0,2.424753797635884,0,23,14,GGgrrrGGgrrr
2093,110,536.0,2.442859675090523,0,25,15,GGgrrrGGgrrr
2094,110,573.0,2.5446235091684306,0,25,14,GGgrrrGGgrrr
2095,111,528.0,2.608136371546965,0,26,14,GGgrrrGGgrrr
2096,113,515.0,2.5344085728269,0,27,14,GGgrrrGGgrrr
2097,113,514.0,2.5743606589852206,0,26,14,GGgrrrGGgrrr
2098,112,510.0,2.5031143273402114,0,24,12,GGgrrrGGgrrr
2099,111,511.0,2.4992462113303846,0,23,14,GGgrrrGGgrrr
2100,111,545.0,2.553270679786683,0,23,15,GGgrrrGGgrrr
2101,110,549.0,2.394683681453413,0,23,18,GGgrrrGGgrrr
2102,110,547.0,2.4854408476233325,0,23,14,GGgrrrGGgrrr
2103,112,546.0,2.571241784275617,0,22,17,GGgrrrGGgrrr
2104,112,543.0,2.7353896446833628,0,18,18,GGgrrrGGgrrr
2105,113,542.0,2.8587901232452593,0,17,19,GGgrrrGGgrrr
2106,115,571.0,2.9090543820496673,0,17,20,GGgrrrGGgrrr
2107,115,572.0,2.9823124030145856,0,15,20,GGgrrrGGgrrr
2108,116,577.0,2.989096505232596,0,13,23,GGgrrrGGgrrr
2109,116,618.0,2.9487457285421597,0,13,27,GGgrrrGGgrrr
2110,116,628.0,2.9120340848297004,1,12,30,yyyrrryyyrrr
2111,117,601.0,2.9525805477685716,1,11,30,yyyrrryyyrrr
2112,117,598.0,3.0495443665570843,1,10,31,yyyrrryyyrrr
2113,117,639.0,3.1282456784865813,2,10,34,rrrrrrrrrrrr
2114,116,647.0,3.0744765403085914,2,10,34,rrrrrrrrrrrr
2115,115,538.0,3.028191403863783,3,9,29,rrrGGgrrrGGg
2116,114,475.0,2.907487108250235,3,9,29,rrrGGgrrrGGg
2117,113,457.0,2.847326072670782,3,11,28,rrrGGgrrrGGg
2118,112,414.0,2.811719106525165,3,10,24,rrrGGgrrrGGg
2119,112,415.0,2.878159385723813,3,10,26,rrrGGgrrrGGg
2120,110,359.0,2.7327872749285436,3,9,29,rrrGGgrrrGGg
2121,111,308.0,2.733206676729865,3,10,25,rrrGGgrrrGGg
2122,112,278.0,2.760213535014592,3,11,20,rrrGGgrrrGGg
2123,111,264.0,2.731779307985524,3,11,22,rrrGGgrrrGGg
2124,112,252.0,2.7671006674332355,3,12,24,rrrGGgrrrGGg
2125,112,269.0,2.8303024885562054,3,11,24,rrrGGgrrrGGg
2126,113,257.0,2.825652052817531,3,14,20,rrrGGgrrrGGg
2127,112,264.0,2.7773010356605825,3,14,21,rrrGGgrrrGGg
2128,112,280.0,2.5852166054124117,3,18,24,rrrGGgrrrGGg
2129,112,294.0,2.6048909140488012,3,16,28,rrrGGgrrrGGg
2130,111,312.0,2.548467311090836,3,16,26,rrrGGgrrrGGg
2131,111,354.0,2.6047871065174366,3,17,28,rrrGGgrrrGGg
2132,110,402.0,2.4268851605848116,3,20,31,rrrGGgrrrGGg
2133,111,430.0,2.3283004008222883,3,21,31,rrrGGgrrrGGg
2134,111,443.0,2.4351142990561208,3,21,30,rrrGGgrrrGGg
2135,111,456.0,2.496680981458947,3,23,28,rrrGGgrrrGGg
2136,111,481.0,2.546341141091486,3,23,28,rrrGGgrrrGGg
2137,111,513.0,2.5225987254112487,3,23,30,rrrGGgrrrGGg
2138,111,552.0,2.558601064399198,3,24,31,rrrGGgrrrGGg
2139,111,585.0,2.625109118596854,3,26,31,rrrGGgrrrGGg
2140,110,625.0,2.619647360207233,3,25,29,rrrGGgrrrGGg
2141,112,659.0,2.6573461402498433,3,28,30,rrrGGgrrrGGg
2142,112,685.0,2.6144874583558475,3,29,27,rrrGGgrrrGGg
2143,111,718.0,2.609470538006841,3,29,26,rrrGGgrrrGGg
2144,110,755.0,2.603005543591969,3,29,26,rrrGGgrrrGGg
2145,110,779.0,2.701429786237669,4,29,24,rrryyyrrryyy
2146,111,812.0,2.7642081354036825,4,32,23,rrryyyrrryyy
2147,111,863.0,2.8097415316955616,4,32,24,rrryyyrrryyy
2148,111,899.0,2.8257758486554163,5,32,24,rrrrrrrrrrrr
2149,111,934.0,2.8419714187434093,5,33,23,rrrrrrrrrrrr
2150,111,848.0,2.7832361836278476,0,32,22,GGgrrrGGgrrr
2151,111,812.0,2.6938431681418655,0,30,22,GGgrrrGGgrrr
2152,110,784.0,2.6458933528697886,0,26,23,GGgrrrGGgrrr
2153,111,761.0,2.7096212122089707,0,26,23,GGgrrrGGgrrr
2154,109,736.0,2.541040838169812,0,26,22,GGgrrrGGgrrr
2155,109,742.0,2.549763099945166,0,26,22,GGgrrrGGgrrr
2156,110,793.0,2.5217787376228076,0,28,25,GGgrrrGGgrrr
2157,110,836.0,2.4970204931316613,0,27,24,GGgrrrGGgrrr
2158,109,884.0,2.2369134137485656,0,28,27,GGgrrrGGgrrr
2159,109,933.0,2.1676586530236093,0,29,28,GGgrrrGGgrrr
2160,109,927.0,2.1411240419276503,0,29,27,GGgrrrGGgrrr
2161,109,938.0,1.9176320114144514,0,30,27,GGgrrrGGgrrr
2162,108,951.0,1.812855723405867,0,28,27,GGgrrrGGgrrr
2163,107,1001.0,1.74766191551387,0,29,28,GGgrrrGGgrrr
2164,107,1053.0,1.8009703612042807,0,30,29,GGgrrrGGgrrr
2165,106,1112.0,1.7385986143171972,0,32,30,GGgrrrGGgrrr
2166,107,1173.0,1.7490712430304107,0,33,32,GGgrrrGGgrrr
2167,107,1230.0,1.806292217251852,0,32,32,GGgrrrGGgrrr
2168,106,1253.0,1.7967922312639277,0,32,34,GGgrrrGGgrrr
2169,106,1275.0,1.7522085540497312,0,33,34,GGgrrrGGgrrr
2170,105,1331.0,1.7102765658046557,0,33,33,GGgrrrGGgrrr
2171,106,1390.0,1.7664689551704296,0,34,33,GGgrrrGGgrrr
2172,106,1426.0,1.868429861523879,0,32,35,GGgrrrGGgrrr
2173,106,1418.0,1.9910709034928213,0,30,36,GGgrrrGGgrrr
2174,108,1422.0,2.04238317685022,0,30,36,GGgrrrGGgrrr
2175,108,1426.0,2.1106008729088623,0,28,35,GGgrrrGGgrrr
2176,108,1430.0,2.2427665950630584,0,27,35,GGgrrrGGgrrr
2177,108,1487.0,2.351972825260588,0,28,35,GGgrrrGGgrrr
2178,108,1546.0,2.503953229479332,0,28,35,GGgrrrGGgrrr
2179,110,1605.0,2.6119351974647955,0,28,37,GGgrrrGGgrrr
2180,110,1664.0,2.7107097778555467,1,26,36,yyyrrryyyrrr
2181,110,1723.0,2.756099763593786,1,25,37,yyyrrryyyrrr
2182,110,1737.0,2.8192721590789422,1,25,37,yyyrrryyyrrr
2183,110,1743.0,2.8493169438166857,2,26,38,rrrrrrrrrrrr
2184,108,1648.0,2.6954257640229127,2,26,37,rrrrrrrrrrrr
2185,108,1482.0,2.6348434767622932,3,27,34,rrrGGgrrrGGg
2186,107,1314.0,2.7071014742536468,3,26,31,rrrGGgrrrGGg
2187,109,1159.0,2.7703393987970157,3,26,30,rrrGGgrrrGGg
2188,110,1111.0,2.7850160961347497,3,26,28,rrrGGgrrrGGg
2189,110,1068.0,2.7852250608834903,3,25,29,rrrGGgrrrGGg
2190,110,1076.0,2.7461837190242875,3,27,30,rrrGGgrrrGGg
2191,109,1048.0,2.6232265819221157,3,26,32,rrrGGgrrrGGg
2192,109,1057.0,2.6341307943061656,3,27,28,rrrGGgrrrGGg
2193,108,1027.0,2.549390325513071,3,28,29,rrrGGgrrrGGg
2194,109,996.0,2.6560839669705385,3,28,27,rrrGGgrrrGGg
2195,109,1008.0,2.6146535144939387,3,29,26,rrrGGgrrrGGg
2196,109,981.0,2.71779395254302,3,29,26,rrrGGgrrrGGg
2197,109,960.0,2.814630039501795,3,29,29,rrrGGgrrrGGg
2198,109,938.0,2.885477025910796,3,30,27,rrrGGgrrrGGg
2199,107,918.0,2.8021080144403125,3,29,28,rrrGGgrrrGGg
2200,107,890.0,2.8308909390506343,3,29,26,rrrGGgrrrGGg
2201,105,895.0,2.7173322893265404,3,28,26,rrrGGgrrrGGg
2202,106,868.0,2.7182203528297033,3,30,25,rrrGGgrrrGGg
2203,106,881.0,2.8280345431888274,3,29,21,rrrGGgrrrGGg
2204,105,887.0,2.6983936467611924,3,28,23,rrrGGgrrrGGg
2205,106,859.0,2.750503890536193,3,29,21,rrrGGgrrrGGg
2206,106,831.0,2.8749935839612384,3,28,19,rrrGGgrrrGGg
2207,106,793.0,3.025607943946831,3,29,19,rrrGGgrrrGGg
2208,106,796.0,3.1620255562361885,3,30,17,rrrGGgrrrGGg
2209,106,711.0,3.318125834892707,3,28,16,rrrGGgrrrGGg
2210,108,730.0,3.430441210549219,3,30,20,rrrGGgrrrGGg
2211,107,711.0,3.5476514289011547,3,29,18,rrrGGgrrrGGg
2212,108,741.0,3.6220342126044947,3,30,17,rrrGGgrrrGGg
2213,107,724.0,3.6608847712414616,3,28,16,rrrGGgrrrGGg
2214,107,733.0,3.7836553224825367,3,31,15,rrrGGgrrrGGg
2215,108,748.0,3.825832752829499,4,32,14,rrryyyrrryyy
2216,108,763.0,3.897114749976941,4,31,13,rrryyyrrryyy
2217,108,781.0,3.939032787775316,4,32,14,rrryyyrrryyy
2218,108,787.0,3.7536740360656218,5,32,14,rrrrrrrrrrrr
2219,107,805.0,3.639535640562828,5,34,12,rrrrrrrrrrrr
2220,107,706.0,3.57955108312651,0,32,13,GGgrrrGGgrrr
2221,106,624.0,3.5918101311822963,0,28,13,GGgrrrGGgrrr
2222,108,603.0,3.5879411652251716,0,30,14,GGgrrrGGgrrr
2223,106,526.0,3.5202863680814063,0,26,11,GGgrrrGGgrrr
2224,105,452.0,3.5445097589214454,0,26,9,GGgrrrGGgrrr
2225,105,467.0,3.6792885208965043,0,28,7,GGgrrrGGgrrr
2226,106,455.0,3.730690841670152,0,27,8,GGgrrrGGgrrr
2227,106,488.0,3.494644778594727,0,27,9,GGgrrrGGgrrr
2228,106,524.0,3.5127810030416264,0,27,9,GGgrrrGGgrrr
2229,105,561.0,3.3864901212388006,0,28,9,GGgrrrGGgrrr
2230,104,605.0,3.155974904405229,0,31,11,GGgrrrGGgrrr
2231,103,628.0,3.0364819641856076,0,31,12,GGgrrrGGgrrr
2232,104,627.0,3.051235143836429,0,31,13,GGgrrrGGgrrr
2233,104,668.0,3.1476989081650615,0,32,12,GGgrrrGGgrrr
2234,104,712.0,3.1511538177757363,0,32,14,GGgrrrGGgrrr
2235,104,758.0,2.874463847734317,0,34,14,GGgrrrGGgrrr
2236,104,805.0,2.7536289434051446,0,32,16,GGgrrrGGgrrr
2237,104,855.0,2.754601186391127,0,35,17,GGgrrrGGgrrr
2238,105,904.0,2.7736693724890316,0,34,17,GGgrrrGGgrrr
2239,105,959.0,2.796584616018347,0,35,18,GGgrrrGGgrrr
2240,105,1014.0,2.691987473104187,0,36,19,GGgrrrGGgrrr
2241,106,1069.0,2.6649380085915757,0,36,22,GGgrrrGGgrrr
2242,106,1083.0,2.6690499786325375,0,34,23,GGgrrrGGgrrr
2243,106,1077.0,2.707457035522917,0,33,24,GGgrrrGGgrrr
2244,105,1086.0,2.7994499603411303,0,32,25,GGgrrrGGgrrr
2245,106,1094.0,2.9115105779357173,0,31,26,GGgrrrGGgrrr
2246,106,1150.0,3.0172273470052597,0,30,26,GGgrrrGGgrrr
2247,106,1206.0,3.1019928987811705,0,30,26,GGgrrrGGgrrr
2248,107,1264.0,3.10401648132831,0,30,28,GGgrrrGGgrrr
2249,108,1323.0,3.0597581507771445,0,30,29,GGgrrrGGgrrr
2250,109,1380.0,2.9813063082772957,0,31,28,GGgrrrGGgrrr
2251,110,1439.0,2.942502788763682,0,30,31,GGgrrrGGgrrr
2252,110,1501.0,2.7943435733197637,0,31,32,GGgrrrGGgrrr
2253,109,1564.0,2.686928641852903,0,30,33,GGgrrrGGgrrr
2254,109,1629.0,2.5282988122638788,0,30,36,GGgrrrGGgrrr
2255,110,1694.0,2.47029705920898,0,31,35,GGgrrrGGgrrr
2256,109,1739.0,2.3419657905350086,0,29,38,GGgrrrGGgrrr
