decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue,reward,done
3,125,1,0,60,262.0,8.364867362377069,15,2,0,7,0,0,8,-262.0,False
3,126,1,0,60,279.0,8.084159018096209,18,2,0,8,0,0,10,-279.0,False
3,127,1,0,59,296.0,7.933142637592157,18,2,0,8,1,0,9,-296.0,False
3,128,1,0,58,313.0,8.114818682234809,17,2,0,8,0,0,9,-313.0,False
3,129,1,0,56,331.0,7.967691157033106,18,2,0,8,0,0,10,-331.0,False
3,130,1,0,56,349.0,7.938448124276958,18,2,0,8,0,0,10,-349.0,False
3,131,1,0,54,368.0,7.779020792399399,19,2,0,8,0,0,11,-368.0,False
3,132,1,0,52,387.0,7.536889335892271,19,2,0,8,0,0,11,-387.0,False
3,133,1,0,53,407.0,7.13187094570035,21,2,0,8,1,0,12,-407.0,False
3,134,1,0,54,427.0,6.847120972745768,21,2,0,8,0,0,13,-427.0,False
3,135,1,0,54,448.0,6.821450436306494,21,2,0,8,0,0,13,-448.0,False
3,136,1,0,54,471.0,6.231636107742737,24,2,0,8,1,0,15,-471.0,False
4,137,0,1,54,494.0,6.049020335741242,23,3,1,8,0,0,15,0.0,False
4,138,0,1,54,517.0,5.878433384077156,23,3,1,8,0,0,15,0.0,False
4,139,0,1,60,542.0,4.898693108860427,31,3,1,10,1,2,18,0.0,False
4,140,0,1,59,299.0,4.737358488838395,18,0,2,4,0,0,14,-299.0,False
4,141,0,1,59,117.0,5.089353179801184,12,0,2,1,0,0,11,-117.0,False
4,142,0,1,61,60.0,5.01970816152816,12,0,2,0,2,1,9,-60.0,False
4,143,0,1,60,33.0,5.292160264592633,7,0,2,0,1,1,5,-33.0,False
4,144,0,1,60,20.0,5.997299304607363,7,0,2,0,1,2,4,-20.0,False
4,145,0,1,62,22.0,6.532101065275195,8,0,2,1,3,2,2,-22.0,False
4,146,0,1,61,32.0,6.963662318581755,7,0,2,2,2,2,1,-32.0,False
4,147,0,1,61,43.0,7.614761321453213,8,0,2,2,2,2,2,-43.0,False
4,148,0,1,62,48.0,8.035711598692581,8,0,2,0,2,2,4,-48.0,False
4,149,0,1,61,59.0,8.618463657397497,8,0,2,0,3,2,3,-59.0,False
4,150,0,1,61,71.0,8.651207241582853,10,0,2,0,4,2,4,-71.0,False
4,151,0,1,61,84.0,8.97277200741345,10,0,2,0,3,2,5,-84.0,False
4,152,0,1,61,78.0,9.279780369005872,10,0,2,0,3,2,5,-78.0,False
4,153,0,1,60,89.0,9.43326553029012,10,0,2,0,3,2,5,-89.0,False
4,154,0,1,60,96.0,9.641171960296754,9,0,2,0,3,2,4,-96.0,False
4,155,0,1,60,89.0,9.846503615129743,7,0,2,0,3,2,2,-89.0,False
4,156,0,1,65,91.0,8.862210809653401,13,0,2,2,5,4,2,-91.0,False
4,157,0,1,65,99.0,8.959581341243812,7,0,2,0,4,2,1,-99.0,False
4,158,0,1,65,91.0,9.16983379685833,7,0,2,0,4,2,1,-91.0,False
4,159,0,1,65,86.0,9.302299538574488,10,0,2,0,5,4,1,-86.0,False
4,160,0,1,62,95.0,9.404502365325275,10,0,2,0,5,4,1,-95.0,False
4,161,0,1,67,103.0,9.001935146399877,14,0,2,2,6,6,0,-103.0,False
4,162,0,1,67,112.0,9.428480828994461,9,0,2,0,5,4,0,-112.0,False
4,163,0,1,66,122.0,9.511946908746134,11,0,2,0,6,4,1,-122.0,False
4,164,0,1,71,132.0,8.967551833952179,15,0,2,2,7,6,0,-132.0,False
4,165,0,1,71,142.0,9.10313832494433,10,0,2,0,6,4,0,-142.0,False
4,166,0,1,69,152.0,9.255417457809841,10,0,2,0,6,4,0,-152.0,False
4,167,0,1,67,164.0,9.103544974708575,13,0,2,0,9,4,0,-164.0,False
4,168,0,1,65,176.0,9.32980440125674,12,0,2,0,8,4,0,-176.0,False
4,169,0,1,64,189.0,9.32391406692436,13,0,2,0,9,4,0,-189.0,False
4,170,0,1,65,202.0,9.0975045297465,15,0,2,0,10,4,1,-202.0,False
4,171,0,1,65,216.0,9.173263081357074,14,0,2,0,10,4,0,-216.0,False
4,172,0,1,62,230.0,9.019285631826758,14,0,2,0,10,4,0,-230.0,False
4,173,0,1,68,246.0,8.160181220992511,22,0,2,2,13,6,1,-246.0,False
4,174,0,1,67,262.0,8.248894605869825,16,0,2,0,12,4,0,-262.0,False
4,175,0,1,64,279.0,8.157295383376495,17,0,2,0,13,4,0,-279.0,False
4,176,0,1,63,297.0,8.105439621401507,19,0,2,0,13,5,1,-297.0,False
4,177,0,1,61,315.0,7.856950910647267,18,0,2,0,13,5,0,-315.0,False
4,178,0,1,60,334.0,7.587306675309051,19,0,2,0,13,6,0,-334.0,False
4,179,0,1,61,353.0,7.046811649348555,21,0,2,0,14,6,1,-353.0,False
4,180,0,1,60,375.0,6.756234095541078,22,0,2,0,15,7,0,-375.0,False
4,181,0,1,59,398.0,6.382296044171447,23,0,2,0,15,8,0,-398.0,False
5,182,1,0,59,422.0,6.167796271128915,24,1,3,0,16,8,0,0.0,False
5,183,1,0,58,447.0,5.893220601899513,25,1,3,0,17,8,0,0.0,False
5,184,1,0,59,474.0,5.6240529945581885,28,1,3,0,19,9,0,0.0,False
5,185,1,0,60,245.0,5.829670455087594,21,2,0,0,14,6,1,-245.0,False
5,186,1,0,60,151.0,6.218465713140094,13,2,0,0,11,2,0,-151.0,False
5,187,1,0,59,88.0,6.717755073641197,8,2,0,0,8,0,0,-88.0,False
5,188,1,0,59,46.0,7.245279073586816,6,2,0,0,6,0,0,-46.0,False
5,189,1,0,57,12.0,7.528986587525634,3,2,0,0,3,0,0,-12.0,False
5,190,1,0,61,3.0,7.572520343211441,5,2,0,2,1,2,0,-3.0,False
5,191,1,0,62,3.0,7.959533838799876,1,2,0,0,1,0,0,-3.0,False
5,192,1,0,62,4.0,8.366752388077987,1,2,0,0,0,0,1,-4.0,False
5,193,1,0,63,8.0,8.63734525776711,3,2,0,0,0,1,2,-8.0,False
