step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue
1644,main_green,main_green,70,81.0,9.872849328802909,13,2,2,0,16,0,14
1645,main_green,main_green,70,89.0,10.100857267122215,8,2,2,0,16,0,14
1646,main_green,main_green,69,97.0,10.04663998923569,9,2,2,0,16,0,14
1647,main_green,main_green,69,105.0,10.324727684041166,8,2,2,0,16,0,14
1648,main_green,main_green,67,113.0,10.027332507931417,9,2,2,0,16,0,14
1649,main_green,main_green,65,121.0,10.089344045744355,8,2,2,0,16,0,14
1650,main_green,main_green,63,129.0,10.026194136452972,8,2,2,0,16,0,14
1651,main_green,main_green,64,138.0,9.725163511601394,10,2,2,0,16,0,14
1652,main_green,main_green,64,149.0,9.501481432786399,12,2,2,0,16,0,14
1653,main_green,main_green,64,161.0,9.644856855889897,12,2,2,0,16,0,14
1654,main_green,main_green,64,173.0,9.733748718755193,12,2,2,0,16,0,14
1655,main_green,main_green,64,185.0,9.747880992907245,12,2,2,0,16,0,14
1656,main_green,main_green,69,197.0,9.0879528393847,17,2,2,0,16,0,14
1657,main_green,main_green,70,209.0,9.1969979924201,13,2,2,0,16,0,14
1658,main_green,main_green,70,221.0,9.447496930846881,12,2,2,0,16,0,14
1659,main_green,main_green,70,233.0,9.531959995341046,12,2,2,0,16,0,14
1660,main_green,main_green,71,245.0,9.517673463182572,13,2,2,0,16,0,14
1661,main_green,main_green,71,257.0,9.639043851262553,12,2,2,0,16,0,14
1662,yellow_transition,yellow_transition,72,269.0,9.514314686949783,13,3,3,6,0,6,0
1663,yellow_transition,yellow_transition,72,282.0,9.312996297743132,13,3,3,6,0,6,0
1664,yellow_transition,yellow_transition,73,295.0,9.196103910679644,14,3,3,6,0,6,0
1665,side_green,side_green,73,61.0,9.141086576028739,7,0,0,6,0,6,0
1666,side_green,side_green,73,1.0,9.238882577501911,1,0,0,6,0,6,0
1667,side_green,side_green,74,3.0,9.278699581334976,3,0,0,6,0,6,0
1668,side_green,side_green,79,8.0,8.899009769416333,10,0,0,6,0,6,0
1669,side_green,side_green,76,16.0,9.168502184253011,8,0,0,6,0,6,0
1670,side_green,side_green,75,24.0,9.668024211890199,8,0,0,6,0,6,0
1671,side_green,side_green,72,33.0,9.946466857553325,9,0,0,6,0,6,0
1672,side_green,side_green,74,42.0,9.878304155225898,11,0,0,6,0,6,0
1673,side_green,side_green,73,52.0,9.801158102991206,10,0,0,6,0,6,0
1674,side_green,side_green,72,63.0,9.758332655620217,11,0,0,6,0,6,0
1675,side_green,side_green,71,75.0,9.642632540129274,12,0,0,6,0,6,0
1676,side_green,side_green,70,88.0,9.420943379414018,14,0,0,6,0,6,0
1677,side_green,side_green,70,102.0,9.183150155942721,15,0,0,6,0,6,0
1678,side_green,side_green,68,116.0,9.10617517967044,14,0,0,6,0,6,0
1679,side_green,side_green,66,131.0,8.906876406167871,15,0,0,6,0,6,0
1680,side_green,side_green,71,147.0,8.15035188007562,21,0,0,6,0,6,0
1681,side_green,side_green,68,164.0,8.129876403116757,17,0,0,6,0,6,0
1682,side_green,side_green,68,181.0,8.051327982313554,18,0,0,6,0,6,0
1683,side_green,side_green,66,198.0,8.000323527100742,17,0,0,6,0,6,0
1684,side_green,side_green,61,216.0,7.365915765008132,19,0,0,6,0,6,0
1685,side_green,side_green,56,235.0,6.905051157142606,19,0,0,6,0,6,0
1686,side_green,side_green,53,256.0,6.599421955415578,21,0,0,6,0,6,0
1687,side_green,side_green,52,277.0,6.276432416936748,22,0,0,6,0,6,0
1688,side_green,side_green,49,300.0,5.690545160757392,24,0,0,6,0,6,0
1689,side_green,side_green,47,323.0,5.271982594335742,23,0,0,6,0,6,0
1690,side_green,side_green,46,347.0,5.238871740753438,24,0,0,6,0,6,0
1691,side_green,side_green,46,372.0,5.111919204631891,25,0,0,6,0,6,0
1692,side_green,side_green,51,397.0,4.4663350557399335,30,0,0,6,0,6,0
1693,side_green,side_green,50,423.0,4.302732605111705,27,0,0,6,0,6,0
1694,side_green,side_green,50,450.0,4.5918395680472806,27,0,0,6,0,6,0
1695,side_green,side_green,50,477.0,4.843080567347551,27,0,0,6,0,6,0
1696,side_green,side_green,51,504.0,5.0439485551598064,28,0,0,6,0,6,0
1697,side_green,side_green,51,531.0,5.103732097685649,27,0,0,6,0,6,0
1698,side_green,side_green,52,558.0,4.928379694910804,28,0,0,6,0,6,0
1699,side_green,side_green,52,585.0,4.892278193254491,27,0,0,6,0,6,0
1700,side_green,side_green,53,614.0,4.9122130693487795,30,0,0,6,0,6,0
1701,side_green,side_green,52,644.0,4.756231950935799,30,0,0,6,0,6,0
1702,side_green,side_green,51,674.0,4.629000297555574,30,0,0,6,0,6,0
1703,side_green,side_green,52,705.0,4.532143450065778,32,0,0,6,0,6,0
1704,side_green,side_green,57,736.0,4.2047020177319645,36,0,0,6,0,6,0
1705,side_green,side_green,57,767.0,4.280765828435759,31,0,0,6,0,6,0
1706,side_green,side_green,57,798.0,4.417350207006439,31,0,0,6,0,6,0
1707,yellow_transition,yellow_transition,57,830.0,4.516193188284558,32,1,1,0,15,0,16
1708,yellow_transition,yellow_transition,58,862.0,4.297603239705768,34,1,1,0,15,0,16
1709,yellow_transition,yellow_transition,57,895.0,4.2070713962569455,33,1,1,0,15,0,16
1710,main_green,main_green,57,615.0,4.396826698569725,25,2,2,0,15,0,16
1711,main_green,main_green,57,368.0,4.6014448315638266,18,2,2,0,15,0,16
1712,main_green,main_green,58,198.0,4.884657924807363,14,2,2,0,15,0,16
1713,main_green,main_green,55,67.0,4.946988119154452,11,2,2,0,15,0,16
1714,main_green,main_green,55,38.0,5.891960889817866,8,2,2,0,15,0,16
1715,main_green,main_green,55,23.0,6.886282223179004,7,2,2,0,15,0,16
1716,main_green,main_green,60,19.0,7.224780064687179,10,2,2,0,15,0,16
1717,main_green,main_green,60,21.0,8.080156935680572,4,2,2,0,15,0,16
1718,main_green,main_green,61,25.0,8.88876056054331,5,2,2,0,15,0,16
1719,main_green,main_green,61,29.0,9.508703384978245,4,2,2,0,15,0,16
1720,main_green,main_green,62,33.0,9.841100066358154,5,2,2,0,15,0,16
1721,main_green,main_green,62,37.0,9.994497734624808,4,2,2,0,15,0,16
1722,main_green,main_green,62,41.0,10.110392409600143,4,2,2,0,15,0,16
1723,main_green,main_green,63,46.0,10.146684148900958,6,2,2,0,15,0,16
1724,main_green,main_green,64,52.0,10.061833781821253,7,2,2,0,15,0,16
1725,main_green,main_green,64,59.0,10.105985557416464,7,2,2,0,15,0,16
1726,main_green,main_green,64,66.0,10.13152244882224,7,2,2,0,15,0,16
1727,main_green,main_green,64,74.0,10.295851174170606,8,2,2,0,15,0,16
1728,main_green,main_green,69,82.0,9.564711527843691,13,2,2,0,15,0,16
1729,main_green,main_green,70,90.0,9.600463082756637,9,2,2,0,15,0,16
1730,main_green,main_green,70,98.0,9.785687945797179,8,2,2,0,15,0,16
1731,main_green,main_green,70,106.0,9.953336896150397,8,2,2,0,15,0,16
1732,main_green,main_green,71,114.0,9.767549847287162,9,2,2,0,15,0,16
1733,main_green,main_green,71,122.0,9.761764078228897,8,2,2,0,15,0,16
1734,main_green,main_green,72,130.0,9.63382573302089,9,2,2,0,15,0,16
1735,main_green,main_green,72,138.0,9.780475052227766,8,2,2,0,15,0,16
1736,main_green,main_green,72,148.0,9.648741308502697,11,2,2,0,15,0,16
1737,main_green,main_green,71,160.0,9.747775630705883,12,2,2,0,15,0,16
1738,main_green,main_green,71,172.0,9.7991979832568,12,2,2,0,15,0,16
1739,main_green,main_green,72,184.0,9.799793095792289,13,2,2,0,15,0,16
1740,main_green,main_green,77,196.0,9.241560116626612,17,2,2,0,15,0,16
1741,main_green,main_green,74,208.0,9.331897442993535,12,2,2,0,15,0,16
1742,main_green,main_green,72,220.0,9.595930333104477,12,2,2,0,15,0,16
1743,main_green,main_green,71,232.0,9.687112355505446,12,2,2,0,15,0,16
1744,main_green,main_green,71,244.0,9.286043139865052,14,2,2,0,15,0,16
1745,main_green,main_green,71,256.0,9.491877735886323,12,2,2,0,15,0,16
1746,main_green,main_green,69,268.0,9.392162361730835,12,2,2,0,15,0,16
1747,main_green,main_green,69,280.0,9.295970042853993,12,2,2,0,15,0,16
1748,main_green,main_green,70,296.0,9.187855774918452,17,2,2,0,15,0,16
1749,main_green,main_green,71,312.0,9.102665956228783,17,2,2,0,15,0,16
1750,main_green,main_green,71,328.0,9.23554452939726,16,2,2,0,15,0,16
1751,main_green,main_green,71,344.0,9.373222908036471,16,2,2,0,15,0,16
1752,yellow_transition,yellow_transition,76,360.0,8.659859779640916,21,3,3,8,0,8,0
1753,yellow_transition,yellow_transition,76,376.0,8.767673885376912,16,3,3,8,0,8,0
1754,yellow_transition,yellow_transition,77,392.0,8.437938438461138,17,3,3,8,0,8,0
1755,side_green,side_green,77,110.0,8.573988033277953,8,0,0,8,0,8,0
1756,side_green,side_green,78,2.0,8.74621418132991,3,0,0,8,0,8,0
1757,side_green,side_green,78,4.0,9.082360862898517,2,0,0,8,0,8,0
1758,side_green,side_green,78,9.0,9.402615798655745,5,0,0,8,0,8,0
1759,side_green,side_green,78,15.0,9.720422575649604,7,0,0,8,0,8,0
1760,side_green,side_green,77,21.0,9.820464767958885,7,0,0,8,0,8,0
1761,side_green,side_green,76,27.0,10.065753074776072,6,0,0,8,0,8,0
1762,side_green,side_green,75,36.0,10.126881246238678,9,0,0,8,0,8,0
1763,side_green,side_green,74,46.0,10.292614638213983,10,0,0,8,0,8,0
1764,side_green,side_green,77,57.0,9.62282140897958,16,0,0,8,0,8,0
1765,side_green,side_green,78,69.0,9.560134457676911,13,0,0,8,0,8,0
1766,side_green,side_green,75,81.0,9.528557527806207,12,0,0,8,0,8,0
1767,side_green,side_green,75,93.0,9.383028560478532,12,0,0,8,0,8,0
1768,side_green,side_green,75,106.0,9.171228190369604,14,0,0,8,0,8,0
1769,side_green,side_green,74,119.0,9.073323088827442,13,0,0,8,0,8,0
1770,side_green,side_green,72,134.0,8.832917423810182,16,0,0,8,0,8,0
1771,side_green,side_green,70,150.0,8.67586839652058,16,0,0,8,0,8,0
1772,side_green,side_green,70,167.0,8.379633717691386,18,0,0,8,0,8,0
1773,side_green,side_green,66,186.0,7.9918409870854985,19,0,0,8,0,8,0
1774,side_green,side_green,61,205.0,7.573422730393893,19,0,0,8,0,8,0
1775,side_green,side_green,56,225.0,6.911429959376663,21,0,0,8,0,8,0
1776,side_green,side_green,56,247.0,5.900915455435519,27,0,0,8,0,8,0
1777,side_green,side_green,53,270.0,5.605398962071497,23,0,0,8,0,8,0
1778,side_green,side_green,50,293.0,5.337683682200377,23,0,0,8,0,8,0
1779,side_green,side_green,47,317.0,5.000371821629528,24,0,0,8,0,8,0
1780,side_green,side_green,49,341.0,4.886743285696359,26,0,0,8,0,8,0
1781,side_green,side_green,49,366.0,5.051864610190992,25,0,0,8,0,8,0
1782,side_green,side_green,49,392.0,5.251799821607308,26,0,0,8,0,8,0
1783,side_green,side_green,49,418.0,5.356775843896056,26,0,0,8,0,8,0
1784,side_green,side_green,50,444.0,5.257742824802246,27,0,0,8,0,8,0
1785,side_green,side_green,49,470.0,4.8355486850755875,27,0,0,8,0,8,0
1786,side_green,side_green,49,497.0,5.013503827858696,27,0,0,8,0,8,0
1787,side_green,side_green,47,524.0,4.571706453836662,27,0,0,8,0,8,0
1788,side_green,side_green,52,552.0,4.243692087153217,33,0,0,8,0,8,0
1789,side_green,side_green,52,580.0,4.336352586142006,28,0,0,8,0,8,0
1790,side_green,side_green,53,608.0,4.414234817823459,29,0,0,8,0,8,0
1791,side_green,side_green,53,637.0,4.592923669817201,29,0,0,8,0,8,0
1792,side_green,side_green,54,667.0,4.536162691783565,31,0,0,8,0,8,0
1793,side_green,side_green,54,697.0,4.745595083997561,30,0,0,8,0,8,0
1794,side_green,side_green,54,728.0,4.8643776168255055,31,0,0,8,0,8,0
1795,side_green,side_green,55,759.0,4.8820100570261316,32,0,0,8,0,8,0
1796,side_green,side_green,56,791.0,4.799043572026422,33,0,0,8,0,8,0
1797,yellow_transition,yellow_transition,55,823.0,4.641485895549504,32,1,1,0,17,0,16
1798,yellow_transition,yellow_transition,54,855.0,4.441274565316545,32,1,1,0,17,0,16
1799,yellow_transition,yellow_transition,54,888.0,4.445495417102008,33,1,1,0,17,0,16
1800,main_green,main_green,57,586.0,3.89063135648254,30,2,2,0,17,0,16
1801,main_green,main_green,58,335.0,4.451392545757148,19,2,2,0,17,0,16
1802,main_green,main_green,58,157.0,5.302002772925329,12,2,2,0,17,0,16
1803,main_green,main_green,58,57.0,6.271567239388391,7,2,2,0,17,0,16
1804,main_green,main_green,59,20.0,7.061232926008456,4,2,2,0,17,0,16
1805,main_green,main_green,59,5.0,8.049445103599133,2,2,2,0,17,0,16
1806,main_green,main_green,60,0.0,8.698826603455924,1,2,2,0,17,0,16
1807,main_green,main_green,60,0.0,9.188645686364977,0,2,2,0,17,0,16
1808,main_green,main_green,61,1.0,9.486861944200973,2,2,2,0,17,0,16
1809,main_green,main_green,60,4.0,9.909974605336116,3,2,2,0,17,0,16
1810,main_green,main_green,57,7.0,10.11554119008202,3,2,2,0,17,0,16
1811,main_green,main_green,58,11.0,10.358165816615264,5,2,2,0,17,0,16
1812,main_green,main_green,63,15.0,9.852842796586062,9,2,2,0,17,0,16
1813,main_green,main_green,63,19.0,10.202324117946798,4,2,2,0,17,0,16
1814,main_green,main_green,63,23.0,10.504496809019638,4,2,2,0,17,0,16
1815,main_green,main_green,63,27.0,10.703600562065944,4,2,2,0,17,0,16
1816,main_green,main_green,65,31.0,10.487176847530987,6,2,2,0,17,0,16
1817,main_green,main_green,65,35.0,10.693827341889802,4,2,2,0,17,0,16
1818,main_green,main_green,65,39.0,10.713598405551464,4,2,2,0,17,0,16
1819,main_green,main_green,65,43.0,10.789282639586027,4,2,2,0,17,0,16
1820,main_green,main_green,66,48.0,10.594914910771209,6,2,2,0,17,0,16
1821,main_green,main_green,67,54.0,10.452098841828544,7,2,2,0,17,0,16
1822,main_green,main_green,67,61.0,10.394354928164251,7,2,2,0,17,0,16
1823,main_green,main_green,67,68.0,10.351476485142266,7,2,2,0,17,0,16
1824,main_green,main_green,72,76.0,9.795462239010503,13,2,2,0,17,0,16
1825,main_green,main_green,72,84.0,10.005625313123975,8,2,2,0,17,0,16
1826,main_green,main_green,71,92.0,10.045964380267222,9,2,2,0,17,0,16
1827,main_green,main_green,69,100.0,10.084579090844269,8,2,2,0,17,0,16
1828,main_green,main_green,68,108.0,10.00258280043892,9,2,2,0,17,0,16
1829,main_green,main_green,66,116.0,9.958736699377692,8,2,2,0,17,0,16
1830,main_green,main_green,64,124.0,9.794842421660913,8,2,2,0,17,0,16
1831,main_green,main_green,65,132.0,9.6681067051375,9,2,2,0,17,0,16
1832,main_green,main_green,66,143.0,9.565244414848083,12,2,2,0,17,0,16
1833,main_green,main_green,65,154.0,9.5732957679773,11,2,2,0,17,0,16
1834,main_green,main_green,65,166.0,9.683709048652952,12,2,2,0,17,0,16
1835,main_green,main_green,65,178.0,9.709988971143336,12,2,2,0,17,0,16
1836,main_green,main_green,70,190.0,9.01928581624074,17,2,2,0,17,0,16
1837,main_green,main_green,70,202.0,9.080482305605935,13,2,2,0,17,0,16
1838,main_green,main_green,70,214.0,9.273084392174164,12,2,2,0,17,0,16
1839,main_green,main_green,70,226.0,9.421866540168729,12,2,2,0,17,0,16
1840,main_green,main_green,71,238.0,9.332033741889557,13,2,2,0,17,0,16
1841,main_green,main_green,71,250.0,9.419841069679741,12,2,2,0,17,0,16
1842,yellow_transition,yellow_transition,72,262.0,9.1861425971525,13,3,3,6,0,6,0
1843,yellow_transition,yellow_transition,72,275.0,9.005570332407178,13,3,3,6,0,6,0
1844,yellow_transition,yellow_transition,73,291.0,8.555856662944727,17,3,3,6,0,6,0
1845,side_green,side_green,73,65.0,8.57931552501293,10,0,0,6,0,6,0
1846,side_green,side_green,73,5.0,8.779283008285326,3,0,0,6,0,6,0
1847,side_green,side_green,74,9.0,8.918563582919091,5,0,0,6,0,6,0
1848,side_green,side_green,79,14.0,8.63282713197339,10,0,0,6,0,6,0
1849,side_green,side_green,77,22.0,8.931631570697867,8,0,0,6,0,6,0
1850,side_green,side_green,77,30.0,9.274022908923513,8,0,0,6,0,6,0
1851,side_green,side_green,73,40.0,9.5158304855952,10,0,0,6,0,6,0
1852,side_green,side_green,74,52.0,9.25777481470451,14,0,0,6,0,6,0
1853,side_green,side_green,74,64.0,9.365052319536156,12,0,0,6,0,6,0
1854,side_green,side_green,74,77.0,9.470535560612332,13,0,0,6,0,6,0
1855,side_green,side_green,72,90.0,9.248880434049672,13,0,0,6,0,6,0
1856,side_green,side_green,71,104.0,8.728974994476882,15,0,0,6,0,6,0
1857,side_green,side_green,72,120.0,8.498531375020859,17,0,0,6,0,6,0
1858,side_green,side_green,68,137.0,8.353777241836479,17,0,0,6,0,6,0
1859,side_green,side_green,68,154.0,8.25905896857938,17,0,0,6,0,6,0
1860,side_green,side_green,72,174.0,7.678364681743959,25,0,0,6,0,6,0
1861,side_green,side_green,72,195.0,7.671019159448452,21,0,0,6,0,6,0
1862,side_green,side_green,71,216.0,7.496162768052996,22,0,0,6,0,6,0
1863,side_green,side_green,68,238.0,7.368030704334333,22,0,0,6,0,6,0
1864,side_green,side_green,67,260.0,7.087882813058555,23,0,0,6,0,6,0
1865,side_green,side_green,64,282.0,6.876440302679586,22,0,0,6,0,6,0
1866,side_green,side_green,58,305.0,6.55773278497325,23,0,0,6,0,6,0
1867,side_green,side_green,57,330.0,6.334679323261937,26,0,0,6,0,6,0
1868,side_green,side_green,55,355.0,5.848146323009019,26,0,0,6,0,6,0
1869,side_green,side_green,52,381.0,5.613436352201101,26,0,0,6,0,6,0
1870,side_green,side_green,48,407.0,5.058611317918159,26,0,0,6,0,6,0
1871,side_green,side_green,47,433.0,5.066069241887063,26,0,0,6,0,6,0
1872,side_green,side_green,51,460.0,4.47787263910374,32,0,0,6,0,6,0
1873,side_green,side_green,52,488.0,4.5636952863145686,29,0,0,6,0,6,0
1874,side_green,side_green,52,516.0,4.681064707689187,28,0,0,6,0,6,0
1875,side_green,side_green,52,544.0,4.639741322121086,28,0,0,6,0,6,0
1876,side_green,side_green,53,572.0,4.557304118968777,29,0,0,6,0,6,0
1877,side_green,side_green,53,601.0,4.64833509293092,29,0,0,6,0,6,0
1878,side_green,side_green,54,632.0,4.721789016426942,32,0,0,6,0,6,0
1879,side_green,side_green,54,663.0,4.852524729178111,31,0,0,6,0,6,0
1880,side_green,side_green,55,695.0,4.770854851055108,33,0,0,6,0,6,0
1881,side_green,side_green,53,727.0,4.466687822565912,32,0,0,6,0,6,0
1882,side_green,side_green,53,759.0,4.484723464435912,32,0,0,6,0,6,0
1883,side_green,side_green,53,791.0,4.175342303891837,33,0,0,6,0,6,0
1884,side_green,side_green,58,823.0,3.8065813033160416,37,0,0,6,0,6,0
1885,side_green,side_green,58,857.0,3.888933872215485,34,0,0,6,0,6,0
1886,side_green,side_green,57,891.0,3.882142132652579,34,0,0,6,0,6,0
1887,yellow_transition,yellow_transition,57,925.0,4.063479897738151,34,1,1,0,17,0,17
1888,yellow_transition,yellow_transition,59,960.0,3.9561586319414137,37,1,1,0,17,0,17
1889,yellow_transition,yellow_transition,59,996.0,4.010027731727132,36,1,1,0,17,0,17
1890,main_green,main_green,59,700.0,4.312401254014236,28,2,2,0,17,0,17
1891,main_green,main_green,59,439.0,4.503452958618801,21,2,2,0,17,0,17
1892,main_green,main_green,60,244.0,4.799741806408202,17,2,2,0,17,0,17
1893,main_green,main_green,59,109.0,5.185008926491332,12,2,2,0,17,0,17
1894,main_green,main_green,58,44.0,5.9134942822394505,8,2,2,0,17,0,17
1895,main_green,main_green,57,25.0,6.991321950394917,6,2,2,0,17,0,17
1896,main_green,main_green,62,20.0,7.349442701563457,10,2,2,0,17,0,17
1897,main_green,main_green,62,23.0,8.440552395347066,4,2,2,0,17,0,17
1898,main_green,main_green,63,27.0,9.059497969271034,5,2,2,0,17,0,17
1899,main_green,main_green,63,31.0,9.83442346181989,4,2,2,0,17,0,17
1900,main_green,main_green,64,35.0,10.14767234908907,5,2,2,0,17,0,17
1901,main_green,main_green,64,39.0,10.5395074331535,4,2,2,0,17,0,17
1902,main_green,main_green,64,43.0,10.814498068018123,4,2,2,0,17,0,17
1903,main_green,main_green,65,47.0,10.660712311395356,5,2,2,0,17,0,17
1904,main_green,main_green,66,52.0,10.54327984811078,6,2,2,0,17,0,17
1905,main_green,main_green,66,59.0,10.540775976694654,7,2,2,0,17,0,17
1906,main_green,main_green,66,67.0,10.697740010328385,8,2,2,0,17,0,17
1907,main_green,main_green,66,75.0,10.71919842731794,8,2,2,0,17,0,17
1908,main_green,main_green,71,83.0,10.104464220654725,13,2,2,0,17,0,17
1909,main_green,main_green,72,91.0,9.985052831646136,9,2,2,0,17,0,17
1910,main_green,main_green,72,99.0,10.261407042995607,8,2,2,0,17,0,17
1911,main_green,main_green,72,107.0,10.458630380289,8,2,2,0,17,0,17
1912,main_green,main_green,73,115.0,10.406338368801626,9,2,2,0,17,0,17
1913,main_green,main_green,73,123.0,10.414502453241099,8,2,2,0,17,0,17
1914,main_green,main_green,74,131.0,10.196449702780788,9,2,2,0,17,0,17
1915,main_green,main_green,74,139.0,10.256570601851655,8,2,2,0,17,0,17
1916,main_green,main_green,72,149.0,10.006544415174176,11,2,2,0,17,0,17
1917,main_green,main_green,71,160.0,10.145542822180913,11,2,2,0,17,0,17
1918,main_green,main_green,69,172.0,10.029837037632308,12,2,2,0,17,0,17
1919,main_green,main_green,69,184.0,9.87831330312953,13,2,2,0,17,0,17
1920,main_green,main_green,73,196.0,9.293851172782972,17,2,2,0,17,0,17
1921,main_green,main_green,72,208.0,9.458101032102341,12,2,2,0,17,0,17
1922,main_green,main_green,69,220.0,9.534765074534759,12,2,2,0,17,0,17
1923,main_green,main_green,67,232.0,9.462916109307281,12,2,2,0,17,0,17
1924,main_green,main_green,69,244.0,9.200430354051866,14,2,2,0,17,0,17
1925,main_green,main_green,69,256.0,9.291847066099727,12,2,2,0,17,0,17
1926,main_green,main_green,69,268.0,9.392875166415385,12,2,2,0,17,0,17
1927,main_green,main_green,69,280.0,9.303821519861721,12,2,2,0,17,0,17
1928,main_green,main_green,70,295.0,9.235864588431896,16,2,2,0,17,0,17
1929,main_green,main_green,71,311.0,9.116881306925356,17,2,2,0,17,0,17
1930,main_green,main_green,71,327.0,9.226700183665361,16,2,2,0,17,0,17
1931,main_green,main_green,71,343.0,9.3725548095471,16,2,2,0,17,0,17
1932,yellow_transition,yellow_transition,76,359.0,8.643103919658454,21,3,3,8,0,8,0
1933,yellow_transition,yellow_transition,76,375.0,8.629579291291517,16,3,3,8,0,8,0
1934,yellow_transition,yellow_transition,77,392.0,8.339117118197331,18,3,3,8,0,8,0
1935,side_green,side_green,77,111.0,8.316082178972001,10,0,0,8,0,8,0
1936,side_green,side_green,78,6.0,8.342973953893825,4,0,0,8,0,8,0
1937,side_green,side_green,78,11.0,8.590589621286252,5,0,0,8,0,8,0
1938,side_green,side_green,78,17.0,8.956470244754074,6,0,0,8,0,8,0
1939,side_green,side_green,75,25.0,8.971945829610927,9,0,0,8,0,8,0
1940,side_green,side_green,76,35.0,9.239924840597364,11,0,0,8,0,8,0
1941,side_green,side_green,75,45.0,9.525719681616101,10,0,0,8,0,8,0
1942,side_green,side_green,75,57.0,9.772637078720352,12,0,0,8,0,8,0
1943,side_green,side_green,72,69.0,9.730827121404582,12,0,0,8,0,8,0
1944,side_green,side_green,76,83.0,8.996703974430476,19,0,0,8,0,8,0
1945,side_green,side_green,75,97.0,8.860635773975668,15,0,0,8,0,8,0
1946,side_green,side_green,73,113.0,8.812268223109141,16,0,0,8,0,8,0
1947,side_green,side_green,73,129.0,8.806427208091621,16,0,0,8,0,8,0
1948,side_green,side_green,72,146.0,8.432338266985722,18,0,0,8,0,8,0
1949,side_green,side_green,70,164.0,8.319880530330503,18,0,0,8,0,8,0
1950,side_green,side_green,70,183.0,8.037549508908342,20,0,0,8,0,8,0
1951,side_green,side_green,68,204.0,8.100956470931505,21,0,0,8,0,8,0
1952,side_green,side_green,69,226.0,7.936305410121923,23,0,0,8,0,8,0
1953,side_green,side_green,66,248.0,7.692493079398286,22,0,0,8,0,8,0
1954,side_green,side_green,62,270.0,7.289482676153762,22,0,0,8,0,8,0
1955,side_green,side_green,58,292.0,6.717851181130221,23,0,0,8,0,8,0
1956,side_green,side_green,58,315.0,5.6662245525447394,28,0,0,8,0,8,0
1957,side_green,side_green,56,339.0,5.564883863553145,24,0,0,8,0,8,0
1958,side_green,side_green,52,364.0,5.111857626386702,25,0,0,8,0,8,0
1959,side_green,side_green,51,389.0,5.220026525837355,25,0,0,8,0,8,0
1960,side_green,side_green,53,415.0,5.219613152375932,28,0,0,8,0,8,0
1961,side_green,side_green,51,441.0,5.142021882435792,26,0,0,8,0,8,0
1962,side_green,side_green,51,467.0,5.461947835562581,26,0,0,8,0,8,0
1963,side_green,side_green,50,493.0,5.400731310224407,26,0,0,8,0,8,0
1964,side_green,side_green,51,520.0,5.34599797347123,28,0,0,8,0,8,0
1965,side_green,side_green,49,548.0,4.761408809139155,29,0,0,8,0,8,0
1966,side_green,side_green,48,576.0,4.637339329163329,28,0,0,8,0,8,0
1967,side_green,side_green,48,604.0,4.610621861538046,28,0,0,8,0,8,0
1968,side_green,side_green,53,632.0,4.165455300154598,33,0,0,8,0,8,0
1969,side_green,side_green,53,660.0,4.229510523825215,28,0,0,8,0,8,0
1970,side_green,side_green,54,689.0,4.233822915143324,30,0,0,8,0,8,0
1971,side_green,side_green,54,718.0,4.2958494926167,29,0,0,8,0,8,0
1972,side_green,side_green,55,749.0,4.347284713289577,32,0,0,8,0,8,0
1973,side_green,side_green,55,781.0,4.438185828112593,32,0,0,8,0,8,0
1974,side_green,side_green,55,813.0,4.594127696548452,32,0,0,8,0,8,0
1975,side_green,side_green,56,845.0,4.6244236722176035,33,0,0,8,0,8,0
1976,side_green,side_green,57,877.0,4.55760543362066,33,0,0,8,0,8,0
1977,yellow_transition,yellow_transition,56,910.0,4.385004001061671,33,1,1,0,15,0,18
1978,yellow_transition,yellow_transition,54,944.0,3.9947247537656376,34,1,1,0,15,0,18
1979,yellow_transition,yellow_transition,54,978.0,3.965195855976282,34,1,1,0,15,0,18
1980,main_green,main_green,59,667.0,3.8871559636566424,32,2,2,0,15,0,18
1981,main_green,main_green,60,429.0,4.491877146199024,22,2,2,0,15,0,18
1982,main_green,main_green,60,248.0,5.323430182875887,15,2,2,0,15,0,18
1983,main_green,main_green,60,102.0,6.328904697009206,9,2,2,0,15,0,18
1984,main_green,main_green,61,28.0,7.018838940266808,5,2,2,0,15,0,18
1985,main_green,main_green,60,5.0,7.827193287372484,1,2,2,0,15,0,18
1986,main_green,main_green,61,0.0,8.405418786000784,1,2,2,0,15,0,18
1987,main_green,main_green,61,0.0,8.987714652035118,0,2,2,0,15,0,18
1988,main_green,main_green,62,1.0,9.454184203585335,2,2,2,0,15,0,18
1989,main_green,main_green,59,4.0,9.847620475539793,3,2,2,0,15,0,18
1990,main_green,main_green,59,8.0,10.55498725666932,4,2,2,0,15,0,18
1991,main_green,main_green,60,12.0,10.806664272735548,5,2,2,0,15,0,18
1992,main_green,main_green,65,16.0,10.283010208226111,9,2,2,0,15,0,18
1993,main_green,main_green,64,20.0,10.650808627358401,4,2,2,0,15,0,18
1994,main_green,main_green,64,24.0,10.961463363574495,4,2,2,0,15,0,18
1995,main_green,main_green,64,28.0,11.114009754479858,4,2,2,0,15,0,18
