decision,step,action_j1,action_j2,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_queue,J1_main_queue,J2_side_queue,J2_main_queue,reward,done
17,742,1,0,70,55.0,10.876857552656574,8,2,0,4,0,0,4,-55.0,False
17,743,1,0,68,62.0,10.74208081735101,7,2,0,4,0,0,3,-62.0,False
17,744,1,0,67,69.0,10.858168651673731,7,2,0,4,0,0,3,-69.0,False
17,745,1,0,70,77.0,9.948070032810307,13,2,0,6,1,2,4,-77.0,False
17,746,1,0,68,85.0,10.067719125388967,8,2,0,4,0,0,4,-85.0,False
17,747,1,0,69,93.0,10.005533191213553,9,2,0,4,0,0,5,-93.0,False
17,748,1,0,67,101.0,10.175302320610017,8,2,0,4,0,0,4,-101.0,False
17,749,1,0,68,110.0,10.027736706220223,10,2,0,4,1,0,5,-110.0,False
17,750,1,0,67,119.0,9.83147609707396,9,2,0,4,0,0,5,-119.0,False
17,751,1,0,65,128.0,9.620340872840819,9,2,0,4,0,0,5,-128.0,False
17,752,1,0,66,138.0,9.25657539610319,11,2,0,5,0,0,6,-138.0,False
17,753,1,0,65,151.0,8.733419098078647,14,2,0,6,1,0,7,-151.0,False
17,754,1,0,64,164.0,8.492753348083975,13,2,0,6,0,0,7,-164.0,False
17,755,1,0,62,178.0,8.253419882115047,14,2,0,6,0,0,8,-178.0,False
17,756,1,0,62,194.0,8.050978434990153,16,2,0,6,0,0,10,-194.0,False
17,757,1,0,66,211.0,7.138537666265816,22,2,0,8,1,2,11,-211.0,False
17,758,1,0,66,230.0,6.800969686436858,20,2,0,6,0,0,14,-230.0,False
17,759,1,0,64,249.0,6.47316018634265,19,2,0,6,0,0,13,-249.0,False
17,760,1,0,63,270.0,6.373192928040528,21,2,0,6,0,0,15,-270.0,False
17,761,1,0,63,292.0,6.035782573361299,23,2,0,6,1,0,16,-292.0,False
17,762,1,0,62,318.0,5.883772085863724,26,2,0,6,0,0,20,-318.0,False
17,763,1,0,62,344.0,5.729179772990524,27,2,0,6,0,0,21,-344.0,False
17,764,1,0,62,372.0,5.69022520408981,28,2,0,6,0,0,22,-372.0,False
17,765,1,0,62,402.0,5.302234704690727,31,2,0,7,1,0,23,-402.0,False
17,766,1,0,61,432.0,5.134262797539649,31,2,0,8,0,0,23,-432.0,False
18,767,0,1,60,465.0,5.023554836364612,33,3,1,8,0,0,25,0.0,False
18,768,0,1,59,499.0,4.779492426611823,35,3,1,8,0,0,27,0.0,False
18,769,0,1,64,534.0,4.459103373828644,40,3,1,10,1,2,27,0.0,False
18,770,0,1,62,314.0,4.5275467067691,27,0,2,4,0,0,23,-314.0,False
18,771,0,1,62,196.0,4.912463197126677,19,0,2,0,0,0,19,-196.0,False
18,772,0,1,62,144.0,5.57182827788193,16,0,2,0,0,0,16,-144.0,False
18,773,0,1,64,106.0,5.974377610688587,14,0,2,0,1,0,13,-106.0,False
18,774,0,1,64,79.0,6.630990448754871,9,0,2,0,0,0,9,-79.0,False
18,775,0,1,64,60.0,7.4353917256985795,7,0,2,0,0,0,7,-60.0,False
18,776,0,1,64,43.0,8.051441352403844,7,0,2,0,2,0,5,-43.0,False
18,777,0,1,65,28.0,8.543100937294758,7,0,2,0,3,1,3,-28.0,False
18,778,0,1,65,25.0,8.825504805845778,8,0,2,0,2,2,4,-25.0,False
18,779,0,1,65,19.0,9.357370281449228,5,0,2,0,2,2,1,-19.0,False
18,780,0,1,64,17.0,9.60013550117489,4,0,2,0,2,2,0,-17.0,False
18,781,0,1,69,22.0,9.179898985877008,10,0,2,2,4,4,0,-22.0,False
18,782,0,1,69,27.0,9.68579964009029,5,0,2,0,3,2,0,-27.0,False
18,783,0,1,70,32.0,9.93484598393511,6,0,2,0,3,2,1,-32.0,False
18,784,0,1,70,37.0,10.217875022713203,5,0,2,0,3,2,0,-37.0,False
18,785,0,1,71,42.0,10.259157550336479,6,0,2,0,4,2,0,-42.0,False
18,786,0,1,71,48.0,10.543355667429333,6,0,2,0,4,2,0,-48.0,False
18,787,0,1,71,54.0,10.720085029165348,6,0,2,0,4,2,0,-54.0,False
18,788,0,1,71,61.0,10.613450741892896,8,0,2,0,5,2,1,-61.0,False
18,789,0,1,70,69.0,10.439397492331665,9,0,2,0,6,3,0,-69.0,False
18,790,0,1,69,78.0,10.528213150351482,9,0,2,0,5,4,0,-78.0,False
18,791,0,1,67,87.0,10.46849563728995,9,0,2,0,5,4,0,-87.0,False
18,792,0,1,66,97.0,10.494080364099398,10,0,2,0,6,4,0,-97.0,False
18,793,0,1,68,107.0,9.535640540239804,15,0,2,2,7,6,0,-107.0,False
18,794,0,1,69,117.0,9.593515826697447,11,0,2,0,6,4,1,-117.0,False
18,795,0,1,69,128.0,9.535063874598068,11,0,2,0,7,4,0,-128.0,False
18,796,0,1,67,139.0,9.33377181134036,11,0,2,0,7,4,0,-139.0,False
18,797,0,1,68,150.0,8.837976351438668,12,0,2,0,8,4,0,-150.0,False
18,798,0,1,66,163.0,8.56248162043316,13,0,2,0,9,4,0,-163.0,False
18,799,0,1,67,177.0,8.235446287841057,15,0,2,0,10,4,1,-177.0,False
18,800,0,1,65,192.0,8.032911961320842,15,0,2,0,10,5,0,-192.0,False
18,801,0,1,66,209.0,7.88627060429274,18,0,2,0,12,6,0,-209.0,False
18,802,0,1,63,228.0,7.490164111546435,19,0,2,0,13,6,0,-228.0,False
18,803,0,1,63,249.0,7.204513066785627,21,0,2,0,15,6,0,-249.0,False
18,804,0,1,63,271.0,6.893376017248491,23,0,2,0,16,6,1,-271.0,False
18,805,0,1,68,294.0,6.378785037053666,28,0,2,2,18,8,0,-294.0,False
18,806,0,1,65,318.0,6.195649890388253,24,0,2,0,18,6,0,-318.0,False
18,807,0,1,64,342.0,6.142501517465064,24,0,2,0,18,6,0,-342.0,False
18,808,0,1,63,369.0,6.015646240013947,27,0,2,0,21,6,0,-369.0,False
18,809,0,1,64,397.0,5.846299881279945,30,0,2,0,23,6,1,-397.0,False
18,810,0,1,64,426.0,5.9048901006306025,29,0,2,0,23,6,0,-426.0,False
18,811,0,1,63,456.0,5.897175804828131,30,0,2,0,24,6,0,-456.0,False
19,812,1,0,62,486.0,5.691483806132982,30,1,3,0,24,6,0,0.0,False
19,813,1,0,63,516.0,5.466437131325151,31,1,3,0,25,6,0,0.0,False
19,814,1,0,61,548.0,4.940998182627876,33,1,3,0,24,8,1,0.0,False
19,815,1,0,60,335.0,5.122957949153314,25,2,0,0,21,4,0,-335.0,False
19,816,1,0,58,224.0,5.332614454673147,18,2,0,0,17,0,1,-224.0,False
19,817,1,0,62,157.0,5.299246014479807,21,2,0,2,16,2,1,-157.0,False
19,818,1,0,62,100.0,6.152593494680642,12,2,0,0,11,0,1,-100.0,False
19,819,1,0,61,57.0,6.684003295756925,9,2,0,0,7,0,2,-57.0,False
19,820,1,0,61,23.0,7.6250744833482775,4,2,0,0,3,0,1,-23.0,False
19,821,1,0,62,6.0,8.397781404197394,2,2,0,0,1,0,1,-6.0,False
19,822,1,0,62,8.0,9.058796897194979,2,2,0,0,0,0,2,-8.0,False
19,823,1,0,62,10.0,9.616331630553523,2,2,0,0,0,0,2,-10.0,False
19,824,1,0,63,12.0,9.92828103616209,3,2,0,0,0,0,3,-12.0,False
19,825,1,0,64,14.0,10.153667026015638,3,2,0,0,1,0,2,-14.0,False
19,826,1,0,64,18.0,10.56723689498414,4,2,0,1,0,0,3,-18.0,False
19,827,1,0,62,23.0,10.77425666556153,5,2,0,2,0,0,3,-23.0,False
19,828,1,0,62,28.0,11.168600119310804,5,2,0,2,0,0,3,-28.0,False
19,829,1,0,67,33.0,10.49368742271249,10,2,0,4,1,2,3,-33.0,False
19,830,1,0,68,38.0,10.477903879214026,6,2,0,2,0,0,4,-38.0,False
19,831,1,0,68,43.0,10.72842431336288,5,2,0,2,0,0,3,-43.0,False
19,832,1,0,68,49.0,10.906944021603975,6,2,0,2,0,0,4,-49.0,False
19,833,1,0,67,55.0,10.689386176139601,7,2,0,2,1,0,4,-55.0,False
19,834,1,0,65,61.0,10.710214415207043,6,2,0,2,0,0,4,-61.0,False
19,835,1,0,65,67.0,10.61391181191429,7,2,0,2,0,0,5,-67.0,False
19,836,1,0,62,75.0,10.448977752121758,8,2,0,4,0,0,4,-75.0,False
19,837,1,0,63,84.0,10.256109345547413,10,2,0,4,1,0,5,-84.0,False
19,838,1,0,62,93.0,10.290000279519466,9,2,0,4,0,0,5,-93.0,False
19,839,1,0,62,102.0,10.323262629263585,9,2,0,4,0,0,5,-102.0,False
19,840,1,0,63,111.0,9.978536634632658,10,2,0,4,0,0,6,-111.0,False
19,841,1,0,66,120.0,9.016204696135963,14,2,0,6,1,2,5,-120.0,False
19,842,1,0,65,129.0,9.025999978889699,9,2,0,4,0,0,5,-129.0,False
19,843,1,0,63,140.0,8.823649849285768,11,2,0,4,0,0,7,-140.0,False
19,844,1,0,63,152.0,8.750008939196645,12,2,0,4,0,0,8,-152.0,False
19,845,1,0,63,164.0,8.150748574372706,14,2,0,4,1,0,9,-164.0,False
19,846,1,0,63,176.0,8.000890779355657,12,2,0,4,0,0,8,-176.0,False
19,847,1,0,62,191.0,7.592653839740894,15,2,0,4,0,0,11,-191.0,False
19,848,1,0,62,207.0,7.228669933007868,16,2,0,5,0,0,11,-207.0,False
19,849,1,0,62,225.0,6.655310509355076,19,2,0,5,1,0,13,-225.0,False
19,850,1,0,61,244.0,6.270562007341751,20,2,0,6,0,0,14,-244.0,False
19,851,1,0,59,265.0,6.002506802731518,21,2,0,6,0,0,15,-265.0,False
19,852,1,0,58,288.0,5.8333247336959175,23,2,0,6,0,0,17,-288.0,False
19,853,1,0,62,314.0,5.206570239869004,31,2,0,8,1,2,20,-314.0,False
19,854,1,0,61,340.0,5.205025117579535,26,2,0,6,0,0,20,-340.0,False
19,855,1,0,61,367.0,5.146069250975548,28,2,0,6,0,0,22,-367.0,False
19,856,1,0,60,395.0,5.123328054609959,28,2,0,6,0,0,22,-395.0,False
20,857,0,1,60,424.0,4.6614169795554545,30,3,1,6,1,0,23,0.0,False
20,858,0,1,59,455.0,4.37687281057893,31,3,1,6,0,0,25,0.0,False
20,859,0,1,59,487.0,4.213628743603742,32,3,1,6,0,0,26,0.0,False
20,860,0,1,60,285.0,4.304727295509454,26,0,2,2,1,0,23,-285.0,False
20,861,0,1,61,190.0,4.61928831263216,23,0,2,0,2,1,20,-190.0,False
20,862,0,1,61,139.0,5.139031685209424,19,0,2,0,1,2,16,-139.0,False
20,863,0,1,60,102.0,5.562711131483915,16,0,2,0,1,2,13,-102.0,False
20,864,0,1,59,83.0,6.189215083398399,12,0,2,0,1,2,9,-83.0,False
20,865,0,1,64,70.0,6.295927367111696,16,0,2,2,3,4,7,-70.0,False
20,866,0,1,65,58.0,7.02754447418746,10,0,2,0,2,2,6,-58.0,False
20,867,0,1,65,47.0,7.780401907057561,8,0,2,0,3,2,3,-47.0,False
20,868,0,1,65,48.0,8.436270650338995,8,0,2,0,3,2,3,-48.0,False
20,869,0,1,66,42.0,8.731386065882916,7,0,2,0,4,2,1,-42.0,False
20,870,0,1,66,40.0,9.254362258186625,5,0,2,0,3,2,0,-40.0,False
20,871,0,1,67,45.0,9.566111522549196,6,0,2,0,3,2,1,-45.0,False
20,872,0,1,67,50.0,9.86802751218244,5,0,2,0,3,2,0,-50.0,False
20,873,0,1,68,55.0,9.931880441928694,6,0,2,0,4,2,0,-55.0,False
20,874,0,1,68,61.0,10.160262247637437,6,0,2,0,3,3,0,-61.0,False
20,875,0,1,68,69.0,10.289440282315955,8,0,2,0,4,4,0,-69.0,False
20,876,0,1,69,77.0,10.381424534782932,9,0,2,0,4,4,1,-77.0,False
20,877,0,1,74,86.0,9.759530132673614,14,0,2,2,6,6,0,-86.0,False
20,878,0,1,73,95.0,9.996995175098734,9,0,2,0,5,4,0,-95.0,False
20,879,0,1,71,104.0,10.035926338256779,9,0,2,0,5,4,0,-104.0,False
20,880,0,1,69,114.0,10.087711452279052,10,0,2,0,6,4,0,-114.0,False
20,881,0,1,69,124.0,9.759869303005866,12,0,2,0,7,4,1,-124.0,False
20,882,0,1,69,134.0,9.765410355184315,10,0,2,0,6,4,0,-134.0,False
20,883,0,1,68,144.0,9.914071363825956,10,0,2,0,6,4,0,-144.0,False
20,884,0,1,68,155.0,9.855967635606925,11,0,2,0,7,4,0,-155.0,False
20,885,0,1,69,168.0,9.612275267834255,14,0,2,0,8,6,0,-168.0,False
20,886,0,1,67,181.0,9.072740814314086,14,0,2,0,7,6,1,-181.0,False
20,887,0,1,66,196.0,8.764010209083754,15,0,2,0,9,6,0,-196.0,False
20,888,0,1,66,211.0,8.699336833050145,15,0,2,0,9,6,0,-211.0,False
20,889,0,1,70,227.0,7.808643760577627,21,0,2,2,11,8,0,-227.0,False
20,890,0,1,69,245.0,7.592359908744869,18,0,2,0,12,6,0,-245.0,False
20,891,0,1,68,265.0,7.291561044044203,21,0,2,0,14,6,1,-265.0,False
20,892,0,1,68,285.0,7.218277146693792,20,0,2,0,14,6,0,-285.0,False
20,893,0,1,68,306.0,7.094015101844197,22,0,2,0,16,6,0,-306.0,False
20,894,0,1,67,329.0,6.906134961730118,23,0,2,0,17,6,0,-329.0,False
20,895,0,1,65,352.0,6.670973698113935,23,0,2,0,17,6,0,-352.0,False
20,896,0,1,66,377.0,6.511618707443602,26,0,2,0,19,6,1,-377.0,False
20,897,0,1,66,403.0,6.198878813891525,27,0,2,0,21,6,0,-403.0,False
20,898,0,1,64,431.0,6.085015868785876,28,0,2,0,21,7,0,-431.0,False
20,899,0,1,63,459.0,6.023252985535904,28,0,2,0,21,7,0,-459.0,False
20,900,0,1,62,489.0,5.858705269373878,30,0,2,0,22,8,0,-489.0,False
20,901,0,1,65,520.0,5.054080032559761,36,0,2,2,24,10,0,-520.0,False
21,902,1,0,64,551.0,4.898078108771566,32,1,3,0,23,8,1,0.0,False
21,903,1,0,63,583.0,4.808362802689822,32,1,3,0,24,8,0,0.0,False
21,904,1,0,62,616.0,4.706246569497165,33,1,3,0,25,8,0,0.0,False
21,905,1,0,62,374.0,4.624685416929529,26,2,0,0,22,4,0,-374.0,False
21,906,1,0,62,236.0,4.977454612461608,18,2,0,0,18,0,0,-236.0,False
21,907,1,0,62,160.0,5.201053036334248,16,2,0,0,15,0,1,-160.0,False
21,908,1,0,61,97.0,5.926198098622205,11,2,0,0,11,0,0,-97.0,False
21,909,1,0,62,54.0,6.628267640132699,10,2,0,0,10,0,0,-54.0,False
21,910,1,0,62,25.0,7.499486928896214,7,2,0,2,5,0,0,-25.0,False
21,911,1,0,61,7.0,8.173229297375894,3,2,0,2,1,0,0,-7.0,False
21,912,1,0,62,6.0,8.759319238660122,3,2,0,2,0,0,1,-6.0,False
21,913,1,0,67,8.0,8.78679553191715,7,2,0,4,1,2,0,-8.0,False
21,914,1,0,66,10.0,9.30587749728686,2,2,0,2,0,0,0,-10.0,False
21,915,1,0,66,14.0,9.84108254648177,4,2,0,2,0,0,2,-14.0,False
21,916,1,0,66,18.0,10.339414209569885,4,2,0,2,0,0,2,-18.0,False
21,917,1,0,68,22.0,10.394897234463514,6,2,0,2,1,0,3,-22.0,False
21,918,1,0,68,26.0,10.806881524303687,4,2,0,2,0,0,2,-26.0,False
21,919,1,0,68,31.0,10.917637311916918,5,2,0,2,0,0,3,-31.0,False
21,920,1,0,68,36.0,11.07639015759084,5,2,0,2,0,0,3,-36.0,False
21,921,1,0,69,41.0,10.867357087395396,6,2,0,2,1,0,3,-41.0,False
21,922,1,0,70,47.0,10.602734821732753,7,2,0,3,0,0,4,-47.0,False
21,923,1,0,68,54.0,10.61382949075406,7,2,0,4,0,0,3,-54.0,False
21,924,1,0,67,62.0,10.751250831007154,8,2,0,4,0,0,4,-62.0,False
21,925,1,0,70,70.0,9.969160026718608,13,2,0,6,1,2,4,-70.0,False
21,926,1,0,69,78.0,10.047549613898745,8,2,0,4,0,0,4,-78.0,False
21,927,1,0,68,86.0,9.977240031522722,9,2,0,4,0,0,5,-86.0,False
21,928,1,0,66,95.0,10.006413654634168,9,2,0,4,0,0,5,-95.0,False
21,929,1,0,67,104.0,10.01111890185094,10,2,0,4,1,0,5,-104.0,False
21,930,1,0,67,113.0,9.912942233809815,9,2,0,4,0,0,5,-113.0,False
21,931,1,0,65,122.0,9.547556195943235,9,2,0,4,0,0,5,-122.0,False
21,932,1,0,66,133.0,9.173217357928598,12,2,0,5,0,0,7,-133.0,False
21,933,1,0,65,146.0,8.716796460605524,14,2,0,6,1,0,7,-146.0,False
21,934,1,0,65,159.0,8.664934700948379,13,2,0,6,0,0,7,-159.0,False
21,935,1,0,61,175.0,8.221141060560244,16,2,0,6,0,0,10,-175.0,False
21,936,1,0,61,192.0,8.081495822837624,17,2,0,6,0,0,11,-192.0,False
21,937,1,0,65,209.0,7.267102886460498,22,2,0,8,1,2,11,-209.0,False
21,938,1,0,65,227.0,7.1259875023688375,19,2,0,6,0,0,13,-227.0,False
21,939,1,0,64,245.0,6.931781153464789,18,2,0,6,0,0,12,-245.0,False
21,940,1,0,64,265.0,6.58222935235347,20,2,0,6,0,0,14,-265.0,False
21,941,1,0,64,285.0,6.02865313260301,21,2,0,6,1,0,14,-285.0,False
21,942,1,0,64,307.0,5.983205866904786,22,2,0,6,0,0,16,-307.0,False
21,943,1,0,64,331.0,5.686960581096202,25,2,0,6,0,0,19,-331.0,False
21,944,1,0,64,357.0,5.607938909389259,26,2,0,6,0,0,20,-357.0,False
21,945,1,0,64,385.0,5.477752292600815,29,2,0,6,1,0,22,-385.0,False
21,946,1,0,61,416.0,5.060387946356385,31,2,0,8,0,0,23,-416.0,False
22,947,0,1,59,450.0,4.88018144498572,34,3,1,8,0,0,26,0.0,False
22,948,0,1,59,485.0,4.646939537421739,36,3,1,8,0,0,28,0.0,False
22,949,0,1,63,520.0,4.216714852674581,40,3,1,10,1,2,27,0.0,False
22,950,0,1,62,307.0,4.404727008183918,27,0,2,4,0,0,23,-307.0,False
22,951,0,1,62,188.0,4.970275050848467,19,0,2,0,0,0,19,-188.0,False
22,952,0,1,62,136.0,5.625905922006061,17,0,2,0,0,0,17,-136.0,False
22,953,0,1,64,105.0,5.90132870156364,15,0,2,0,1,0,14,-105.0,False
22,954,0,1,64,81.0,6.536505255609599,9,0,2,0,0,0,9,-81.0,False
22,955,0,1,64,66.0,7.205181412035906,8,0,2,0,1,0,7,-66.0,False
22,956,0,1,64,52.0,7.8016033299550385,8,0,2,0,1,1,6,-52.0,False
22,957,0,1,65,37.0,8.22643437964708,8,0,2,0,2,2,4,-37.0,False
22,958,0,1,65,37.0,8.629056084558826,7,0,2,0,1,2,4,-37.0,False
22,959,0,1,65,26.0,9.161678601618258,5,0,2,0,1,2,2,-26.0,False
22,960,0,1,65,16.0,9.528930067601499,4,0,2,0,2,2,0,-16.0,False
22,961,0,1,70,20.0,9.06835832715828,9,0,2,2,3,4,0,-20.0,False
22,962,0,1,69,24.0,9.362131463787007,4,0,2,0,2,2,0,-24.0,False
22,963,0,1,70,29.0,9.579547817384043,6,0,2,0,3,2,1,-29.0,False
22,964,0,1,70,34.0,9.88200445410574,5,0,2,0,3,2,0,-34.0,False
22,965,0,1,71,40.0,10.023668109807764,7,0,2,0,5,2,0,-40.0,False
22,966,0,1,71,46.0,10.27002336088768,6,0,2,0,4,2,0,-46.0,False
22,967,0,1,71,53.0,10.478999337163652,7,0,2,0,5,2,0,-53.0,False
22,968,0,1,71,60.0,10.346870389172036,8,0,2,0,5,2,1,-60.0,False
22,969,0,1,70,69.0,10.28637684402568,10,0,2,0,6,4,0,-69.0,False
22,970,0,1,68,78.0,10.334357268833353,9,0,2,0,5,4,0,-78.0,False
22,971,0,1,66,87.0,10.213234938213612,9,0,2,0,5,4,0,-87.0,False
22,972,0,1,64,97.0,10.170041785686145,10,0,2,0,6,4,0,-97.0,False
22,973,0,1,68,107.0,9.369991860037393,15,0,2,2,7,6,0,-107.0,False
22,974,0,1,69,117.0,9.401321995168066,11,0,2,0,6,4,1,-117.0,False
22,975,0,1,69,128.0,9.552138782946598,11,0,2,0,7,4,0,-128.0,False
22,976,0,1,67,139.0,9.634181206464412,11,0,2,0,7,4,0,-139.0,False
22,977,0,1,68,150.0,9.333977802482684,12,0,2,0,8,4,0,-150.0,False
22,978,0,1,66,161.0,9.129706934784435,11,0,2,0,7,4,0,-161.0,False
22,979,0,1,67,172.0,8.857346163805445,12,0,2,0,7,4,1,-172.0,False
22,980,0,1,66,187.0,8.565843488564155,15,0,2,0,9,6,0,-187.0,False
22,981,0,1,66,202.0,8.134081091264658,16,0,2,0,10,6,0,-202.0,False
22,982,0,1,66,219.0,7.921020613722485,17,0,2,0,11,6,0,-219.0,False
22,983,0,1,64,236.0,7.520003483127577,17,0,2,0,11,6,0,-236.0,False
22,984,0,1,64,255.0,7.147116593478136,20,0,2,0,13,6,1,-255.0,False
22,985,0,1,69,274.0,6.596074490385498,24,0,2,2,14,8,0,-274.0,False
22,986,0,1,66,295.0,6.357480715230175,21,0,2,0,15,6,0,-295.0,False
22,987,0,1,66,317.0,6.28151379594865,22,0,2,0,16,6,0,-317.0,False
22,988,0,1,64,341.0,6.113421242908611,24,0,2,0,18,6,0,-341.0,False
22,989,0,1,65,367.0,5.8618366140348295,28,0,2,0,21,6,1,-367.0,False
22,990,0,1,64,395.0,5.911886250154157,28,0,2,0,22,6,0,-395.0,False
22,991,0,1,62,424.0,5.769272087154516,29,0,2,0,23,6,0,-424.0,False
23,992,1,0,62,454.0,5.783188516096185,30,1,3,0,24,6,0,0.0,False
23,993,1,0,61,486.0,5.415611707201365,33,1,3,0,25,8,0,0.0,False
23,994,1,0,61,518.0,5.106151165644692,33,1,3,0,24,8,1,0.0,False
23,995,1,0,59,310.0,5.102740463324742,24,2,0,0,20,4,0,-310.0,False
23,996,1,0,57,202.0,5.313550843074895,18,2,0,0,17,0,1,-202.0,False
23,997,1,0,61,141.0,5.277334644977317,20,2,0,2,15,2,1,-141.0,False
23,998,1,0,60,91.0,5.873644891372328,11,2,0,0,10,0,1,-91.0,False
23,999,1,0,61,48.0,6.631412168635643,8,2,0,0,6,0,2,-48.0,False
23,1000,1,0,61,20.0,7.540975557508067,4,2,0,0,3,0,1,-20.0,False
23,1001,1,0,62,6.0,8.069200699269409,2,2,0,0,1,0,1,-6.0,False
23,1002,1,0,62,8.0,8.813350134647099,2,2,0,0,0,0,2,-8.0,False
23,1003,1,0,62,10.0,9.29016246226524,2,2,0,0,0,0,2,-10.0,False
23,1004,1,0,63,12.0,9.423723905243454,3,2,0,0,0,0,3,-12.0,False
23,1005,1,0,64,14.0,9.679095626814062,3,2,0,0,1,0,2,-14.0,False
23,1006,1,0,62,18.0,9.938460886994056,4,2,0,1,0,0,3,-18.0,False
23,1007,1,0,62,23.0,10.37204094746524,5,2,0,2,0,0,3,-23.0,False
23,1008,1,0,62,28.0,10.69423118809132,5,2,0,2,0,0,3,-28.0,False
23,1009,1,0,67,33.0,10.093154683147068,10,2,0,4,1,2,3,-33.0,False
23,1010,1,0,68,38.0,10.163427900142025,6,2,0,2,0,0,4,-38.0,False
23,1011,1,0,68,43.0,10.182558537935373,5,2,0,2,0,0,3,-43.0,False
23,1012,1,0,68,48.0,10.357814656403816,5,2,0,2,0,0,3,-48.0,False
23,1013,1,0,67,54.0,10.092727161355914,7,2,0,2,1,0,4,-54.0,False
23,1014,1,0,66,60.0,10.055973296738726,6,2,0,2,0,0,4,-60.0,False
23,1015,1,0,65,66.0,9.94405417207213,7,2,0,2,0,0,5,-66.0,False
23,1016,1,0,63,72.0,9.84013068565962,6,2,0,2,0,0,4,-72.0,False
23,1017,1,0,63,79.0,9.668287319022573,8,2,0,3,1,0,4,-79.0,False
23,1018,1,0,63,88.0,9.809641139486368,9,2,0,4,0,0,5,-88.0,False
23,1019,1,0,63,97.0,9.785694842868155,9,2,0,4,0,0,5,-97.0,False
23,1020,1,0,62,106.0,9.63174514097718,10,2,0,4,0,0,6,-106.0,False
23,1021,1,0,66,115.0,8.913442735762759,14,2,0,6,1,2,5,-115.0,False
23,1022,1,0,66,124.0,8.870440725917472,9,2,0,4,0,0,5,-124.0,False
23,1023,1,0,64,133.0,8.872280174639267,9,2,0,4,0,0,5,-133.0,False
23,1024,1,0,64,142.0,8.949526823923415,9,2,0,4,0,0,5,-142.0,False
23,1025,1,0,65,152.0,8.51149222343385,12,2,0,4,1,0,7,-152.0,False
23,1026,1,0,65,164.0,8.424918927668026,12,2,0,4,0,0,8,-164.0,False
23,1027,1,0,64,177.0,8.296131630354395,13,2,0,4,0,0,9,-177.0,False
23,1028,1,0,64,191.0,8.026771141026778,14,2,0,4,0,0,10,-191.0,False
23,1029,1,0,63,206.0,7.642281797661588,16,2,0,5,1,0,10,-206.0,False
23,1030,1,0,63,223.0,7.250693595300147,18,2,0,5,0,0,13,-223.0,False
23,1031,1,0,62,241.0,6.858247341581526,18,2,0,5,0,0,13,-241.0,False
23,1032,1,0,60,261.0,6.286637680714559,20,2,0,6,0,0,14,-261.0,False
23,1033,1,0,64,283.0,5.413663105853149,27,2,0,8,1,2,16,-283.0,False
23,1034,1,0,64,306.0,5.479198383575671,23,2,0,6,0,0,17,-306.0,False
23,1035,1,0,63,331.0,5.290303497139733,26,2,0,6,0,0,20,-331.0,False
23,1036,1,0,62,358.0,5.314312805187885,27,2,0,6,0,0,21,-358.0,False
24,1037,0,1,63,387.0,5.286210954649255,30,3,1,6,1,0,23,0.0,False
24,1038,0,1,61,417.0,4.780172864921004,30,3,1,6,0,0,24,0.0,False
24,1039,0,1,60,448.0,4.5829421954632155,31,3,1,6,0,0,25,0.0,False
24,1040,0,1,61,252.0,4.535790710404948,26,0,2,2,1,0,23,-252.0,False
24,1041,0,1,62,166.0,4.680827892997039,23,0,2,0,2,1,20,-166.0,False
24,1042,0,1,62,123.0,5.104534010602917,20,0,2,0,1,2,17,-123.0,False
24,1043,0,1,59,93.0,5.412238818774844,16,0,2,0,1,2,13,-93.0,False
24,1044,0,1,59,73.0,6.078797061670469,12,0,2,0,1,2,9,-73.0,False
24,1045,0,1,64,66.0,6.346919311211208,16,0,2,2,3,4,7,-66.0,False
24,1046,0,1,65,56.0,7.201463496838963,10,0,2,0,2,2,6,-56.0,False
24,1047,0,1,65,47.0,7.845831715692172,8,0,2,0,2,2,4,-47.0,False
24,1048,0,1,65,38.0,8.416990902887935,7,0,2,0,3,2,2,-38.0,False
24,1049,0,1,66,34.0,8.823676641093769,6,0,2,0,4,2,0,-34.0,False
24,1050,0,1,66,39.0,9.211072343366032,5,0,2,0,3,2,0,-39.0,False
24,1051,0,1,67,44.0,9.278319499672191,6,0,2,0,3,2,1,-44.0,False
24,1052,0,1,67,49.0,9.388828908425785,5,0,2,0,3,2,0,-49.0,False
24,1053,0,1,68,56.0,9.407987534276256,8,0,2,0,4,4,0,-56.0,False
24,1054,0,1,68,63.0,9.64685882996914,7,0,2,0,3,4,0,-63.0,False
24,1055,0,1,68,72.0,9.840026921725938,9,0,2,0,5,4,0,-72.0,False
24,1056,0,1,69,81.0,9.912404525770464,10,0,2,0,5,4,1,-81.0,False
24,1057,0,1,74,90.0,9.402046512716039,14,0,2,2,6,6,0,-90.0,False
24,1058,0,1,73,99.0,9.68580346227405,9,0,2,0,5,4,0,-99.0,False
24,1059,0,1,70,108.0,9.626909490098852,9,0,2,0,5,4,0,-108.0,False
24,1060,0,1,69,117.0,9.60769587351075,9,0,2,0,5,4,0,-117.0,False
24,1061,0,1,70,126.0,9.329661839887299,11,0,2,0,6,4,1,-126.0,False
24,1062,0,1,69,136.0,9.21262530068563,10,0,2,0,6,4,0,-136.0,False
24,1063,0,1,69,147.0,9.293163944013834,11,0,2,0,7,4,0,-147.0,False
