step,decision,vehicle_count,total_waiting_time,mean_speed,total_queue,departed_this_step,arrived_this_step,total_departed,total_arrived,action_j1,J1_phase,action_j2,J2_phase,action_j3,J3_phase,action_j4,J4_phase,action_j5,J5_phase
1815,40,172,31.0,9.140675224690387,4,0,1,2315,2155,1,2,0,0,1,2,0,0,1,2
1816,40,172,26.0,9.705334483545535,3,0,0,2315,2155,1,2,0,0,1,2,0,0,1,2
1817,40,174,32.0,10.114733049051727,8,2,0,2317,2155,1,2,0,0,1,2,0,0,1,2
1818,40,173,40.0,10.563973421963679,8,0,1,2317,2156,1,2,0,0,1,2,0,0,1,2
1819,40,173,48.0,11.011247614253557,8,0,0,2317,2156,1,2,0,0,1,2,0,0,1,2
1820,40,173,57.0,11.390584166619856,9,0,0,2317,2156,1,2,0,0,1,2,0,0,1,2
1821,40,174,66.0,11.428428262957391,10,1,0,2318,2156,1,2,0,0,1,2,0,0,1,2
1822,40,175,75.0,11.442598081024219,10,1,0,2319,2156,1,2,0,0,1,2,0,0,1,2
1823,40,175,84.0,11.538028148629476,9,0,0,2319,2156,1,2,0,0,1,2,0,0,1,2
1824,40,175,93.0,11.562653911889388,9,0,0,2319,2156,1,2,0,0,1,2,0,0,1,2
1825,40,184,102.0,10.815461992804677,20,11,2,2330,2158,1,2,0,0,1,2,0,0,1,2
1826,40,183,111.0,10.785761050939236,9,0,1,2330,2159,1,2,0,0,1,2,0,0,1,2
1827,40,184,121.0,10.733681193755018,11,1,0,2331,2159,1,2,0,0,1,2,0,0,1,2
1828,40,184,131.0,10.823202230501433,10,0,0,2331,2159,1,2,0,0,1,2,0,0,1,2
1829,40,184,143.0,10.773408583383228,13,1,1,2332,2160,1,2,0,0,1,2,0,0,1,2
1830,40,183,157.0,10.843464187091348,14,0,1,2332,2161,1,2,0,0,1,2,0,0,1,2
1831,40,176,172.0,10.537468876709582,15,0,7,2332,2168,1,2,0,0,1,2,0,0,1,2
1832,40,176,188.0,10.365381604742103,17,1,1,2333,2169,1,2,0,0,1,2,0,0,1,2
1833,40,170,207.0,9.910778796715952,20,1,7,2334,2176,1,2,0,0,1,2,0,0,1,2
1834,40,166,229.0,9.529160108436558,22,0,4,2334,2180,1,2,0,0,1,2,0,0,1,2
1835,40,163,255.0,9.150493812476677,26,0,3,2334,2183,1,2,0,0,1,2,0,0,1,2
1836,40,161,282.0,8.62999051906031,27,0,2,2334,2185,1,2,0,0,1,2,0,0,1,2
1837,40,168,316.0,7.485615244423994,45,11,4,2345,2189,1,2,0,0,1,2,0,0,1,2
1838,40,165,351.0,6.90047830619798,36,1,4,2346,2193,1,2,0,0,1,2,0,0,1,2
1839,40,164,392.0,6.489048222805712,41,0,1,2346,2194,1,2,0,0,1,2,0,0,1,2
1840,40,161,436.0,6.09368173632561,45,0,3,2346,2197,1,2,0,0,1,2,0,0,1,2
1841,40,160,488.0,5.747346656397972,54,1,2,2347,2199,1,2,0,0,1,2,0,0,1,2
1842,40,158,547.0,5.55499966685189,59,0,2,2347,2201,1,2,0,0,1,2,0,0,1,2
1843,40,158,612.0,5.443438946464737,66,1,1,2348,2202,1,2,0,0,1,2,0,0,1,2
1844,40,156,682.0,5.211400714623699,70,0,2,2348,2204,1,2,0,0,1,2,0,0,1,2
1845,40,154,756.0,4.980751032531575,75,1,3,2349,2207,1,2,0,0,1,2,0,0,1,2
1846,40,153,834.0,4.931504430169453,78,0,1,2349,2208,1,2,0,0,1,2,0,0,1,2
1847,41,152,915.0,4.731857271958184,81,0,1,2349,2209,0,3,1,1,0,3,1,1,0,3
1848,41,149,1000.0,4.44124888292063,86,1,4,2350,2213,0,3,1,1,0,3,1,1,0,3
1849,41,159,1087.0,3.959833325513787,98,11,1,2361,2214,0,3,1,1,0,3,1,1,0,3
1850,41,155,647.0,3.9754565190858506,69,0,4,2361,2218,0,0,1,2,0,0,1,2,0,0
1851,41,153,457.0,4.185480243931526,55,0,2,2361,2220,0,0,1,2,0,0,1,2,0,0
1852,41,151,394.0,4.583326043175306,48,0,2,2361,2222,0,0,1,2,0,0,1,2,0,0
1853,41,151,339.0,5.056956248990418,45,2,2,2363,2224,0,0,1,2,0,0,1,2,0,0
1854,41,150,283.0,5.80225188235558,38,0,1,2363,2225,0,0,1,2,0,0,1,2,0,0
1855,41,150,226.0,6.72197417095693,33,0,0,2363,2225,0,0,1,2,0,0,1,2,0,0
1856,41,150,167.0,7.566563918441688,26,0,0,2363,2225,0,0,1,2,0,0,1,2,0,0
1857,41,151,120.0,8.107335864739845,20,1,0,2364,2225,0,0,1,2,0,0,1,2,0,0
1858,41,152,82.0,8.540009008859828,15,1,0,2365,2225,0,0,1,2,0,0,1,2,0,0
1859,41,152,74.0,8.942195895558235,11,0,0,2365,2225,0,0,1,2,0,0,1,2,0,0
1860,41,152,75.0,9.363488666709992,11,0,0,2365,2225,0,0,1,2,0,0,1,2,0,0
1861,41,163,66.0,9.09290183004235,20,11,0,2376,2225,0,0,1,2,0,0,1,2,0,0
1862,41,163,65.0,9.502317834785947,8,0,0,2376,2225,0,0,1,2,0,0,1,2,0,0
1863,41,164,73.0,9.845761749693745,9,1,0,2377,2225,0,0,1,2,0,0,1,2,0,0
1864,41,164,82.0,10.126955560112638,9,0,0,2377,2225,0,0,1,2,0,0,1,2,0,0
1865,41,162,93.0,10.387829780819512,12,1,3,2378,2228,0,0,1,2,0,0,1,2,0,0
1866,41,162,106.0,10.618582190555731,13,0,0,2378,2228,0,0,1,2,0,0,1,2,0,0
1867,41,162,120.0,10.83003248726219,14,0,0,2378,2228,0,0,1,2,0,0,1,2,0,0
1868,41,163,136.0,10.874519728394512,17,1,0,2379,2228,0,0,1,2,0,0,1,2,0,0
1869,41,164,152.0,10.92441749089698,17,1,0,2380,2228,0,0,1,2,0,0,1,2,0,0
1870,41,164,168.0,10.996760530057296,16,0,0,2380,2228,0,0,1,2,0,0,1,2,0,0
1871,41,163,184.0,10.963088321552894,16,0,1,2380,2229,0,0,1,2,0,0,1,2,0,0
1872,41,163,201.0,10.840216511129197,17,0,0,2380,2229,0,0,1,2,0,0,1,2,0,0
1873,41,174,218.0,10.10316814568467,28,11,0,2391,2229,0,0,1,2,0,0,1,2,0,0
1874,41,175,236.0,10.057458274024034,19,1,0,2392,2229,0,0,1,2,0,0,1,2,0,0
1875,41,174,254.0,9.965764017576097,18,0,1,2392,2230,0,0,1,2,0,0,1,2,0,0
1876,41,167,274.0,9.67378556073748,20,0,7,2392,2237,0,0,1,2,0,0,1,2,0,0
1877,41,167,295.0,9.30938962105291,22,1,1,2393,2238,0,0,1,2,0,0,1,2,0,0
1878,41,160,319.0,9.05566166145501,24,0,7,2393,2245,0,0,1,2,0,0,1,2,0,0
1879,41,159,347.0,8.683761845823833,29,1,2,2394,2247,0,0,1,2,0,0,1,2,0,0
1880,41,156,378.0,8.23445792795895,31,0,3,2394,2250,0,0,1,2,0,0,1,2,0,0
1881,41,154,415.0,7.594682701174172,38,1,3,2395,2253,0,0,1,2,0,0,1,2,0,0
1882,41,152,458.0,7.0368427804944025,43,0,2,2395,2255,0,0,1,2,0,0,1,2,0,0
1883,41,152,504.0,6.633486919895182,46,0,0,2395,2255,0,0,1,2,0,0,1,2,0,0
1884,41,153,556.0,6.099486949639282,53,1,0,2396,2255,0,0,1,2,0,0,1,2,0,0
1885,41,162,614.0,5.12199030132226,69,11,2,2407,2257,0,0,1,2,0,0,1,2,0,0
1886,41,161,675.0,4.7020835676485815,61,0,1,2407,2258,0,0,1,2,0,0,1,2,0,0
1887,41,160,742.0,4.292351237185902,67,0,1,2407,2259,0,0,1,2,0,0,1,2,0,0
1888,41,158,813.0,3.8196579399669757,71,0,2,2407,2261,0,0,1,2,0,0,1,2,0,0
1889,41,160,894.0,3.5636498358554336,83,2,0,2409,2261,0,0,1,2,0,0,1,2,0,0
1890,41,160,984.0,3.491676396030651,90,0,0,2409,2261,0,0,1,2,0,0,1,2,0,0
1891,41,160,1079.0,3.491739411860425,95,0,0,2409,2261,0,0,1,2,0,0,1,2,0,0
1892,42,160,1174.0,3.4215699092059695,96,0,0,2409,2261,1,1,0,3,1,1,0,3,1,1
1893,42,161,1275.0,3.3513772784931195,102,1,0,2410,2261,1,1,0,3,1,1,0,3,1,1
1894,42,162,1382.0,3.3082143137755744,108,1,0,2411,2261,1,1,0,3,1,1,0,3,1,1
1895,42,162,916.0,3.5182961060975653,90,0,0,2411,2261,1,2,0,0,1,2,0,0,1,2
1896,42,161,655.0,3.856522890614815,72,0,1,2411,2262,1,2,0,0,1,2,0,0,1,2
1897,42,170,525.0,3.8527364712574554,73,11,2,2422,2264,1,2,0,0,1,2,0,0,1,2
1898,42,167,416.0,4.277707923534009,54,0,3,2422,2267,1,2,0,0,1,2,0,0,1,2
1899,42,168,335.0,4.98811457295791,45,1,0,2423,2267,1,2,0,0,1,2,0,0,1,2
1900,42,167,265.0,5.808753990234444,36,0,1,2423,2268,1,2,0,0,1,2,0,0,1,2
1901,42,168,205.0,6.648102518085982,29,1,0,2424,2268,1,2,0,0,1,2,0,0,1,2
1902,42,168,144.0,7.4718893565108955,21,0,0,2424,2268,1,2,0,0,1,2,0,0,1,2
1903,42,168,114.0,8.251247838928752,17,0,0,2424,2268,1,2,0,0,1,2,0,0,1,2
1904,42,169,83.0,8.927540064042425,14,1,0,2425,2268,1,2,0,0,1,2,0,0,1,2
1905,42,170,66.0,9.424182415872151,11,1,0,2426,2268,1,2,0,0,1,2,0,0,1,2
1906,42,170,42.0,10.00907058252034,7,0,0,2426,2268,1,2,0,0,1,2,0,0,1,2
1907,42,170,38.0,10.443007071159576,6,0,0,2426,2268,1,2,0,0,1,2,0,0,1,2
1908,42,170,44.0,10.780324892820612,6,0,0,2426,2268,1,2,0,0,1,2,0,0,1,2
1909,42,178,50.0,10.402607525562383,17,11,3,2437,2271,1,2,0,0,1,2,0,0,1,2
1910,42,178,56.0,10.615295311719736,7,1,1,2438,2272,1,2,0,0,1,2,0,0,1,2
1911,42,178,62.0,10.86374880277915,6,0,0,2438,2272,1,2,0,0,1,2,0,0,1,2
1912,42,178,68.0,10.980921471186264,6,0,0,2438,2272,1,2,0,0,1,2,0,0,1,2
1913,42,179,74.0,11.126422690475227,7,1,0,2439,2272,1,2,0,0,1,2,0,0,1,2
1914,42,179,85.0,11.192079433024047,11,0,0,2439,2272,1,2,0,0,1,2,0,0,1,2
1915,42,179,96.0,11.26243424498448,12,1,1,2440,2273,1,2,0,0,1,2,0,0,1,2
1916,42,179,107.0,11.349714169667338,11,0,0,2440,2273,1,2,0,0,1,2,0,0,1,2
1917,42,180,119.0,11.303423835460263,13,1,0,2441,2273,1,2,0,0,1,2,0,0,1,2
1918,42,180,131.0,11.308477831379994,12,0,0,2441,2273,1,2,0,0,1,2,0,0,1,2
1919,42,179,143.0,11.281815511743039,12,0,1,2441,2274,1,2,0,0,1,2,0,0,1,2
1920,42,180,155.0,11.114556742863938,13,1,0,2442,2274,1,2,0,0,1,2,0,0,1,2
1921,42,183,167.0,10.10840622383887,23,11,8,2453,2282,1,2,0,0,1,2,0,0,1,2
1922,42,182,182.0,9.980510072861195,15,0,1,2453,2283,1,2,0,0,1,2,0,0,1,2
1923,42,175,198.0,9.64923789314174,16,0,7,2453,2290,1,2,0,0,1,2,0,0,1,2
1924,42,171,218.0,9.352887485491685,20,0,4,2453,2294,1,2,0,0,1,2,0,0,1,2
1925,42,167,240.0,8.860605567120064,24,2,6,2455,2300,1,2,0,0,1,2,0,0,1,2
1926,42,163,265.0,8.576472709254114,25,0,4,2455,2304,1,2,0,0,1,2,0,0,1,2
1927,42,160,296.0,8.232877516971497,31,0,3,2455,2307,1,2,0,0,1,2,0,0,1,2
1928,42,158,331.0,7.8001515950885825,35,0,2,2455,2309,1,2,0,0,1,2,0,0,1,2
1929,42,157,370.0,7.255301129825047,40,1,2,2456,2311,1,2,0,0,1,2,0,0,1,2
1930,42,157,415.0,6.773797399511886,46,1,1,2457,2312,1,2,0,0,1,2,0,0,1,2
1931,42,154,465.0,6.27868176137777,50,0,3,2457,2315,1,2,0,0,1,2,0,0,1,2
1932,42,154,520.0,5.861014427766617,55,0,0,2457,2315,1,2,0,0,1,2,0,0,1,2
1933,42,162,578.0,5.125037917137065,69,11,3,2468,2318,1,2,0,0,1,2,0,0,1,2
1934,42,161,642.0,4.928958136112235,64,0,1,2468,2319,1,2,0,0,1,2,0,0,1,2
1935,42,157,711.0,4.5285582535860796,70,1,5,2469,2324,1,2,0,0,1,2,0,0,1,2
1936,42,153,785.0,4.285584678387163,74,0,4,2469,2328,1,2,0,0,1,2,0,0,1,2
1937,43,152,864.0,4.1860814746533,80,1,2,2470,2330,0,3,1,1,0,3,1,1,0,3
1938,43,151,949.0,4.2015226730980375,85,0,1,2470,2331,0,3,1,1,0,3,1,1,0,3
1939,43,150,1039.0,4.246483424828703,90,0,1,2470,2332,0,3,1,1,0,3,1,1,0,3
1940,43,151,602.0,4.513111910233329,75,1,0,2471,2332,0,0,1,2,0,0,1,2,0,0
1941,43,151,430.0,4.908792604238772,57,1,1,2472,2333,0,0,1,2,0,0,1,2,0,0
1942,43,149,376.0,5.3966286523837015,49,0,2,2472,2335,0,0,1,2,0,0,1,2,0,0
1943,43,149,320.0,5.951390969464837,41,0,0,2472,2335,0,0,1,2,0,0,1,2,0,0
1944,43,148,261.0,6.5152148884238885,34,0,1,2472,2336,0,0,1,2,0,0,1,2,0,0
1945,43,158,200.0,6.6227990080301815,37,11,1,2483,2337,0,0,1,2,0,0,1,2,0,0
1946,43,157,153.0,7.186487645153271,24,1,2,2484,2339,0,0,1,2,0,0,1,2,0,0
1947,43,156,122.0,7.85360307157554,18,0,1,2484,2340,0,0,1,2,0,0,1,2,0,0
1948,43,156,92.0,8.347233601393192,13,0,0,2484,2340,0,0,1,2,0,0,1,2,0,0
1949,43,157,75.0,8.775725284211207,14,1,0,2485,2340,0,0,1,2,0,0,1,2,0,0
1950,43,157,47.0,9.326174270000594,9,0,0,2485,2340,0,0,1,2,0,0,1,2,0,0
1951,43,157,45.0,9.757766301783008,10,1,1,2486,2341,0,0,1,2,0,0,1,2,0,0
1952,43,157,44.0,10.160121507385908,9,0,0,2486,2341,0,0,1,2,0,0,1,2,0,0
1953,43,158,55.0,10.361495427857294,12,1,0,2487,2341,0,0,1,2,0,0,1,2,0,0
1954,43,158,67.0,10.661220398624106,12,0,0,2487,2341,0,0,1,2,0,0,1,2,0,0
1955,43,158,79.0,10.91777211575334,12,0,0,2487,2341,0,0,1,2,0,0,1,2,0,0
1956,43,159,91.0,10.98265218621037,13,1,0,2488,2341,0,0,1,2,0,0,1,2,0,0
1957,43,166,103.0,10.298360188957464,23,11,4,2499,2345,0,0,1,2,0,0,1,2,0,0
1958,43,166,115.0,10.399296484878544,12,0,0,2499,2345,0,0,1,2,0,0,1,2,0,0
1959,43,166,127.0,10.528630430074687,12,0,0,2499,2345,0,0,1,2,0,0,1,2,0,0
1960,43,166,139.0,10.54712711191737,12,0,0,2499,2345,0,0,1,2,0,0,1,2,0,0
1961,43,168,153.0,10.466675741964067,16,2,0,2501,2345,0,0,1,2,0,0,1,2,0,0
1962,43,168,169.0,10.569804342237124,16,0,0,2501,2345,0,0,1,2,0,0,1,2,0,0
1963,43,168,187.0,10.597809161262973,18,0,0,2501,2345,0,0,1,2,0,0,1,2,0,0
1964,43,168,205.0,10.520138609118057,18,0,0,2501,2345,0,0,1,2,0,0,1,2,0,0
1965,43,169,225.0,10.284763022894383,21,1,0,2502,2345,0,0,1,2,0,0,1,2,0,0
1966,43,162,245.0,9.85449522037274,21,1,8,2503,2353,0,0,1,2,0,0,1,2,0,0
1967,43,161,268.0,9.629375020158239,23,0,1,2503,2354,0,0,1,2,0,0,1,2,0,0
1968,43,155,292.0,9.296581651324258,24,0,6,2503,2360,0,0,1,2,0,0,1,2,0,0
1969,43,161,318.0,8.212063327993695,37,11,5,2514,2365,0,0,1,2,0,0,1,2,0,0
1970,43,156,349.0,7.683246214340343,31,0,5,2514,2370,0,0,1,2,0,0,1,2,0,0
1971,43,155,384.0,7.168098329302406,36,1,2,2515,2372,0,0,1,2,0,0,1,2,0,0
1972,43,155,424.0,6.843143924591368,40,0,0,2515,2372,0,0,1,2,0,0,1,2,0,0
1973,43,155,469.0,6.362643576328071,46,1,1,2516,2373,0,0,1,2,0,0,1,2,0,0
1974,43,154,518.0,5.938280572943245,49,0,1,2516,2374,0,0,1,2,0,0,1,2,0,0
1975,43,154,576.0,5.568904573652205,58,0,0,2516,2374,0,0,1,2,0,0,1,2,0,0
1976,43,154,634.0,5.069849958980663,60,1,1,2517,2375,0,0,1,2,0,0,1,2,0,0
1977,43,155,698.0,4.625163457183586,65,1,0,2518,2375,0,0,1,2,0,0,1,2,0,0
1978,43,155,768.0,4.32461432191352,70,0,0,2518,2375,0,0,1,2,0,0,1,2,0,0
1979,43,155,845.0,3.9472420482503616,77,0,0,2518,2375,0,0,1,2,0,0,1,2,0,0
1980,43,155,928.0,3.6802126784467726,83,0,0,2518,2375,0,0,1,2,0,0,1,2,0,0
1981,43,162,1013.0,2.986158194542117,97,11,4,2529,2379,0,0,1,2,0,0,1,2,0,0
1982,44,163,1106.0,2.9483092166643527,94,1,0,2530,2379,1,1,0,3,1,1,0,3,1,1
1983,44,163,1207.0,2.943889162845694,101,0,0,2530,2379,1,1,0,3,1,1,0,3,1,1
1984,44,162,1309.0,2.9235087802162747,103,0,1,2530,2380,1,1,0,3,1,1,0,3,1,1
1985,44,163,889.0,3.1831216020590247,90,1,0,2531,2380,1,2,0,0,1,2,0,0,1,2
1986,44,163,664.0,3.6535382066321733,75,0,0,2531,2380,1,2,0,0,1,2,0,0,1,2
1987,44,163,524.0,4.133805798712708,65,1,1,2532,2381,1,2,0,0,1,2,0,0,1,2
1988,44,163,411.0,4.79485896888344,56,0,0,2532,2381,1,2,0,0,1,2,0,0,1,2
1989,44,164,330.0,5.4815167138658865,48,1,0,2533,2381,1,2,0,0,1,2,0,0,1,2
1990,44,164,264.0,6.277595498667504,38,0,0,2533,2381,1,2,0,0,1,2,0,0,1,2
1991,44,164,206.0,7.07952732866607,28,0,0,2533,2381,1,2,0,0,1,2,0,0,1,2
1992,44,165,179.0,7.701112292729431,24,1,0,2534,2381,1,2,0,0,1,2,0,0,1,2
1993,44,174,117.0,7.7739316838960075,26,11,2,2545,2383,1,2,0,0,1,2,0,0,1,2
1994,44,174,91.0,8.395988161035014,11,0,0,2545,2383,1,2,0,0,1,2,0,0,1,2
1995,44,173,69.0,8.965131275468995,8,0,1,2545,2384,1,2,0,0,1,2,0,0,1,2
1996,44,172,36.0,9.52058511687573,4,0,1,2545,2385,1,2,0,0,1,2,0,0,1,2
1997,44,173,33.0,9.92139010405745,8,2,1,2547,2386,1,2,0,0,1,2,0,0,1,2
1998,44,173,39.0,10.360547079573555,6,0,0,2547,2386,1,2,0,0,1,2,0,0,1,2
1999,44,172,46.0,10.772755908623221,7,0,1,2547,2387,1,2,0,0,1,2,0,0,1,2
2000,44,172,54.0,11.000011398383245,8,0,0,2547,2387,1,2,0,0,1,2,0,0,1,2
2001,44,173,62.0,11.152640138706866,9,1,0,2548,2387,1,2,0,0,1,2,0,0,1,2
2002,44,174,71.0,11.27234994008186,10,1,0,2549,2387,1,2,0,0,1,2,0,0,1,2
2003,44,174,80.0,11.397086026039288,9,0,0,2549,2387,1,2,0,0,1,2,0,0,1,2
2004,44,174,89.0,11.37901291535078,9,0,0,2549,2387,1,2,0,0,1,2,0,0,1,2
2005,44,183,98.0,10.596118471592286,20,11,2,2560,2389,1,2,0,0,1,2,0,0,1,2
2006,44,182,107.0,10.613201920178797,9,0,1,2560,2390,1,2,0,0,1,2,0,0,1,2
2007,44,183,116.0,10.56823357356325,10,1,0,2561,2390,1,2,0,0,1,2,0,0,1,2
2008,44,183,128.0,10.68783745664085,12,0,0,2561,2390,1,2,0,0,1,2,0,0,1,2
2009,44,184,142.0,10.677719439280763,15,1,0,2562,2390,1,2,0,0,1,2,0,0,1,2
2010,44,184,157.0,10.646924496169841,15,0,0,2562,2390,1,2,0,0,1,2,0,0,1,2
2011,44,179,172.0,10.478590858679398,15,0,5,2562,2395,1,2,0,0,1,2,0,0,1,2
2012,44,180,189.0,10.247967908228325,18,1,0,2563,2395,1,2,0,0,1,2,0,0,1,2
2013,44,176,208.0,9.917166356335155,20,1,5,2564,2400,1,2,0,0,1,2,0,0,1,2
2014,44,171,229.0,9.569120965788665,21,0,5,2564,2405,1,2,0,0,1,2,0,0,1,2
2015,44,168,256.0,9.267068277228855,27,0,3,2564,2408,1,2,0,0,1,2,0,0,1,2
2016,44,164,285.0,8.844373801253074,29,0,4,2564,2412,1,2,0,0,1,2,0,0,1,2
2017,44,169,317.0,7.839462182989418,43,11,6,2575,2418,1,2,0,0,1,2,0,0,1,2
2018,44,166,351.0,7.430984991652657,35,1,4,2576,2422,1,2,0,0,1,2,0,0,1,2
2019,44,163,389.0,7.00762048791163,38,0,3,2576,2425,1,2,0,0,1,2,0,0,1,2
2020,44,162,433.0,6.655851535492555,44,0,1,2576,2426,1,2,0,0,1,2,0,0,1,2
2021,44,161,478.0,6.168805593115106,47,1,2,2577,2428,1,2,0,0,1,2,0,0,1,2
2022,44,158,531.0,5.925281821190242,53,0,3,2577,2431,1,2,0,0,1,2,0,0,1,2
2023,44,158,591.0,5.7620911685443135,61,1,1,2578,2432,1,2,0,0,1,2,0,0,1,2
2024,44,154,658.0,5.5380839214245965,67,0,4,2578,2436,1,2,0,0,1,2,0,0,1,2
2025,44,154,727.0,5.380411134075591,70,1,1,2579,2437,1,2,0,0,1,2,0,0,1,2
2026,44,150,800.0,5.138980369624343,73,0,4,2579,2441,1,2,0,0,1,2,0,0,1,2
2027,45,149,878.0,4.984657038224555,78,0,1,2579,2442,0,3,1,1,0,3,1,1,0,3
2028,45,147,960.0,4.587526637403248,83,1,3,2580,2445,0,3,1,1,0,3,1,1,0,3
2029,45,156,1043.0,3.8972482400254327,94,11,2,2591,2447,0,3,1,1,0,3,1,1,0,3
2030,45,152,600.0,3.729234023120424,67,0,4,2591,2451,0,0,1,2,0,0,1,2,0,0
2031,45,152,412.0,4.107143076739819,54,0,0,2591,2451,0,0,1,2,0,0,1,2,0,0
2032,45,151,352.0,4.660519882724559,48,0,1,2591,2452,0,0,1,2,0,0,1,2,0,0
2033,45,151,297.0,5.291392592351353,44,2,2,2593,2454,0,0,1,2,0,0,1,2,0,0
2034,45,150,245.0,6.079321672100517,36,0,1,2593,2455,0,0,1,2,0,0,1,2,0,0
2035,45,150,190.0,6.943497813940225,29,0,0,2593,2455,0,0,1,2,0,0,1,2,0,0
2036,45,150,138.0,7.64307311692454,23,0,0,2593,2455,0,0,1,2,0,0,1,2,0,0
2037,45,151,100.0,8.148926651302535,17,1,0,2594,2455,0,0,1,2,0,0,1,2,0,0
2038,45,152,73.0,8.619780751430461,14,1,0,2595,2455,0,0,1,2,0,0,1,2,0,0
2039,45,151,66.0,9.097787090205731,12,0,1,2595,2456,0,0,1,2,0,0,1,2,0,0
2040,45,151,59.0,9.465929857887406,9,0,0,2595,2456,0,0,1,2,0,0,1,2,0,0
2041,45,160,63.0,9.165908344595234,20,11,2,2606,2458,0,0,1,2,0,0,1,2,0,0
2042,45,160,72.0,9.571749861797029,9,0,0,2606,2458,0,0,1,2,0,0,1,2,0,0
2043,45,161,81.0,9.820821720956289,10,1,0,2607,2458,0,0,1,2,0,0,1,2,0,0
2044,45,160,91.0,10.086056919281136,10,0,1,2607,2459,0,0,1,2,0,0,1,2,0,0
2045,45,161,103.0,10.269158947735304,13,1,0,2608,2459,0,0,1,2,0,0,1,2,0,0
2046,45,161,116.0,10.49597953189785,13,0,0,2608,2459,0,0,1,2,0,0,1,2,0,0
2047,45,161,133.0,10.670354447889734,17,0,0,2608,2459,0,0,1,2,0,0,1,2,0,0
2048,45,161,150.0,10.64984422907023,18,1,1,2609,2460,0,0,1,2,0,0,1,2,0,0
2049,45,162,167.0,10.623992987895676,18,1,0,2610,2460,0,0,1,2,0,0,1,2,0,0
2050,45,162,185.0,10.65291233237882,18,0,0,2610,2460,0,0,1,2,0,0,1,2,0,0
2051,45,162,203.0,10.611789310412275,18,0,0,2610,2460,0,0,1,2,0,0,1,2,0,0
2052,45,162,221.0,10.603954573244563,18,0,0,2610,2460,0,0,1,2,0,0,1,2,0,0
2053,45,173,240.0,9.821056408825447,30,11,0,2621,2460,0,0,1,2,0,0,1,2,0,0
2054,45,174,259.0,9.724133793354898,20,1,0,2622,2460,0,0,1,2,0,0,1,2,0,0
2055,45,174,278.0,9.591001598904498,19,0,0,2622,2460,0,0,1,2,0,0,1,2,0,0
2056,45,167,301.0,9.308491782128705,23,0,7,2622,2467,0,0,1,2,0,0,1,2,0,0
2057,45,168,326.0,8.94171316688695,26,1,0,2623,2467,0,0,1,2,0,0,1,2,0,0
2058,45,164,354.0,8.626381131925594,28,0,4,2623,2471,0,0,1,2,0,0,1,2,0,0
2059,45,159,386.0,8.216750709781618,33,1,6,2624,2477,0,0,1,2,0,0,1,2,0,0
2060,45,158,423.0,8.035994392758827,37,0,1,2624,2478,0,0,1,2,0,0,1,2,0,0
2061,45,155,463.0,7.523788396719765,41,1,4,2625,2482,0,0,1,2,0,0,1,2,0,0
2062,45,151,505.0,6.986393480067151,42,0,4,2625,2486,0,0,1,2,0,0,1,2,0,0
2063,45,150,550.0,6.4811067579574795,45,0,1,2625,2487,0,0,1,2,0,0,1,2,0,0
2064,45,151,601.0,5.939969433001468,52,1,0,2626,2487,0,0,1,2,0,0,1,2,0,0
2065,45,160,659.0,5.044915362572905,69,11,2,2637,2489,0,0,1,2,0,0,1,2,0,0
2066,45,158,720.0,4.619806221334755,61,0,2,2637,2491,0,0,1,2,0,0,1,2,0,0
2067,45,157,788.0,4.2508327832671196,68,0,1,2637,2492,0,0,1,2,0,0,1,2,0,0
2068,45,157,861.0,4.0479528981375745,74,0,0,2637,2492,0,0,1,2,0,0,1,2,0,0
2069,45,159,944.0,3.827756683001926,85,2,0,2639,2492,0,0,1,2,0,0,1,2,0,0
2070,45,158,1028.0,3.6782606340125907,85,0,1,2639,2493,0,0,1,2,0,0,1,2,0,0
2071,45,158,1122.0,3.6152245454390064,94,0,0,2639,2493,0,0,1,2,0,0,1,2,0,0
2072,46,158,1217.0,3.52103440950499,96,0,0,2639,2493,1,1,0,3,1,1,0,3,1,1
2073,46,159,1321.0,3.355944122152707,105,1,0,2640,2493,1,1,0,3,1,1,0,3,1,1
2074,46,160,1427.0,3.256051974246758,107,1,0,2641,2493,1,1,0,3,1,1,0,3,1,1
2075,46,160,946.0,3.4718999264572283,91,0,0,2641,2493,1,2,0,0,1,2,0,0,1,2
2076,46,160,674.0,3.842472664742103,73,0,0,2641,2493,1,2,0,0,1,2,0,0,1,2
2077,46,171,531.0,4.002549948894622,74,11,0,2652,2493,1,2,0,0,1,2,0,0,1,2
2078,46,168,412.0,4.4675279552993095,53,0,3,2652,2496,1,2,0,0,1,2,0,0,1,2
2079,46,169,314.0,5.193624676436272,43,1,0,2653,2496,1,2,0,0,1,2,0,0,1,2
2080,46,167,241.0,5.926320731125541,32,0,2,2653,2498,1,2,0,0,1,2,0,0,1,2
2081,46,168,181.0,6.784302526144477,26,1,0,2654,2498,1,2,0,0,1,2,0,0,1,2
2082,46,168,125.0,7.635626623792438,19,0,0,2654,2498,1,2,0,0,1,2,0,0,1,2
2083,46,167,103.0,8.42413576086436,17,0,1,2654,2499,1,2,0,0,1,2,0,0,1,2
2084,46,168,67.0,9.051837386753604,13,1,0,2655,2499,1,2,0,0,1,2,0,0,1,2
2085,46,169,59.0,9.568565760072262,11,1,0,2656,2499,1,2,0,0,1,2,0,0,1,2
