step,phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
1055,main_green,65,75.0,10.331295677717746,9,2,2
1056,main_green,70,83.0,9.763566802056127,13,2,2
1057,main_green,70,91.0,9.935268178820616,8,2,2
1058,main_green,70,99.0,10.061993728725758,8,2,2
1059,main_green,70,107.0,10.342737211306375,8,2,2
1060,main_green,72,115.0,10.018758859785638,10,2,2
1061,main_green,69,123.0,9.812824219425883,8,2,2
1062,main_green,69,131.0,9.73594203257029,8,2,2
1063,main_green,68,140.0,9.749687063515756,9,2,2
1064,main_green,68,149.0,9.551236271271971,10,2,2
1065,main_green,67,161.0,9.468344701094171,13,2,2
1066,main_green,66,173.0,9.620981509319034,12,2,2
1067,main_green,65,185.0,9.622592864059234,12,2,2
1068,main_green,69,197.0,9.013801839241404,17,2,2
1069,main_green,68,209.0,9.210825173051973,12,2,2
1070,main_green,69,221.0,9.32811678025086,13,2,2
1071,main_green,69,233.0,9.446604305855038,12,2,2
1072,main_green,70,245.0,9.301894395590494,13,2,2
1073,main_green,70,257.0,9.413702556185468,12,2,2
1074,main_green,70,269.0,9.35752423913265,12,2,2
1075,main_green,71,281.0,9.079167201586001,13,2,2
1076,main_green,72,294.0,9.027951328306592,14,2,2
1077,main_yellow,72,310.0,9.110328562008725,16,3,3
1078,main_yellow,72,326.0,9.17614911859098,16,3,3
1079,main_yellow,72,342.0,9.148056181731839,16,3,3
1080,side_green,77,83.0,8.722080019176236,13,0,0
1081,side_green,78,1.0,9.067468829500415,2,0,0
1082,side_green,78,3.0,9.345489849876431,2,0,0
1083,side_green,77,6.0,9.63923660052099,3,0,0
1084,side_green,78,11.0,9.960427186796537,6,0,0
1085,side_green,77,16.0,10.372575955945452,5,0,0
1086,side_green,77,21.0,10.559358642487096,6,0,0
1087,side_green,77,27.0,10.799559440945382,6,0,0
1088,side_green,77,33.0,10.718388503429694,7,0,0
1089,side_green,74,40.0,10.564074341245567,7,0,0
1090,side_green,73,48.0,10.32835196128327,8,0,0
1091,side_green,72,56.0,9.878772287873522,9,0,0
1092,side_green,75,64.0,8.978248994142973,13,0,0
1093,side_green,74,76.0,9.067845917239794,12,0,0
1094,side_green,72,90.0,8.877908448493246,14,0,0
1095,side_green,71,104.0,8.877442499634512,14,0,0
1096,side_green,72,119.0,8.410998906364888,17,0,0
1097,side_green,70,137.0,8.364451393063977,18,0,0
1098,side_green,66,155.0,8.113273007162727,18,0,0
1099,side_green,58,173.0,7.528883114604116,18,0,0
1100,side_green,56,193.0,7.107777250011149,21,0,0
1101,side_green,50,214.0,6.213656672130773,22,0,0
1102,side_green,46,235.0,5.967195905266323,21,0,0
1103,side_green,44,257.0,5.628040726209047,22,0,0
1104,side_green,48,279.0,4.860588211430424,27,0,0
1105,side_green,47,301.0,4.968855590966444,22,0,0
1106,side_green,48,323.0,5.011529008411427,23,0,0
1107,side_green,48,346.0,5.270976483789183,23,0,0
1108,side_green,49,370.0,5.350331858102114,25,0,0
1109,side_green,49,394.0,5.668828517948085,24,0,0
1110,side_green,48,418.0,5.856045400718394,24,0,0
1111,side_green,49,442.0,5.675740368132103,25,0,0
1112,side_green,50,466.0,5.397594924150664,25,0,0
1113,side_green,49,491.0,5.164336775353341,25,0,0
1114,side_green,47,518.0,4.806839470383236,27,0,0
1115,side_green,47,545.0,4.832418165346739,27,0,0
1116,side_green,52,572.0,4.355292243528682,32,0,0
1117,side_green,53,600.0,4.344520948803305,29,0,0
1118,side_green,53,628.0,4.526144539739867,28,0,0
1119,side_green,53,656.0,4.53119712378365,28,0,0
1120,side_green,54,684.0,4.48732873893383,29,0,0
1121,side_green,54,714.0,4.6702218856313396,30,0,0
1122,side_yellow,54,745.0,4.575911490057943,32,1,1
1123,side_yellow,54,776.0,4.710002978585539,31,1,1
1124,side_yellow,55,808.0,4.66941825611589,33,1,1
1125,main_green,55,515.0,4.983081145774421,24,2,2
1126,main_green,53,276.0,5.20127452592017,16,2,2
1127,main_green,53,124.0,5.801068965245458,11,2,2
1128,main_green,57,63.0,5.782414703172084,11,2,2
1129,main_green,57,27.0,6.697868093336733,3,2,2
1130,main_green,57,7.0,7.628523897940571,1,2,2
1131,main_green,57,0.0,8.748880531425199,0,2,2
1132,main_green,59,0.0,9.204571276726107,2,2,2
1133,main_green,59,0.0,9.919916854388886,0,2,2
1134,main_green,59,0.0,10.450114610095323,0,2,2
1135,main_green,59,1.0,10.682783751495123,1,2,2
1136,main_green,60,2.0,10.819525193943777,2,2,2
1137,main_green,59,4.0,10.671541422959194,3,2,2
1138,main_green,58,7.0,10.943826979542886,3,2,2
1139,main_green,58,11.0,11.100062259069642,4,2,2
1140,main_green,62,15.0,10.250745577681162,9,2,2
1141,main_green,62,19.0,10.484425925678247,4,2,2
1142,main_green,63,23.0,10.332114070171459,5,2,2
1143,main_green,63,27.0,10.634268392024628,4,2,2
1144,main_green,64,31.0,10.728021334108504,5,2,2
1145,main_green,64,35.0,10.650265172400964,4,2,2
1146,main_green,64,39.0,10.601904443976412,4,2,2
1147,main_green,65,43.0,10.381817636307677,5,2,2
1148,main_green,66,49.0,10.237188937334997,7,2,2
1149,main_green,66,57.0,10.501090916973709,8,2,2
1150,main_green,66,65.0,10.5423604699095,8,2,2
1151,main_green,64,73.0,10.623383155275913,8,2,2
1152,main_green,68,81.0,9.79497662561588,13,2,2
1153,main_green,68,89.0,9.7991201178017,9,2,2
1154,main_green,66,97.0,9.895804091021983,8,2,2
1155,main_green,64,105.0,10.094843454604954,8,2,2
1156,main_green,64,113.0,9.884517704462619,9,2,2
1157,main_green,63,121.0,9.85102603386213,8,2,2
1158,main_green,64,129.0,9.74135186856153,9,2,2
1159,main_green,64,137.0,9.725717049740787,8,2,2
1160,main_green,65,147.0,9.704330046551563,11,2,2
1161,main_green,65,158.0,9.72539397870149,11,2,2
1162,main_green,65,170.0,9.751011056555358,12,2,2
1163,main_green,66,182.0,9.667778179221143,13,2,2
1164,main_green,71,194.0,9.149410373458267,17,2,2
1165,main_green,71,206.0,9.269439863058226,12,2,2
1166,main_green,71,218.0,9.521636318999036,12,2,2
1167,main_yellow,71,230.0,9.595546592940208,12,3,3
1168,main_yellow,73,242.0,9.427593824021,14,3,3
1169,main_yellow,73,254.0,9.523719882119105,12,3,3
1170,side_green,73,41.0,9.518117993893368,4,0,0
1171,side_green,73,0.0,9.524859196623492,0,0,0
1172,side_green,74,1.0,9.40946788111521,2,0,0
1173,side_green,75,4.0,9.558742057831292,4,0,0
1174,side_green,73,7.0,9.687052124391096,3,0,0
1175,side_green,72,13.0,9.941410031791968,6,0,0
1176,side_green,77,22.0,9.539615032207681,14,0,0
1177,side_green,74,31.0,9.587511192302877,9,0,0
1178,side_green,73,41.0,9.386730755571016,11,0,0
1179,side_green,73,51.0,9.348791477783879,10,0,0
1180,side_green,72,62.0,9.035719015917545,12,0,0
1181,side_green,72,75.0,9.115640589335424,13,0,0
1182,side_green,71,90.0,9.202046766254117,15,0,0
1183,side_green,70,106.0,8.858377795579019,17,0,0
1184,side_green,71,122.0,8.693101382404352,17,0,0
1185,side_green,69,138.0,8.519902651240752,16,0,0
1186,side_green,67,155.0,8.375400008779463,17,0,0
1187,side_green,65,173.0,8.294353949410395,18,0,0
1188,side_green,67,192.0,7.322893765372585,24,0,0
1189,side_green,63,211.0,6.633024266635586,20,0,0
1190,side_green,60,230.0,6.381336478414178,19,0,0
1191,side_green,54,250.0,5.916855841314153,20,0,0
1192,side_green,54,273.0,5.8200500488453315,24,0,0
1193,side_green,50,297.0,5.389227209814469,24,0,0
1194,side_green,51,321.0,5.460381718158146,25,0,0
1195,side_green,50,345.0,5.461148127088481,24,0,0
1196,side_green,50,371.0,5.319273463574448,27,0,0
1197,side_green,48,397.0,5.0610111922593015,26,0,0
1198,side_green,48,423.0,5.046804696154397,26,0,0
1199,side_green,49,450.0,4.950849627057573,28,0,0
1200,side_green,52,477.0,4.339428614498927,32,0,0
1201,side_green,52,504.0,4.42880616484633,27,0,0
1202,side_green,52,531.0,4.544895163798683,27,0,0
1203,side_green,52,559.0,4.542204189774429,28,0,0
1204,side_green,54,587.0,4.570074133717404,30,0,0
1205,side_green,54,617.0,4.73491269056199,30,0,0
1206,side_green,54,647.0,4.797698645384806,30,0,0
1207,side_green,54,678.0,4.911453323107962,31,0,0
1208,side_green,55,709.0,4.856897209757661,32,0,0
1209,side_green,55,740.0,4.580435010924336,32,0,0
1210,side_green,54,772.0,4.414803980965001,32,0,0
1211,side_green,53,804.0,4.205735251707581,32,0,0
1212,side_yellow,57,837.0,3.629505045220553,38,1,1
1213,side_yellow,57,871.0,3.758544996640396,34,1,1
1214,side_yellow,58,905.0,4.005305660502234,35,1,1
1215,main_green,58,618.0,4.33693587857278,26,2,2
1216,main_green,59,374.0,4.7687073072221775,20,2,2
1217,main_green,59,196.0,5.305452869863837,12,2,2
1218,main_green,59,76.0,5.995961318011208,6,2,2
1219,main_green,60,19.0,6.607181236871201,4,2,2
1220,main_green,61,4.0,7.33823784568358,4,2,2
1221,main_green,60,6.0,8.121585138131763,4,2,2
1222,main_green,60,10.0,9.011546329929963,4,2,2
1223,main_green,59,14.0,9.582612192215514,4,2,2
1224,main_green,62,18.0,9.36663216704741,9,2,2
1225,main_green,63,22.0,9.735984926607484,5,2,2
1226,main_green,63,26.0,10.270592289662787,4,2,2
1227,main_green,63,30.0,10.539705011516393,4,2,2
1228,main_green,64,34.0,10.633632587733283,5,2,2
1229,main_green,64,38.0,10.491706377081497,4,2,2
1230,main_green,65,42.0,10.305848524610953,5,2,2
1231,main_green,65,46.0,10.438677985546608,4,2,2
1232,main_green,66,53.0,10.352612240043522,8,2,2
1233,main_green,66,61.0,10.364747117851465,8,2,2
1234,main_green,66,69.0,10.491814405346652,8,2,2
1235,main_green,67,77.0,10.500373050511174,9,2,2
1236,main_green,72,85.0,9.788678022495388,13,2,2
1237,main_green,72,93.0,9.970975384107149,8,2,2
1238,main_green,72,101.0,10.185277107616493,8,2,2
1239,main_green,72,109.0,10.369899364617545,8,2,2
1240,main_green,74,117.0,10.133940057425695,10,2,2
1241,main_green,72,125.0,10.08754179182972,8,2,2
1242,main_green,72,133.0,9.973524475250848,8,2,2
1243,main_green,70,143.0,9.97223319378145,10,2,2
1244,main_green,71,153.0,9.766587373672845,11,2,2
1245,main_green,69,165.0,9.604698332012942,13,2,2
1246,main_green,69,177.0,9.789874147859184,12,2,2
1247,main_green,66,189.0,9.774536959246475,12,2,2
1248,main_green,71,201.0,9.18743819038095,17,2,2
1249,main_green,70,213.0,9.276534224127092,12,2,2
1250,main_green,71,225.0,9.285349867617224,13,2,2
1251,main_green,69,237.0,9.388012302215898,12,2,2
1252,main_green,69,249.0,9.313185441166333,13,2,2
1253,main_green,69,261.0,9.373229141988388,12,2,2
1254,main_green,69,273.0,9.302861416772352,12,2,2
1255,main_green,70,285.0,9.127913838052564,13,2,2
1256,main_green,71,301.0,9.03198763256787,17,2,2
1257,main_yellow,71,317.0,9.11572576659155,16,3,3
1258,main_yellow,71,333.0,9.144461415619734,16,3,3
1259,main_yellow,71,350.0,8.96214141580329,17,3,3
1260,side_green,76,90.0,8.510785760400092,14,0,0
1261,side_green,77,4.0,8.881456369768465,3,0,0
1262,side_green,77,6.0,9.346021051355255,2,0,0
1263,side_green,75,9.0,9.694843943431522,3,0,0
1264,side_green,76,13.0,9.860946907699079,5,0,0
1265,side_green,72,19.0,10.12716194401558,6,0,0
1266,side_green,73,25.0,10.127009649184709,7,0,0
1267,side_green,71,32.0,10.315935637469567,7,0,0
1268,side_green,72,41.0,10.100078859624706,10,0,0
1269,side_green,69,50.0,9.975305704146646,9,0,0
1270,side_green,68,61.0,9.796381140538628,11,0,0
1271,side_green,69,74.0,9.543493534594209,14,0,0
1272,side_green,72,87.0,8.695572375022047,18,0,0
1273,side_green,72,101.0,8.703345401291735,14,0,0
1274,side_green,71,116.0,8.669215976855828,15,0,0
1275,side_green,71,133.0,8.654631564317478,17,0,0
1276,side_green,72,150.0,8.282706845581068,19,0,0
1277,side_green,70,168.0,8.17542750468826,18,0,0
1278,side_green,64,188.0,7.727056128935729,20,0,0
1279,side_green,62,209.0,7.542002894503376,21,0,0
1280,side_green,57,230.0,6.848813223687601,22,0,0
1281,side_green,52,252.0,6.053049378674438,23,0,0
1282,side_green,50,276.0,5.8560253754635605,24,0,0
1283,side_green,46,300.0,5.2759573458137865,24,0,0
1284,side_green,50,325.0,4.6401819386013905,30,0,0
1285,side_green,49,350.0,4.535898113340174,25,0,0
1286,side_green,50,375.0,4.450346571584269,26,0,0
1287,side_green,50,401.0,4.761049109412053,26,0,0
1288,side_green,51,427.0,4.911398642594025,27,0,0
1289,side_green,51,454.0,5.011894763774833,27,0,0
1290,side_green,51,481.0,5.065646013431725,27,0,0
1291,side_green,52,508.0,4.954102495234324,28,0,0
1292,side_green,53,536.0,4.948235099088162,29,0,0
1293,side_green,51,565.0,4.664137203160009,29,0,0
1294,side_green,51,594.0,4.685343869829674,29,0,0
1295,side_green,50,624.0,4.392977205594042,30,0,0
1296,side_green,55,654.0,4.0066812086081764,35,0,0
1297,side_green,55,685.0,3.909663497259563,32,0,0
1298,side_green,55,717.0,3.9701383124480265,32,0,0
1299,side_green,55,749.0,4.15108781521982,32,0,0
1300,side_green,56,781.0,4.188772201906678,33,0,0
1301,side_green,56,813.0,4.483477996100973,32,0,0
1302,side_yellow,57,846.0,4.49134496227281,34,1,1
1303,side_yellow,57,879.0,4.643702841024535,33,1,1
1304,side_yellow,58,912.0,4.462090772515381,34,1,1
1305,main_green,57,618.0,4.664298203554369,26,2,2
1306,main_green,56,369.0,5.100599903980547,19,2,2
1307,main_green,57,153.0,5.727494642788704,12,2,2
1308,main_green,61,40.0,6.092065575195916,11,2,2
1309,main_green,60,11.0,7.017856672120175,3,2,2
1310,main_green,60,3.0,8.058446038032345,1,2,2
1311,main_green,60,0.0,9.059571762631228,0,2,2
1312,main_green,62,0.0,9.55546837418698,2,2,2
1313,main_green,62,0.0,10.15492445949245,0,2,2
1314,main_green,62,0.0,10.670560319974337,0,2,2
1315,main_green,62,0.0,11.092104255353759,0,2,2
1316,main_green,63,2.0,11.057542630431586,3,2,2
1317,main_green,63,5.0,10.99630188656367,4,2,2
1318,main_green,61,9.0,11.05711434111272,4,2,2
1319,main_green,60,13.0,11.15175874002793,4,2,2
1320,main_green,65,17.0,10.228223141809359,9,2,2
1321,main_green,65,21.0,10.44774354969616,4,2,2
1322,main_green,66,25.0,10.454231705215456,5,2,2
1323,main_green,66,29.0,10.730825963183891,4,2,2
1324,main_green,67,33.0,10.689740471928081,5,2,2
1325,main_green,67,37.0,10.753110108481335,4,2,2
1326,main_green,67,41.0,10.671404588900755,4,2,2
1327,main_green,68,46.0,10.420110318063447,6,2,2
1328,main_green,69,52.0,10.332446889917648,7,2,2
1329,main_green,69,58.0,10.413502804991976,6,2,2
1330,main_green,69,66.0,10.504670872267502,8,2,2
1331,main_green,68,74.0,10.551515240902608,8,2,2
1332,main_green,73,82.0,9.918492286323255,13,2,2
1333,main_green,73,90.0,9.917072864516943,9,2,2
1334,main_green,71,98.0,10.122565401496328,8,2,2
1335,main_green,68,106.0,10.192896924647883,8,2,2
1336,main_green,69,114.0,10.048958846753624,9,2,2
1337,main_green,66,122.0,9.844788349242577,8,2,2
1338,main_green,65,130.0,9.546287420157057,9,2,2
1339,main_green,64,139.0,9.680024374687173,9,2,2
1340,main_green,64,149.0,9.56665310176086,11,2,2
1341,main_green,64,159.0,9.602022389856746,10,2,2
1342,main_green,64,171.0,9.71791168002511,12,2,2
1343,main_green,65,183.0,9.70937359593724,13,2,2
1344,main_green,70,195.0,9.015627519746081,17,2,2
1345,main_green,70,207.0,9.253162976800576,12,2,2
1346,main_green,70,219.0,9.445604417167521,12,2,2
1347,main_yellow,70,231.0,9.575219913534731,12,3,3
1348,main_yellow,72,243.0,9.134792441759833,14,3,3
1349,main_yellow,72,255.0,8.97552428356998,12,3,3
1350,side_green,72,41.0,9.001868101171201,4,0,0
1351,side_green,72,1.0,9.00259259503651,1,0,0
1352,side_green,73,6.0,9.008467528811748,6,0,0
1353,side_green,73,11.0,9.22464785595221,6,0,0
1354,side_green,71,19.0,9.447563689330615,8,0,0
1355,side_green,70,27.0,9.794935559593673,8,0,0
1356,side_green,74,36.0,9.305184847919966,14,0,0
1357,side_green,74,46.0,9.772817905311433,10,0,0
1358,side_green,74,57.0,9.592131743166647,12,0,0
1359,side_green,73,68.0,9.557720313401326,11,0,0
1360,side_green,72,79.0,9.290162537553304,12,0,0
1361,side_green,70,90.0,9.200024274735783,11,0,0
1362,side_green,69,104.0,9.136235198363467,14,0,0
1363,side_green,69,119.0,8.798915157450129,16,0,0
1364,side_green,67,135.0,8.372673589623977,17,0,0
1365,side_green,66,152.0,8.29804777407602,17,0,0
1366,side_green,63,171.0,8.074982986487303,19,0,0
1367,side_green,62,192.0,7.9036143000964705,21,0,0
1368,side_green,61,213.0,6.7174780282886735,26,0,0
1369,side_green,60,234.0,6.382986996642311,22,0,0
1370,side_green,55,256.0,5.996307751475231,22,0,0
1371,side_green,50,278.0,5.28729463249859,22,0,0
1372,side_green,50,302.0,5.081869155000049,25,0,0
1373,side_green,50,326.0,5.206051326113939,24,0,0
1374,side_green,51,352.0,5.147264688006917,27,0,0
1375,side_green,51,378.0,5.283795887599746,26,0,0
1376,side_green,52,405.0,5.219945985315543,28,0,0
1377,side_green,51,432.0,5.073289210103195,27,0,0
1378,side_green,51,460.0,5.1630369739476905,28,0,0
1379,side_green,51,489.0,4.894553289763859,30,0,0
1380,side_green,55,518.0,4.29544537235437,34,0,0
1381,side_green,55,547.0,4.48111748811793,29,0,0
1382,side_green,54,576.0,4.472781377076355,29,0,0
1383,side_green,54,606.0,4.539545499544603,30,0,0
1384,side_green,56,636.0,4.559361286613004,32,0,0
1385,side_green,56,666.0,4.6725588321797895,30,0,0
1386,side_green,55,698.0,4.7972246343992415,32,0,0
1387,side_green,55,730.0,4.807714282887742,32,0,0
1388,side_green,56,762.0,4.743554278279325,33,0,0
1389,side_green,55,795.0,4.296101444657804,34,0,0
1390,side_green,54,829.0,4.238736701126303,34,0,0
1391,side_green,53,863.0,4.1501602985214685,34,0,0
1392,side_yellow,58,897.0,3.6590652908228987,39,1,1
1393,side_yellow,58,932.0,3.798615750290289,35,1,1
1394,side_yellow,59,967.0,3.7619858882642316,36,1,1
1395,main_green,59,674.0,4.182344420746117,27,2,2
1396,main_green,60,410.0,4.5469568009538985,22,2,2
1397,main_green,60,193.0,5.240186094476445,13,2,2
1398,main_green,60,50.0,5.8804496610012205,6,2,2
1399,main_green,61,21.0,6.536920976470103,4,2,2
1400,main_green,62,6.0,7.193772425219441,3,2,2
1401,main_green,61,5.0,8.073535092847356,4,2,2
1402,main_green,60,9.0,8.83068891306408,4,2,2
1403,main_green,60,13.0,9.430125691978475,4,2,2
1404,main_green,64,17.0,9.246321603487905,9,2,2
1405,main_green,65,21.0,9.710533080855257,5,2,2
1406,main_green,65,25.0,10.052324805006617,4,2,2
1407,main_green,65,29.0,10.372214958317809,4,2,2
1408,main_green,65,33.0,10.532099290945496,5,2,2
1409,main_green,65,37.0,10.563246715883887,4,2,2
1410,main_green,66,41.0,10.391418488796385,5,2,2
1411,main_green,66,45.0,10.40180337341583,4,2,2
1412,main_green,67,51.0,10.302493683238291,7,2,2
1413,main_green,67,57.0,10.358404904530367,6,2,2
1414,main_green,67,64.0,10.540956922678516,7,2,2
1415,main_green,68,71.0,10.468653945530798,8,2,2
1416,main_green,73,78.0,9.768161296684216,12,2,2
1417,main_green,73,85.0,9.964517862998033,7,2,2
1418,main_green,73,93.0,10.075857684759905,8,2,2
1419,main_green,73,101.0,10.30852024388029,8,2,2
1420,main_green,75,109.0,10.117348100727867,10,2,2
1421,main_green,73,117.0,9.99874757489907,8,2,2
1422,main_green,72,125.0,10.050643122494868,8,2,2
1423,main_green,70,134.0,9.900117724219871,9,2,2
1424,main_green,71,144.0,9.743480131402562,11,2,2
1425,main_green,70,155.0,9.632570468900582,12,2,2
1426,main_green,70,167.0,9.611605584436395,12,2,2
1427,main_green,69,179.0,9.682613913870162,12,2,2
1428,main_green,74,191.0,9.040522675592852,17,2,2
1429,main_green,71,203.0,9.121695523301083,12,2,2
1430,main_green,71,215.0,9.251503253351608,13,2,2
1431,main_green,69,227.0,9.372346093274691,12,2,2
1432,main_green,69,239.0,9.41093282995654,13,2,2
1433,main_green,69,251.0,9.431362276508999,12,2,2
1434,main_green,69,263.0,9.518794227132318,12,2,2
1435,main_green,70,276.0,9.444567092452274,14,2,2
1436,main_green,71,289.0,9.274674265444572,14,2,2
1437,main_yellow,71,304.0,9.289023457155983,15,3,3
1438,main_yellow,71,319.0,9.258683572537466,15,3,3
1439,main_yellow,71,335.0,9.076139154602856,16,3,3
1440,side_green,76,83.0,8.509368088265257,14,0,0
1441,side_green,77,3.0,8.666389965654295,3,0,0
1442,side_green,77,7.0,9.022842571876842,4,0,0
1443,side_green,77,11.0,9.378697202777085,4,0,0
1444,side_green,77,17.0,9.548021665711605,7,0,0
1445,side_green,76,23.0,10.010893217383165,6,0,0
1446,side_green,75,30.0,10.112394158502116,8,0,0
1447,side_green,74,38.0,10.192439962938426,8,0,0
1448,side_green,74,46.0,10.13707865250969,9,0,0
1449,side_green,71,56.0,9.94294105061283,10,0,0
1450,side_green,70,67.0,9.764507587406593,11,0,0
1451,side_green,68,79.0,9.338144604583736,13,0,0
1452,side_green,71,91.0,8.576061484381315,17,0,0
1453,side_green,71,105.0,8.77513840404447,14,0,0
1454,side_green,69,119.0,8.679153969438396,14,0,0
1455,side_green,68,133.0,8.645057838358778,14,0,0
1456,side_green,69,148.0,8.245836253136334,17,0,0
1457,side_green,69,163.0,8.272071419371478,15,0,0
1458,side_green,67,181.0,8.157222196428199,18,0,0
1459,side_green,61,200.0,7.839394638267304,19,0,0
1460,side_green,60,219.0,7.460378877622071,20,0,0
1461,side_green,58,238.0,7.120055748963719,20,0,0
1462,side_green,53,257.0,6.566985360640408,19,0,0
1463,side_green,50,277.0,6.164667688570664,20,0,0
1464,side_green,51,300.0,5.031072879395543,28,0,0
1465,side_green,49,323.0,5.051193668531533,23,0,0
1466,side_green,49,347.0,4.867199334066132,25,0,0
1467,side_green,49,371.0,5.008443365991009,24,0,0
1468,side_green,50,396.0,5.003713216432987,26,0,0
1469,side_green,50,422.0,5.103988170775751,26,0,0
1470,side_green,50,448.0,5.2122142726177,26,0,0
1471,side_green,51,475.0,5.2207704350970925,28,0,0
1472,side_green,52,502.0,5.092478892226922,28,0,0
1473,side_green,51,530.0,4.913878716706739,28,0,0
1474,side_green,49,559.0,4.631081534707765,29,0,0
1475,side_green,49,588.0,4.69224433029807,29,0,0
1476,side_green,54,617.0,4.20965233015134,34,0,0
1477,side_green,54,647.0,4.126345377908344,31,0,0
1478,side_green,54,677.0,4.3674407696232525,30,0,0
1479,side_green,54,708.0,4.583348653600487,31,0,0
1480,side_green,55,739.0,4.581376257649287,32,0,0
1481,side_green,55,771.0,4.635279573089316,32,0,0
1482,side_yellow,56,803.0,4.578788832405144,33,1,1
1483,side_yellow,56,835.0,4.603294473812175,32,1,1
1484,side_yellow,57,868.0,4.325735915445893,34,1,1
1485,main_green,57,571.0,4.577375038018105,26,2,2
1486,main_green,54,325.0,4.67448448389891,20,2,2
1487,main_green,54,165.0,5.130772019303731,14,2,2
1488,main_green,59,50.0,5.448534996666762,12,2,2
1489,main_green,59,19.0,6.533488649174998,4,2,2
1490,main_green,59,7.0,7.72346110553635,2,2,2
1491,main_green,59,6.0,8.780935944965432,1,2,2
1492,main_green,61,7.0,9.404094967008009,3,2,2
1493,main_green,61,8.0,10.056776865207521,1,2,2
1494,main_green,61,9.0,10.502678047076367,1,2,2
1495,main_green,61,10.0,10.768606559673499,1,2,2
1496,main_green,62,13.0,10.790200510761265,4,2,2
1497,main_green,62,17.0,10.945943358512565,5,2,2
1498,main_green,62,22.0,11.12506544115253,5,2,2
1499,main_green,61,27.0,11.228162012848417,5,2,2
1500,main_green,65,32.0,10.310498288192603,10,2,2
1501,main_green,65,37.0,10.509667330836567,5,2,2
1502,main_green,66,42.0,10.601287575224303,6,2,2
1503,main_green,66,47.0,10.736620383228189,5,2,2
1504,main_green,67,52.0,10.682012388288923,6,2,2
1505,main_green,67,57.0,10.74870233969961,5,2,2
1506,main_green,67,62.0,10.65242968727213,5,2,2
1507,main_green,68,68.0,10.490705434152503,7,2,2
1508,main_green,69,74.0,10.39628514722882,7,2,2
1509,main_green,69,83.0,10.538157500105326,9,2,2
1510,main_green,69,92.0,10.561632512131384,9,2,2
1511,main_green,66,101.0,10.554739221818949,9,2,2
1512,main_green,71,110.0,9.89107712852009,14,2,2
1513,main_green,69,119.0,9.810269910135018,10,2,2
1514,main_green,69,128.0,9.9094665976652,9,2,2
1515,main_green,66,137.0,10.000318213362563,9,2,2
1516,main_green,66,146.0,9.904436364881795,10,2,2
1517,main_green,66,155.0,9.923960297736906,9,2,2
1518,main_green,66,164.0,9.769270583847945,10,2,2
1519,main_green,66,175.0,9.660625715048756,11,2,2
1520,main_green,66,186.0,9.66346660417351,12,2,2
1521,main_green,66,198.0,9.69009728667104,12,2,2
1522,main_green,65,211.0,9.7441057929145,13,2,2
1523,main_green,66,224.0,9.65779288818337,14,2,2
1524,main_green,71,237.0,9.09420894088299,18,2,2
1525,main_green,71,250.0,9.26389698808815,13,2,2
1526,main_green,71,263.0,9.452652016687878,13,2,2
1527,main_yellow,71,276.0,9.556831766459085,13,3,3
1528,main_yellow,73,289.0,9.22602975967777,15,3,3
1529,main_yellow,73,302.0,9.176095378216578,13,3,3
1530,side_green,73,67.0,9.382551803127528,5,0,0
1531,side_green,73,0.0,9.638810352502992,0,0,0
1532,side_green,74,1.0,9.629065463791786,2,0,0
1533,side_green,75,3.0,9.896180625058063,3,0,0
1534,side_green,73,6.0,10.071941907285444,3,0,0
1535,side_green,73,10.0,10.51877572615671,4,0,0
1536,side_green,77,14.0,10.09348258252952,9,0,0
1537,side_green,74,19.0,10.265103761991687,5,0,0
1538,side_green,75,25.0,10.24287128308158,7,0,0
1539,side_green,73,32.0,10.200334114383878,7,0,0
1540,side_green,74,40.0,10.121730527645937,9,0,0
1541,side_green,71,49.0,10.052267010263101,9,0,0
1542,side_green,70,59.0,10.105223689675675,10,0,0
1543,side_green,69,69.0,9.858881063565567,11,0,0
1544,side_green,69,80.0,9.615016783590693,12,0,0
1545,side_green,68,91.0,9.370603315634076,11,0,0
1546,side_green,66,104.0,9.303014698502803,13,0,0
1547,side_green,65,118.0,9.21080668468019,14,0,0
1548,side_green,63,133.0,7.982308245737459,20,0,0
1549,side_green,61,149.0,7.554719631760645,17,0,0
1550,side_green,55,166.0,7.038748175935875,17,0,0
1551,side_green,50,184.0,6.534712087794766,18,0,0
1552,side_green,48,202.0,6.044271940950831,19,0,0
1553,side_green,45,220.0,5.859337609879592,18,0,0
1554,side_green,45,242.0,5.803861502436127,23,0,0
1555,side_green,45,264.0,6.147469960276824,22,0,0
1556,side_green,46,286.0,5.96680908609567,23,0,0
1557,side_green,45,308.0,5.613038297562378,22,0,0
1558,side_green,44,330.0,5.594364670449814,22,0,0
1559,side_green,44,353.0,5.324656733767447,24,0,0
1560,side_green,49,376.0,4.6415721879388565,28,0,0
1561,side_green,48,400.0,4.70110898166105,24,0,0
1562,side_green,48,424.0,4.808743165151549,24,0,0
1563,side_green,48,449.0,4.874637034687475,25,0,0
1564,side_green,50,476.0,4.806998050087439,29,0,0
1565,side_green,50,503.0,4.963410575588802,27,0,0
1566,side_green,50,530.0,5.227545580329864,27,0,0
1567,side_green,50,557.0,5.217406895296399,27,0,0
