step,phase,phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J3_phase,E1_queue_J1_J2,neg_E1_queue_J2_J1,E2_queue_J2_J3,neg_E2_queue_J3_J2,departed_cumulative,arrived_cumulative
1211,0,side_green,84,1537.0,3.314,60,0,0,0,8,13,15,5,1145,1061
1212,0,side_green,83,1597.0,3.188,60,0,0,0,8,13,15,5,1145,1062
1213,1,side_yellow,90,1657.0,2.973,67,1,1,1,8,13,15,5,1152,1062
1214,1,side_yellow,90,1717.0,3.048,60,1,1,1,8,13,15,5,1152,1062
1215,1,side_yellow,91,1778.0,3.11,62,1,1,1,8,13,15,5,1153,1062
1216,2,main_green,91,1351.0,3.512,50,2,2,2,6,11,13,3,1153,1062
1217,2,main_green,92,984.0,3.918,39,2,2,2,4,9,11,1,1154,1062
1218,2,main_green,92,684.0,4.591,28,2,2,2,2,7,9,0,1154,1062
1219,2,main_green,92,435.0,5.26,18,2,2,2,0,5,7,0,1154,1062
1220,2,main_green,93,283.0,6.004,13,2,2,2,0,3,5,0,1155,1062
1221,2,main_green,94,140.0,6.882,9,2,2,2,0,1,3,0,1156,1062
1222,2,main_green,91,39.0,7.647,5,2,2,2,0,0,1,0,1156,1065
1223,2,main_green,90,12.0,8.512,5,2,2,2,0,0,0,0,1156,1066
1224,2,main_green,89,18.0,9.309,6,2,2,2,0,0,0,0,1156,1067
1225,2,main_green,95,24.0,9.307,13,2,2,2,0,0,0,0,1163,1068
1226,2,main_green,96,30.0,9.793,7,2,2,2,0,0,0,0,1164,1068
1227,2,main_green,96,36.0,10.401,6,2,2,2,0,0,0,0,1164,1068
1228,2,main_green,96,42.0,10.874,6,2,2,2,0,0,0,0,1164,1068
1229,2,main_green,97,48.0,10.909,7,2,2,2,0,0,0,0,1165,1068
1230,2,main_green,97,54.0,11.047,6,2,2,2,0,0,0,0,1165,1068
1231,2,main_green,98,60.0,10.867,7,2,2,2,0,0,0,0,1166,1068
1232,2,main_green,98,66.0,10.833,6,2,2,2,0,0,0,0,1166,1068
1233,2,main_green,99,74.0,10.699,9,2,2,2,0,0,0,0,1167,1068
1234,2,main_green,99,85.0,10.677,11,2,2,2,0,0,0,0,1167,1068
1235,2,main_green,99,97.0,10.737,12,2,2,2,0,0,0,0,1167,1068
1236,2,main_green,100,109.0,10.706,13,2,2,2,0,0,0,0,1168,1068
1237,2,main_green,107,121.0,10.1,19,2,2,2,0,0,0,0,1175,1068
1238,2,main_green,107,133.0,10.282,12,2,2,2,0,0,0,0,1175,1068
1239,2,main_green,107,145.0,10.389,12,2,2,2,0,0,0,0,1175,1068
1240,2,main_green,107,157.0,10.61,12,2,2,2,0,0,0,0,1175,1068
1241,2,main_green,109,169.0,10.287,14,2,2,2,0,0,0,0,1177,1068
1242,2,main_green,105,181.0,10.122,12,2,2,2,0,0,0,0,1177,1072
1243,2,main_green,105,193.0,10.104,12,2,2,2,0,0,0,0,1177,1072
1244,2,main_green,102,206.0,10.096,13,2,2,2,0,0,0,0,1177,1075
1245,2,main_green,102,222.0,10.079,17,2,2,2,0,0,0,0,1178,1076
1246,2,main_green,100,239.0,9.87,18,2,2,2,0,0,0,0,1179,1079
1247,2,main_green,99,257.0,9.899,18,2,2,2,0,0,0,0,1179,1080
1248,2,main_green,97,275.0,9.957,18,2,2,2,0,0,0,0,1179,1082
1249,2,main_green,102,293.0,9.175,25,2,2,2,0,0,0,0,1186,1084
1250,2,main_green,101,311.0,9.318,18,2,2,2,0,0,0,0,1186,1085
1251,2,main_green,101,329.0,9.313,19,2,2,2,0,0,0,0,1187,1086
1252,2,main_green,97,347.0,9.307,18,2,2,2,0,0,0,0,1187,1090
1253,2,main_green,97,365.0,9.246,19,2,2,2,0,0,0,0,1188,1091
1254,2,main_green,94,383.0,9.185,18,2,2,2,0,0,0,0,1188,1094
1255,2,main_green,93,401.0,9.198,18,2,2,2,0,0,0,0,1188,1095
1256,2,main_green,94,420.0,9.044,20,2,2,2,0,0,0,0,1189,1095
1257,2,main_green,94,442.0,8.905,23,2,2,2,0,0,0,0,1190,1096
1258,3,main_yellow,94,464.0,8.924,22,3,3,3,0,0,0,0,1190,1096
1259,3,main_yellow,94,488.0,8.915,24,3,3,3,0,0,0,0,1190,1096
1260,3,main_yellow,94,513.0,8.812,25,3,3,3,1,0,0,0,1190,1096
1261,0,side_green,101,129.0,8.199,20,0,0,0,1,0,0,0,1197,1096
1262,0,side_green,102,3.0,8.527,2,0,0,0,1,0,0,0,1198,1096
1263,0,side_green,102,5.0,8.836,2,0,0,0,2,0,0,0,1198,1096
1264,0,side_green,101,12.0,9.14,7,0,0,0,4,0,0,0,1198,1097
1265,0,side_green,101,20.0,9.262,9,0,0,0,4,1,0,0,1199,1098
1266,0,side_green,100,29.0,9.491,9,0,0,0,4,1,0,1,1199,1099
1267,0,side_green,100,39.0,9.543,11,0,0,0,4,1,1,1,1200,1100
1268,0,side_green,99,51.0,9.492,12,0,0,0,4,2,2,1,1200,1101
1269,0,side_green,98,66.0,9.111,16,0,0,0,4,3,4,1,1201,1103
1270,0,side_green,97,81.0,8.85,15,0,0,0,4,3,4,1,1201,1104
1271,0,side_green,97,101.0,8.715,20,0,0,0,5,5,5,1,1201,1104
1272,0,side_green,97,126.0,8.417,26,0,0,0,6,5,6,2,1202,1105
1273,0,side_green,104,153.0,7.653,34,0,0,0,6,5,7,2,1209,1105
1274,0,side_green,103,182.0,7.595,29,0,0,0,7,6,7,2,1209,1106
1275,0,side_green,102,211.0,7.558,29,0,0,0,7,6,7,2,1209,1107
1276,0,side_green,101,242.0,7.337,31,0,0,0,7,6,8,2,1209,1108
1277,0,side_green,102,274.0,6.99,34,0,0,0,7,7,8,2,1211,1109
1278,0,side_green,102,306.0,7.029,32,0,0,0,7,7,8,2,1211,1109
1279,0,side_green,102,342.0,6.985,36,0,0,0,7,8,9,2,1211,1109
1280,0,side_green,92,382.0,6.054,40,0,0,0,8,11,9,2,1211,1119
1281,0,side_green,86,420.0,5.169,40,0,0,0,8,10,9,2,1212,1126
1282,0,side_green,83,464.0,4.694,45,0,0,0,8,12,10,3,1213,1130
1283,0,side_green,79,511.0,4.245,47,0,0,0,8,13,11,3,1213,1134
1284,0,side_green,77,560.0,4.005,49,0,0,0,8,13,13,3,1213,1136
1285,0,side_green,83,610.0,3.53,57,0,0,0,8,13,13,4,1220,1137
1286,0,side_green,81,660.0,3.471,50,0,0,0,8,13,13,4,1220,1139
1287,0,side_green,82,711.0,3.523,52,0,0,0,8,13,14,4,1221,1139
1288,0,side_green,82,763.0,3.686,52,0,0,0,8,13,14,4,1221,1139
1289,0,side_green,83,815.0,3.869,53,0,0,0,8,13,14,4,1222,1139
1290,0,side_green,83,869.0,4.0,54,0,0,0,8,13,14,4,1222,1139
1291,0,side_green,83,923.0,4.092,54,0,0,0,8,13,14,4,1222,1139
1292,0,side_green,84,977.0,4.103,55,0,0,0,8,13,14,4,1223,1139
1293,0,side_green,85,1031.0,4.022,55,0,0,0,8,13,14,4,1224,1139
1294,0,side_green,84,1086.0,3.867,55,0,0,0,8,13,14,4,1224,1140
1295,0,side_green,82,1142.0,3.661,56,0,0,0,8,13,14,4,1224,1142
1296,0,side_green,80,1198.0,3.451,56,0,0,0,8,13,14,4,1224,1144
1297,0,side_green,87,1255.0,3.053,64,0,0,0,8,13,14,4,1231,1144
1298,0,side_green,87,1312.0,3.168,58,0,0,0,8,13,14,4,1232,1145
1299,0,side_green,87,1370.0,3.285,58,0,0,0,8,13,14,4,1232,1145
1300,0,side_green,87,1428.0,3.386,58,0,0,0,8,13,14,4,1232,1145
1301,0,side_green,88,1486.0,3.495,59,0,0,0,8,13,14,4,1233,1145
1302,0,side_green,88,1545.0,3.65,59,0,0,0,8,13,14,4,1233,1145
1303,1,side_yellow,89,1605.0,3.6,61,1,1,1,8,13,14,4,1234,1145
1304,1,side_yellow,89,1665.0,3.551,60,1,1,1,8,13,14,4,1234,1145
1305,1,side_yellow,90,1725.0,3.435,61,1,1,1,8,13,14,4,1235,1145
1306,2,main_green,86,1295.0,3.186,49,2,2,2,6,11,12,2,1235,1149
1307,2,main_green,85,918.0,3.459,39,2,2,2,4,9,10,0,1235,1150
1308,2,main_green,85,627.0,3.989,31,2,2,2,2,7,8,0,1236,1151
1309,2,main_green,92,380.0,4.437,28,2,2,2,0,5,6,0,1243,1151
1310,2,main_green,92,232.0,5.364,14,2,2,2,0,3,4,0,1243,1151
1311,2,main_green,92,103.0,6.437,8,2,2,2,0,1,2,0,1243,1151
1312,2,main_green,92,16.0,7.595,3,2,2,2,0,0,0,0,1243,1151
1313,2,main_green,94,19.0,8.416,5,2,2,2,0,0,0,0,1245,1151
1314,2,main_green,94,22.0,9.23,3,2,2,2,0,0,0,0,1245,1151
1315,2,main_green,94,25.0,9.882,3,2,2,2,0,0,0,0,1245,1151
1316,2,main_green,94,28.0,10.339,3,2,2,2,0,0,0,0,1245,1151
1317,2,main_green,95,34.0,10.582,7,2,2,2,0,0,0,0,1246,1151
1318,2,main_green,94,42.0,10.655,9,2,2,2,0,0,0,0,1247,1153
1319,2,main_green,94,50.0,10.888,8,2,2,2,0,0,0,0,1247,1153
1320,2,main_green,93,58.0,10.979,8,2,2,2,0,0,0,0,1247,1154
1321,2,main_green,100,67.0,10.346,16,2,2,2,0,0,0,0,1254,1154
1322,2,main_green,100,76.0,10.448,9,2,2,2,0,0,0,0,1254,1154
1323,2,main_green,101,85.0,10.502,10,2,2,2,0,0,0,0,1255,1154
1324,2,main_green,101,94.0,10.64,9,2,2,2,0,0,0,0,1255,1154
1325,2,main_green,102,103.0,10.599,10,2,2,2,0,0,0,0,1256,1154
1326,2,main_green,102,112.0,10.705,9,2,2,2,0,0,0,0,1256,1154
1327,2,main_green,102,121.0,10.619,9,2,2,2,0,0,0,0,1256,1154
1328,2,main_green,103,130.0,10.42,10,2,2,2,0,0,0,0,1257,1154
1329,2,main_green,104,142.0,10.284,13,2,2,2,0,0,0,0,1258,1154
1330,2,main_green,104,156.0,10.32,14,2,2,2,0,0,0,0,1258,1154
1331,2,main_green,103,171.0,10.318,15,2,2,2,0,0,0,0,1258,1155
1332,2,main_green,100,186.0,10.348,15,2,2,2,0,0,0,0,1258,1158
1333,2,main_green,106,201.0,9.655,22,2,2,2,0,0,0,0,1265,1159
1334,2,main_green,105,216.0,9.69,16,2,2,2,0,0,0,0,1266,1161
1335,2,main_green,104,231.0,9.746,15,2,2,2,0,0,0,0,1266,1162
1336,2,main_green,102,246.0,9.748,15,2,2,2,0,0,0,0,1266,1164
1337,2,main_green,100,261.0,9.617,16,2,2,2,0,0,0,0,1267,1167
1338,2,main_green,99,276.0,9.702,15,2,2,2,0,0,0,0,1267,1168
1339,2,main_green,99,291.0,9.513,16,2,2,2,0,0,0,0,1268,1169
1340,2,main_green,99,307.0,9.381,16,2,2,2,0,0,0,0,1268,1169
1341,2,main_green,99,324.0,9.294,18,2,2,2,0,0,0,0,1269,1170
1342,2,main_green,98,344.0,9.366,20,2,2,2,0,0,0,0,1269,1171
1343,2,main_green,97,365.0,9.403,21,2,2,2,0,0,0,0,1269,1172
1344,2,main_green,96,386.0,9.279,22,2,2,2,0,0,0,0,1270,1174
1345,2,main_green,103,407.0,8.756,28,2,2,2,0,0,0,0,1277,1174
1346,2,main_green,102,428.0,8.877,21,2,2,2,0,0,0,0,1277,1175
1347,2,main_green,100,449.0,9.043,21,2,2,2,0,0,0,0,1277,1177
1348,3,main_yellow,99,470.0,9.089,21,3,3,3,0,0,0,0,1277,1178
1349,3,main_yellow,100,491.0,8.847,23,3,3,3,0,0,0,0,1279,1179
1350,3,main_yellow,99,512.0,8.89,21,3,3,3,0,0,0,0,1279,1180
1351,0,side_green,98,130.0,8.9,9,0,0,0,0,0,0,0,1279,1181
1352,0,side_green,98,0.0,9.204,0,0,0,0,0,0,0,0,1279,1181
1353,0,side_green,99,3.0,9.374,4,0,0,0,1,0,0,1,1280,1181
1354,0,side_green,98,6.0,9.686,4,0,0,0,1,0,0,1,1281,1183
1355,0,side_green,97,9.0,10.0,3,0,0,0,1,0,0,1,1281,1184
1356,0,side_green,97,14.0,10.356,5,0,0,0,1,1,0,1,1281,1184
1357,0,side_green,102,20.0,9.883,13,0,0,0,1,1,0,1,1288,1186
1358,0,side_green,102,27.0,9.97,7,0,0,0,1,1,1,1,1288,1186
1359,0,side_green,101,35.0,9.621,9,0,0,0,1,1,1,1,1289,1188
1360,0,side_green,101,44.0,9.286,9,0,0,0,1,1,2,1,1289,1188
1361,0,side_green,101,57.0,8.813,14,0,0,0,1,1,4,2,1290,1189
1362,0,side_green,101,71.0,8.439,14,0,0,0,1,2,4,2,1290,1189
1363,0,side_green,100,88.0,7.994,17,0,0,0,1,2,5,3,1290,1190
1364,0,side_green,100,108.0,7.383,21,0,0,0,1,4,5,3,1291,1191
1365,0,side_green,99,132.0,6.87,25,0,0,0,3,5,6,3,1292,1193
1366,0,side_green,99,160.0,6.543,28,0,0,0,3,6,8,3,1292,1193
1367,0,side_green,99,193.0,6.288,33,0,0,0,5,8,9,3,1292,1193
1368,0,side_green,99,230.0,6.213,37,0,0,0,5,9,11,4,1292,1193
1369,0,side_green,104,267.0,5.528,44,0,0,0,5,9,11,4,1299,1195
1370,0,side_green,101,310.0,5.241,44,0,0,0,5,11,14,4,1300,1199
1371,0,side_green,98,355.0,5.236,45,0,0,0,6,12,14,4,1300,1202
1372,0,side_green,90,401.0,4.697,46,0,0,0,6,13,14,4,1300,1210
1373,0,side_green,88,449.0,4.434,49,0,0,0,6,13,16,4,1301,1213
1374,0,side_green,86,497.0,4.359,48,0,0,0,6,13,16,4,1301,1215
1375,0,side_green,84,548.0,4.157,52,0,0,0,6,13,17,4,1302,1218
1376,0,side_green,82,600.0,4.054,52,0,0,0,6,13,17,4,1302,1220
1377,0,side_green,83,653.0,4.025,54,0,0,0,6,13,17,4,1303,1220
1378,0,side_green,81,706.0,3.755,53,0,0,0,6,13,17,4,1303,1222
1379,0,side_green,80,759.0,3.613,53,0,0,0,6,13,17,4,1303,1223
1380,0,side_green,78,812.0,3.301,54,0,0,0,6,13,17,4,1304,1226
1381,0,side_green,85,867.0,2.971,62,0,0,0,6,13,17,4,1311,1226
1382,0,side_green,85,922.0,3.235,55,0,0,0,6,13,17,4,1311,1226
1383,0,side_green,85,978.0,3.337,56,0,0,0,6,13,17,4,1311,1226
1384,0,side_green,85,1034.0,3.497,56,0,0,0,6,13,17,4,1311,1226
1385,0,side_green,87,1091.0,3.542,59,0,0,0,6,13,17,4,1313,1226
1386,0,side_green,87,1148.0,3.763,57,0,0,0,6,13,17,4,1313,1226
1387,0,side_green,87,1205.0,3.853,57,0,0,0,6,13,17,4,1313,1226
1388,0,side_green,87,1262.0,3.834,57,0,0,0,6,13,17,4,1313,1226
1389,0,side_green,88,1319.0,3.73,58,0,0,0,6,13,17,4,1314,1226
1390,0,side_green,87,1377.0,3.466,59,0,0,0,6,13,17,4,1315,1228
1391,0,side_green,87,1436.0,3.54,59,0,0,0,6,13,17,4,1315,1228
1392,0,side_green,87,1496.0,3.571,60,0,0,0,6,13,17,4,1315,1228
1393,1,side_yellow,94,1556.0,3.289,67,1,1,1,6,13,17,4,1322,1228
1394,1,side_yellow,94,1616.0,3.465,60,1,1,1,6,13,17,4,1322,1228
1395,1,side_yellow,95,1677.0,3.518,62,1,1,1,6,13,17,4,1323,1228
1396,2,main_green,93,1269.0,3.634,49,2,2,2,4,11,15,2,1323,1230
1397,2,main_green,94,909.0,4.026,39,2,2,2,2,9,13,0,1324,1230
1398,2,main_green,93,651.0,4.454,28,2,2,2,0,7,11,0,1324,1231
1399,2,main_green,92,468.0,5.137,21,2,2,2,0,5,9,0,1324,1232
1400,2,main_green,93,317.0,5.766,16,2,2,2,0,3,7,0,1325,1232
1401,2,main_green,94,187.0,6.518,11,2,2,2,0,1,5,0,1326,1232
1402,2,main_green,92,96.0,7.336,7,2,2,2,0,0,3,0,1326,1234
1403,2,main_green,91,43.0,8.126,7,2,2,2,0,0,1,0,1326,1235
1404,2,main_green,90,20.0,8.832,6,2,2,2,0,0,0,0,1326,1236
1405,2,main_green,95,26.0,8.709,13,2,2,2,0,0,0,0,1333,1238
1406,2,main_green,96,32.0,9.307,7,2,2,2,0,0,0,0,1334,1238
1407,2,main_green,96,38.0,9.991,6,2,2,2,0,0,0,0,1334,1238
1408,2,main_green,96,44.0,10.438,6,2,2,2,0,0,0,0,1334,1238
1409,2,main_green,97,50.0,10.686,7,2,2,2,0,0,0,0,1335,1238
1410,2,main_green,97,56.0,10.854,6,2,2,2,0,0,0,0,1335,1238
1411,2,main_green,98,62.0,10.8,7,2,2,2,0,0,0,0,1336,1238
1412,2,main_green,98,69.0,10.693,7,2,2,2,0,0,0,0,1336,1238
1413,2,main_green,99,76.0,10.467,8,2,2,2,0,0,0,0,1337,1238
1414,2,main_green,99,86.0,10.466,10,2,2,2,0,0,0,0,1337,1238
1415,2,main_green,99,98.0,10.454,12,2,2,2,0,0,0,0,1337,1238
1416,2,main_green,100,110.0,10.337,13,2,2,2,0,0,0,0,1338,1238
1417,2,main_green,107,122.0,9.725,19,2,2,2,0,0,0,0,1345,1238
1418,2,main_green,107,134.0,9.892,12,2,2,2,0,0,0,0,1345,1238
1419,2,main_green,107,146.0,10.098,12,2,2,2,0,0,0,0,1345,1238
1420,2,main_green,107,158.0,10.235,12,2,2,2,0,0,0,0,1345,1238
1421,2,main_green,109,170.0,10.081,14,2,2,2,0,0,0,0,1347,1238
1422,2,main_green,106,182.0,9.933,12,2,2,2,0,0,0,0,1347,1241
1423,2,main_green,106,195.0,9.858,13,2,2,2,0,0,0,0,1347,1241
1424,2,main_green,105,208.0,9.885,13,2,2,2,0,0,0,0,1347,1242
1425,2,main_green,105,224.0,9.737,17,2,2,2,0,0,0,0,1348,1243
1426,2,main_green,104,241.0,9.64,18,2,2,2,0,0,0,0,1349,1245
1427,2,main_green,101,258.0,9.705,17,2,2,2,0,0,0,0,1349,1248
1428,2,main_green,99,275.0,9.783,17,2,2,2,0,0,0,0,1349,1250
1429,2,main_green,104,292.0,9.137,24,2,2,2,0,0,0,0,1356,1252
1430,2,main_green,101,310.0,9.132,18,2,2,2,0,0,0,0,1356,1255
1431,2,main_green,100,328.0,9.279,19,2,2,2,0,0,0,0,1357,1257
1432,2,main_green,98,346.0,9.379,18,2,2,2,0,0,0,0,1357,1259
1433,2,main_green,97,364.0,9.174,19,2,2,2,0,0,0,0,1358,1261
1434,2,main_green,95,382.0,9.35,18,2,2,2,0,0,0,0,1358,1263
1435,2,main_green,94,400.0,9.249,18,2,2,2,0,0,0,0,1358,1264
1436,2,main_green,93,418.0,9.055,19,2,2,2,0,0,0,0,1359,1266
1437,2,main_green,93,439.0,8.884,22,2,2,2,0,0,0,0,1360,1267
1438,3,main_yellow,92,462.0,8.791,23,3,3,3,0,0,0,0,1360,1268
1439,3,main_yellow,92,485.0,8.707,23,3,3,3,0,0,0,0,1360,1268
1440,3,main_yellow,92,510.0,8.566,25,3,3,3,1,0,0,0,1360,1268
1441,0,side_green,99,125.0,8.169,20,0,0,0,1,0,0,0,1367,1268
1442,0,side_green,100,4.0,8.51,3,0,0,0,2,0,0,0,1368,1268
1443,0,side_green,100,7.0,9.104,3,0,0,0,3,0,0,0,1368,1268
1444,0,side_green,99,12.0,9.409,5,0,0,0,4,0,0,0,1368,1269
1445,0,side_green,98,17.0,9.604,6,0,0,0,4,0,0,0,1369,1271
1446,0,side_green,96,22.0,9.817,5,0,0,0,4,0,0,0,1369,1273
1447,0,side_green,96,29.0,9.854,8,0,0,0,4,0,0,1,1370,1274
1448,0,side_green,94,42.0,9.812,13,0,0,0,5,0,1,2,1370,1276
1449,0,side_green,95,57.0,9.373,16,0,0,0,5,1,2,2,1371,1276
1450,0,side_green,95,73.0,9.002,16,0,0,0,5,2,2,2,1371,1276
1451,0,side_green,95,92.0,8.667,19,0,0,0,7,2,3,2,1371,1276
1452,0,side_green,96,112.0,8.297,21,0,0,0,7,3,3,2,1372,1276
1453,0,side_green,103,136.0,7.489,31,0,0,0,7,4,4,3,1379,1276
1454,0,side_green,103,163.0,7.333,27,0,0,0,8,5,5,3,1379,1276
1455,0,side_green,102,193.0,7.101,30,0,0,0,8,6,6,3,1379,1277
1456,0,side_green,102,224.0,6.931,31,0,0,0,8,6,7,3,1379,1277
1457,0,side_green,103,258.0,6.527,36,0,0,0,8,7,7,4,1381,1278
1458,0,side_green,103,295.0,6.449,37,0,0,0,8,8,9,4,1381,1278
1459,0,side_green,98,335.0,5.986,40,0,0,0,8,8,9,5,1381,1283
1460,0,side_green,94,378.0,5.567,43,0,0,0,8,9,11,5,1381,1287
1461,0,side_green,91,423.0,5.058,46,0,0,0,8,10,12,5,1382,1291
1462,0,side_green,86,472.0,4.507,50,0,0,0,9,12,13,5,1383,1297
1463,0,side_green,83,523.0,4.293,51,0,0,0,9,13,13,5,1383,1300
1464,0,side_green,81,575.0,4.194,52,0,0,0,9,13,13,5,1383,1302
1465,0,side_green,85,627.0,3.549,59,0,0,0,9,13,13,5,1390,1305
1466,0,side_green,84,679.0,3.628,52,0,0,0,9,13,13,5,1390,1306
1467,0,side_green,84,731.0,3.622,53,0,0,0,9,13,13,5,1391,1307
1468,0,side_green,84,784.0,3.731,53,0,0,0,9,13,13,5,1391,1307
1469,0,side_green,84,837.0,3.811,54,0,0,0,9,13,13,5,1392,1308
1470,0,side_green,84,891.0,4.027,54,0,0,0,9,13,13,5,1392,1308
1471,0,side_green,84,945.0,4.198,54,0,0,0,9,13,13,5,1392,1308
1472,0,side_green,85,999.0,4.071,55,0,0,0,9,13,13,5,1393,1308
1473,0,side_green,86,1053.0,4.112,55,0,0,0,9,13,13,5,1394,1308
1474,0,side_green,84,1108.0,3.733,55,0,0,0,9,13,13,5,1394,1310
1475,0,side_green,83,1163.0,3.561,55,0,0,0,9,13,13,5,1394,1311
1476,0,side_green,82,1218.0,3.432,55,0,0,0,9,13,13,5,1394,1312
1477,0,side_green,88,1275.0,3.014,64,0,0,0,9,13,13,5,1401,1313
1478,0,side_green,89,1332.0,3.136,58,0,0,0,9,13,13,5,1402,1313
1479,0,side_green,88,1390.0,3.17,58,0,0,0,9,13,13,5,1402,1314
1480,0,side_green,88,1449.0,3.258,59,0,0,0,9,13,13,5,1402,1314
1481,0,side_green,89,1508.0,3.343,60,0,0,0,9,13,13,5,1403,1314
1482,0,side_green,89,1568.0,3.475,60,0,0,0,9,13,13,5,1403,1314
1483,1,side_yellow,90,1628.0,3.452,61,1,1,1,9,13,13,5,1404,1314
1484,1,side_yellow,90,1689.0,3.486,61,1,1,1,9,13,13,5,1404,1314
1485,1,side_yellow,91,1751.0,3.325,63,1,1,1,9,13,13,5,1405,1314
1486,2,main_green,88,1329.0,3.158,50,2,2,2,7,11,11,3,1405,1317
1487,2,main_green,88,946.0,3.666,40,2,2,2,5,9,9,1,1405,1317
1488,2,main_green,89,643.0,4.285,32,2,2,2,3,7,7,0,1406,1317
1489,2,main_green,94,392.0,4.566,28,2,2,2,1,5,5,0,1413,1319
1490,2,main_green,94,213.0,5.612,13,2,2,2,0,3,3,0,1413,1319
1491,2,main_green,93,82.0,6.715,7,2,2,2,0,1,1,0,1413,1320
1492,2,main_green,93,16.0,7.78,3,2,2,2,0,0,0,0,1413,1320
1493,2,main_green,95,19.0,8.5,5,2,2,2,0,0,0,0,1415,1320
1494,2,main_green,95,22.0,9.389,3,2,2,2,0,0,0,0,1415,1320
1495,2,main_green,95,25.0,9.921,3,2,2,2,0,0,0,0,1415,1320
1496,2,main_green,95,28.0,10.222,3,2,2,2,0,0,0,0,1415,1320
1497,2,main_green,96,33.0,10.431,6,2,2,2,0,0,0,0,1416,1320
1498,2,main_green,97,41.0,10.45,9,2,2,2,0,0,0,0,1417,1320
1499,2,main_green,95,49.0,10.565,8,2,2,2,0,0,0,0,1417,1322
1500,2,main_green,95,57.0,10.805,8,2,2,2,0,0,0,0,1417,1322
1501,2,main_green,101,66.0,10.038,16,2,2,2,0,0,0,0,1424,1323
1502,2,main_green,101,75.0,10.219,9,2,2,2,0,0,0,0,1424,1323
1503,2,main_green,102,84.0,10.22,10,2,2,2,0,0,0,0,1425,1323
1504,2,main_green,102,93.0,10.437,9,2,2,2,0,0,0,0,1425,1323
1505,2,main_green,103,102.0,10.524,10,2,2,2,0,0,0,0,1426,1323
1506,2,main_green,103,111.0,10.513,9,2,2,2,0,0,0,0,1426,1323
1507,2,main_green,103,120.0,10.515,9,2,2,2,0,0,0,0,1426,1323
1508,2,main_green,104,129.0,10.408,10,2,2,2,0,0,0,0,1427,1323
1509,2,main_green,105,142.0,10.287,14,2,2,2,0,0,0,0,1428,1323
1510,2,main_green,105,156.0,10.197,14,2,2,2,0,0,0,0,1428,1323
1511,2,main_green,105,170.0,10.206,14,2,2,2,0,0,0,0,1428,1323
1512,2,main_green,103,184.0,10.179,14,2,2,2,0,0,0,0,1428,1325
1513,2,main_green,109,199.0,9.54,22,2,2,2,0,0,0,0,1435,1326
1514,2,main_green,106,214.0,9.542,16,2,2,2,0,0,0,0,1436,1330
1515,2,main_green,106,229.0,9.575,15,2,2,2,0,0,0,0,1436,1330
1516,2,main_green,104,244.0,9.793,15,2,2,2,0,0,0,0,1436,1332
1517,2,main_green,104,259.0,9.657,16,2,2,2,0,0,0,0,1437,1333
1518,2,main_green,103,274.0,9.652,15,2,2,2,0,0,0,0,1437,1334
1519,2,main_green,102,289.0,9.455,16,2,2,2,0,0,0,0,1438,1336
1520,2,main_green,101,306.0,9.363,17,2,2,2,0,0,0,0,1438,1337
1521,2,main_green,100,325.0,9.267,20,2,2,2,0,0,0,0,1439,1339
1522,2,main_green,97,346.0,9.24,21,2,2,2,0,0,0,0,1439,1342
1523,2,main_green,96,367.0,9.254,21,2,2,2,0,0,0,0,1439,1343
1524,2,main_green,95,388.0,9.118,22,2,2,2,0,0,0,0,1440,1345
1525,2,main_green,100,409.0,8.55,28,2,2,2,0,0,0,0,1447,1347
1526,2,main_green,98,430.0,8.629,21,2,2,2,0,0,0,0,1447,1349
1527,2,main_green,98,451.0,8.839,21,2,2,2,0,0,0,0,1447,1349
1528,3,main_yellow,98,472.0,8.898,21,3,3,3,0,0,0,0,1447,1349
1529,3,main_yellow,100,493.0,8.71,23,3,3,3,0,0,0,0,1449,1349
1530,3,main_yellow,100,514.0,8.607,21,3,3,3,0,0,0,0,1449,1349
1531,0,side_green,100,135.0,8.635,10,0,0,0,0,0,0,0,1449,1349
1532,0,side_green,100,3.0,8.953,3,0,0,0,1,0,0,0,1449,1349
1533,0,side_green,101,3.0,9.106,3,0,0,0,2,0,0,0,1450,1349
1534,0,side_green,101,7.0,9.4,5,0,0,0,2,0,0,1,1451,1350
1535,0,side_green,100,13.0,9.628,6,0,0,0,3,0,0,1,1451,1351
1536,0,side_green,100,22.0,9.97,9,0,0,0,3,1,0,1,1451,1351
1537,0,side_green,106,31.0,9.512,16,0,0,0,3,1,0,1,1458,1352
1538,0,side_green,105,42.0,9.73,11,0,0,0,3,2,0,2,1458,1353
1539,0,side_green,104,53.0,9.722,12,0,0,0,3,2,0,2,1459,1355
1540,0,side_green,104,66.0,9.719,13,0,0,0,4,2,0,2,1459,1355
1541,0,side_green,104,79.0,9.363,14,0,0,0,4,2,0,2,1460,1356
1542,0,side_green,102,93.0,9.008,14,0,0,0,4,2,1,2,1460,1358
1543,0,side_green,102,110.0,8.561,17,0,0,0,5,3,2,2,1460,1358
1544,0,side_green,103,131.0,8.115,22,0,0,0,5,3,4,2,1461,1358
1545,0,side_green,103,154.0,7.577,24,0,0,0,5,4,4,3,1462,1359
1546,0,side_green,103,179.0,7.18,25,0,0,0,5,5,5,3,1462,1359
