step,vehicle_count,total_waiting_time,mean_speed,phase,state
360,108,12629.0,1.7733585932718128,3,rrrGGgrrrGGg
361,107,12715.0,1.6880461890237632,3,rrrGGgrrrGGg
362,107,12801.0,1.737453018525786,3,rrrGGgrrrGGg
363,108,12888.0,1.7242961399504257,3,rrrGGgrrrGGg
364,110,12975.0,1.693623801148367,3,rrrGGgrrrGGg
365,110,12762.0,1.8441262034262782,3,rrrGGgrrrGGg
366,110,12556.0,1.8514581726616213,3,rrrGGgrrrGGg
367,110,12354.0,1.8277711569129909,3,rrrGGgrrrGGg
368,110,11854.0,1.9203249066138675,3,rrrGGgrrrGGg
369,110,11389.0,2.0009609390950005,3,rrrGGgrrrGGg
370,110,10936.0,1.9723556775193907,3,rrrGGgrrrGGg
371,111,10202.0,2.082307998948591,3,rrrGGgrrrGGg
372,111,9541.0,1.9960701073948408,3,rrrGGgrrrGGg
373,111,8912.0,2.0464594745198124,3,rrrGGgrrrGGg
374,111,8564.0,2.1403295018203523,3,rrrGGgrrrGGg
375,112,8210.0,2.188446093929931,3,rrrGGgrrrGGg
376,111,7670.0,2.104484322682574,3,rrrGGgrrrGGg
377,112,7158.0,2.117644704039461,3,rrrGGgrrrGGg
378,113,6875.0,2.1769979522868024,3,rrrGGgrrrGGg
379,113,6419.0,2.2294893206143294,3,rrrGGgrrrGGg
380,113,6012.0,2.255067456113894,3,rrrGGgrrrGGg
381,112,5905.0,2.1648421826761286,3,rrrGGgrrrGGg
382,112,5521.0,2.1802737778850134,3,rrrGGgrrrGGg
383,113,4857.0,2.2617731572901594,3,rrrGGgrrrGGg
384,113,4236.0,2.2480185206286936,3,rrrGGgrrrGGg
385,113,3862.0,2.296580088395944,3,rrrGGgrrrGGg
386,112,3463.0,2.224409261906854,3,rrrGGgrrrGGg
387,114,3009.0,2.1520404809183296,3,rrrGGgrrrGGg
388,114,2534.0,2.0234673166717614,3,rrrGGgrrrGGg
389,112,2153.0,1.8906736286705712,3,rrrGGgrrrGGg
390,112,1850.0,1.941750512869237,3,rrrGGgrrrGGg
391,111,1762.0,1.8833983802039198,3,rrrGGgrrrGGg
392,111,1633.0,1.8978045641727888,3,rrrGGgrrrGGg
393,112,1501.0,1.822078450470537,3,rrrGGgrrrGGg
394,112,1401.0,1.8868920170932157,3,rrrGGgrrrGGg
395,111,1327.0,1.8082480839361639,3,rrrGGgrrrGGg
396,111,1295.0,1.8090264148002793,3,rrrGGgrrrGGg
397,110,1233.0,1.7076334500317076,3,rrrGGgrrrGGg
398,111,1281.0,1.7060674667762117,3,rrrGGgrrrGGg
399,111,1244.0,1.7234875792343396,3,rrrGGgrrrGGg
400,111,1317.0,1.7671842407016123,3,rrrGGgrrrGGg
401,110,1301.0,1.686083415130931,3,rrrGGgrrrGGg
402,111,1300.0,1.7288376652281563,3,rrrGGgrrrGGg
403,112,1302.0,1.7142959646958629,3,rrrGGgrrrGGg
404,113,1378.0,1.671154432691852,3,rrrGGgrrrGGg
405,113,1384.0,1.6652199449058551,3,rrrGGgrrrGGg
406,113,1398.0,1.730783138869004,3,rrrGGgrrrGGg
407,113,1418.0,1.796221074398091,3,rrrGGgrrrGGg
408,114,1452.0,1.8569954285441663,3,rrrGGgrrrGGg
409,114,1486.0,1.9036650997485156,3,rrrGGgrrrGGg
410,114,1528.0,1.7897538440442957,3,rrrGGgrrrGGg
411,113,1576.0,1.6961831811553285,3,rrrGGgrrrGGg
412,113,1659.0,1.760687861076468,3,rrrGGgrrrGGg
413,112,1742.0,1.7444703187225474,3,rrrGGgrrrGGg
414,113,1826.0,1.7700578033513859,3,rrrGGgrrrGGg
415,113,1910.0,1.7436373226145376,3,rrrGGgrrrGGg
416,114,1995.0,1.6338344208656355,3,rrrGGgrrrGGg
417,114,2082.0,1.669892071762161,3,rrrGGgrrrGGg
418,114,2169.0,1.67835625047659,3,rrrGGgrrrGGg
419,113,2257.0,1.5913771800341594,3,rrrGGgrrrGGg
420,113,2346.0,1.6446135169784897,3,rrrGGgrrrGGg
421,114,2434.0,1.6566706978341852,3,rrrGGgrrrGGg
422,115,2524.0,1.6653507421066092,3,rrrGGgrrrGGg
423,113,2615.0,1.5142355426191083,3,rrrGGgrrrGGg
424,113,2706.0,1.5419370460315143,3,rrrGGgrrrGGg
