step,offset_j2,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase
1799,20,main_yellow,main_green,65,208.0,9.695909937727494,12,3,2
1800,20,side_green,main_green,70,83.0,9.145377042569011,13,0,2
1801,20,side_green,main_green,71,44.0,9.196637361023729,5,0,2
1802,20,side_green,main_green,71,49.0,9.399111938790059,5,0,2
1803,20,side_green,main_green,70,54.0,9.429038144765762,5,0,2
1804,20,side_green,main_green,71,60.0,9.401910514141678,7,0,2
1805,20,side_green,main_green,71,67.0,9.689755242400986,7,0,2
1806,20,side_green,main_green,71,76.0,9.645332504399876,10,0,2
1807,20,side_green,main_green,71,86.0,9.66190491804363,10,0,2
1808,20,side_green,main_green,71,96.0,9.361131218030932,11,0,2
1809,20,side_green,main_green,70,107.0,9.051129153967644,11,0,2
1810,20,side_green,main_green,69,120.0,8.71760228343232,13,0,2
1811,20,side_green,main_green,69,136.0,8.340577117047419,17,0,2
1812,20,side_green,main_green,73,154.0,7.518960996904699,23,0,2
1813,20,side_green,main_green,72,172.0,7.453153929778271,18,0,2
1814,20,side_green,main_green,71,191.0,7.496368973429902,19,0,2
1815,20,side_green,main_green,69,212.0,7.389673947891551,21,0,2
1816,20,side_green,main_green,71,234.0,7.183416347506518,24,0,2
1817,20,side_green,main_yellow,70,258.0,7.091919823576068,24,0,3
1818,20,side_green,main_yellow,69,282.0,7.025624250289689,24,0,3
1819,20,side_green,main_yellow,66,308.0,6.632832324731653,26,0,3
1820,20,side_green,side_green,65,215.0,6.279866245363953,24,0,0
1821,20,side_green,side_green,63,211.0,6.175731486802715,22,0,0
1822,20,side_green,side_green,61,233.0,6.321591240626935,22,0,0
1823,20,side_green,side_green,58,256.0,6.251763244120043,23,0,0
1824,20,side_green,side_green,62,279.0,5.7897542834277544,28,0,0
1825,20,side_green,side_green,62,302.0,6.1315344961537965,23,0,0
1826,20,side_green,side_green,62,325.0,6.231138326954023,24,0,0
1827,20,side_green,side_green,61,350.0,6.3558083623458055,25,0,0
1828,20,side_green,side_green,62,375.0,6.304593630489532,26,0,0
1829,20,side_green,side_green,62,400.0,6.450698329545837,25,0,0
1830,20,side_green,side_green,62,426.0,6.466453947518682,26,0,0
1831,20,side_green,side_green,63,454.0,6.213983675295449,29,0,0
1832,20,side_green,side_green,64,482.0,6.067065177046712,29,0,0
1833,20,side_green,side_green,64,511.0,6.1536193075573085,29,0,0
1834,20,side_green,side_green,64,541.0,6.084252309373734,30,0,0
1835,20,side_green,side_green,63,571.0,5.887539681003425,30,0,0
1836,20,side_green,side_green,68,601.0,5.432825720449998,35,0,0
1837,20,side_green,side_green,67,632.0,5.292745729968925,32,0,0
1838,20,side_green,side_green,63,664.0,5.089681373373016,32,0,0
1839,20,side_green,side_green,62,697.0,5.035804090250768,33,0,0
1840,20,side_green,side_green,61,730.0,4.8947149696681285,34,0,0
1841,20,side_green,side_green,60,763.0,4.842213424097127,33,0,0
1842,20,side_yellow,side_green,60,796.0,4.716579929079038,34,1,0
1843,20,side_yellow,side_green,60,829.0,4.777477012343996,33,1,0
1844,20,side_yellow,side_green,60,864.0,4.458313951011491,36,1,0
1845,20,main_green,side_green,60,732.0,4.639319580801529,31,2,0
1846,20,main_green,side_green,58,611.0,4.624772399814379,28,2,0
1847,20,main_green,side_green,58,503.0,4.772991029434662,25,2,0
1848,20,main_green,side_green,62,406.0,4.627577410594577,26,2,0
1849,20,main_green,side_green,62,318.0,5.292032822267622,17,2,0
1850,20,main_green,side_green,61,245.0,5.842123700982623,14,2,0
1851,20,main_green,side_green,61,183.0,6.570705173520577,10,2,0
1852,20,main_green,side_green,63,138.0,6.945432232162528,11,2,0
1853,20,main_green,side_green,63,131.0,7.716167563240533,8,2,0
1854,20,main_green,side_green,63,115.0,8.218112972049006,7,2,0
1855,20,main_green,side_green,63,122.0,8.630033713719678,7,2,0
1856,20,main_green,side_green,64,130.0,8.788381610759487,9,2,0
1857,20,main_green,side_green,63,138.0,8.971495505682434,9,2,0
1858,20,main_green,side_green,61,148.0,9.310381439910381,10,2,0
1859,20,main_green,side_green,61,158.0,9.444389241344556,10,2,0
1860,20,main_green,side_green,66,168.0,8.845461582208236,15,2,0
1861,20,main_green,side_green,66,178.0,9.117177339120282,10,2,0
1862,20,main_green,side_yellow,67,188.0,9.065217902911481,11,2,1
1863,20,main_green,side_yellow,67,199.0,9.294522897357696,11,2,1
1864,20,main_green,side_yellow,68,210.0,9.156447629041756,12,2,1
1865,20,main_green,main_green,68,142.0,9.261381739717002,9,2,2
1866,20,main_green,main_green,68,90.0,9.284003444465542,7,2,2
1867,20,main_green,main_green,69,53.0,9.145377320027519,6,2,2
1868,20,main_green,main_green,70,32.0,9.192992616264412,6,2,2
1869,20,main_green,main_green,69,29.0,9.342979273381374,4,2,2
1870,20,main_green,main_green,69,33.0,9.563370122286113,4,2,2
1871,20,main_green,main_green,69,39.0,9.964707201987887,6,2,2
1872,20,main_green,main_green,73,45.0,9.518020685708324,11,2,2
1873,20,main_green,main_green,72,51.0,9.678616724418234,7,2,2
1874,20,main_green,main_green,72,57.0,10.086396650606238,6,2,2
1875,20,main_green,main_green,71,63.0,10.35934250398075,6,2,2
1876,20,main_green,main_green,71,69.0,10.28874617925071,7,2,2
1877,20,main_green,main_green,71,75.0,10.389457329882495,6,2,2
1878,20,main_green,main_green,72,81.0,10.224824160792513,7,2,2
1879,20,main_green,main_green,71,87.0,10.214824005148312,6,2,2
1880,20,main_green,main_green,71,95.0,9.925636407313233,9,2,2
1881,20,main_green,main_green,70,105.0,10.085315637856516,10,2,2
1882,20,main_green,main_green,69,115.0,10.14780429608661,10,2,2
1883,20,main_green,main_green,69,125.0,10.18696369993733,11,2,2
1884,20,main_green,main_green,73,135.0,9.55401496483812,15,2,2
1885,20,main_green,main_green,71,145.0,9.678992118909104,10,2,2
1886,20,main_green,main_green,70,155.0,9.853180889516782,10,2,2
1887,20,main_yellow,main_green,69,165.0,10.108376563935519,10,3,2
1888,20,main_yellow,main_green,70,175.0,9.781371710880872,12,3,2
1889,20,main_yellow,main_green,69,185.0,9.79157138399512,10,3,2
1890,20,side_green,main_green,68,87.0,9.662120993609738,6,0,2
1891,20,side_green,main_green,67,71.0,9.543772258651757,4,0,2
1892,20,side_green,main_green,68,75.0,9.49287839984216,5,0,2
1893,20,side_green,main_green,69,83.0,9.353315019461425,9,0,2
1894,20,side_green,main_green,69,91.0,9.382498290782554,8,0,2
1895,20,side_green,main_green,69,99.0,9.399898321884438,8,0,2
1896,20,side_green,main_green,73,109.0,8.659960483268248,15,0,2
1897,20,side_green,main_green,72,121.0,8.539010231771282,12,0,2
1898,20,side_green,main_green,72,135.0,8.352213743781782,15,0,2
1899,20,side_green,main_green,72,150.0,8.363086452537564,15,0,2
1900,20,side_green,main_green,71,167.0,8.160145325322823,18,0,2
1901,20,side_green,main_green,71,186.0,8.135229554527939,19,0,2
1902,20,side_green,main_green,69,205.0,8.119914339655764,19,0,2
1903,20,side_green,main_green,69,225.0,8.041129723939992,21,0,2
1904,20,side_green,main_green,69,248.0,7.7060045782407975,24,0,2
1905,20,side_green,main_green,67,272.0,7.460497775439113,24,0,2
1906,20,side_green,main_green,67,296.0,7.3844021021888295,24,0,2
1907,20,side_green,main_yellow,65,320.0,7.150051154921224,24,0,3
1908,20,side_green,main_yellow,70,345.0,6.555771849041734,30,0,3
1909,20,side_green,main_yellow,69,372.0,6.376511809386202,28,0,3
1910,20,side_green,side_green,66,252.0,6.398617859856447,23,0,0
1911,20,side_green,side_green,64,221.0,6.435296059579715,20,0,0
1912,20,side_green,side_green,62,242.0,6.121584665546824,22,0,0
1913,20,side_green,side_green,61,263.0,6.324515342094066,21,0,0
1914,20,side_green,side_green,62,285.0,6.491580950451568,23,0,0
1915,20,side_green,side_green,62,308.0,6.904500320866659,23,0,0
1916,20,side_green,side_green,62,332.0,6.956800526137613,25,0,0
1917,20,side_green,side_green,61,356.0,6.894228713816595,24,0,0
1918,20,side_green,side_green,60,380.0,6.669132765798739,24,0,0
1919,20,side_green,side_green,61,404.0,6.463414989442814,25,0,0
1920,20,side_green,side_green,65,429.0,5.928238626721193,30,0,0
1921,20,side_green,side_green,65,457.0,6.005622021674152,28,0,0
1922,20,side_green,side_green,65,485.0,6.165565627663304,28,0,0
1923,20,side_green,side_green,65,513.0,6.076690685682334,28,0,0
1924,20,side_green,side_green,67,543.0,5.971971202678477,32,0,0
1925,20,side_green,side_green,66,573.0,6.096440665514783,30,0,0
1926,20,side_green,side_green,65,603.0,5.9622679309343685,30,0,0
1927,20,side_green,side_green,64,634.0,5.852389736242109,31,0,0
1928,20,side_green,side_green,64,666.0,5.7335206456059975,33,0,0
1929,20,side_green,side_green,61,698.0,5.279287739312666,33,0,0
1930,20,side_green,side_green,60,731.0,5.1755255191761655,33,0,0
1931,20,side_green,side_green,58,764.0,5.00991407001804,33,0,0
1932,20,side_yellow,side_green,61,797.0,4.271407198841408,38,1,0
1933,20,side_yellow,side_green,60,830.0,4.121676431770319,33,1,0
1934,20,side_yellow,side_green,60,865.0,3.9806436015762725,36,1,0
1935,20,main_green,side_green,59,736.0,4.123807018290251,32,2,0
1936,20,main_green,side_green,60,617.0,4.440415799405355,30,2,0
1937,20,main_green,side_green,60,511.0,4.913589692683811,25,2,0
1938,20,main_green,side_green,60,416.0,5.404835673970321,21,2,0
1939,20,main_green,side_green,61,329.0,5.768349225110887,18,2,0
1940,20,main_green,side_green,62,253.0,6.229011990905021,15,2,0
1941,20,main_green,side_green,59,195.0,6.484471671092923,11,2,0
1942,20,main_green,side_green,58,157.0,6.9142514436348685,11,2,0
1943,20,main_green,side_green,58,132.0,7.443702104176885,9,2,0
1944,20,main_green,side_green,63,141.0,7.466491372063114,14,2,0
1945,20,main_green,side_green,64,151.0,7.98088513721336,11,2,0
1946,20,main_green,side_green,64,161.0,8.56243422641512,10,2,0
1947,20,main_green,side_green,64,171.0,9.179305993381085,10,2,0
1948,20,main_green,side_green,65,181.0,9.433638730125217,11,2,0
1949,20,main_green,side_green,65,191.0,9.735028496448763,10,2,0
1950,20,main_green,side_green,66,202.0,9.718948467607675,12,2,0
1951,20,main_green,side_green,66,213.0,9.788929220948388,11,2,0
1952,20,main_green,side_yellow,67,224.0,9.708744395381968,12,2,1
1953,20,main_green,side_yellow,66,236.0,9.702679891203589,12,2,1
1954,20,main_green,side_yellow,65,249.0,9.62472117859893,13,2,1
1955,20,main_green,main_green,66,142.0,9.58878004987969,12,2,2
1956,20,main_green,main_green,71,97.0,9.049467241475984,14,2,2
1957,20,main_green,main_green,71,67.0,9.409108856030183,7,2,2
1958,20,main_green,main_green,71,51.0,9.739218449397573,5,2,2
1959,20,main_green,main_green,71,51.0,10.250069708777817,4,2,2
1960,20,main_green,main_green,73,55.0,10.237221138398386,6,2,2
1961,20,main_green,main_green,72,59.0,10.393963203892511,4,2,2
1962,20,main_green,main_green,72,63.0,10.568346490587277,4,2,2
1963,20,main_green,main_green,71,67.0,10.655652024194161,4,2,2
1964,20,main_green,main_green,72,73.0,10.637143310390062,7,2,2
1965,20,main_green,main_green,70,80.0,10.466047972261302,8,2,2
1966,20,main_green,main_green,68,87.0,10.600044981308793,7,2,2
1967,20,main_green,main_green,67,95.0,10.79503179478144,8,2,2
1968,20,main_green,main_green,71,103.0,9.936027609074017,13,2,2
1969,20,main_green,main_green,71,111.0,10.259556844293986,8,2,2
1970,20,main_green,main_green,70,119.0,10.275872131423887,9,2,2
1971,20,main_green,main_green,70,127.0,10.38298855289918,8,2,2
1972,20,main_green,main_green,69,135.0,10.379099317550574,9,2,2
1973,20,main_green,main_green,68,143.0,10.308439592286323,8,2,2
1974,20,main_green,main_green,67,151.0,10.362182876949303,8,2,2
1975,20,main_green,main_green,67,159.0,10.133388523680692,9,2,2
1976,20,main_green,main_green,67,168.0,9.96179803490414,10,2,2
1977,20,main_yellow,main_green,66,180.0,9.913060021773973,12,3,2
1978,20,main_yellow,main_green,64,192.0,9.896159598463973,12,3,2
1979,20,main_yellow,main_green,64,204.0,9.85415350949971,12,3,2
1980,20,side_green,main_green,69,81.0,9.117623293267405,13,0,2
1981,20,side_green,main_green,69,45.0,9.088399054598593,5,0,2
1982,20,side_green,main_green,69,51.0,9.145161329901953,6,0,2
1983,20,side_green,main_green,68,59.0,9.49354068393249,8,0,2
1984,20,side_green,main_green,68,68.0,9.571351997521065,10,0,2
1985,20,side_green,main_green,67,77.0,9.624450757949417,9,0,2
1986,20,side_green,main_green,67,86.0,9.393651397924998,10,0,2
1987,20,side_green,main_green,66,96.0,9.193773899377899,10,0,2
1988,20,side_green,main_green,67,110.0,8.896440121169096,15,0,2
1989,20,side_green,main_green,65,125.0,8.561209391090522,15,0,2
1990,20,side_green,main_green,65,140.0,8.488457824339315,15,0,2
1991,20,side_green,main_green,65,156.0,8.287363832287172,17,0,2
1992,20,side_green,main_green,69,175.0,7.64655123688573,24,0,2
1993,20,side_green,main_green,69,195.0,7.763847881227385,20,0,2
1994,20,side_green,main_green,67,215.0,7.576681291146773,20,0,2
1995,20,side_green,main_green,67,237.0,7.400168306925182,22,0,2
1996,20,side_green,main_green,67,260.0,7.165141414845608,25,0,2
1997,20,side_green,main_yellow,67,283.0,7.2060970541761735,23,0,3
1998,20,side_green,main_yellow,65,308.0,7.055352443053649,25,0,3
1999,20,side_green,main_yellow,62,334.0,6.611759847496079,26,0,3
2000,20,side_green,side_green,61,239.0,6.273171280016521,23,0,0
2001,20,side_green,side_green,59,230.0,6.045921112080135,20,0,0
2002,20,side_green,side_green,58,250.0,6.183597147970835,20,0,0
2003,20,side_green,side_green,58,271.0,6.6152085991999625,21,0,0
2004,20,side_green,side_green,61,293.0,6.126926458635834,27,0,0
2005,20,side_green,side_green,60,315.0,6.444338629938692,22,0,0
2006,20,side_green,side_green,60,338.0,6.649543951113566,24,0,0
2007,20,side_green,side_green,59,361.0,6.751309714178721,23,0,0
2008,20,side_green,side_green,60,384.0,6.828752438806658,24,0,0
2009,20,side_green,side_green,60,407.0,6.748226629706131,23,0,0
2010,20,side_green,side_green,60,433.0,6.715617910768834,26,0,0
2011,20,side_green,side_green,61,459.0,6.496841956918406,27,0,0
2012,20,side_green,side_green,62,485.0,6.254667462031627,27,0,0
2013,20,side_green,side_green,60,512.0,6.15359821810766,27,0,0
2014,20,side_green,side_green,60,541.0,6.023280037614662,29,0,0
2015,20,side_green,side_green,60,570.0,6.056707093898828,29,0,0
2016,20,side_green,side_green,65,599.0,5.443013437697188,34,0,0
2017,20,side_green,side_green,66,629.0,5.589817066492881,31,0,0
2018,20,side_green,side_green,64,661.0,5.49763256925058,32,0,0
2019,20,side_green,side_green,60,693.0,5.153878633691884,32,0,0
2020,20,side_green,side_green,60,725.0,5.03382156166887,33,0,0
2021,20,side_green,side_green,58,757.0,4.8447733294089,32,0,0
2022,20,side_yellow,side_green,58,789.0,4.657228954566529,33,1,0
2023,20,side_yellow,side_green,58,822.0,4.81014018634528,33,1,0
2024,20,side_yellow,side_green,58,856.0,4.552592587935249,35,1,0
2025,20,main_green,side_green,55,716.0,4.30130263094969,30,2,0
2026,20,main_green,side_green,54,590.0,4.380178609505842,26,2,0
2027,20,main_green,side_green,55,474.0,4.675835125625752,24,2,0
2028,20,main_green,side_green,60,374.0,4.56568495935699,25,2,0
2029,20,main_green,side_green,60,284.0,5.295514074563319,17,2,0
2030,20,main_green,side_green,60,210.0,6.04983554538284,13,2,0
2031,20,main_green,side_green,60,151.0,6.749655997654686,9,2,0
2032,20,main_green,side_green,62,119.0,7.102981358742284,10,2,0
2033,20,main_green,side_green,62,110.0,7.853308468908339,7,2,0
2034,20,main_green,side_green,62,117.0,8.543042642807203,7,2,0
2035,20,main_green,side_green,62,125.0,9.032216500205902,8,2,0
2036,20,main_green,side_green,63,133.0,9.224447634935604,9,2,0
2037,20,main_green,side_green,64,141.0,9.5743640036738,9,2,0
2038,20,main_green,side_green,62,151.0,9.764793957659316,10,2,0
2039,20,main_green,side_green,61,161.0,10.037998276535326,10,2,0
2040,20,main_green,side_green,66,171.0,9.399282173768322,15,2,0
2041,20,main_green,side_green,65,181.0,9.553140521100628,10,2,0
2042,20,main_green,side_yellow,66,191.0,9.484675845610703,11,2,1
2043,20,main_green,side_yellow,66,201.0,9.778973050582623,10,2,1
2044,20,main_green,side_yellow,67,212.0,9.665543893408332,12,2,1
2045,20,main_green,main_green,67,145.0,9.611290190629438,9,2,2
2046,20,main_green,main_green,67,91.0,9.718707775773433,7,2,2
2047,20,main_green,main_green,68,53.0,9.544562103862507,6,2,2
2048,20,main_green,main_green,69,33.0,9.520359522872138,7,2,2
2049,20,main_green,main_green,68,31.0,9.779461483277911,4,2,2
2050,20,main_green,main_green,67,36.0,9.95221071803859,5,2,2
2051,20,main_green,main_green,66,41.0,10.23695877613641,5,2,2
2052,20,main_green,main_green,70,47.0,9.724043099076324,11,2,2
2053,20,main_green,main_green,69,53.0,9.783050130336107,7,2,2
2054,20,main_green,main_green,69,59.0,10.271481976873112,6,2,2
2055,20,main_green,main_green,68,65.0,10.535152163555827,6,2,2
2056,20,main_green,main_green,69,71.0,10.548161368343104,7,2,2
2057,20,main_green,main_green,69,77.0,10.601396403773736,6,2,2
2058,20,main_green,main_green,70,83.0,10.438487230106546,7,2,2
2059,20,main_green,main_green,69,90.0,10.512367869345542,7,2,2
2060,20,main_green,main_green,69,98.0,10.22293799265136,9,2,2
2061,20,main_green,main_green,68,107.0,10.23152702902515,9,2,2
2062,20,main_green,main_green,67,117.0,10.340448094862353,10,2,2
2063,20,main_green,main_green,67,127.0,10.243346024593956,11,2,2
2064,20,main_green,main_green,71,137.0,9.560702770607309,15,2,2
2065,20,main_green,main_green,69,147.0,9.656444290968206,10,2,2
2066,20,main_green,main_green,69,157.0,9.987468602992786,10,2,2
2067,20,main_yellow,main_green,68,167.0,10.172950506485629,10,3,2
2068,20,main_yellow,main_green,70,177.0,9.905257924082935,12,3,2
2069,20,main_yellow,main_green,68,187.0,9.840234044397036,10,3,2
2070,20,side_green,main_green,68,84.0,9.920043359978234,6,0,2
2071,20,side_green,main_green,67,66.0,9.939348940656396,4,0,2
2072,20,side_green,main_green,68,71.0,9.687600963217767,6,0,2
2073,20,side_green,main_green,68,78.0,9.44762215613484,8,0,2
2074,20,side_green,main_green,67,85.0,9.336298363927861,7,0,2
2075,20,side_green,main_green,66,93.0,9.183697214876073,8,0,2
2076,20,side_green,main_green,71,104.0,8.401777202710958,16,0,2
2077,20,side_green,main_green,70,115.0,8.290044524936695,11,0,2
2078,20,side_green,main_green,71,128.0,8.24454063431291,14,0,2
2079,20,side_green,main_green,70,143.0,8.141224048175777,15,0,2
2080,20,side_green,main_green,70,159.0,8.01142955221732,17,0,2
2081,20,side_green,main_green,68,177.0,8.11899351965667,18,0,2
2082,20,side_green,main_green,68,196.0,8.054055303287475,19,0,2
2083,20,side_green,main_green,68,216.0,7.863879313562719,21,0,2
2084,20,side_green,main_green,68,238.0,7.606751360036958,23,0,2
2085,20,side_green,main_green,68,262.0,7.624567525393649,24,0,2
2086,20,side_green,main_green,66,287.0,7.390595089481848,25,0,2
2087,20,side_green,main_yellow,66,313.0,7.351642104563471,26,0,3
2088,20,side_green,main_yellow,68,339.0,6.426316679522199,31,0,3
2089,20,side_green,main_yellow,66,365.0,6.009831440501947,27,0,3
2090,20,side_green,side_green,62,249.0,5.9036023882772,22,0,0
2091,20,side_green,side_green,59,223.0,5.768375275589634,21,0,0
2092,20,side_green,side_green,59,244.0,5.742054268707414,22,0,0
2093,20,side_green,side_green,59,266.0,6.097336431585155,22,0,0
2094,20,side_green,side_green,60,289.0,6.3404826101908105,24,0,0
2095,20,side_green,side_green,60,312.0,6.63331052928447,23,0,0
2096,20,side_green,side_green,60,335.0,6.574577874074938,24,0,0
2097,20,side_green,side_green,60,358.0,6.628707391541411,23,0,0
2098,20,side_green,side_green,60,383.0,6.780959338851397,25,0,0
2099,20,side_green,side_green,58,409.0,6.308556454837629,27,0,0
2100,20,side_green,side_green,63,435.0,5.605209140279965,31,0,0
2101,20,side_green,side_green,63,461.0,5.597519352382469,26,0,0
2102,20,side_green,side_green,63,487.0,5.651033732077694,26,0,0
2103,20,side_green,side_green,63,516.0,5.67361895286222,29,0,0
2104,20,side_green,side_green,65,546.0,5.520114042675371,32,0,0
2105,20,side_green,side_green,65,577.0,5.675617900973948,31,0,0
2106,20,side_green,side_green,65,609.0,5.8004920175943155,32,0,0
2107,20,side_green,side_green,64,641.0,5.79771254599452,32,0,0
2108,20,side_green,side_green,63,674.0,5.327131271398229,34,0,0
2109,20,side_green,side_green,62,708.0,5.05300668795573,35,0,0
2110,20,side_green,side_green,62,742.0,5.197403440203849,34,0,0
2111,20,side_green,side_green,59,776.0,4.899388038336014,34,0,0
2112,20,side_yellow,side_green,63,810.0,4.396277760223736,39,1,0
2113,20,side_yellow,side_green,60,845.0,4.093216323593203,35,1,0
2114,20,side_yellow,side_green,61,880.0,4.185043515690414,36,1,0
2115,20,main_green,side_green,59,749.0,4.180993757058114,31,2,0
2116,20,main_green,side_green,60,631.0,4.563498854753837,30,2,0
2117,20,main_green,side_green,60,525.0,4.903911053305706,25,2,0
2118,20,main_green,side_green,60,430.0,5.334071438875336,21,2,0
2119,20,main_green,side_green,61,343.0,5.6765923925641815,18,2,0
2120,20,main_green,side_green,62,264.0,6.223029107166208,15,2,0
2121,20,main_green,side_green,61,208.0,6.670485255904598,13,2,0
2122,20,main_green,side_green,60,172.0,7.197098384898927,11,2,0
2123,20,main_green,side_green,60,163.0,7.71098472694628,10,2,0
2124,20,main_green,side_green,64,173.0,7.531662553649177,15,2,0
2125,20,main_green,side_green,65,183.0,8.049799455639528,11,2,0
2126,20,main_green,side_green,65,193.0,8.640961851387901,10,2,0
2127,20,main_green,side_green,64,204.0,8.925921878268406,11,2,0
2128,20,main_green,side_green,65,215.0,9.170170407930392,12,2,0
2129,20,main_green,side_green,65,226.0,9.421439035442267,11,2,0
2130,20,main_green,side_green,66,238.0,9.517655360035745,13,2,0
2131,20,main_green,side_green,66,250.0,9.622300050483867,12,2,0
2132,20,main_green,side_yellow,67,263.0,9.371192095639977,14,2,1
2133,20,main_green,side_yellow,65,276.0,9.37713350117483,13,2,1
2134,20,main_green,side_yellow,65,290.0,9.416260855106216,14,2,1
2135,20,main_green,main_green,66,177.0,9.227456480818372,12,2,2
2136,20,main_green,main_green,71,123.0,8.664348271362046,14,2,2
2137,20,main_green,main_green,71,81.0,9.015382244312423,7,2,2
2138,20,main_green,main_green,71,59.0,9.397473664838287,6,2,2
2139,20,main_green,main_green,71,54.0,9.728159092822501,5,2,2
2140,20,main_green,main_green,73,57.0,9.845938979177687,6,2,2
2141,20,main_green,main_green,72,61.0,10.104652634834599,4,2,2
2142,20,main_green,main_green,72,65.0,10.198964453859622,4,2,2
2143,20,main_green,main_green,70,69.0,10.239855311595477,4,2,2
2144,20,main_green,main_green,71,75.0,10.25400015873954,7,2,2
2145,20,main_green,main_green,69,82.0,10.133268604415802,8,2,2
2146,20,main_green,main_green,68,90.0,10.30899291446821,8,2,2
2147,20,main_green,main_green,67,98.0,10.440715999032516,8,2,2
2148,20,main_green,main_green,71,106.0,9.817461409919694,13,2,2
2149,20,main_green,main_green,69,114.0,9.906866701375318,8,2,2
2150,20,main_green,main_green,69,122.0,9.897596303993963,9,2,2
2151,20,main_green,main_green,67,130.0,9.994540147744491,8,2,2
2152,20,main_green,main_green,68,138.0,9.856941731360237,9,2,2
2153,20,main_green,main_green,67,146.0,9.939959003185765,8,2,2
2154,20,main_green,main_green,67,154.0,9.935566499063638,8,2,2
2155,20,main_green,main_green,66,162.0,9.629820591365046,9,2,2
2156,20,main_green,main_green,67,171.0,9.526113917961544,10,2,2
2157,20,main_yellow,main_green,65,182.0,9.530966465282267,11,3,2
2158,20,main_yellow,main_green,65,194.0,9.65352653473125,12,3,2
2159,20,main_yellow,main_green,65,206.0,9.759133057121558,12,3,2
2160,20,side_green,main_green,70,81.0,9.094903569253846,13,0,2
2161,20,side_green,main_green,70,45.0,9.186890890202841,5,0,2
2162,20,side_green,main_green,70,49.0,9.482711669866461,4,0,2
2163,20,side_green,main_green,70,53.0,9.751332478353614,4,0,2
2164,20,side_green,main_green,71,57.0,9.678298412726813,5,0,2
2165,20,side_green,main_green,70,64.0,9.616153706294432,7,0,2
2166,20,side_green,main_green,70,72.0,9.356852335733947,9,0,2
2167,20,side_green,main_green,69,81.0,9.185089955018801,9,0,2
2168,20,side_green,main_green,69,93.0,8.693783522704168,13,0,2
2169,20,side_green,main_green,68,107.0,8.446268400665563,14,0,2
2170,20,side_green,main_green,68,121.0,8.431083417960153,14,0,2
2171,20,side_green,main_green,69,137.0,8.144097403372381,17,0,2
2172,20,side_green,main_green,73,155.0,7.520316168837441,23,0,2
2173,20,side_green,main_green,71,174.0,7.484199294467911,19,0,2
2174,20,side_green,main_green,71,195.0,7.5821789174474565,21,0,2
2175,20,side_green,main_green,70,217.0,7.597172632025177,22,0,2
2176,20,side_green,main_green,72,240.0,7.377770020843673,25,0,2
2177,20,side_green,main_yellow,72,263.0,7.404552086086479,23,0,3
2178,20,side_green,main_yellow,70,286.0,7.167396721380711,23,0,3
2179,20,side_green,main_yellow,66,310.0,6.7709909350883635,24,0,3
2180,20,side_green,side_green,66,213.0,6.649635179943819,21,0,0
2181,20,side_green,side_green,62,208.0,6.128593345569451,22,0,0
2182,20,side_green,side_green,62,229.0,6.271003894027481,21,0,0
2183,20,side_green,side_green,57,252.0,6.016936111265623,23,0,0
2184,20,side_green,side_green,60,276.0,5.365870198624223,29,0,0
2185,20,side_green,side_green,60,301.0,5.635238285627465,25,0,0
2186,20,side_green,side_green,60,327.0,5.6501232851313254,27,0,0
2187,20,side_green,side_green,60,354.0,5.8693765984064,27,0,0
2188,20,side_green,side_green,61,382.0,5.922809848439217,29,0,0
2189,20,side_green,side_green,61,410.0,6.128561467082944,28,0,0
2190,20,side_green,side_green,61,438.0,6.214222235824945,28,0,0
2191,20,side_green,side_green,61,467.0,6.098300798573044,30,0,0
2192,20,side_green,side_green,62,496.0,6.040920582224301,30,0,0
2193,20,side_green,side_green,60,525.0,5.781781790570928,29,0,0
2194,20,side_green,side_green,60,555.0,5.687633482536196,30,0,0
2195,20,side_green,side_green,60,586.0,5.595835276062997,31,0,0
2196,20,side_green,side_green,65,617.0,5.145046019431876,36,0,0
2197,20,side_green,side_green,66,650.0,5.112328685980013,34,0,0
2198,20,side_green,side_green,63,683.0,4.885790667793937,33,0,0
2199,20,side_green,side_green,62,716.0,4.927711305211537,33,0,0
2200,20,side_green,side_green,60,749.0,4.436712619384988,34,0,0
2201,20,side_green,side_green,59,784.0,4.557241930454131,35,0,0
2202,20,side_yellow,side_green,59,819.0,4.291936095042824,36,1,0
2203,20,side_yellow,side_green,59,854.0,4.248279575580606,35,1,0
2204,20,side_yellow,side_green,60,890.0,4.014872691328966,37,1,0
2205,20,main_green,side_green,57,765.0,3.5635150607026613,33,2,0
2206,20,main_green,side_green,56,646.0,3.7115856301250596,29,2,0
2207,20,main_green,side_green,57,545.0,3.9554959984614713,29,2,0
2208,20,main_green,side_green,62,451.0,4.093549753887522,29,2,0
2209,20,main_green,side_green,62,367.0,4.838370550745376,20,2,0
2210,20,main_green,side_green,62,292.0,5.471466833807997,17,2,0
2211,20,main_green,side_green,62,232.0,6.220397511240375,13,2,0
2212,20,main_green,side_green,64,218.0,6.643297409151621,14,2,0
2213,20,main_green,side_green,64,201.0,7.237723493283039,11,2,0
2214,20,main_green,side_green,64,195.0,7.6739392200232155,11,2,0
2215,20,main_green,side_green,64,206.0,7.895254524509005,11,2,0
2216,20,main_green,side_green,65,218.0,8.183555447614037,13,2,0
