step,vehicle_count,total_waiting_time,mean_speed,phase,queue_phase_0,queue_phase_3,green_elapsed,state
2695,120,575.0,2.209090658955479,0,22,18,24,GGgrrrGGgrrr
2696,120,609.0,2.232261371721772,0,24,22,25,GGgrrrGGgrrr
2697,121,606.0,2.2901250615728728,0,23,24,26,GGgrrrGGgrrr
2698,121,617.0,2.3795615005051634,0,22,27,27,GGgrrrGGgrrr
2699,121,652.0,2.4860017874863134,1,20,27,0,yyyrrryyyrrr
2700,121,670.0,2.5024526229681157,1,19,30,0,yyyrrryyyrrr
2701,122,677.0,2.4953590042754743,1,20,31,0,yyyrrryyyrrr
2702,122,680.0,2.4195199654257102,2,23,29,0,rrrrrrrrrrrr
2703,123,710.0,2.4613176829145194,2,26,27,0,rrrrrrrrrrrr
2704,122,628.0,2.436208125613025,3,24,25,0,rrrGGgrrrGGg
2705,122,572.0,2.454125217319996,3,25,24,1,rrrGGgrrrGGg
2706,121,482.0,2.436439599054735,3,25,19,2,rrrGGgrrrGGg
2707,122,430.0,2.4929784116980382,3,28,15,3,rrrGGgrrrGGg
2708,123,429.0,2.6059580868850456,3,28,17,4,rrrGGgrrrGGg
2709,123,426.0,2.692217132271755,3,28,17,5,rrrGGgrrrGGg
2710,124,410.0,2.7089274074693224,3,29,20,6,rrrGGgrrrGGg
2711,123,388.0,2.5977816154847657,3,30,18,7,rrrGGgrrrGGg
2712,122,378.0,2.4071471943412117,3,29,17,8,rrrGGgrrrGGg
2713,123,360.0,2.4310693609872196,3,31,16,9,rrrGGgrrrGGg
2714,123,387.0,2.4508397309315724,3,33,19,10,rrrGGgrrrGGg
2715,123,388.0,2.4399501856768824,3,33,18,11,rrrGGgrrrGGg
2716,122,412.0,2.3763543442440906,3,35,19,12,rrrGGgrrrGGg
2717,123,440.0,2.2769935600470426,3,35,19,13,rrrGGgrrrGGg
2718,124,470.0,2.3149015295710065,3,36,18,14,rrrGGgrrrGGg
2719,123,521.0,2.14864649978874,3,36,20,15,rrrGGgrrrGGg
2720,123,566.0,2.218828452648089,3,36,20,16,rrrGGgrrrGGg
2721,123,615.0,2.241103956253966,3,38,20,17,rrrGGgrrrGGg
2722,124,670.0,2.2640258529767907,3,42,22,18,rrrGGgrrrGGg
2723,124,705.0,2.338615834410155,3,42,22,19,rrrGGgrrrGGg
2724,124,727.0,2.2007762331969385,4,42,22,0,rrryyyrrryyy
2725,123,752.0,2.11311244476474,4,41,23,0,rrryyyrrryyy
2726,123,753.0,2.1914279434350457,4,40,24,0,rrryyyrrryyy
2727,123,756.0,2.2511258540114287,5,39,25,0,rrrrrrrrrrrr
2728,122,769.0,2.188870146942254,5,40,28,0,rrrrrrrrrrrr
2729,123,688.0,2.1399942389466107,0,37,27,0,GGgrrrGGgrrr
2730,123,641.0,2.118220859406879,0,32,30,1,GGgrrrGGgrrr
2731,123,590.0,2.1248920129974143,0,29,29,2,GGgrrrGGgrrr
2732,125,547.0,2.1598871127052854,0,27,32,3,GGgrrrGGgrrr
2733,125,527.0,2.1412860679425374,0,25,31,4,GGgrrrGGgrrr
2734,127,550.0,2.1368006966018864,0,26,36,5,GGgrrrGGgrrr
2735,127,538.0,2.1144275690394414,0,23,33,6,GGgrrrGGgrrr
2736,127,549.0,2.127441373720354,0,24,37,7,GGgrrrGGgrrr
2737,126,536.0,2.034970461162568,0,26,38,8,GGgrrrGGgrrr
2738,123,539.0,1.7748486879303818,0,22,39,9,GGgrrrGGgrrr
2739,123,554.0,1.8333898160135447,0,25,42,10,GGgrrrGGgrrr
2740,124,573.0,1.9214857710221893,0,26,43,11,GGgrrrGGgrrr
2741,124,576.0,1.91804468645819,0,24,43,12,GGgrrrGGgrrr
2742,124,623.0,2.009912215290598,0,23,43,13,GGgrrrGGgrrr
2743,123,649.0,2.018152779960569,0,22,43,14,GGgrrrGGgrrr
2744,123,718.0,1.9712846278126703,0,26,45,15,GGgrrrGGgrrr
2745,124,781.0,1.9571579045894427,0,28,46,16,GGgrrrGGgrrr
2746,124,776.0,1.8969209568302319,0,27,42,17,GGgrrrGGgrrr
2747,123,792.0,1.8558145949851634,0,27,41,18,GGgrrrGGgrrr
2748,123,802.0,1.9491398128993447,0,25,46,19,GGgrrrGGgrrr
2749,124,825.0,1.9787021721547517,1,28,47,0,yyyrrryyyrrr
2750,124,873.0,2.0732374284419164,1,25,48,0,yyyrrryyyrrr
2751,124,930.0,2.064335765440712,1,29,48,0,yyyrrryyyrrr
2752,124,992.0,2.169076248639814,2,28,49,0,rrrrrrrrrrrr
2753,123,1049.0,2.1219466197640857,2,29,49,0,rrrrrrrrrrrr
2754,124,1015.0,2.1022087876982507,3,31,46,0,rrrGGgrrrGGg
2755,124,992.0,2.126329805088363,3,29,42,1,rrrGGgrrrGGg
2756,125,969.0,2.0697834536981063,3,30,39,2,rrrGGgrrrGGg
2757,125,923.0,2.122142049591522,3,27,39,3,rrrGGgrrrGGg
2758,125,864.0,2.221985758054691,3,24,38,4,rrrGGgrrrGGg
2759,125,825.0,2.329996063927472,3,26,35,5,rrrGGgrrrGGg
2760,124,835.0,2.348095180329062,3,25,33,6,rrrGGgrrrGGg
2761,124,844.0,2.307835257543204,3,26,33,7,rrrGGgrrrGGg
2762,123,849.0,2.3114664204823936,3,26,32,8,rrrGGgrrrGGg
2763,123,862.0,2.2846696506206428,3,26,33,9,rrrGGgrrrGGg
2764,123,838.0,2.337057603224038,3,25,31,10,rrrGGgrrrGGg
2765,124,764.0,2.426590517004685,3,27,30,11,rrrGGgrrrGGg
2766,125,749.0,2.5458901546583332,3,27,31,12,rrrGGgrrrGGg
2767,124,735.0,2.5614851787352153,3,25,28,13,rrrGGgrrrGGg
2768,124,742.0,2.521782441214016,3,25,27,14,rrrGGgrrrGGg
2769,124,779.0,2.610952867071918,3,27,28,15,rrrGGgrrrGGg
2770,123,823.0,2.608804571153545,3,27,27,16,rrrGGgrrrGGg
2771,124,862.0,2.655751831288591,3,28,25,17,rrrGGgrrrGGg
2772,123,858.0,2.6158192511052296,3,28,24,18,rrrGGgrrrGGg
2773,122,896.0,2.6364492456022335,3,30,25,19,rrrGGgrrrGGg
2774,122,939.0,2.7425070577302764,4,30,24,0,rrryyyrrryyy
2775,119,976.0,2.538169351207959,4,30,24,0,rrryyyrrryyy
2776,120,1006.0,2.408833909720442,4,31,23,0,rrryyyrrryyy
2777,120,1053.0,2.386654259561583,5,33,23,0,rrrrrrrrrrrr
2778,120,1079.0,2.4435830010043884,5,32,22,0,rrrrrrrrrrrr
2779,121,1050.0,2.4893659988352743,0,32,22,0,GGgrrrGGgrrr
2780,121,1001.0,2.575786221802123,0,30,23,1,GGgrrrGGgrrr
2781,122,955.0,2.642875425408165,0,33,21,2,GGgrrrGGgrrr
2782,122,944.0,2.7196113663056964,0,26,21,3,GGgrrrGGgrrr
2783,122,884.0,2.7538511243645947,0,27,21,4,GGgrrrGGgrrr
2784,122,848.0,2.7651977086053283,0,26,21,5,GGgrrrGGgrrr
2785,122,814.0,2.7700121658396983,0,26,21,6,GGgrrrGGgrrr
2786,122,826.0,2.641264438060179,0,23,23,7,GGgrrrGGgrrr
2787,121,811.0,2.6187827220473006,0,24,21,8,GGgrrrGGgrrr
2788,122,778.0,2.641725580117957,0,24,23,9,GGgrrrGGgrrr
2789,119,743.0,2.381483392647647,0,23,22,10,GGgrrrGGgrrr
2790,119,714.0,2.425088695417168,0,23,21,11,GGgrrrGGgrrr
2791,121,680.0,2.378780641004428,0,24,22,12,GGgrrrGGgrrr
2792,120,650.0,2.347804052225568,0,23,22,13,GGgrrrGGgrrr
2793,122,666.0,2.3364257937400215,0,24,23,14,GGgrrrGGgrrr
2794,122,696.0,2.392901265507586,0,19,21,15,GGgrrrGGgrrr
2795,122,664.0,2.5036735351576413,0,18,23,16,GGgrrrGGgrrr
2796,121,629.0,2.492035169239388,0,17,22,17,GGgrrrGGgrrr
2797,120,603.0,2.4382770223134496,0,17,22,18,GGgrrrGGgrrr
2798,120,611.0,2.227193742705066,0,19,23,19,GGgrrrGGgrrr
2799,120,629.0,2.258476360711898,0,18,24,20,GGgrrrGGgrrr
2800,119,649.0,2.1825281272271932,1,18,25,0,yyyrrryyyrrr
2801,117,673.0,1.9629662035957933,1,18,26,0,yyyrrryyyrrr
2802,117,715.0,2.0045706215818972,1,19,26,0,yyyrrryyyrrr
2803,117,739.0,2.0989910245196968,2,20,27,0,rrrrrrrrrrrr
2804,118,769.0,2.15468136299937,2,22,28,0,rrrrrrrrrrrr
2805,119,727.0,2.1760317760852366,3,22,27,0,rrrGGgrrrGGg
2806,119,700.0,2.203514877416137,3,23,25,1,rrrGGgrrrGGg
2807,121,553.0,2.202912266080934,3,24,22,2,rrrGGgrrrGGg
2808,121,382.0,2.268891676727575,3,22,19,3,rrrGGgrrrGGg
2809,122,373.0,2.361326752753445,3,24,18,4,rrrGGgrrrGGg
2810,123,389.0,2.401513874168783,3,27,21,5,rrrGGgrrrGGg
2811,123,414.0,2.3921584875139814,3,28,20,6,rrrGGgrrrGGg
2812,123,412.0,2.2607483386326175,3,29,19,7,rrrGGgrrrGGg
2813,122,438.0,2.151061080188843,3,30,21,8,rrrGGgrrrGGg
2814,122,441.0,2.0215356583400954,3,33,21,9,rrrGGgrrrGGg
2815,122,458.0,2.0372745622169903,3,31,19,10,rrrGGgrrrGGg
2816,122,443.0,2.081222884193373,3,31,18,11,rrrGGgrrrGGg
2817,122,460.0,1.9022568261163042,3,34,20,12,rrrGGgrrrGGg
2818,122,479.0,1.9407312817336289,3,34,18,13,rrrGGgrrrGGg
2819,123,493.0,1.8890418044800144,3,40,19,14,rrrGGgrrrGGg
2820,123,475.0,1.9444272235628524,3,36,20,15,rrrGGgrrrGGg
2821,123,465.0,1.9483987220754317,3,35,18,16,rrrGGgrrrGGg
2822,122,483.0,1.8729480912486276,3,36,19,17,rrrGGgrrrGGg
2823,123,475.0,1.9166348976086671,3,35,17,18,rrrGGgrrrGGg
2824,123,490.0,1.8753005927548494,3,36,17,19,rrrGGgrrrGGg
2825,122,511.0,1.886564742931703,4,37,17,0,rrryyyrrryyy
2826,122,548.0,1.9375490422841022,4,40,20,0,rrryyyrrryyy
2827,123,569.0,1.9537813889870628,4,40,18,0,rrryyyrrryyy
2828,123,594.0,2.016466097350609,5,40,19,0,rrrrrrrrrrrr
2829,124,658.0,2.060526916860732,5,44,22,0,rrrrrrrrrrrr
2830,124,603.0,2.1033141790879593,0,39,21,0,GGgrrrGGgrrr
2831,124,576.0,2.079666491752087,0,39,20,1,GGgrrrGGgrrr
2832,123,557.0,2.0896066728822382,0,38,21,2,GGgrrrGGgrrr
2833,123,551.0,2.2028009556462713,0,37,20,3,GGgrrrGGgrrr
2834,124,531.0,2.2164439156929245,0,35,20,4,GGgrrrGGgrrr
2835,125,532.0,2.1914118618682363,0,33,22,5,GGgrrrGGgrrr
2836,125,515.0,2.2094642025016418,0,33,20,6,GGgrrrGGgrrr
2837,124,531.0,2.163511590397103,0,34,23,7,GGgrrrGGgrrr
2838,124,540.0,2.223249328799604,0,35,23,8,GGgrrrGGgrrr
2839,124,526.0,1.9806409491834922,0,36,22,9,GGgrrrGGgrrr
2840,124,526.0,1.9999987389461067,0,35,22,10,GGgrrrGGgrrr
2841,124,516.0,2.065435869602509,0,33,22,11,GGgrrrGGgrrr
2842,124,521.0,2.148755856839559,0,33,23,12,GGgrrrGGgrrr
2843,125,520.0,2.2126117656866118,0,32,24,13,GGgrrrGGgrrr
2844,125,564.0,2.150770916960364,0,32,24,14,GGgrrrGGgrrr
2845,125,582.0,2.2687586999756197,0,32,24,15,GGgrrrGGgrrr
2846,125,562.0,2.378912303371796,0,30,22,16,GGgrrrGGgrrr
2847,122,558.0,2.172600257158979,0,28,19,17,GGgrrrGGgrrr
2848,122,565.0,2.213396667619453,0,27,20,18,GGgrrrGGgrrr
2849,123,619.0,2.3248632497612483,0,30,23,19,GGgrrrGGgrrr
2850,124,636.0,2.4302068313881167,0,27,24,20,GGgrrrGGgrrr
2851,122,669.0,2.3548397710231876,0,27,25,21,GGgrrrGGgrrr
2852,122,706.0,2.4374764731711256,0,27,26,22,GGgrrrGGgrrr
2853,122,742.0,2.5775074952870862,0,26,28,23,GGgrrrGGgrrr
2854,123,735.0,2.6939573324514194,0,25,29,24,GGgrrrGGgrrr
2855,123,787.0,2.82909440872831,0,24,29,25,GGgrrrGGgrrr
2856,122,822.0,2.8202270495472472,1,23,30,0,yyyrrryyyrrr
2857,122,843.0,2.8752947074215633,1,20,30,0,yyyrrryyyrrr
2858,122,894.0,2.9236962344157016,1,23,31,0,yyyrrryyyrrr
2859,123,945.0,2.895994115269264,2,23,32,0,rrrrrrrrrrrr
2860,123,975.0,2.7554828564159526,2,25,30,0,rrrrrrrrrrrr
2861,123,940.0,2.7851327352214335,3,25,27,0,rrrGGgrrrGGg
2862,122,927.0,2.727901903238211,3,25,26,1,rrrGGgrrrGGg
2863,122,915.0,2.568921448764453,3,28,25,2,rrrGGgrrrGGg
2864,120,833.0,2.3624430785428734,3,28,23,3,rrrGGgrrrGGg
2865,121,762.0,2.4027975205917387,3,29,22,4,rrrGGgrrrGGg
2866,122,706.0,2.4961052422509846,3,28,22,5,rrrGGgrrrGGg
2867,122,673.0,2.600234833723203,3,29,20,6,rrrGGgrrrGGg
2868,121,723.0,2.568344605295262,3,30,23,7,rrrGGgrrrGGg
2869,121,742.0,2.5692308416488316,3,32,21,8,rrrGGgrrrGGg
2870,121,767.0,2.5001313095865676,3,33,21,9,rrrGGgrrrGGg
2871,121,793.0,2.5201246602141936,3,34,20,10,rrrGGgrrrGGg
2872,120,791.0,2.411535549481078,3,36,20,11,rrrGGgrrrGGg
2873,120,751.0,2.354439778804387,3,36,21,12,rrrGGgrrrGGg
2874,119,712.0,2.3110884832755354,3,34,20,13,rrrGGgrrrGGg
2875,118,698.0,2.3864067367523614,3,32,20,14,rrrGGgrrrGGg
2876,118,666.0,2.417634114501571,3,33,19,15,rrrGGgrrrGGg
2877,118,634.0,2.5719065575879716,3,29,20,16,rrrGGgrrrGGg
2878,117,617.0,2.626806170857557,3,30,18,17,rrrGGgrrrGGg
2879,118,638.0,2.737209465079088,3,30,19,18,rrrGGgrrrGGg
2880,117,661.0,2.8188268168462804,3,31,18,19,rrrGGgrrrGGg
2881,117,714.0,2.9794380613117504,4,33,20,0,rrryyyrrryyy
2882,117,736.0,2.9888966017695258,4,32,19,0,rrryyyrrryyy
2883,117,762.0,3.0534733831700236,4,33,18,0,rrryyyrrryyy
2884,117,770.0,2.9438569568954316,5,33,20,0,rrrrrrrrrrrr
2885,117,805.0,2.9445341066910586,5,34,19,0,rrrrrrrrrrrr
2886,117,695.0,2.8847565902803436,0,31,20,0,GGgrrrGGgrrr
2887,117,604.0,2.947157493173804,0,25,21,1,GGgrrrGGgrrr
2888,117,602.0,3.0180613595579646,0,25,22,2,GGgrrrGGgrrr
2889,119,549.0,3.0569108651908237,0,23,23,3,GGgrrrGGgrrr
2890,119,543.0,3.1823034155413765,0,22,22,4,GGgrrrGGgrrr
2891,119,538.0,3.2113682558435266,0,23,22,5,GGgrrrGGgrrr
2892,119,511.0,3.2029988436119012,0,22,22,6,GGgrrrGGgrrr
2893,120,506.0,3.275026710577805,0,22,22,7,GGgrrrGGgrrr
2894,120,478.0,3.262800951121257,0,20,22,8,GGgrrrGGgrrr
2895,119,499.0,3.2557375588541295,0,20,21,9,GGgrrrGGgrrr
2896,118,519.0,3.2297311950987457,0,22,21,10,GGgrrrGGgrrr
2897,116,534.0,3.0844515803117996,0,23,21,11,GGgrrrGGgrrr
2898,117,552.0,2.92054214490436,0,26,21,12,GGgrrrGGgrrr
2899,117,573.0,2.7879485518952416,0,27,21,13,GGgrrrGGgrrr
2900,117,569.0,2.787577030990373,0,26,21,14,GGgrrrGGgrrr
2901,117,550.0,2.8464806563075977,0,25,20,15,GGgrrrGGgrrr
2902,117,534.0,2.9123991507955367,0,25,20,16,GGgrrrGGgrrr
2903,116,515.0,2.7354280343009596,0,25,21,17,GGgrrrGGgrrr
2904,117,505.0,2.8268779322891797,0,22,22,18,GGgrrrGGgrrr
2905,118,524.0,2.9402736364359154,0,23,21,19,GGgrrrGGgrrr
2906,117,534.0,2.911956295485833,0,20,22,20,GGgrrrGGgrrr
2907,116,546.0,2.845242479577501,0,20,23,21,GGgrrrGGgrrr
2908,118,563.0,2.7571521498848073,0,20,26,22,GGgrrrGGgrrr
2909,118,580.0,2.663341751363036,1,18,25,0,yyyrrryyyrrr
2910,118,628.0,2.743361379565322,1,20,26,0,yyyrrryyyrrr
2911,118,650.0,2.8075063921494636,1,20,26,0,yyyrrryyyrrr
2912,119,671.0,2.8514309362242503,2,21,31,0,rrrrrrrrrrrr
2913,121,693.0,2.907183641651568,2,22,33,0,rrrrrrrrrrrr
2914,121,676.0,3.027487883736601,3,21,31,0,rrrGGgrrrGGg
2915,121,636.0,3.1004649629554724,3,19,30,1,rrrGGgrrrGGg
2916,121,592.0,3.1675437776278224,3,17,28,2,rrrGGgrrrGGg
2917,121,546.0,3.186843447344044,3,18,26,3,rrrGGgrrrGGg
2918,122,513.0,3.1050604335180294,3,18,26,4,rrrGGgrrrGGg
2919,123,479.0,3.045424406129281,3,20,25,5,rrrGGgrrrGGg
2920,124,455.0,3.0851621848614847,3,19,24,6,rrrGGgrrrGGg
2921,123,460.0,2.9534752451685553,3,18,26,7,rrrGGgrrrGGg
2922,122,469.0,2.70655890293537,3,19,29,8,rrrGGgrrrGGg
2923,121,454.0,2.528486364652854,3,19,25,9,rrrGGgrrrGGg
2924,122,441.0,2.4798261759856954,3,21,23,10,rrrGGgrrrGGg
2925,122,437.0,2.4771678355657913,3,20,26,11,rrrGGgrrrGGg
2926,123,428.0,2.4951923347961613,3,21,25,12,rrrGGgrrrGGg
2927,124,453.0,2.4687382032954086,3,20,28,13,rrrGGgrrrGGg
2928,121,476.0,2.144753814862944,3,23,27,14,rrrGGgrrrGGg
2929,121,464.0,2.0536041613050697,3,24,26,15,rrrGGgrrrGGg
2930,121,467.0,2.112512274904643,3,23,27,16,rrrGGgrrrGGg
2931,122,475.0,2.0780057639785507,3,23,29,17,rrrGGgrrrGGg
2932,123,478.0,2.0560707379418814,3,25,28,18,rrrGGgrrrGGg
2933,123,517.0,2.098706953286385,3,24,26,19,rrrGGgrrrGGg
2934,125,527.0,2.079238669252623,3,26,28,20,rrrGGgrrrGGg
2935,125,561.0,2.1461015029537567,3,28,28,21,rrrGGgrrrGGg
2936,124,617.0,2.082354027571852,3,28,28,22,rrrGGgrrrGGg
2937,124,651.0,1.9754781364824552,3,29,30,23,rrrGGgrrrGGg
2938,123,657.0,1.9070091983330582,3,30,28,24,rrrGGgrrrGGg
2939,124,677.0,1.9160028966770815,3,33,27,25,rrrGGgrrrGGg
2940,125,705.0,1.9954346696547194,4,35,26,0,rrryyyrrryyy
2941,125,743.0,2.036128970930029,4,35,27,0,rrryyyrrryyy
2942,126,777.0,2.0816475156830743,4,37,25,0,rrryyyrrryyy
2943,126,838.0,1.9519321067294697,5,36,29,0,rrrrrrrrrrrr
2944,127,850.0,1.9611219972941467,5,37,26,0,rrrrrrrrrrrr
2945,126,766.0,1.9133259002023102,0,35,24,0,GGgrrrGGgrrr
2946,127,771.0,1.9489209240046006,0,35,26,1,GGgrrrGGgrrr
2947,127,737.0,1.980757578295477,0,33,28,2,GGgrrrGGgrrr
2948,127,723.0,2.016742861688772,0,31,31,3,GGgrrrGGgrrr
2949,125,695.0,1.909778446842157,0,30,30,4,GGgrrrGGgrrr
2950,125,710.0,1.956623991919295,0,31,32,5,GGgrrrGGgrrr
2951,126,680.0,1.9743629160869256,0,30,33,6,GGgrrrGGgrrr
2952,127,677.0,1.9975732253934768,0,29,34,7,GGgrrrGGgrrr
2953,128,662.0,2.0668820860564048,0,28,34,8,GGgrrrGGgrrr
2954,128,635.0,2.112844433532931,0,27,34,9,GGgrrrGGgrrr
2955,128,628.0,2.079768577298162,0,26,35,10,GGgrrrGGgrrr
2956,127,616.0,2.039381020268204,0,24,36,11,GGgrrrGGgrrr
2957,128,641.0,2.0869121870881493,0,27,37,12,GGgrrrGGgrrr
2958,128,678.0,2.0678836060321446,0,26,38,13,GGgrrrGGgrrr
2959,127,680.0,2.062005494035931,0,24,38,14,GGgrrrGGgrrr
2960,128,693.0,2.18608512161265,0,23,39,15,GGgrrrGGgrrr
2961,127,706.0,2.2055507837879724,0,21,38,16,GGgrrrGGgrrr
2962,128,726.0,2.2912990361991583,0,21,40,17,GGgrrrGGgrrr
2963,129,787.0,2.384930670487977,0,20,42,18,GGgrrrGGgrrr
2964,129,784.0,2.52865098073293,0,20,40,19,GGgrrrGGgrrr
2965,128,808.0,2.557671414385261,1,20,39,0,yyyrrryyyrrr
2966,126,869.0,2.4739208156500276,1,21,41,0,yyyrrryyyrrr
2967,126,922.0,2.5162070558900225,1,24,41,0,yyyrrryyyrrr
2968,127,961.0,2.534662500282697,2,26,44,0,rrrrrrrrrrrr
2969,128,1033.0,2.5181298729834336,2,28,46,0,rrrrrrrrrrrr
2970,127,999.0,2.461547976629936,3,29,41,0,rrrGGgrrrGGg
2971,127,1004.0,2.379719064530569,3,30,40,1,rrrGGgrrrGGg
2972,127,952.0,2.41981507632144,3,28,38,2,rrrGGgrrrGGg
2973,128,933.0,2.437742568110693,3,28,37,3,rrrGGgrrrGGg
2974,129,857.0,2.474315591822827,3,28,37,4,rrrGGgrrrGGg
2975,129,845.0,2.531582074785105,3,27,36,5,rrrGGgrrrGGg
2976,128,796.0,2.504006285025594,3,28,32,6,rrrGGgrrrGGg
2977,127,743.0,2.500554271359608,3,28,31,7,rrrGGgrrrGGg
2978,128,720.0,2.583305124883659,3,31,29,8,rrrGGgrrrGGg
2979,127,709.0,2.586336549151814,3,30,29,9,rrrGGgrrrGGg
2980,126,743.0,2.5845259125593567,3,33,25,10,rrrGGgrrrGGg
2981,126,767.0,2.6839888794832296,3,33,26,11,rrrGGgrrrGGg
2982,126,791.0,2.7732697829195576,3,34,24,12,rrrGGgrrrGGg
2983,126,782.0,2.751486686981681,3,33,23,13,rrrGGgrrrGGg
2984,126,779.0,2.7097545447961657,3,34,24,14,rrrGGgrrrGGg
2985,126,803.0,2.7385228785586517,3,35,23,15,rrrGGgrrrGGg
2986,125,793.0,2.7254759044237273,3,35,21,16,rrrGGgrrrGGg
2987,125,788.0,2.799368716449295,3,35,19,17,rrrGGgrrrGGg
2988,124,779.0,2.7365127695023506,3,34,20,18,rrrGGgrrrGGg
2989,124,801.0,2.65802542318725,3,37,18,19,rrrGGgrrrGGg
2990,125,822.0,2.575558503093881,4,36,17,0,rrryyyrrryyy
2991,125,821.0,2.512496722471627,4,38,16,0,rrryyyrrryyy
2992,125,821.0,2.514454194869419,4,38,16,0,rrryyyrrryyy
2993,123,840.0,2.402674633939443,5,40,16,0,rrrrrrrrrrrr
2994,123,842.0,2.3712756516741873,5,42,17,0,rrrrrrrrrrrr
2995,124,766.0,2.2524757666265818,0,38,20,0,GGgrrrGGgrrr
2996,124,718.0,2.27210245291766,0,35,18,1,GGgrrrGGgrrr
2997,124,687.0,2.3301663743673258,0,33,19,2,GGgrrrGGgrrr
2998,124,687.0,2.397712254710128,0,33,21,3,GGgrrrGGgrrr
2999,125,681.0,2.4321540503350922,0,33,20,4,GGgrrrGGgrrr
3000,126,651.0,2.4890733265951543,0,30,22,5,GGgrrrGGgrrr
3001,126,648.0,2.5507004033345675,0,31,20,6,GGgrrrGGgrrr
3002,126,619.0,2.600140425243281,0,30,21,7,GGgrrrGGgrrr
3003,124,643.0,2.4647788722841217,0,30,21,8,GGgrrrGGgrrr
3004,124,613.0,2.339198390207277,0,29,21,9,GGgrrrGGgrrr
3005,124,611.0,2.2357880651343485,0,27,21,10,GGgrrrGGgrrr
3006,125,603.0,2.294941476383203,0,29,20,11,GGgrrrGGgrrr
3007,124,600.0,2.322632522611763,0,29,21,12,GGgrrrGGgrrr
3008,123,639.0,2.3160960990019377,0,26,20,13,GGgrrrGGgrrr
3009,122,643.0,2.2825506103505173,0,27,22,14,GGgrrrGGgrrr
3010,123,667.0,2.2324130847591226,0,28,24,15,GGgrrrGGgrrr
3011,123,671.0,2.381454099760649,0,25,23,16,GGgrrrGGgrrr
3012,124,673.0,2.4345845580630567,0,26,23,17,GGgrrrGGgrrr
3013,125,676.0,2.525088043626711,0,25,23,18,GGgrrrGGgrrr
3014,122,677.0,2.332787300904865,0,21,25,19,GGgrrrGGgrrr
3015,122,626.0,2.4853256806558366,0,21,25,20,GGgrrrGGgrrr
3016,121,561.0,2.500503076924528,0,20,24,21,GGgrrrGGgrrr
3017,121,586.0,2.6732432934564594,0,20,25,22,GGgrrrGGgrrr
3018,122,626.0,2.7151275813136517,1,20,27,0,yyyrrryyyrrr
3019,121,674.0,2.652419889055021,1,22,27,0,yyyrrryyyrrr
3020,123,727.0,2.627829745435656,1,26,29,0,yyyrrryyyrrr
3021,123,783.0,2.6561949383842043,2,28,28,0,rrrrrrrrrrrr
3022,123,839.0,2.669949133227064,2,27,30,0,rrrrrrrrrrrr
3023,124,808.0,2.7149403619119385,3,30,28,0,rrrGGgrrrGGg
3024,124,769.0,2.7550533081662185,3,27,25,1,rrrGGgrrrGGg
3025,125,767.0,2.7506842100528046,3,32,26,2,rrrGGgrrrGGg
3026,125,764.0,2.7885967781826184,3,32,24,3,rrrGGgrrrGGg
3027,124,794.0,2.6973870720051885,3,35,23,4,rrrGGgrrrGGg
3028,125,797.0,2.7035846078472505,3,36,24,5,rrrGGgrrrGGg
3029,124,804.0,2.632028202021376,3,38,21,6,rrrGGgrrrGGg
3030,126,837.0,2.597470677038254,3,39,24,7,rrrGGgrrrGGg
3031,125,852.0,2.5077250418316717,3,40,20,8,rrrGGgrrrGGg
3032,123,881.0,2.373228389792312,3,41,18,9,rrrGGgrrrGGg
3033,123,915.0,2.4299029100586504,3,42,19,10,rrrGGgrrrGGg
3034,122,979.0,2.4444446398038866,3,44,20,11,rrrGGgrrrGGg
3035,123,986.0,2.5567101820695153,3,44,21,12,rrrGGgrrrGGg
3036,122,986.0,2.547655868409906,3,45,20,13,rrrGGgrrrGGg
3037,124,1023.0,2.609730928360216,3,48,19,14,rrrGGgrrrGGg
3038,123,1090.0,2.6457965717657785,3,48,19,15,rrrGGgrrrGGg
3039,123,1131.0,2.753873771408499,3,48,20,16,rrrGGgrrrGGg
3040,122,1173.0,2.6627868357163735,3,49,20,17,rrrGGgrrrGGg
3041,120,1158.0,2.596626513148356,3,48,18,18,rrrGGgrrrGGg
3042,122,1116.0,2.670020209964039,3,46,20,19,rrrGGgrrrGGg
3043,121,1112.0,2.627800216792016,4,45,17,0,rrryyyrrryyy
3044,121,1109.0,2.5095972789899883,4,46,20,0,rrryyyrrryyy
3045,120,1107.0,2.3592003406423663,4,45,20,0,rrryyyrrryyy
3046,122,1130.0,2.2995614756241323,5,46,22,0,rrrrrrrrrrrr
3047,122,1128.0,2.3407296246016522,5,44,20,0,rrrrrrrrrrrr
3048,122,1045.0,2.4187782884573528,0,40,23,0,GGgrrrGGgrrr
3049,124,964.0,2.506960372637945,0,40,23,1,GGgrrrGGgrrr
3050,124,929.0,2.6387173040243153,0,35,25,2,GGgrrrGGgrrr
3051,123,875.0,2.6497462414802917,0,34,25,3,GGgrrrGGgrrr
3052,124,816.0,2.738459692689074,0,33,25,4,GGgrrrGGgrrr
3053,123,794.0,2.7180071823193415,0,30,25,5,GGgrrrGGgrrr
3054,124,733.0,2.728054079509377,0,29,25,6,GGgrrrGGgrrr
3055,124,703.0,2.772160346285372,0,28,25,7,GGgrrrGGgrrr
3056,124,701.0,2.736475468659106,0,25,27,8,GGgrrrGGgrrr
