step,J1_phase_group,J2_phase_group,vehicle_count,total_waiting_time,mean_speed,total_queue,J1_phase,J2_phase,J1_side_pressure,J1_main_pressure,J2_side_pressure,J2_main_pressure
845,main_green,main_green,50,82.0,9.875801736491578,6,2,2,1.0,15.0,0.0,4.0
846,main_green,main_green,49,88.0,9.90238616167357,6,2,2,1.0,15.0,0.0,4.0
847,main_green,main_green,48,94.0,9.817379885096873,6,2,2,1.0,15.0,0.0,4.0
848,main_green,main_green,49,102.0,9.532181580748793,9,2,2,1.0,15.0,0.0,4.0
849,main_green,main_green,50,111.0,9.433064856861215,10,2,2,1.0,15.0,0.0,4.0
850,main_green,main_green,50,121.0,9.543453830527023,10,2,2,1.0,15.0,0.0,4.0
851,main_green,main_green,50,131.0,9.59763866094294,10,2,2,1.0,15.0,0.0,4.0
852,main_green,main_green,55,141.0,8.773073884796371,15,2,2,1.0,15.0,0.0,4.0
853,main_green,main_green,55,151.0,9.071704432311426,10,2,2,1.0,5.0,10.0,16.0
854,main_green,main_green,56,161.0,9.147868222001875,11,2,2,1.0,5.0,10.0,16.0
855,main_green,main_green,55,171.0,9.420803525677377,10,2,2,1.0,5.0,10.0,16.0
856,main_green,main_green,56,181.0,9.442999733707437,11,2,2,1.0,5.0,10.0,16.0
857,main_green,main_green,54,191.0,9.482668806138971,10,2,2,1.0,5.0,10.0,16.0
858,main_green,main_green,53,201.0,9.430864713041592,10,2,2,1.0,5.0,10.0,16.0
859,main_green,main_green,51,212.0,8.943381911626878,12,2,2,1.0,5.0,10.0,16.0
860,main_green,main_green,52,224.0,8.760458130671795,13,2,2,1.0,5.0,10.0,16.0
861,main_green,main_green,52,236.0,8.96822646837813,12,2,2,1.0,5.0,10.0,16.0
862,main_green,main_green,52,250.0,9.005387950781355,14,2,2,1.0,5.0,10.0,16.0
863,main_green,main_green,51,264.0,8.987653108325551,14,2,2,4.0,8.0,13.0,13.0
864,main_green,main_green,56,278.0,8.365992248803568,19,2,2,4.0,8.0,13.0,13.0
865,main_green,main_green,57,292.0,8.365872555113294,15,2,2,4.0,8.0,13.0,13.0
866,main_green,main_green,57,306.0,8.603137776813172,14,2,2,4.0,8.0,13.0,13.0
867,main_green,main_green,57,320.0,8.593405563038436,14,2,2,4.0,8.0,13.0,13.0
868,main_green,main_green,58,334.0,8.501054668681716,15,2,2,4.0,8.0,13.0,13.0
869,main_green,main_green,57,348.0,8.408041148967422,14,2,2,4.0,8.0,13.0,13.0
870,main_green,main_green,58,362.0,8.267339135153867,15,2,2,4.0,8.0,13.0,13.0
871,main_green,main_green,57,376.0,8.407031844139263,14,2,2,4.0,8.0,13.0,13.0
872,main_green,main_green,58,393.0,8.197457398209016,18,2,2,4.0,8.0,13.0,13.0
873,yellow_transition,yellow_transition,58,411.0,8.326127029927328,18,3,3,8.0,10.0,13.0,11.0
874,yellow_transition,yellow_transition,56,429.0,8.192471748086108,18,3,3,8.0,10.0,13.0,11.0
875,yellow_transition,yellow_transition,56,447.0,7.827609475423111,19,3,3,8.0,10.0,13.0,11.0
876,main_green,side_green,61,278.0,7.26016714458425,19,2,0,8.0,10.0,13.0,11.0
877,main_green,side_green,61,196.0,7.54610469192511,10,2,0,8.0,10.0,13.0,11.0
878,main_green,side_green,61,196.0,7.972082139720125,11,2,0,8.0,10.0,13.0,11.0
879,main_green,side_green,61,207.0,8.322438028155341,11,2,0,8.0,10.0,13.0,11.0
880,main_green,side_green,63,218.0,8.358397109107809,13,2,0,8.0,10.0,13.0,11.0
881,main_green,side_green,62,230.0,8.765385959192754,12,2,0,8.0,10.0,13.0,11.0
882,main_green,side_green,61,243.0,8.998793495605645,13,2,0,8.0,10.0,13.0,11.0
883,main_green,side_green,61,256.0,9.277040762139997,13,2,0,8.0,10.0,13.0,11.0
884,main_green,side_green,61,269.0,9.058456122596416,14,2,0,8.0,10.0,13.0,11.0
885,main_green,side_green,62,282.0,8.970514370764487,14,2,0,8.0,10.0,13.0,11.0
886,yellow_transition,yellow_transition,59,296.0,8.850416962768234,14,3,1,10.0,4.0,-15.0,15.0
887,yellow_transition,yellow_transition,59,311.0,8.719996678407812,15,3,1,10.0,4.0,-15.0,15.0
888,yellow_transition,yellow_transition,63,326.0,7.792036924513945,20,3,1,10.0,4.0,-15.0,15.0
889,side_green,main_green,62,107.0,7.9796514116857,7,0,2,10.0,4.0,-15.0,15.0
890,side_green,main_green,63,15.0,8.433762466585817,4,0,2,10.0,4.0,-15.0,15.0
891,side_green,main_green,62,1.0,8.914191567763963,1,0,2,10.0,4.0,-15.0,15.0
892,side_green,main_green,63,2.0,9.228596877868432,2,0,2,10.0,4.0,-15.0,15.0
893,side_green,main_green,63,4.0,9.827332762114459,2,0,2,10.0,4.0,-15.0,15.0
894,side_green,main_green,63,6.0,10.27750451225379,2,0,2,10.0,4.0,-15.0,15.0
895,side_green,main_green,61,8.0,10.418304708424321,3,0,2,10.0,4.0,-15.0,15.0
896,side_green,main_green,59,11.0,10.336933716286653,4,0,2,10.0,4.0,-15.0,15.0
897,side_green,main_green,56,17.0,10.477069416226586,6,0,2,10.0,4.0,-15.0,15.0
898,side_green,main_green,54,24.0,10.457806749749434,7,0,2,10.0,4.0,-15.0,15.0
899,yellow_transition,yellow_transition,53,31.0,10.518114351634747,7,1,3,-12.0,18.0,-9.0,-3.0
900,yellow_transition,yellow_transition,56,39.0,9.32538955906704,13,1,3,-12.0,18.0,-9.0,-3.0
901,yellow_transition,yellow_transition,57,47.0,9.1852918263226,9,1,3,-12.0,18.0,-9.0,-3.0
902,main_green,main_green,56,22.0,9.613859041747196,4,2,2,-12.0,18.0,-9.0,-3.0
903,main_green,main_green,56,18.0,10.00219632390681,3,2,2,-12.0,18.0,-9.0,-3.0
904,main_green,main_green,57,16.0,10.22053412347471,3,2,2,-12.0,18.0,-9.0,-3.0
905,main_green,main_green,57,18.0,10.384300804147511,2,2,2,-12.0,18.0,-9.0,-3.0
906,main_green,main_green,58,20.0,10.284540585359176,3,2,2,-12.0,18.0,-9.0,-3.0
907,main_green,main_green,56,22.0,10.412834855238533,2,2,2,-12.0,18.0,-9.0,-3.0
908,main_green,main_green,55,26.0,10.354396368198866,5,2,2,-12.0,18.0,-9.0,-3.0
909,main_green,main_green,54,31.0,10.487582325699357,5,2,2,-12.0,18.0,-9.0,-3.0
910,main_green,main_green,52,37.0,10.636118240032646,6,2,2,-12.0,18.0,-9.0,-3.0
911,main_green,main_green,50,43.0,10.51744954603714,7,2,2,-12.0,18.0,-9.0,-3.0
912,main_green,main_green,55,49.0,9.61367119946024,11,2,2,-4.0,16.0,-5.0,7.0
913,main_green,main_green,53,55.0,9.763090052787359,6,2,2,-4.0,16.0,-5.0,7.0
914,main_green,main_green,52,61.0,9.904022372721231,6,2,2,-4.0,16.0,-5.0,7.0
915,main_green,main_green,51,67.0,10.1490580641755,6,2,2,-4.0,16.0,-5.0,7.0
916,main_green,main_green,52,73.0,9.769395625594402,8,2,2,-4.0,16.0,-5.0,7.0
917,main_green,main_green,51,79.0,9.794597233607508,6,2,2,-4.0,16.0,-5.0,7.0
918,main_green,main_green,50,85.0,9.688014535854427,6,2,2,-4.0,16.0,-5.0,7.0
919,main_green,main_green,50,91.0,9.592650882546096,6,2,2,-4.0,16.0,-5.0,7.0
920,main_green,main_green,50,98.0,9.448234728090153,8,2,2,-4.0,16.0,-5.0,7.0
921,main_green,main_green,50,106.0,9.312914460314541,9,2,2,-4.0,16.0,-5.0,7.0
922,main_green,main_green,49,116.0,9.38412993801906,10,2,2,-3.0,7.0,9.0,21.0
923,main_green,main_green,48,126.0,9.44468871233376,10,2,2,-3.0,7.0,9.0,21.0
924,main_green,main_green,53,136.0,8.529924568872994,15,2,2,-3.0,7.0,9.0,21.0
925,main_green,main_green,53,146.0,8.93807860012943,10,2,2,-3.0,7.0,9.0,21.0
926,main_green,main_green,54,156.0,8.919883831703133,11,2,2,-3.0,7.0,9.0,21.0
927,main_green,main_green,53,166.0,9.09884511920852,10,2,2,-3.0,7.0,9.0,21.0
928,main_green,main_green,54,176.0,8.995066160592554,11,2,2,-3.0,7.0,9.0,21.0
929,main_green,main_green,54,186.0,9.005037016120935,10,2,2,-3.0,7.0,9.0,21.0
930,main_green,main_green,53,196.0,8.975692298099778,10,2,2,-3.0,7.0,9.0,21.0
931,main_green,main_green,54,207.0,8.841560163411588,12,2,2,-3.0,7.0,9.0,21.0
932,main_green,main_green,55,219.0,8.791922594170877,13,2,2,-1.0,1.0,16.0,26.0
933,main_green,main_green,54,232.0,8.76513553058211,13,2,2,-1.0,1.0,16.0,26.0
934,main_green,main_green,54,246.0,8.895444398433893,14,2,2,-1.0,1.0,16.0,26.0
935,main_green,main_green,54,260.0,9.029018153701342,14,2,2,-1.0,1.0,16.0,26.0
936,main_green,main_green,59,274.0,8.419973793255352,19,2,2,-1.0,1.0,16.0,26.0
937,main_green,main_green,59,288.0,8.302124036823413,15,2,2,-1.0,1.0,16.0,26.0
938,main_green,main_green,59,302.0,8.579567720747857,14,2,2,-1.0,1.0,16.0,26.0
939,main_green,main_green,59,316.0,8.689690703577314,14,2,2,-1.0,1.0,16.0,26.0
940,main_green,main_green,60,330.0,8.464954018614332,15,2,2,-1.0,1.0,16.0,26.0
941,main_green,main_green,59,344.0,8.357110796813249,14,2,2,-1.0,1.0,16.0,26.0
942,yellow_transition,yellow_transition,60,358.0,8.296894402168942,15,3,3,9.0,11.0,11.0,7.0
943,yellow_transition,yellow_transition,60,373.0,8.281832589425495,15,3,3,9.0,11.0,11.0,7.0
944,yellow_transition,yellow_transition,60,389.0,7.885505359283224,17,3,3,9.0,11.0,11.0,7.0
945,main_green,side_green,59,235.0,7.943242391403362,14,2,0,9.0,11.0,11.0,7.0
946,main_green,side_green,59,170.0,8.22149898761521,10,2,0,9.0,11.0,11.0,7.0
947,main_green,side_green,59,172.0,8.324964970299929,10,2,0,9.0,11.0,11.0,7.0
948,main_green,side_green,64,182.0,8.0159844529762,15,2,0,9.0,11.0,11.0,7.0
949,main_green,side_green,64,193.0,8.436694267681037,11,2,0,9.0,11.0,11.0,7.0
950,main_green,side_green,64,204.0,8.815591929607962,11,2,0,9.0,11.0,11.0,7.0
951,main_green,side_green,63,216.0,9.050658408913069,12,2,0,9.0,11.0,11.0,7.0
952,main_green,side_green,65,228.0,8.896904684620289,14,2,0,9.0,11.0,11.0,7.0
953,main_green,side_green,64,240.0,8.992375276821866,12,2,0,9.0,11.0,11.0,7.0
954,main_green,side_green,63,253.0,8.991378348128874,13,2,0,9.0,11.0,11.0,7.0
955,yellow_transition,yellow_transition,62,268.0,8.882824673877282,15,3,1,13.0,7.0,-15.0,11.0
956,yellow_transition,yellow_transition,62,283.0,8.641723205584386,16,3,1,13.0,7.0,-15.0,11.0
957,yellow_transition,yellow_transition,61,299.0,8.341259696616142,17,3,1,13.0,7.0,-15.0,11.0
958,side_green,main_green,61,97.0,8.554393696856055,8,0,2,13.0,7.0,-15.0,11.0
959,side_green,main_green,60,9.0,8.759813678606248,3,0,2,13.0,7.0,-15.0,11.0
960,side_green,main_green,65,2.0,8.331186152206005,6,0,2,13.0,7.0,-15.0,11.0
961,side_green,main_green,64,3.0,8.747523416197641,1,0,2,13.0,7.0,-15.0,11.0
962,side_green,main_green,65,6.0,9.241476879219297,4,0,2,13.0,7.0,-15.0,11.0
963,side_green,main_green,62,11.0,9.819272671091307,5,0,2,13.0,7.0,-15.0,11.0
964,side_green,main_green,60,17.0,10.050947511004859,7,0,2,13.0,7.0,-15.0,11.0
965,side_green,main_green,57,23.0,10.290612474926748,6,0,2,13.0,7.0,-15.0,11.0
966,side_green,main_green,55,30.0,10.293647388070706,7,0,2,13.0,7.0,-15.0,11.0
967,side_green,main_green,55,37.0,10.076032629768664,8,0,2,13.0,7.0,-15.0,11.0
968,yellow_transition,yellow_transition,54,44.0,9.895007696644832,8,1,3,-10.0,18.0,-6.0,0.0
969,yellow_transition,yellow_transition,54,52.0,9.87285472841863,8,1,3,-10.0,18.0,-6.0,0.0
970,yellow_transition,yellow_transition,52,62.0,9.745843725630973,10,1,3,-10.0,18.0,-6.0,0.0
971,main_green,main_green,52,34.0,9.950372985232804,6,2,2,-10.0,18.0,-6.0,0.0
972,main_green,main_green,57,21.0,9.269272836456466,8,2,2,-10.0,18.0,-6.0,0.0
973,main_green,main_green,58,24.0,9.484584927644544,4,2,2,-10.0,18.0,-6.0,0.0
974,main_green,main_green,58,27.0,10.03373912335316,3,2,2,-10.0,18.0,-6.0,0.0
975,main_green,main_green,58,30.0,10.570052365881219,3,2,2,-10.0,18.0,-6.0,0.0
976,main_green,main_green,57,33.0,10.594905083601354,4,2,2,-10.0,18.0,-6.0,0.0
977,main_green,main_green,56,36.0,10.832501756207137,3,2,2,-10.0,18.0,-6.0,0.0
978,main_green,main_green,56,39.0,10.659409975516905,4,2,2,-10.0,18.0,-6.0,0.0
979,main_green,main_green,54,42.0,10.658429378183607,3,2,2,-10.0,18.0,-6.0,0.0
980,main_green,main_green,53,45.0,10.36454792741545,4,2,2,-10.0,18.0,-6.0,0.0
981,main_green,main_green,52,50.0,10.4290279085501,5,2,2,-4.0,18.0,-3.0,3.0
982,main_green,main_green,50,57.0,10.455997584455627,7,2,2,-4.0,18.0,-3.0,3.0
983,main_green,main_green,51,64.0,10.411488473822462,8,2,2,-4.0,18.0,-3.0,3.0
984,main_green,main_green,54,71.0,9.446731258798723,12,2,2,-4.0,18.0,-3.0,3.0
985,main_green,main_green,54,78.0,9.593674369707513,7,2,2,-4.0,18.0,-3.0,3.0
986,main_green,main_green,54,85.0,9.934075004171227,7,2,2,-4.0,18.0,-3.0,3.0
987,main_green,main_green,51,92.0,9.999600229452192,7,2,2,-4.0,18.0,-3.0,3.0
988,main_green,main_green,53,99.0,9.661179938926184,9,2,2,-4.0,18.0,-3.0,3.0
989,main_green,main_green,52,106.0,9.531355911709358,7,2,2,-4.0,18.0,-3.0,3.0
990,main_green,main_green,51,113.0,9.684618366589964,7,2,2,-4.0,18.0,-3.0,3.0
991,main_green,main_green,51,121.0,9.622224049948752,8,2,2,-4.0,4.0,11.0,21.0
992,main_green,main_green,52,129.0,9.470606752588171,9,2,2,-4.0,4.0,11.0,21.0
993,main_green,main_green,53,140.0,9.422731153575103,12,2,2,-4.0,4.0,11.0,21.0
994,main_green,main_green,53,151.0,9.520192007798267,11,2,2,-4.0,4.0,11.0,21.0
995,main_green,main_green,52,162.0,9.535732622570423,11,2,2,-4.0,4.0,11.0,21.0
996,main_green,main_green,56,173.0,8.770062374982516,16,2,2,-4.0,4.0,11.0,21.0
997,main_green,main_green,56,184.0,8.986519273032291,11,2,2,-4.0,4.0,11.0,21.0
998,main_green,main_green,57,195.0,9.05707712388931,12,2,2,-4.0,4.0,11.0,21.0
999,main_green,main_green,56,206.0,9.199385754038676,11,2,2,-4.0,4.0,11.0,21.0
1000,main_green,main_green,55,217.0,8.967975131540214,12,2,2,-4.0,4.0,11.0,21.0
1001,main_green,main_green,55,228.0,9.032811663239501,11,2,2,1.0,7.0,16.0,18.0
1002,main_green,main_green,55,239.0,8.992565447762038,11,2,2,1.0,7.0,16.0,18.0
1003,main_green,main_green,55,252.0,8.737043749168876,14,2,2,1.0,7.0,16.0,18.0
1004,main_green,main_green,56,267.0,8.569491012876727,16,2,2,1.0,7.0,16.0,18.0
1005,main_green,main_green,56,282.0,8.71445554269061,15,2,2,1.0,7.0,16.0,18.0
1006,main_green,main_green,56,297.0,8.923090586955107,15,2,2,1.0,7.0,16.0,18.0
1007,main_green,main_green,55,312.0,8.944139482856833,15,2,2,1.0,7.0,16.0,18.0
1008,main_green,main_green,60,327.0,8.247533542980156,20,2,2,1.0,7.0,16.0,18.0
1009,main_green,main_green,61,342.0,8.358011744314688,16,2,2,1.0,7.0,16.0,18.0
1010,main_green,main_green,61,357.0,8.512354555596762,15,2,2,1.0,7.0,16.0,18.0
1011,yellow_transition,yellow_transition,60,372.0,8.559245108783788,15,3,3,8.0,10.0,14.0,8.0
1012,yellow_transition,yellow_transition,60,387.0,8.380855037147217,16,3,3,8.0,10.0,14.0,8.0
1013,yellow_transition,yellow_transition,60,402.0,8.279183182974418,15,3,3,8.0,10.0,14.0,8.0
1014,main_green,side_green,60,237.0,8.195758815643602,12,2,0,8.0,10.0,14.0,8.0
1015,main_green,side_green,58,154.0,8.417537926072349,8,2,0,8.0,10.0,14.0,8.0
1016,main_green,side_green,59,148.0,8.527361022150325,8,2,0,8.0,10.0,14.0,8.0
1017,main_green,side_green,59,157.0,8.85492818842008,9,2,0,8.0,10.0,14.0,8.0
1018,main_green,side_green,59,166.0,9.082402300824226,9,2,0,8.0,10.0,14.0,8.0
1019,main_green,side_green,59,176.0,9.252861625982153,11,2,0,8.0,10.0,14.0,8.0
1020,main_green,side_green,64,186.0,8.671636698017018,15,2,0,8.0,10.0,14.0,8.0
1021,main_green,side_green,63,197.0,8.818418259004845,11,2,0,8.0,10.0,14.0,8.0
1022,main_green,side_green,62,209.0,9.085634557957603,12,2,0,8.0,10.0,14.0,8.0
1023,main_green,side_green,60,221.0,9.267175482089899,12,2,0,8.0,10.0,14.0,8.0
1024,yellow_transition,yellow_transition,62,233.0,8.952990090048711,14,3,1,13.0,5.0,-11.0,9.0
1025,yellow_transition,yellow_transition,61,245.0,8.729361586739998,12,3,1,13.0,5.0,-11.0,9.0
1026,yellow_transition,yellow_transition,61,258.0,8.477805287565925,13,3,1,13.0,5.0,-11.0,9.0
1027,side_green,main_green,60,75.0,8.434095855525857,6,0,2,13.0,5.0,-11.0,9.0
1028,side_green,main_green,61,2.0,8.44770174320308,2,0,2,13.0,5.0,-11.0,9.0
1029,side_green,main_green,62,1.0,8.669532974777631,2,0,2,13.0,5.0,-11.0,9.0
1030,side_green,main_green,61,4.0,9.207096656721845,3,0,2,13.0,5.0,-11.0,9.0
1031,side_green,main_green,60,7.0,9.795210887872953,3,0,2,13.0,5.0,-11.0,9.0
1032,side_green,main_green,64,11.0,9.462873266349245,9,0,2,13.0,5.0,-11.0,9.0
1033,side_green,main_green,63,15.0,9.885799016200464,4,0,2,13.0,5.0,-11.0,9.0
1034,side_green,main_green,62,20.0,10.065177456824145,6,0,2,13.0,5.0,-11.0,9.0
1035,side_green,main_green,57,25.0,10.296348348675737,5,0,2,13.0,5.0,-11.0,9.0
1036,side_green,main_green,56,31.0,10.168676474482789,7,0,2,13.0,5.0,-11.0,9.0
1037,yellow_transition,yellow_transition,55,37.0,10.053980651360858,6,1,3,-8.0,18.0,-3.0,1.0
1038,yellow_transition,yellow_transition,53,44.0,9.830490927520852,7,1,3,-8.0,18.0,-3.0,1.0
1039,yellow_transition,yellow_transition,54,52.0,9.428592268019592,9,1,3,-8.0,18.0,-3.0,1.0
1040,main_green,main_green,54,35.0,9.483868846319748,8,2,2,-8.0,18.0,-3.0,1.0
1041,main_green,main_green,53,32.0,9.761347193357878,5,2,2,-8.0,18.0,-3.0,1.0
1042,main_green,main_green,53,38.0,10.053630878596445,6,2,2,-8.0,18.0,-3.0,1.0
1043,main_green,main_green,53,44.0,10.238328914633426,6,2,2,-8.0,18.0,-3.0,1.0
1044,main_green,main_green,57,50.0,9.617362218720325,11,2,2,-8.0,18.0,-3.0,1.0
1045,main_green,main_green,57,56.0,9.77427958727248,7,2,2,-8.0,18.0,-3.0,1.0
1046,main_green,main_green,55,62.0,10.01562226032684,6,2,2,-8.0,18.0,-3.0,1.0
1047,main_green,main_green,54,68.0,10.331765771761136,6,2,2,-8.0,18.0,-3.0,1.0
1048,main_green,main_green,52,74.0,10.13708673365938,7,2,2,-8.0,18.0,-3.0,1.0
1049,main_green,main_green,51,80.0,10.20626131217685,6,2,2,-8.0,18.0,-3.0,1.0
1050,main_green,main_green,52,86.0,9.979475617200807,7,2,2,1.0,15.0,3.0,11.0
1051,main_green,main_green,50,92.0,9.946871940101365,6,2,2,1.0,15.0,3.0,11.0
1052,main_green,main_green,51,98.0,9.81190632910162,7,2,2,1.0,15.0,3.0,11.0
1053,main_green,main_green,49,106.0,9.74554361331844,8,2,2,1.0,15.0,3.0,11.0
1054,main_green,main_green,49,115.0,9.782727432379842,9,2,2,1.0,15.0,3.0,11.0
1055,main_green,main_green,48,125.0,9.608283953992483,11,2,2,1.0,15.0,3.0,11.0
1056,main_green,main_green,53,135.0,8.786200341477583,15,2,2,1.0,15.0,3.0,11.0
1057,main_green,main_green,52,145.0,8.97390586909515,10,2,2,1.0,15.0,3.0,11.0
1058,main_green,main_green,52,155.0,9.200690032472293,10,2,2,1.0,15.0,3.0,11.0
1059,main_green,main_green,52,165.0,9.349064318608665,10,2,2,1.0,15.0,3.0,11.0
1060,main_green,main_green,54,175.0,9.038203171800506,12,2,2,0.0,4.0,13.0,19.0
1061,main_green,main_green,54,185.0,9.004169610510873,10,2,2,0.0,4.0,13.0,19.0
1062,main_green,main_green,54,195.0,9.042929190240303,10,2,2,0.0,4.0,13.0,19.0
1063,main_green,main_green,54,206.0,9.07312018356869,11,2,2,0.0,4.0,13.0,19.0
1064,main_green,main_green,55,219.0,8.947425624019415,14,2,2,0.0,4.0,13.0,19.0
1065,main_green,main_green,55,233.0,8.889942535175024,15,2,2,0.0,4.0,13.0,19.0
1066,main_green,main_green,54,247.0,8.970849575408144,14,2,2,0.0,4.0,13.0,19.0
1067,main_green,main_green,54,261.0,9.00660724807033,14,2,2,0.0,4.0,13.0,19.0
1068,main_green,main_green,59,275.0,8.289785168812408,19,2,2,0.0,4.0,13.0,19.0
1069,main_green,main_green,59,289.0,8.562997470219575,14,2,2,0.0,4.0,13.0,19.0
1070,yellow_transition,yellow_transition,60,303.0,8.651790162370542,15,3,3,6.0,6.0,14.0,12.0
1071,yellow_transition,yellow_transition,60,317.0,8.615655429885903,14,3,3,6.0,6.0,14.0,12.0
1072,yellow_transition,yellow_transition,60,331.0,8.289959308512746,15,3,3,6.0,6.0,14.0,12.0
1073,main_green,side_green,60,188.0,8.387243574740298,11,2,0,6.0,6.0,14.0,12.0
1074,main_green,side_green,60,136.0,8.62640314550062,8,2,0,6.0,6.0,14.0,12.0
1075,main_green,side_green,59,144.0,8.513460733538492,9,2,0,6.0,6.0,14.0,12.0
1076,main_green,side_green,60,153.0,8.78660361421283,10,2,0,6.0,6.0,14.0,12.0
1077,main_green,side_green,58,164.0,8.791882509061944,11,2,0,6.0,6.0,14.0,12.0
1078,main_green,side_green,58,175.0,9.157947461600749,11,2,0,6.0,6.0,14.0,12.0
1079,main_green,side_green,57,186.0,9.416462885871704,11,2,0,6.0,6.0,14.0,12.0
1080,main_green,side_green,61,198.0,8.704561177234229,17,2,0,6.0,6.0,14.0,12.0
1081,main_green,side_green,62,210.0,8.731394837675854,13,2,0,6.0,6.0,14.0,12.0
1082,main_green,side_green,61,222.0,8.846123571386256,12,2,0,6.0,6.0,14.0,12.0
1083,yellow_transition,yellow_transition,61,235.0,8.907329726872605,13,3,1,11.0,3.0,-9.0,15.0
1084,yellow_transition,yellow_transition,62,249.0,8.70619195504777,15,3,1,11.0,3.0,-9.0,15.0
1085,yellow_transition,yellow_transition,62,263.0,8.632231695267365,14,3,1,11.0,3.0,-9.0,15.0
1086,side_green,main_green,63,81.0,8.655716347393705,7,0,2,11.0,3.0,-9.0,15.0
1087,side_green,main_green,63,1.0,8.978539794499415,1,0,2,11.0,3.0,-9.0,15.0
1088,side_green,main_green,64,1.0,9.395632081841846,2,0,2,11.0,3.0,-9.0,15.0
1089,side_green,main_green,63,3.0,9.844746380636174,2,0,2,11.0,3.0,-9.0,15.0
1090,side_green,main_green,62,6.0,10.315790122144152,3,0,2,11.0,3.0,-9.0,15.0
1091,side_green,main_green,59,9.0,10.488456688830148,4,0,2,11.0,3.0,-9.0,15.0
1092,side_green,main_green,63,12.0,10.041291291450602,8,0,2,11.0,3.0,-9.0,15.0
1093,side_green,main_green,58,16.0,10.033930629548783,4,0,2,11.0,3.0,-9.0,15.0
1094,side_green,main_green,55,20.0,10.1199341290173,4,0,2,11.0,3.0,-9.0,15.0
1095,side_green,main_green,54,24.0,10.206623691310712,4,0,2,11.0,3.0,-9.0,15.0
1096,yellow_transition,yellow_transition,55,30.0,9.923507419307931,8,1,3,-8.0,14.0,-1.0,3.0
1097,yellow_transition,yellow_transition,55,37.0,9.903874470720945,7,1,3,-8.0,14.0,-1.0,3.0
1098,yellow_transition,yellow_transition,54,44.0,9.620330087071984,7,1,3,-8.0,14.0,-1.0,3.0
1099,main_green,main_green,54,29.0,9.775079542081803,3,2,2,-8.0,14.0,-1.0,3.0
1100,main_green,main_green,54,26.0,9.748933560666003,5,2,2,-8.0,14.0,-1.0,3.0
1101,main_green,main_green,55,31.0,9.900740087473908,6,2,2,-8.0,14.0,-1.0,3.0
1102,main_green,main_green,55,37.0,10.259933371012915,6,2,2,-8.0,14.0,-1.0,3.0
1103,main_green,main_green,55,43.0,10.65351152081392,6,2,2,-8.0,14.0,-1.0,3.0
1104,main_green,main_green,57,49.0,9.81423299232212,11,2,2,-8.0,14.0,-1.0,3.0
1105,main_green,main_green,56,55.0,10.159857141701687,6,2,2,-8.0,14.0,-1.0,3.0
1106,main_green,main_green,55,61.0,10.118502296633586,7,2,2,-8.0,14.0,-1.0,3.0
1107,main_green,main_green,53,67.0,10.385204571364698,6,2,2,-8.0,14.0,-1.0,3.0
1108,main_green,main_green,52,73.0,10.114997711597807,7,2,2,-8.0,14.0,-1.0,3.0
1109,main_green,main_green,52,79.0,10.11925510385554,6,2,2,3.0,19.0,-1.0,5.0
1110,main_green,main_green,51,85.0,9.96899778681326,6,2,2,3.0,19.0,-1.0,5.0
1111,main_green,main_green,52,92.0,9.802265742798259,8,2,2,3.0,19.0,-1.0,5.0
1112,main_green,main_green,53,100.0,9.755804430644874,9,2,2,3.0,19.0,-1.0,5.0
1113,main_green,main_green,52,110.0,9.73093177050247,10,2,2,3.0,19.0,-1.0,5.0
1114,main_green,main_green,51,120.0,9.81509324860533,10,2,2,3.0,19.0,-1.0,5.0
1115,main_green,main_green,50,130.0,9.956653369123345,10,2,2,3.0,19.0,-1.0,5.0
1116,main_green,main_green,53,140.0,9.017804561422727,15,2,2,3.0,19.0,-1.0,5.0
1117,main_green,main_green,54,150.0,9.0634761020179,11,2,2,3.0,19.0,-1.0,5.0
1118,main_green,main_green,53,160.0,9.28301384761551,10,2,2,3.0,19.0,-1.0,5.0
1119,main_green,main_green,53,170.0,9.41657889501126,10,2,2,2.0,6.0,12.0,18.0
1120,main_green,main_green,54,180.0,9.289245579799916,11,2,2,2.0,6.0,12.0,18.0
1121,main_green,main_green,53,190.0,9.229473614725332,10,2,2,2.0,6.0,12.0,18.0
1122,main_green,main_green,54,200.0,9.085489983704232,11,2,2,2.0,6.0,12.0,18.0
1123,main_green,main_green,53,211.0,8.956711754159778,11,2,2,2.0,6.0,12.0,18.0
1124,main_green,main_green,54,223.0,8.837721135806149,13,2,2,2.0,6.0,12.0,18.0
1125,main_green,main_green,53,237.0,8.926521232092158,14,2,2,2.0,6.0,12.0,18.0
1126,main_green,main_green,52,251.0,8.980698053935614,14,2,2,2.0,6.0,12.0,18.0
1127,main_green,main_green,52,265.0,8.711252229356386,15,2,2,2.0,6.0,12.0,18.0
1128,main_green,main_green,56,279.0,8.076505687266385,19,2,2,2.0,6.0,12.0,18.0
1129,yellow_transition,yellow_transition,56,293.0,8.27422459520549,14,3,3,8.0,10.0,17.0,15.0
1130,yellow_transition,yellow_transition,56,307.0,8.483986462773027,14,3,3,8.0,10.0,17.0,15.0
1131,yellow_transition,yellow_transition,56,321.0,8.39068571621699,14,3,3,8.0,10.0,17.0,15.0
1132,main_green,side_green,58,183.0,8.164479146346942,12,2,0,8.0,10.0,17.0,15.0
